#scan;iMeasureCycle=1;iMux=0;time=0.142;N=482;LocalTime=27/10/2023 15:32:34;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60.0001;-2.40E-09;0.302843;1;2.57E-11;0.302843;;;5.07E-06;;;2.57E-11;2.4E-09
-59.5;-2.08E-09;0.479774;0.999999;2.16E-11;0.479774;;;4.65E-06;;;2.16E-11;2.08E-09
-59.0001;-1.86E-09;0.656361;1.000001;1.81E-11;0.656361;;;4.25E-06;;;1.81E-11;1.86E-09
-58.5;-1.71E-09;0.850795;0.999999;1.04E-11;0.850795;;;3.22E-06;;;1.04E-11;1.71E-09
-58;-1.59E-09;1.027449;0.999999;1.02E-11;1.027449;;;3.19E-06;;;1.02E-11;1.59E-09
-57.5;-1.50E-09;1.204162;0.999999;1.15E-11;1.204162;;;3.39E-06;;;1.15E-11;1.5E-09
-57;-1.40E-09;1.419251;1;6.30E-12;1.419251;;;2.51E-06;;;6.3E-12;1.4E-09
-56.5001;-1.33E-09;1.595996;0.999999;9.44E-12;1.595996;;;3.07E-06;;;9.44E-12;1.33E-09
-56;-1.25E-09;1.772712;1;8.39E-12;1.772712;;;2.90E-06;;;8.39E-12;1.25E-09
-55.5;-1.19E-09;1.949311;1;2.55E-12;1.949311;;;1.60E-06;;;2.55E-12;1.19E-09
-55;-1.16E-09;2.126017;1;3.37E-12;2.126017;;;1.84E-06;;;3.37E-12;1.16E-09
-54.5;-1.11E-09;2.302626;1;1.30E-12;2.302626;;;1.14E-06;;;1.3E-12;1.11E-09
-54;-1.07E-09;2.479473;1;6.74E-12;2.479473;;;2.60E-06;;;6.74E-12;1.07E-09
-53.5001;-1.02E-09;2.656042;0.999999;4.73E-12;2.656042;;;2.17E-06;;;4.73E-12;1.02E-09
-53;-9.83E-10;2.857537;0.999999;3.98E-12;2.857537;;;1.99E-06;;;3.98E-12;9.83E-10
-52.5;-9.51E-10;3.034164;0.999999;-1.51E-12;3.034164;;;0;;;1.51E-12;9.51E-10
-52.0001;-9.30E-10;3.210721;0.999999;2.58E-12;3.210721;;;1.61E-06;;;2.58E-12;9.3E-10
-51.5;-8.95E-10;3.421449;1;6.42E-12;3.421449;;;2.53E-06;;;6.42E-12;8.95E-10
-51.0001;-8.57E-10;3.598037;0.999999;3.28E-12;3.598037;;;1.81E-06;;;3.28E-12;8.57E-10
-50.5;-8.25E-10;3.774581;0.999999;1.51E-12;3.774581;;;1.23E-06;;;1.51E-12;8.25E-10
-50;-8.07E-10;3.951182;0.999999;6.90E-13;3.951182;;;8.31E-07;;;6.9E-13;8.07E-10
-49.5001;-7.87E-10;4.127837;1;7.80E-13;4.127837;;;8.83E-07;;;7.8E-13;7.87E-10
-49;-7.59E-10;4.304356;1;1.81E-12;4.304356;;;1.35E-06;;;1.81E-12;7.59E-10
-48.5;-7.26E-10;4.481891;0.999999;-5.10E-13;4.481891;;;0;;;5.1E-13;7.26E-10
-48.0001;-7.15E-10;4.65847;0.999999;1.79E-12;4.65847;;;1.34E-06;;;1.79E-12;7.15E-10
-47.5001;-6.92E-10;4.834861;0.999999;-1.99E-12;4.834861;;;0;;;1.99E-12;6.92E-10
-47;-6.77E-10;5.019612;0.999999;1.55E-12;5.019612;;;1.24E-06;;;1.55E-12;6.77E-10
-46.5;-6.51E-10;5.196101;1;-9.60E-13;5.196101;;;0;;;9.6E-13;6.51E-10
-46;-6.36E-10;5.406119;1;2.51E-12;5.406119;;;1.58E-06;;;2.51E-12;6.36E-10
-45.5001;-6.08E-10;5.582616;0.999999;-2.16E-12;5.582616;;;0;;;2.16E-12;6.08E-10
-45.0001;-6.01E-10;5.759151;0.999999;-4.10E-13;5.759151;;;0;;;4.1E-13;6.01E-10
-44.5;-5.84E-10;5.936145;0.999999;-2.00E-14;5.936145;;;0;;;2E-14;5.84E-10
-44.0001;-5.64E-10;6.112789;1;8.00E-14;6.112789;;;2.83E-07;;;8E-14;5.64E-10
-43.5;-5.48E-10;6.28923;0.999999;2.62E-12;6.28923;;;1.62E-06;;;2.62E-12;5.48E-10
-43;-5.26E-10;6.467241;0.999999;-2.44E-12;6.467241;;;0;;;2.44E-12;5.26E-10
-42.5001;-5.15E-10;6.643898;1;-3.14E-12;6.643898;;;0;;;3.14E-12;5.15E-10
-42.0001;-5.05E-10;6.820448;0.999999;2.56E-12;6.820448;;;0.0000016;;;2.56E-12;5.05E-10
-41.5;-4.79E-10;6.998851;0.999999;-1.69E-12;6.998851;;;0;;;1.69E-12;4.79E-10
-41;-4.80E-10;7.175347;0.999999;2.31E-12;7.175347;;;1.52E-06;;;2.31E-12;4.8E-10
-40.5001;-4.65E-10;7.371348;1;2.79E-12;7.371348;;;1.67E-06;;;2.79E-12;4.65E-10
-40;-4.43E-10;7.547878;1;1.46E-12;7.547878;;;1.21E-06;;;1.46E-12;4.43E-10
-39.5001;-4.28E-10;7.724241;1;-5.60E-13;7.724241;;;0;;;5.6E-13;4.28E-10
-39.0001;-4.20E-10;7.939444;0.999999;2.22E-12;7.939444;;;1.49E-06;;;2.22E-12;4.2E-10
-38.5001;-4.00E-10;8.115897;0.999999;1.70E-13;8.115897;;;4.12E-07;;;1.7E-13;4E-10
