#scan;iMeasureCycle=1;iMux=0;time=0.136;N=482;LocalTime=27/10/2023 15:39:57;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;;
-6;1.33E-10;19.232342;0.1999999;1.95E-07;19.232342;;;;;0.000000195;1.33E-10
-5.5;1.31E-10;19.416456;0.2;2.13E-07;19.416456;;;;;0.000000213;1.31E-10
-5;1.37E-10;19.566375;0.2;2.30E-07;19.566375;;;;;0.00000023;1.37E-10
-4.5;1.50E-10;19.716147;0.2;2.52E-07;19.716147;;;;;0.000000252;1.5E-10
-4;1.55E-10;19.865924;0.2000004;2.72E-07;19.865924;;;;;0.000000272;1.55E-10
-3.5;1.56E-10;20.031386;0.2;2.94E-07;20.031386;;;;;0.000000294;1.56E-10
-3.0001;1.64E-10;20.181196;0.2000004;3.13E-07;20.181196;;;;;0.000000313;1.64E-10
-2.5;1.70E-10;20.331045;0.2;3.39E-07;20.331045;;;;;0.000000339;1.7E-10
-2.0001;1.74E-10;20.480937;0.2000002;3.65E-07;20.480937;;;;;0.000000365;1.74E-10
-1.5001;1.86E-10;20.631014;0.2000003;3.85E-07;20.631014;;;;;0.000000385;1.86E-10
-1.0001;1.85E-10;20.780856;0.2000007;4.13E-07;20.780856;;;;;0.000000413;1.85E-10
-0.5;1.88E-10;20.94773;0.1999998;4.41E-07;20.94773;;;;;0.000000441;1.88E-10
0;1.99E-10;21.09758;0.1999988;4.68E-07;21.09758;;;;;0.000000468;1.99E-10
0.4999;2.11E-10;21.247502;0.2000006;5.05E-07;21.247502;;;;;0.000000505;2.11E-10
1;2.07E-10;21.43276;0.2000001;5.39E-07;21.43276;;;;;0.000000539;2.07E-10
1.5;2.15E-10;21.582718;0.2000002;5.73E-07;21.582718;;;;;0.000000573;2.15E-10
1.9999;2.24E-10;21.73252;0.1999995;6.19E-07;21.73252;;;;;0.000000619;2.24E-10
2.4999;2.23E-10;21.90699;0.2000003;6.56E-07;21.90699;;;;;0.000000656;2.23E-10
3;2.36E-10;22.056947;0.1999997;6.97E-07;22.056947;;;;;0.000000697;2.36E-10
3.5;2.40E-10;22.206835;0.2000002;7.31E-07;22.206835;;;;;0.000000731;2.4E-10
3.9999;2.46E-10;22.356644;0.2000003;7.77E-07;22.356644;;;;;0.000000777;2.46E-10
4.4999;2.53E-10;22.506455;0.1999993;8.28E-07;22.506455;;;;;0.000000828;2.53E-10
5;2.61E-10;22.656488;0.1999996;8.77E-07;22.656488;;;;;0.000000877;2.61E-10
5.5;2.64E-10;22.806443;0.1999993;9.26E-07;22.806443;;;;;0.000000926;2.64E-10
5.9999;2.77E-10;22.956431;0.2000002;9.87E-07;22.956431;;;;;0.000000987;2.77E-10
6.4999;2.77E-10;23.109614;0.2000001;1.04E-06;23.109614;;;;;0.00000104;2.77E-10
7;2.84E-10;23.259554;0.1999998;1.09E-06;23.259554;;;;;0.00000109;2.84E-10
7.4999;2.81E-10;23.444491;0.2;1.14E-06;23.444491;;;;;0.00000114;2.81E-10
7.9999;2.91E-10;23.594413;0.2;1.21E-06;23.594413;;;;;0.00000121;2.91E-10
8.5;2.93E-10;23.744215;0.1999999;1.29E-06;23.744215;;;;;0.00000129;2.93E-10
9;2.99E-10;23.928065;0.1999998;1.36E-06;23.928065;;;;;0.00000136;2.99E-10
9.5;3.09E-10;24.077981;0.2000002;1.43E-06;24.077981;;;;;0.00000143;3.09E-10
9.9999;3.17E-10;24.228082;0.2000002;1.52E-06;24.228082;;;;;0.00000152;3.17E-10
10.5;3.21E-10;24.377999;0.1999998;1.60E-06;24.377999;;;;;0.0000016;3.21E-10
11;3.26E-10;24.542768;0.1999998;1.69E-06;24.542768;;;;;0.00000169;3.26E-10
11.5;3.30E-10;24.692588;0.2000002;1.78E-06;24.692588;;;;;0.00000178;3.3E-10
11.9999;3.41E-10;24.84253;0.2;1.88E-06;24.84253;;;;;0.00000188;3.41E-10
12.4999;3.47E-10;24.992477;0.1999998;1.97E-06;24.992477;;;;;0.00000197;3.47E-10
12.9999;3.64E-10;25.144788;0.1999999;2.08E-06;25.144788;;;;;0.00000208;3.64E-10
13.5;3.64E-10;25.294765;0.2;2.18E-06;25.294765;;;;;0.00000218;3.64E-10
13.9999;3.75E-10;25.455778;0.2000001;2.28E-06;25.455778;;;;;0.00000228;3.75E-10
14.4999;3.77E-10;25.605639;0.1999997;2.39E-06;25.605639;;;;;0.00000239;3.77E-10
15;3.89E-10;25.755474;0.2000002;2.49E-06;25.755474;;;;;0.00000249;3.89E-10
15.4999;3.78E-10;25.934623;0.1999999;2.60E-06;25.934623;;;;;0.0000026;3.78E-10
16;3.92E-10;26.084503;0.1999999;2.74E-06;26.084503;;;;;0.00000274;3.92E-10
16.5;4.01E-10;26.234402;0.1999999;2.86E-06;26.234402;;;;;0.00000286;4.01E-10
17;4.00E-10;26.384264;0.2;2.98E-06;26.384264;;;;;0.00000298;4E-10
17.5;4.16E-10;26.548763;0.1999998;3.11E-06;26.548763;;;;;0.00000311;4.16E-10
17.9999;4.18E-10;26.69872;0.2;3.24E-06;26.69872;;;;;0.00000324;4.18E-10
18.5;4.25E-10;26.848642;0.2;3.37E-06;26.848642;;;;;0.00000337;4.25E-10
19;4.34E-10;26.998489;0.2;3.51E-06;26.998489;;;;;0.00000351;4.34E-10
19.5;4.39E-10;27.149891;0.2;3.64E-06;27.149891;;;;;0.00000364;4.39E-10
20;4.43E-10;27.299784;0.1999998;3.77E-06;27.299784;;;;;0.00000377;4.43E-10
20.5;4.48E-10;27.465411;0.2000001;3.91E-06;27.465411;;;;;0.00000391;4.48E-10
21;4.58E-10;27.615242;0.1999999;4.06E-06;27.615242;;;;;0.00000406;4.58E-10
21.5;4.62E-10;27.765212;0.2;4.19E-06;27.765212;;;;;0.00000419;4.62E-10
21.9999;4.65E-10;27.954405;0.1999998;4.34E-06;27.954405;;;;;0.00000434;4.65E-10
22.5;4.76E-10;28.10444;0.1999999;4.48E-06;28.10444;;;;;0.00000448;4.76E-10
22.9999;4.86E-10;28.25444;0.2;4.63E-06;28.25444;;;;;0.00000463;4.86E-10
23.5;4.93E-10;28.429449;0.2000001;4.78E-06;28.429449;;;;;0.00000478;4.93E-10
24;4.88E-10;28.583898;0.2;4.93E-06;28.583898;;;;;0.00000493;4.88E-10
24.5;4.93E-10;28.733853;0.1999999;5.07E-06;28.733853;;;;;0.00000507;4.93E-10
25;5.01E-10;28.883875;0.1999998;5.21E-06;28.883875;;;;;0.00000521;5.01E-10
25.4999;5.19E-10;29.055202;0.2000001;5.36E-06;29.055202;;;;;0.00000536;5.19E-10
25.9999;5.30E-10;29.205228;0.2;5.51E-06;29.205228;;;;;0.00000551;5.3E-10
26.4999;5.34E-10;29.355182;0.2;5.65E-06;29.355182;;;;;0.00000565;5.34E-10
26.9999;5.45E-10;29.505292;0.2000001;5.78E-06;29.505292;;;;;0.00000578;5.45E-10
27.4999;5.42E-10;29.657362;0.1999999;5.93E-06;29.657362;;;;;0.00000593;5.42E-10
28;5.49E-10;29.807407;0.1999998;6.07E-06;29.807407;;;;;0.00000607;5.49E-10
28.5;5.63E-10;29.972538;0.2;6.21E-06;29.972538;;;;;0.00000621;5.63E-10
29;5.69E-10;30.122604;0.2000003;6.35E-06;30.122604;;;;;0.00000635;5.69E-10
29.5;5.77E-10;30.272683;0.1999999;6.48E-06;30.272683;;;;;0.00000648;5.77E-10
30;5.73E-10;30.461581;0.2000001;6.62E-06;30.461581;;;;;0.00000662;5.73E-10
30.5;5.80E-10;30.611763;0.2;6.74E-06;30.611763;;;;;0.00000674;5.8E-10
30.9999;5.90E-10;30.761903;0.2;6.88E-06;30.761903;;;;;0.00000688;5.9E-10
31.5;6.00E-10;30.946355;0.1999998;7.01E-06;30.946355;;;;;0.00000701;6E-10
31.9999;6.00E-10;31.096466;0.2;7.16E-06;31.096466;;;;;0.00000716;6E-10
32.4999;6.11E-10;31.246902;0.2000002;7.27E-06;31.246902;;;;;0.00000727;6.11E-10
32.9999;6.26E-10;31.396941;0.2;7.40E-06;31.396941;;;;;0.0000074;6.26E-10
33.4999;6.27E-10;31.561701;0.2000001;7.53E-06;31.561701;;;;;0.00000753;6.27E-10
34;6.33E-10;31.71171;0.1999996;7.66E-06;31.71171;;;;;0.00000766;6.33E-10
34.5;6.47E-10;31.861885;0.2;7.79E-06;31.861885;;;;;0.00000779;6.47E-10
35;6.48E-10;32.011899;0.2;7.92E-06;32.011899;;;;;0.00000792;6.48E-10
35.4999;6.54E-10;32.164143;0.2000001;8.04E-06;32.164143;;;;;0.00000804;6.54E-10
35.9999;6.54E-10;32.314409;0.1999997;8.16E-06;32.314409;;;;;0.00000816;6.54E-10
36.5;6.62E-10;32.478819;0.2000001;8.29E-06;32.478819;;;;;0.00000829;6.62E-10
36.9999;6.80E-10;32.628927;0.2000001;8.41E-06;32.628927;;;;;0.00000841;6.8E-10
37.4999;6.81E-10;32.779014;0.2000002;8.52E-06;32.779014;;;;;0.00000852;6.81E-10
37.9999;6.62E-10;32.967835;0.2000001;8.64E-06;32.967835;;;;;0.00000864;6.62E-10
38.4999;6.76E-10;33.117953;0.1999997;8.74E-06;33.117953;;;;;0.00000874;6.76E-10
38.9999;6.89E-10;33.268118;0.1999999;8.87E-06;33.268118;;;;;0.00000887;6.89E-10
39.4999;6.97E-10;33.45292;0.2000001;8.99E-06;33.45292;;;;;0.00000899;6.97E-10
39.9999;7.10E-10;33.603228;0.1999999;9.10E-06;33.603228;;;;;0.0000091;7.1E-10
40.5001;7.27E-10;33.753414;0.1999998;9.21E-06;33.753414;;;;;0.00000921;7.27E-10
40.9999;7.23E-10;33.903544;0.2000001;9.31E-06;33.903544;;;;;0.00000931;7.23E-10
41.5;7.22E-10;34.068238;0.2;9.43E-06;34.068238;;;;;0.00000943;7.22E-10
42;7.38E-10;34.218565;0.2000001;9.55E-06;34.218565;;;;;0.00000955;7.38E-10
42.5;7.42E-10;34.368764;0.1999998;9.66E-06;34.368764;;;;;0.00000966;7.42E-10
43;7.54E-10;34.519029;0.2000002;9.77E-06;34.519029;;;;;0.00000977;7.54E-10
43.5;7.72E-10;34.670508;0.1999998;9.87E-06;34.670508;;;;;0.00000987;7.72E-10
44;7.78E-10;34.820804;0.1999999;9.99E-06;34.820804;;;;;0.00000999;7.78E-10
44.5;7.77E-10;34.985254;0.1999999;1.01E-05;34.985254;;;;;0.0000101;7.77E-10
44.9999;7.79E-10;35.135471;0.1999997;1.02E-05;35.135471;;;;;0.0000102;7.79E-10
45.4999;7.94E-10;35.285807;0.2;1.03E-05;35.285807;;;;;0.0000103;7.94E-10
46;7.83E-10;35.473959;0.2000001;1.04E-05;35.473959;;;;;0.0000104;7.83E-10
46.4999;8.01E-10;35.627661;0.1999998;1.05E-05;35.627661;;;;;0.0000105;8.01E-10
46.9999;8.12E-10;35.777805;0.1999999;1.06E-05;35.777805;;;;;0.0000106;8.12E-10
47.5;8.03E-10;35.959962;0.2;1.07E-05;35.959962;;;;;0.0000107;8.03E-10
48;8.26E-10;36.110235;0.1999999;1.08E-05;36.110235;;;;;0.0000108;8.26E-10
48.4999;8.27E-10;36.260803;0.1999998;1.09E-05;36.260803;;;;;0.0000109;8.27E-10
49;8.34E-10;36.411044;0.1999997;1.10E-05;36.411044;;;;;0.000011;8.34E-10
49.5;8.27E-10;36.574705;0.2000002;1.11E-05;36.574705;;;;;0.0000111;8.27E-10
49.9999;8.34E-10;36.725034;0.2;1.12E-05;36.725034;;;;;0.0000112;8.34E-10
50.5;8.53E-10;36.875321;0.1999999;1.13E-05;36.875321;;;;;0.0000113;8.53E-10
50.9999;8.57E-10;37.025559;0.1999999;1.14E-05;37.025559;;;;;0.0000114;8.57E-10
51.4999;8.70E-10;37.176963;0.1999999;1.15E-05;37.176963;;;;;0.0000115;8.7E-10
51.9999;8.67E-10;37.327278;0.1999998;1.16E-05;37.327278;;;;;0.0000116;8.67E-10
52.4999;8.69E-10;37.491785;0.2000001;1.17E-05;37.491785;;;;;0.0000117;8.69E-10
52.9999;8.78E-10;37.642058;0.2;1.18E-05;37.642058;;;;;0.0000118;8.78E-10
53.4999;8.88E-10;37.792362;0.2000001;1.19E-05;37.792362;;;;;0.0000119;8.88E-10
54;8.99E-10;37.980342;0.2;1.20E-05;37.980342;;;;;0.000012;8.99E-10
54.4999;8.94E-10;38.13089;0.2;1.20E-05;38.13089;;;;;0.000012;8.94E-10
54.9999;9.08E-10;38.281227;0.1999998;1.21E-05;38.281227;;;;;0.0000121;9.08E-10
55.5;9.05E-10;38.465585;0.1999999;1.22E-05;38.465585;;;;;0.0000122;9.05E-10
56;9.05E-10;38.616064;0.2;1.23E-05;38.616064;;;;;0.0000123;9.05E-10
56.4999;9.07E-10;38.766334;0.2000001;1.24E-05;38.766334;;;;;0.0000124;9.07E-10
57;9.21E-10;38.916755;0.1999999;1.25E-05;38.916755;;;;;0.0000125;9.21E-10
57.4999;9.43E-10;39.08135;0.1999999;1.26E-05;39.08135;;;;;0.0000126;9.43E-10
58;9.48E-10;39.231705;0.2;1.26E-05;39.231705;;;;;0.0000126;9.48E-10
58.5;9.51E-10;39.382094;0.1999997;1.27E-05;39.382094;;;;;0.0000127;9.51E-10
58.9999;9.53E-10;39.532579;0.1999999;1.28E-05;39.532579;;;;;0.0000128;9.53E-10
59.5;9.55E-10;39.683268;0.2000001;1.29E-05;39.683268;;;;;0.0000129;9.55E-10
60;9.66E-10;39.833757;0.1999996;1.30E-05;39.833757;;;;;0.000013;9.66E-10
60;9.44E-10;39.97019;0.1999999;1.30E-05;39.97019;;;;;0.000013;9.44E-10
59.4999;8.70E-10;40.120641;0.2;1.29E-05;40.120641;;;;;0.0000129;8.7E-10
59;8.30E-10;40.271054;0.1999996;1.28E-05;40.271054;;;;;0.0000128;8.3E-10
58.4999;7.97E-10;40.421306;0.2000002;1.27E-05;40.421306;;;;;0.0000127;7.97E-10
57.9999;7.62E-10;40.584923;0.2000001;1.26E-05;40.584923;;;;;0.0000126;7.62E-10
57.5;7.33E-10;40.735318;0.1999999;1.25E-05;40.735318;;;;;0.0000125;7.33E-10
57;7.08E-10;40.885632;0.1999999;1.23E-05;40.885632;;;;;0.0000123;7.08E-10
56.4999;6.84E-10;41.035905;0.1999998;1.22E-05;41.035905;;;;;0.0000122;6.84E-10
55.9999;6.74E-10;41.187177;0.2;1.21E-05;41.187177;;;;;0.0000121;6.74E-10
55.4999;6.62E-10;41.337473;0.1999999;1.20E-05;41.337473;;;;;0.000012;6.62E-10
54.9999;6.33E-10;41.497944;0.2000003;1.19E-05;41.497944;;;;;0.0000119;6.33E-10
54.4999;6.12E-10;41.648296;0.2000001;1.18E-05;41.648296;;;;;0.0000118;6.12E-10
54;5.94E-10;41.798699;0.1999998;1.17E-05;41.798699;;;;;0.0000117;5.94E-10
53.4999;5.77E-10;41.976914;0.2000001;1.16E-05;41.976914;;;;;0.0000116;5.77E-10
52.9999;5.66E-10;42.127233;0.2000001;1.14E-05;42.127233;;;;;0.0000114;5.66E-10
52.4999;5.52E-10;42.277873;0.2000001;1.13E-05;42.277873;;;;;0.0000113;5.52E-10
51.9999;5.42E-10;42.428105;0.1999999;1.12E-05;42.428105;;;;;0.0000112;5.42E-10
51.4999;5.19E-10;42.590017;0.2000001;1.11E-05;42.590017;;;;;0.0000111;5.19E-10
50.9999;5.05E-10;42.740331;0.1999997;1.10E-05;42.740331;;;;;0.000011;5.05E-10
50.4999;4.87E-10;42.890628;0.1999999;1.09E-05;42.890628;;;;;0.0000109;4.87E-10
50;4.72E-10;43.040856;0.2;1.08E-05;43.040856;;;;;0.0000108;4.72E-10
49.5;4.65E-10;43.192162;0.2000001;1.07E-05;43.192162;;;;;0.0000107;4.65E-10
48.9999;4.56E-10;43.34248;0.1999999;1.05E-05;43.34248;;;;;0.0000105;4.56E-10
