File Name: 04_Sample12_device3_trfSat_dark.dat
File Data: 15/12/2023	10:42:45
Start V: 0
Step V: 0
Stop V: 0
Range V: 200
Delay(ms): 0
Auorange: yes
Sweep type: log
Instrument Meter: SM2614
Time(ms)	Vdrain(V)	Idrain(A)	Vgate(V)	Igate(A)
0.0000E+0	1.0000E+0	-7.7963E-13	-5.0000E+1	-1.8603E-7
1.0000E+3	1.0000E+0	-1.9157E-12	-4.9000E+1	-2.2789E-7
1.5000E+3	1.0000E+0	-2.0528E-12	-4.8000E+1	-4.5279E-7
2.0000E+3	1.0000E+0	-2.3580E-12	-4.7000E+1	-3.3773E-7
2.5000E+3	1.0000E+0	-2.2423E-12	-4.6000E+1	-4.9549E-7
3.0000E+3	1.0000E+0	-2.0313E-12	-4.5000E+1	-7.0317E-7
3.5000E+3	1.0000E+0	-2.4641E-12	-4.4000E+1	-4.7347E-7
4.0000E+3	1.0000E+0	-2.5880E-12	-4.3000E+1	-6.5903E-7
4.5000E+3	1.0000E+0	-2.9778E-12	-4.2000E+1	-4.5050E-7
5.0000E+3	1.0000E+0	-2.7692E-12	-4.1000E+1	-7.1522E-7
5.5000E+3	1.0000E+0	-2.8610E-12	-4.0000E+1	-4.1450E-7
6.0000E+3	1.0000E+0	-3.1209E-12	-3.9000E+1	-5.0585E-7
6.5000E+3	1.0000E+0	-3.1483E-12	-3.8000E+1	-4.5968E-7
7.0000E+3	1.0000E+0	-3.3617E-12	-3.7000E+1	-5.5598E-7
7.5000E+3	1.0000E+0	-3.2401E-12	-3.6000E+1	-5.9086E-7
8.0000E+3	1.0000E+0	-3.0959E-12	-3.5000E+1	-5.0725E-7
8.5000E+3	1.0000E+0	-3.1996E-12	-3.4000E+1	-5.2655E-7
9.0000E+3	1.0000E+0	-3.1292E-12	-3.3000E+1	-4.5337E-7
9.5000E+3	1.0000E+0	-3.4034E-12	-3.2000E+1	-3.7822E-7
1.0000E+4	1.0000E+0	-3.2020E-12	-3.1000E+1	-3.8230E-7
1.0500E+4	1.0000E+0	-3.0136E-12	-3.0000E+1	-3.7963E-7
1.1000E+4	1.0000E+0	-3.0482E-12	-2.9000E+1	-2.7496E-7
1.1500E+4	1.0000E+0	-3.1924E-12	-2.8000E+1	-2.4470E-7
1.2000E+4	1.0000E+0	-3.0816E-12	-2.7000E+1	-2.0350E-7
1.2500E+4	1.0000E+0	-3.1459E-12	-2.6000E+1	-1.7657E-7
1.3000E+4	1.0000E+0	-3.0756E-12	-2.5000E+1	-1.5434E-7
1.3500E+4	1.0000E+0	-2.9933E-12	-2.4000E+1	-1.3487E-7
1.4000E+4	1.0000E+0	-3.0804E-12	-2.3000E+1	-1.3004E-7
1.4500E+4	1.0000E+0	-3.1173E-12	-2.2000E+1	-1.1352E-7
1.5000E+4	1.0000E+0	-2.9826E-12	-2.1000E+1	-9.8526E-8
1.6000E+4	1.0000E+0	-2.9159E-12	-2.0000E+1	-8.2325E-8
1.6500E+4	1.0000E+0	-3.1006E-12	-1.9000E+1	-6.8589E-8
1.7000E+4	1.0000E+0	-3.1340E-12	-1.8000E+1	-5.5003E-8
1.7500E+4	1.0000E+0	-2.9218E-12	-1.7000E+1	-4.9093E-8
1.8000E+4	1.0000E+0	-2.7168E-12	-1.6000E+1	-4.2466E-8
1.8500E+4	1.0000E+0	-2.5511E-12	-1.5000E+1	-3.7268E-8
1.9000E+4	1.0000E+0	-2.3246E-12	-1.4000E+1	-3.1739E-8
1.9500E+4	1.0000E+0	-2.0790E-12	-1.3000E+1	-2.4069E-8
2.0000E+4	1.0000E+0	-1.7488E-12	-1.2000E+1	-1.8707E-8
2.0500E+4	1.0000E+0	-1.5771E-12	-1.1000E+1	-1.3156E-8
2.1000E+4	1.0000E+0	-1.6510E-12	-1.0000E+1	-9.5726E-9
2.1500E+4	1.0000E+0	-2.0421E-12	-9.0000E+0	-6.8991E-9
2.2000E+4	1.0000E+0	-2.1303E-12	-8.0000E+0	-5.6471E-9
2.2500E+4	1.0000E+0	-2.2435E-12	-7.0000E+0	-2.8573E-9
2.3000E+4	1.0000E+0	-2.2376E-12	-6.0000E+0	-1.0011E-9
2.3500E+4	1.0000E+0	-2.2769E-12	-5.0000E+0	-1.9902E-10
2.4000E+4	1.0000E+0	-2.2280E-12	-4.0000E+0	1.5206E-10
2.4500E+4	1.0000E+0	-2.1863E-12	-3.0000E+0	2.0264E-10
2.5000E+4	1.0000E+0	-2.2554E-12	-2.0000E+0	1.9262E-10
2.5500E+4	1.0000E+0	-2.3293E-12	-1.0000E+0	1.7742E-10
2.6000E+4	1.0000E+0	-2.3735E-12	0.0000E+0	1.6406E-10
2.6500E+4	1.0000E+0	-2.3365E-12	1.0000E+0	1.5851E-10
2.7000E+4	1.0000E+0	-2.3460E-12	2.0000E+0	1.5882E-10
2.7500E+4	1.0000E+0	-2.3174E-12	3.0000E+0	1.5672E-10
2.8000E+4	1.0000E+0	-2.2984E-12	4.0000E+0	1.6180E-10
2.8500E+4	1.0000E+0	-2.2638E-12	5.0000E+0	1.6135E-10
2.9000E+4	1.0000E+0	-2.2912E-12	6.0000E+0	1.5423E-10
2.9500E+4	1.0000E+0	-2.2793E-12	7.0000E+0	1.5261E-10
3.0000E+4	1.0000E+0	-2.2209E-12	8.0000E+0	1.5336E-10
3.0500E+4	1.0000E+0	-2.3389E-12	9.0000E+0	1.4201E-10
3.1000E+4	1.0000E+0	-2.3794E-12	1.0000E+1	6.7124E-10
3.1500E+4	1.0000E+0	-2.3162E-12	1.1000E+1	1.5704E-10
3.2000E+4	1.0000E+0	-2.3913E-12	1.2000E+1	1.5610E-10
3.2500E+4	1.0000E+0	-2.3818E-12	1.3000E+1	1.5667E-10
3.3000E+4	1.0000E+0	-2.3472E-12	1.4000E+1	1.5608E-10
3.3500E+4	1.0000E+0	-2.3258E-12	1.5000E+1	1.5771E-10
3.4000E+4	1.0000E+0	-2.2984E-12	1.6000E+1	1.5935E-10
3.4500E+4	1.0000E+0	-2.3103E-12	1.7000E+1	1.6019E-10
3.5000E+4	1.0000E+0	-2.2876E-12	1.8000E+1	1.6138E-10
3.5500E+4	1.0000E+0	-2.3138E-12	1.9000E+1	1.6511E-10
3.6000E+4	1.0000E+0	-2.3484E-12	2.0000E+1	1.6351E-10
3.6500E+4	1.0000E+0	-2.3258E-12	2.1000E+1	1.6596E-10
3.7000E+4	1.0000E+0	-2.2805E-12	2.2000E+1	1.6583E-10
3.7500E+4	1.0000E+0	-2.2137E-12	2.3000E+1	1.6628E-10
3.8000E+4	1.0000E+0	-2.2626E-12	2.4000E+1	1.6729E-10
3.8500E+4	1.0000E+0	-2.2495E-12	2.5000E+1	1.6975E-10
3.9000E+4	1.0000E+0	-2.2435E-12	2.6000E+1	1.7066E-10
3.9500E+4	1.0000E+0	-2.3425E-12	2.7000E+1	1.7065E-10
4.0000E+4	1.0000E+0	-2.1768E-12	2.8000E+1	1.7248E-10
4.0500E+4	1.0000E+0	-2.2924E-12	2.9000E+1	1.7288E-10
4.1000E+4	1.0000E+0	-2.2769E-12	3.0000E+1	1.7393E-10
4.1500E+4	1.0000E+0	-2.2137E-12	3.1000E+1	1.7515E-10
4.2000E+4	1.0000E+0	-2.1982E-12	3.2000E+1	1.7624E-10
4.2500E+4	1.0000E+0	-2.1529E-12	3.3000E+1	1.7743E-10
4.3000E+4	1.0000E+0	-2.2173E-12	3.4000E+1	1.7784E-10
4.3500E+4	1.0000E+0	-2.2280E-12	3.5000E+1	1.7891E-10
4.4000E+4	1.0000E+0	-2.2686E-12	3.6000E+1	1.8004E-10
4.4500E+4	1.0000E+0	-2.2566E-12	3.7000E+1	1.8218E-10
4.5000E+4	1.0000E+0	-2.1601E-12	3.8000E+1	1.8183E-10
4.5500E+4	1.0000E+0	-2.2697E-12	3.9000E+1	1.7894E-10
4.6000E+4	1.0000E+0	-2.2316E-12	4.0000E+1	5.0351E-10
4.6500E+4	1.0000E+0	-2.1553E-12	4.1000E+1	1.8813E-10
4.7000E+4	1.0000E+0	-2.1636E-12	4.2000E+1	1.8924E-10
4.7500E+4	1.0000E+0	-2.1815E-12	4.3000E+1	1.9009E-10
4.8000E+4	1.0000E+0	-2.2554E-12	4.4000E+1	1.9155E-10
4.8500E+4	1.0000E+0	-2.2948E-12	4.5000E+1	1.9434E-10
