File Name: 07_Sample12_device3_trfSat_dark.dat
File Data: 15/12/2023	11:06:57
Start V: 0
Step V: 0
Stop V: 0
Range V: 200
Delay(ms): 0
Auorange: yes
Sweep type: log
Instrument Meter: SM2614
Time(ms)	Vdrain(V)	Idrain(A)	Vgate(V)	Igate(A)
0.0000E+0	1.0000E+0	1.7144E-9	-5.0000E+1	-7.7205E-7
1.0000E+3	1.0000E+0	4.7699E-10	-4.9000E+1	-3.0420E-7
2.0000E+3	1.0000E+0	1.3972E-10	-4.8000E+1	-3.9268E-7
2.5000E+3	1.0000E+0	1.4194E-10	-4.7000E+1	-5.2991E-7
3.0000E+3	1.0000E+0	2.1544E-10	-4.6000E+1	-5.7799E-7
3.5000E+3	1.0000E+0	3.6314E-10	-4.5000E+1	-8.4297E-7
4.0000E+3	1.0000E+0	2.3321E-10	-4.4000E+1	-6.4977E-7
4.5000E+3	1.0000E+0	6.6451E-11	-4.3000E+1	-6.2256E-7
5.0000E+3	1.0000E+0	1.4383E-10	-4.2000E+1	-6.8744E-7
5.5000E+3	1.0000E+0	1.4751E-10	-4.1000E+1	-7.5091E-7
6.0000E+3	1.0000E+0	9.6315E-11	-4.0000E+1	-7.1581E-7
6.5000E+3	1.0000E+0	1.8766E-10	-3.9000E+1	-9.9715E-7
7.0000E+3	1.0000E+0	2.3210E-10	-3.8000E+1	-8.8883E-7
7.5000E+3	1.0000E+0	1.0279E-10	-3.7000E+1	-6.2594E-7
8.0000E+3	1.0000E+0	1.2782E-10	-3.6000E+1	-5.5466E-7
8.5000E+3	1.0000E+0	8.9326E-11	-3.5000E+1	-4.8125E-7
9.0000E+3	1.0000E+0	1.0336E-10	-3.4000E+1	-4.8029E-7
9.5000E+3	1.0000E+0	5.3971E-11	-3.3000E+1	-4.0436E-7
1.0000E+4	1.0000E+0	2.1577E-12	-3.2000E+1	-3.9563E-7
1.0500E+4	1.0000E+0	9.7501E-12	-3.1000E+1	-3.9092E-7
