#scan;iMeasureCycle=1;iMux=0;time=0.128;N=202;LocalTime=21/12/2023 09:51:51;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
2.59999;1.70E-09;4.212716;-0.5;-5.22E-09;4.212716;;;2.59999;5.21774E-09;1.70257E-09
2.5;1.66E-09;4.379297;-0.5;-5.71E-09;4.379297;;;2.5;5.71206E-09;1.65837E-09
2.39999;1.59E-09;4.527946;-0.5;-6.30E-09;4.527946;;;2.39999;6.29579E-09;1.59237E-09
2.29999;1.52E-09;4.676546;-0.5;-7.00E-09;4.676546;;;2.29999;6.99505E-09;1.51604E-09
2.2;1.42E-09;4.844946;-0.499999;-7.76E-09;4.844946;;;2.2;7.7648E-09;1.42344E-09
2.1;1.29E-09;4.993722;-0.5;-8.65E-09;4.993722;;;2.1;8.64871E-09;1.29244E-09
2;1.16E-09;5.142526;-0.499999;-9.68E-09;5.142526;;;2;9.67766E-09;1.1591E-09
1.9;1.07E-09;5.312606;-0.500001;-1.09E-08;5.312606;;;1.9;1.08817E-08;1.06673E-09
1.8;9.42E-10;5.475972;-0.500001;-1.23E-08;5.475972;;;1.8;1.22632E-08;9.4174E-10
1.69999;8.60E-10;5.625851;-0.500001;-1.39E-08;5.625851;;;1.69999;1.3922E-08;8.6013E-10
1.59999;8.18E-10;5.775619;-0.500001;-1.59E-08;5.775619;;;1.59999;1.59152E-08;8.1754E-10
1.49999;8.07E-10;5.925444;-0.500001;-1.84E-08;5.925444;;;1.49999;1.83516E-08;8.068E-10
1.4;8.48E-10;6.075731;-0.500001;-2.14E-08;6.075731;;;1.4;2.14145E-08;8.4779E-10
1.29999;9.13E-10;6.22559;-0.500001;-2.53E-08;6.22559;;;1.29999;2.53297E-08;9.1303E-10
1.19999;1.01E-09;6.385324;-0.500001;-3.04E-08;6.385324;;;1.19999;3.03506E-08;1.00619E-09
1.09999;9.86E-10;6.535147;-0.500001;-3.65E-08;6.535147;;;1.09999;3.65381E-08;9.8645E-10
0.99999;9.84E-10;6.684928;-0.500001;-4.39E-08;6.684928;;;0.99999;4.39393E-08;9.8386E-10
0.9;1.02E-09;6.859099;-0.500001;-5.19E-08;6.859099;;;0.9;5.19046E-08;1.02457E-09
0.8;9.20E-10;7.009123;-0.500001;-5.94E-08;7.009123;;;0.8;5.9366E-08;9.1969E-10
0.69999;8.48E-10;7.159003;-0.500001;-6.55E-08;7.159003;;;0.69999;6.54719E-08;8.4841E-10
0.59999;7.45E-10;7.308815;-0.500001;-7.10E-08;7.308815;;;0.59999;7.09508E-08;7.4498E-10
0.49999;6.09E-10;7.480454;-0.5;-7.61E-08;7.480454;;;0.49999;7.60986E-08;6.0939E-10
0.4;4.55E-10;7.630269;-0.5;-8.14E-08;7.630269;;;0.4;8.13599E-08;4.5496E-10
0.3;2.81E-10;7.780121;-0.500001;-8.67E-08;7.780121;;;0.3;8.66832E-08;2.8115E-10
0.2;8.81E-11;7.929961;-0.500001;-9.20E-08;7.929961;;;0.2;9.20076E-08;8.814E-11
0.1;-1.03E-10;8.080386;-0.5;-9.72E-08;8.080386;;;0.1;9.71873E-08;1.0339E-10
0;-3.22E-10;8.230193;-0.500001;-1.02E-07;8.230193;;;0;1.01853E-07;3.2207E-10
-0.1;-5.08E-10;8.395977;-0.5;-1.06E-07;8.395977;;;-0.1;1.06059E-07;5.0835E-10
-0.2;-7.47E-10;8.545799;-0.5;-1.10E-07;8.545799;;;-0.2;1.09848E-07;7.473E-10
-0.30001;-9.66E-10;8.695631;-0.5;-1.13E-07;8.695631;;;-0.30001;1.13372E-07;9.6605E-10
-0.4;-1.20E-09;8.872879;-0.5;-1.16E-07;8.872879;;;-0.4;1.16471E-07;1.20077E-09
-0.5;-1.45E-09;9.02278;-0.5;-1.19E-07;9.02278;;;-0.5;1.1927E-07;1.4484E-09
-0.60001;-1.70E-09;9.172619;-0.5;-1.22E-07;9.172619;;;-0.60001;1.22037E-07;1.6987E-09
-0.7;-1.95E-09;9.322476;-0.5;-1.25E-07;9.322476;;;-0.7;1.24599E-07;1.948E-09
-0.80001;-2.19E-09;9.485595;-0.5;-1.27E-07;9.485595;;;-0.80001;1.27003E-07;2.18704E-09
-0.90001;-2.45E-09;9.6355;-0.5;-1.29E-07;9.6355;;;-0.90001;1.29102E-07;2.4514E-09
-1;-2.72E-09;9.785257;-0.5;-1.31E-07;9.785257;;;-1;1.31165E-07;2.71853E-09
-1.1;-2.97E-09;9.935146;-0.5;-1.33E-07;9.935146;;;-1.1;1.33109E-07;2.97342E-09
-1.20001;-3.25E-09;10.085393;-0.5;-1.35E-07;10.085393;;;-1.20001;1.34977E-07;3.25221E-09
-1.30001;-3.53E-09;10.235261;-0.5;-1.37E-07;10.235261;;;-1.30001;1.36784E-07;3.5256E-09
-1.4;-3.80E-09;10.394986;-0.5;-1.38E-07;10.394986;;;-1.4;1.38408E-07;3.79625E-09
-1.5;-4.09E-09;10.544856;-0.5;-1.40E-07;10.544856;;;-1.5;1.39995E-07;4.08504E-09
-1.6;-4.37E-09;10.694682;-0.5;-1.41E-07;10.694682;;;-1.6;1.41421E-07;4.36792E-09
-1.70001;-4.64E-09;10.868954;-0.5;-1.43E-07;10.868954;;;-1.70001;1.42997E-07;4.63723E-09
-1.8;-4.92E-09;11.019006;-0.5;-1.44E-07;11.019006;;;-1.8;1.44292E-07;4.9208E-09
-1.9;-5.22E-09;11.168808;-0.5;-1.46E-07;11.168808;;;-1.9;1.45752E-07;5.2194E-09
-2;-5.52E-09;11.31863;-0.5;-1.47E-07;11.31863;;;-2;1.4696E-07;5.51637E-09
-2.10001;-5.79E-09;11.490217;-0.5;-1.48E-07;11.490217;;;-2.10001;1.48142E-07;5.7942E-09
-2.2;-6.10E-09;11.640106;-0.5;-1.49E-07;11.640106;;;-2.2;1.49156E-07;6.09605E-09
-2.30001;-6.39E-09;11.789873;-0.5;-1.50E-07;11.789873;;;-2.30001;1.50069E-07;6.39001E-09
-2.40001;-6.71E-09;11.939699;-0.5;-1.51E-07;11.939699;;;-2.40001;1.50944E-07;6.70668E-09
-2.5;-7.01E-09;12.090033;-0.5;-1.52E-07;12.090033;;;-2.5;1.52083E-07;7.01079E-09
-2.6;-7.33E-09;12.239894;-0.5;-1.53E-07;12.239894;;;-2.6;1.52925E-07;7.33326E-09
-2.7;-7.65E-09;12.399722;-0.5;-1.54E-07;12.399722;;;-2.7;1.53766E-07;7.65375E-09
-2.8;-7.96E-09;12.549898;-0.5;-1.55E-07;12.549898;;;-2.8;1.54708E-07;7.96382E-09
-2.9;-8.29E-09;12.699715;-0.5;-1.55E-07;12.699715;;;-2.9;1.5543E-07;8.29126E-09
-3;-8.60E-09;12.874023;-0.5;-1.56E-07;12.874023;;;-3;1.56295E-07;8.6041E-09
-3.10001;-8.97E-09;13.024013;-0.5;-1.57E-07;13.024013;;;-3.10001;1.56857E-07;8.97029E-09
-3.20001;-9.29E-09;13.167866;-0.5;-1.58E-07;13.167866;;;-3.20001;1.57712E-07;9.2874E-09
-3.30001;-9.63E-09;13.31166;-0.5;-1.58E-07;13.31166;;;-3.30001;1.58439E-07;9.632E-09
-3.4;-9.98E-09;13.455625;-0.5;-1.59E-07;13.455625;;;-3.4;1.59003E-07;9.9848E-09
-3.5;-1.03E-08;13.599542;-0.5;-1.60E-07;13.599542;;;-3.5;1.59549E-07;1.03467E-08
-3.6;-1.07E-08;13.743422;-0.5;-1.60E-07;13.743422;;;-3.6;1.59904E-07;1.07033E-08
-3.7;-1.10E-08;13.897364;-0.5;-1.61E-07;13.897364;;;-3.7;1.60672E-07;1.1047E-08
-3.8;-1.14E-08;14.041229;-0.5;-1.61E-07;14.041229;;;-3.8;1.61091E-07;1.14338E-08
-3.9;-1.18E-08;14.18506;-0.5;-1.62E-07;14.18506;;;-3.9;1.61684E-07;1.17936E-08
-4.00001;-1.22E-08;14.328884;-0.5;-1.62E-07;14.328884;;;-4.00001;1.62043E-07;1.21777E-08
-4.1;-1.26E-08;14.491135;-0.5;-1.62E-07;14.491135;;;-4.1;1.62474E-07;1.2563E-08
-4.2;-1.30E-08;14.634983;-0.5;-1.63E-07;14.634983;;;-4.2;1.63055E-07;1.29623E-08
-4.3;-1.34E-08;14.778956;-0.5;-1.63E-07;14.778956;;;-4.3;1.63374E-07;1.33522E-08
-4.4;-1.37E-08;14.922878;-0.5;-1.64E-07;14.922878;;;-4.4;1.63741E-07;1.37422E-08
-4.50001;-1.42E-08;15.06677;-0.5;-1.64E-07;15.06677;;;-4.50001;1.6412E-07;1.41517E-08
-4.6;-1.46E-08;15.210607;-0.5;-1.64E-07;15.210607;;;-4.6;1.64313E-07;1.45589E-08
-4.7;-1.50E-08;15.379282;-0.5;-1.65E-07;15.379282;;;-4.7;1.64701E-07;1.49618E-08
-4.8;-1.54E-08;15.523176;-0.5;-1.65E-07;15.523176;;;-4.8;1.65034E-07;1.53645E-08
-4.9;-1.58E-08;15.667332;-0.5;-1.65E-07;15.667332;;;-4.9;1.65439E-07;1.57979E-08
-5;-1.62E-08;15.811202;-0.5;-1.66E-07;15.811202;;;-5;1.65654E-07;1.62129E-08
-5;-1.61E-08;15.9347;-0.5;-1.66E-07;15.9347;;;-5;1.65762E-07;1.61277E-08
-4.9;-1.55E-08;16.078609;-0.5;-1.65E-07;16.078609;;;-4.9;1.6518E-07;1.55257E-08
-4.8;-1.50E-08;16.222464;-0.5;-1.65E-07;16.222464;;;-4.8;1.64873E-07;1.49572E-08
-4.7;-1.44E-08;16.399904;-0.5;-1.65E-07;16.399904;;;-4.7;1.64555E-07;1.44476E-08
-4.6;-1.39E-08;16.543759;-0.5;-1.64E-07;16.543759;;;-4.6;1.64366E-07;1.38862E-08
-4.5;-1.34E-08;16.687778;-0.5;-1.64E-07;16.687778;;;-4.5;1.63843E-07;1.33606E-08
-4.4;-1.29E-08;16.831611;-0.5;-1.64E-07;16.831611;;;-4.4;1.63512E-07;1.28609E-08
-4.30001;-1.24E-08;16.99678;-0.5;-1.63E-07;16.99678;;;-4.30001;1.63132E-07;1.23656E-08
-4.20001;-1.19E-08;17.140668;-0.5;-1.63E-07;17.140668;;;-4.20001;1.62748E-07;1.18825E-08
-4.1;-1.14E-08;17.284529;-0.5;-1.62E-07;17.284529;;;-4.1;1.6238E-07;1.14092E-08
-4.00001;-1.10E-08;17.428386;-0.5;-1.62E-07;17.428386;;;-4.00001;1.62095E-07;1.09526E-08
-3.9;-1.05E-08;17.572276;-0.5;-1.62E-07;17.572276;;;-3.9;1.61533E-07;1.04973E-08
-3.8;-1.00E-08;17.716089;-0.5;-1.61E-07;17.716089;;;-3.8;1.61031E-07;1.00489E-08
-3.7;-9.62E-09;17.885083;-0.5;-1.60E-07;17.885083;;;-3.7;1.60444E-07;9.616E-09
-3.6;-9.19E-09;18.029017;-0.5;-1.60E-07;18.029017;;;-3.6;1.5999E-07;9.1908E-09
-3.5;-8.76E-09;18.173048;-0.5;-1.59E-07;18.173048;;;-3.5;1.59357E-07;8.7552E-09
-3.40001;-8.35E-09;18.322819;-0.5;-1.59E-07;18.322819;;;-3.40001;1.58912E-07;8.34866E-09
-3.30001;-7.94E-09;18.472872;-0.5;-1.58E-07;18.472872;;;-3.30001;1.58168E-07;7.94155E-09
-3.20001;-7.54E-09;18.622782;-0.5;-1.58E-07;18.622782;;;-3.20001;1.57534E-07;7.5385E-09
-3.10001;-7.13E-09;18.772612;-0.5;-1.57E-07;18.772612;;;-3.10001;1.5664E-07;7.13457E-09
-3;-6.74E-09;18.922495;-0.5;-1.56E-07;18.922495;;;-3;1.55984E-07;6.74167E-09
-2.9;-6.35E-09;19.0723;-0.5;-1.55E-07;19.0723;;;-2.9;1.55051E-07;6.34544E-09
-2.8;-5.98E-09;19.222185;-0.5;-1.54E-07;19.222185;;;-2.8;1.54319E-07;5.98175E-09
-2.70001;-5.62E-09;19.404681;-0.5;-1.53E-07;19.404681;;;-2.70001;1.53231E-07;5.62039E-09
-2.60001;-5.25E-09;19.554579;-0.5;-1.53E-07;19.554579;;;-2.60001;1.52564E-07;5.24589E-09
-2.5;-4.89E-09;19.704507;-0.5;-1.52E-07;19.704507;;;-2.5;1.51743E-07;4.88618E-09
-2.40001;-4.55E-09;19.854347;-0.5;-1.51E-07;19.854347;;;-2.40001;1.50732E-07;4.54634E-09
-2.30001;-4.19E-09;20.009789;-0.5;-1.50E-07;20.009789;;;-2.30001;1.49783E-07;4.1939E-09
-2.20001;-3.86E-09;20.15965;-0.5;-1.49E-07;20.15965;;;-2.20001;1.48788E-07;3.8612E-09
-2.1;-3.52E-09;20.309477;-0.5;-1.48E-07;20.309477;;;-2.1;1.47791E-07;3.52214E-09
-2.00001;-3.19E-09;20.459289;-0.5;-1.46E-07;20.459289;;;-2.00001;1.46362E-07;3.1926E-09
-1.9;-2.89E-09;20.609641;-0.5;-1.45E-07;20.609641;;;-1.9;1.45065E-07;2.88844E-09
-1.80001;-2.56E-09;20.759535;-0.5;-1.44E-07;20.759535;;;-1.80001;1.43849E-07;2.56248E-09
-1.70001;-2.25E-09;20.919967;-0.5;-1.43E-07;20.919967;;;-1.70001;1.42508E-07;2.24715E-09
-1.60001;-1.95E-09;21.069858;-0.5;-1.41E-07;21.069858;;;-1.60001;1.40964E-07;1.95042E-09
-1.5;-1.66E-09;21.219728;-0.5;-1.40E-07;21.219728;;;-1.5;1.39524E-07;1.65805E-09
-1.40001;-1.39E-09;21.39505;-0.5;-1.38E-07;21.39505;;;-1.40001;1.37908E-07;1.39193E-09
-1.30001;-1.09E-09;21.544979;-0.5;-1.36E-07;21.544979;;;-1.30001;1.36276E-07;1.09445E-09
-1.20001;-8.25E-10;21.695077;-0.5;-1.34E-07;21.695077;;;-1.20001;1.34446E-07;8.2505E-10
-1.10001;-5.49E-10;21.844923;-0.5;-1.33E-07;21.844923;;;-1.10001;1.3272E-07;5.4855E-10
-1;-2.98E-10;22.014365;-0.5;-1.31E-07;22.014365;;;-1;1.30504E-07;2.9817E-10
-0.9;-3.97E-11;22.164302;-0.5;-1.28E-07;22.164302;;;-0.9;1.28345E-07;3.97E-11
-0.8;1.98E-10;22.314101;-0.5;-1.26E-07;22.314101;;;-0.8;1.26022E-07;1.9816E-10
-0.70001;4.44E-10;22.463958;-0.5;-1.24E-07;22.463958;;;-0.70001;1.23703E-07;4.4366E-10
-0.6;6.69E-10;22.61437;-0.5;-1.21E-07;22.61437;;;-0.6;1.21171E-07;6.6915E-10
-0.5;9.15E-10;22.76423;-0.5;-1.18E-07;22.76423;;;-0.5;1.18365E-07;9.1482E-10
-0.4;1.12E-09;22.92472;-0.5;-1.15E-07;22.92472;;;-0.4;1.15383E-07;1.12039E-09
-0.30001;1.33E-09;23.074595;-0.5;-1.12E-07;23.074595;;;-0.30001;1.12103E-07;1.32884E-09
-0.20001;1.52E-09;23.224467;-0.5;-1.09E-07;23.224467;;;-0.20001;1.08725E-07;1.52174E-09
-0.10001;1.70E-09;23.3996;-0.5;-1.05E-07;23.3996;;;-0.10001;1.04728E-07;1.69869E-09
-1.00E-05;1.87E-09;23.549432;-0.5;-1.00E-07;23.549432;;;-1.00E-05;1.00395E-07;1.87403E-09
0.09999;2.04E-09;23.699568;-0.5;-9.56E-08;23.699568;;;0.09999;9.5565E-08;2.04419E-09
0.2;2.19E-09;23.849378;-0.5;-9.06E-08;23.849378;;;0.2;9.0554E-08;2.18929E-09
0.29999;2.32E-09;24.020052;-0.5;-8.50E-08;24.020052;;;0.29999;8.5047E-08;2.32239E-09
0.39999;2.43E-09;24.187277;-0.5;-7.98E-08;24.187277;;;0.39999;7.97793E-08;2.42898E-09
0.49999;2.52E-09;24.359882;-0.499999;-7.44E-08;24.359882;;;0.49999;7.44368E-08;2.5214E-09
0.59999;2.60E-09;24.521307;-0.5;-6.93E-08;24.521307;;;0.59999;6.93144E-08;2.60416E-09
0.7;2.69E-09;24.671113;-0.5;-6.38E-08;24.671113;;;0.7;6.37628E-08;2.68966E-09
0.8;2.78E-09;24.820998;-0.499999;-5.77E-08;24.820998;;;0.8;5.7674E-08;2.78236E-09
0.89999;2.86E-09;24.970883;-0.499999;-5.04E-08;24.970883;;;0.89999;5.03635E-08;2.86394E-09
1.00001;2.96E-09;25.121403;-0.5;-4.26E-08;25.121403;;;1.00001;4.26134E-08;2.95691E-09
1.09999;3.02E-09;25.271309;-0.5;-3.55E-08;25.271309;;;1.09999;3.5475E-08;3.02488E-09
1.2;3.04E-09;25.435093;-0.5;-2.94E-08;25.435093;;;1.2;2.94467E-08;3.04102E-09
1.29999;3.14E-09;25.584932;-0.5;-2.47E-08;25.584932;;;1.29999;2.46934E-08;3.13658E-09
1.4;3.18E-09;25.734704;-0.5;-2.10E-08;25.734704;;;1.4;2.10045E-08;3.17838E-09
1.5;3.12E-09;25.905987;-0.5;-1.81E-08;25.905987;;;1.5;1.80662E-08;3.1215E-09
1.59999;3.19E-09;26.05598;-0.5;-1.58E-08;26.05598;;;1.59999;1.57557E-08;3.19042E-09
1.69999;3.19E-09;26.206196;-0.5;-1.38E-08;26.206196;;;1.69999;1.38472E-08;3.19465E-09
1.79999;3.18E-09;26.35598;-0.5;-1.23E-08;26.35598;;;1.79999;1.22584E-08;3.18376E-09
1.89999;3.14E-09;26.525045;-0.5;-1.09E-08;26.525045;;;1.89999;1.09015E-08;3.1367E-09
2;3.11E-09;26.674843;-0.5;-9.70E-09;26.674843;;;2;9.6985E-09;3.10579E-09
2.09999;3.04E-09;26.839608;-0.500001;-8.66E-09;26.839608;;;2.09999;8.66469E-09;3.03844E-09
2.2;2.97E-09;27.015845;-0.5;-7.76E-09;27.015845;;;2.2;7.75917E-09;2.96741E-09
2.29999;2.91E-09;27.191952;-0.5;-7.00E-09;27.191952;;;2.29999;6.9995E-09;2.91182E-09
2.39999;2.86E-09;27.368058;-0.500001;-6.33E-09;27.368058;;;2.39999;6.32711E-09;2.85857E-09
2.5;2.80E-09;27.55386;-0.500001;-5.76E-09;27.55386;;;2.5;5.75897E-09;2.80053E-09
2.6;2.75E-09;27.730214;-0.500001;-5.26E-09;27.730214;;;2.6;5.26073E-09;2.75127E-09
2.7;2.70E-09;27.935628;-0.5;-4.83E-09;27.935628;;;2.7;4.82798E-09;2.69653E-09
2.8;2.66E-09;28.111671;-0.5;-4.44E-09;28.111671;;;2.8;4.44149E-09;2.66144E-09
2.9;2.62E-09;28.287679;-0.500001;-4.12E-09;28.287679;;;2.9;4.11932E-09;2.61891E-09
2.99999;2.58E-09;28.465317;-0.500001;-3.82E-09;28.465317;;;2.99999;3.82033E-09;2.57735E-09
3.09999;2.55E-09;28.641393;-0.500001;-3.58E-09;28.641393;;;3.09999;3.57605E-09;2.55184E-09
3.2;2.52E-09;28.817405;-0.5;-3.36E-09;28.817405;;;3.2;3.36308E-09;2.5216E-09
3.29999;2.49E-09;28.993513;-0.500001;-3.17E-09;28.993513;;;3.29999;3.17314E-09;2.48649E-09
3.4;2.46E-09;29.169581;-0.5;-3.01E-09;29.169581;;;3.4;3.00616E-09;2.45557E-09
3.5;2.43E-09;29.34566;-0.500001;-2.86E-09;29.34566;;;3.5;2.86129E-09;2.42864E-09
3.59999;2.40E-09;29.52222;-0.500001;-2.74E-09;29.52222;;;3.59999;2.74094E-09;2.4013E-09
3.7;2.37E-09;29.698257;-0.499999;-2.62E-09;29.698257;;;3.7;2.62177E-09;2.37041E-09
3.79999;2.35E-09;29.874321;-0.500001;-2.52E-09;29.874321;;;3.79999;2.52035E-09;2.35225E-09
3.89999;2.33E-09;30.061549;-0.5;-2.43E-09;30.061549;;;3.89999;2.42988E-09;2.32551E-09
4;2.30E-09;30.237553;-0.5;-2.35E-09;30.237553;;;4;2.35468E-09;2.30329E-09
4.09999;2.27E-09;30.446811;-0.5;-2.27E-09;30.446811;;;4.09999;2.27089E-09;2.27499E-09
4.2;2.26E-09;30.622817;-0.500001;-2.21E-09;30.622817;;;4.2;2.20618E-09;2.25744E-09
4.29999;2.24E-09;30.798774;-0.500001;-2.14E-09;30.798774;;;4.29999;2.13999E-09;2.23634E-09
4.4;2.20E-09;30.994123;-0.5;-2.08E-09;30.994123;;;4.4;2.08062E-09;2.20481E-09
4.49999;2.19E-09;31.170275;-0.500001;-2.03E-09;31.170275;;;4.49999;2.03087E-09;2.18841E-09
4.6;2.18E-09;31.346376;-0.500001;-1.99E-09;31.346376;;;4.6;1.98936E-09;2.17675E-09
4.69999;2.15E-09;31.524656;-0.5;-1.94E-09;31.524656;;;4.69999;1.94353E-09;2.15175E-09
4.79999;2.13E-09;31.700718;-0.500001;-1.90E-09;31.700718;;;4.79999;1.89573E-09;2.13166E-09
4.89999;2.13E-09;31.876892;-0.5;-1.85E-09;31.876892;;;4.89999;1.8528E-09;2.12619E-09
5;2.11E-09;32.065998;-0.5;-1.82E-09;32.065998;;;5;1.81729E-09;2.10868E-09
