Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.1822e-05	2.5571e-10	-10.0	-2.5
1.0	2.1828e-05	6.3694e-12	-10.0	-2.5
1.5	2.1828e-05	2.4927e-12	-10.0	-2.5
2.0	2.1829e-05	5.9366e-12	-10.0	-2.5
2.5	2.1832e-05	7.8654e-12	-10.0	-2.5
3.0	2.1837e-05	9.5904e-12	-10.0	-2.5
3.503	2.1839e-05	9.4473e-12	-10.0	-2.5
4.0	2.1845e-05	1.0487e-11	-10.0	-2.5
4.5	2.1843e-05	1.0953e-11	-10.0	-2.5
5.0	2.1846e-05	1.1022e-11	-10.0	-2.5
5.5	2.1847e-05	1.0743e-11	-10.0	-2.5
6.0	2.1846e-05	1.0855e-11	-10.0	-2.5
6.5	2.1847e-05	1.1472e-11	-10.0	-2.5
7.0	2.1846e-05	1.1425e-11	-10.0	-2.5
7.503	2.1848e-05	1.1332e-11	-10.0	-2.5
8.0	2.1853e-05	1.1153e-11	-10.0	-2.5
8.5	2.1855e-05	1.1312e-11	-10.0	-2.5
9.0	2.1856e-05	1.1419e-11	-10.0	-2.5
9.5	2.1856e-05	1.1976e-11	-10.0	-2.5
10.0	2.186e-05	1.1256e-11	-10.0	-2.5
10.5	2.1858e-05	1.1172e-11	-10.0	-2.5
11.0	2.1859e-05	1.1764e-11	-10.0	-2.5
11.5	2.1866e-05	1.1271e-11	-10.0	-2.5
12.0	2.1869e-05	1.1243e-11	-10.0	-2.5
12.5	2.1871e-05	1.1272e-11	-10.0	-2.5
13.0	2.1874e-05	1.1146e-11	-10.0	-2.5
13.5	2.1875e-05	1.1308e-11	-10.0	-2.5
14.0	2.1879e-05	1.161e-11	-10.0	-2.5
14.5	2.188e-05	1.1326e-11	-10.0	-2.5
15.0	2.1878e-05	1.1126e-11	-10.0	-2.5
15.503	2.188e-05	1.111e-11	-10.0	-2.5
16.0	2.1883e-05	1.1219e-11	-10.0	-2.5
16.5	2.1883e-05	1.1123e-11	-10.0	-2.5
17.0	2.1887e-05	1.1017e-11	-10.0	-2.5
17.5	2.1889e-05	1.1042e-11	-10.0	-2.5
18.0	2.1891e-05	1.0905e-11	-10.0	-2.5
18.5	2.1892e-05	1.1103e-11	-10.0	-2.5
19.0	2.1895e-05	1.0948e-11	-10.0	-2.5
19.5	2.19e-05	1.0989e-11	-10.0	-2.5
20.0	2.1901e-05	1.1537e-11	-10.0	-2.5
20.5	2.1902e-05	1.1241e-11	-10.0	-2.5
21.0	2.1907e-05	1.1134e-11	-10.0	-2.5
21.5	2.1905e-05	1.0818e-11	-10.0	-2.5
22.0	2.1906e-05	1.0842e-11	-10.0	-2.5
22.5	2.1907e-05	1.066e-11	-10.0	-2.5
23.0	2.1909e-05	1.0821e-11	-10.0	-2.5
23.5	2.1909e-05	1.1177e-11	-10.0	-2.5
24.0	2.1913e-05	1.0988e-11	-10.0	-2.5
24.5	2.1913e-05	1.0188e-11	-10.0	-2.5
25.0	2.1913e-05	1.0613e-11	-10.0	-2.5
25.5	2.1913e-05	1.0952e-11	-10.0	-2.5
26.0	2.1916e-05	1.0887e-11	-10.0	-2.5
26.5	2.1921e-05	1.0743e-11	-10.0	-2.5
27.0	2.1924e-05	1.094e-11	-10.0	-2.5
27.503	2.1925e-05	1.0725e-11	-10.0	-2.5
28.0	2.1927e-05	1.0605e-11	-10.0	-2.5
28.5	2.1929e-05	1.0751e-11	-10.0	-2.5
29.0	2.193e-05	1.0896e-11	-10.0	-2.5
29.5	2.193e-05	1.1209e-11	-10.0	-2.5
30.0	2.1933e-05	1.07e-11	-10.0	-2.5
30.5	2.1935e-05	1.1294e-11	-10.0	-2.5
31.0	2.1935e-05	1.073e-11	-10.0	-2.5
31.503	2.1935e-05	1.0727e-11	-10.0	-2.5
32.0	2.1937e-05	1.0859e-11	-10.0	-2.5
32.5	2.1942e-05	1.0458e-11	-10.0	-2.5
33.0	2.1942e-05	1.0883e-11	-10.0	-2.5
33.5	2.1946e-05	1.1092e-11	-10.0	-2.5
34.0	2.1948e-05	1.1172e-11	-10.0	-2.5
34.5	2.1949e-05	1.1268e-11	-10.0	-2.5
35.0	2.195e-05	1.0835e-11	-10.0	-2.5
35.503	2.1954e-05	1.1092e-11	-10.0	-2.5
36.0	2.1956e-05	1.0873e-11	-10.0	-2.5
36.5	2.196e-05	1.0031e-11	-10.0	-2.5
37.0	2.1961e-05	1.0955e-11	-10.0	-2.5
37.5	2.1962e-05	1.0909e-11	-10.0	-2.5
38.0	2.1964e-05	1.0799e-11	-10.0	-2.5
38.5	2.1966e-05	1.0916e-11	-10.0	-2.5
39.0	2.1966e-05	1.0456e-11	-10.0	-2.5
39.503	2.1967e-05	1.0873e-11	-10.0	-2.5
40.0	2.1966e-05	1.1022e-11	-10.0	-2.5
40.5	2.1966e-05	1.0614e-11	-10.0	-2.5
41.0	2.197e-05	1.076e-11	-10.0	-2.5
41.5	2.1972e-05	1.0751e-11	-10.0	-2.5
42.0	2.1973e-05	1.1056e-11	-10.0	-2.5
42.5	2.1975e-05	1.0794e-11	-10.0	-2.5
43.0	2.1977e-05	1.0494e-11	-10.0	-2.5
43.503	2.1978e-05	1.009e-11	-10.0	-2.5
44.0	2.1982e-05	1.0648e-11	-10.0	-2.5
44.5	2.1982e-05	1.094e-11	-10.0	-2.5
45.0	2.1984e-05	1.0831e-11	-10.0	-2.5
45.5	2.1984e-05	1.0697e-11	-10.0	-2.5
46.0	2.1987e-05	1.0694e-11	-10.0	-2.5
46.5	2.1984e-05	9.9731e-12	-10.0	-2.5
47.0	2.1989e-05	1.0312e-11	-10.0	-2.5
47.5	2.199e-05	1.0805e-11	-10.0	-2.5
48.0	2.1991e-05	1.0577e-11	-10.0	-2.5
48.5	2.1993e-05	1.0569e-11	-10.0	-2.5
49.0	2.1993e-05	1.0841e-11	-10.0	-2.5
49.5	2.1996e-05	1.0697e-11	-10.0	-2.5
