Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.181e-05	6.8299e-11	-10.0	-2.5
1.0	2.1814e-05	1.8826e-11	-10.0	-2.5
1.5	2.1819e-05	1.3207e-11	-10.0	-2.5
2.003	2.1823e-05	1.0061e-11	-10.0	-2.5
2.5	2.1828e-05	8.7428e-12	-10.0	-2.5
3.0	2.1831e-05	7.1835e-12	-10.0	-2.5
3.5	2.1833e-05	6.7806e-12	-10.0	-2.5
4.0	2.1837e-05	5.3549e-12	-10.0	-2.5
4.5	2.1838e-05	5.3406e-12	-10.0	-2.5
5.0	2.1843e-05	4.9937e-12	-10.0	-2.5
5.5	2.1847e-05	4.8292e-12	-10.0	-2.5
6.0	2.1847e-05	4.3714e-12	-10.0	-2.5
6.5	2.1847e-05	4.7553e-12	-10.0	-2.5
7.0	2.1848e-05	3.593e-12	-10.0	-2.5
7.5	2.1852e-05	4.0257e-12	-10.0	-2.5
8.0	2.1852e-05	4.0162e-12	-10.0	-2.5
8.5	2.1851e-05	3.4833e-12	-10.0	-2.5
9.0	2.1853e-05	3.4237e-12	-10.0	-2.5
9.5	2.1859e-05	3.4308e-12	-10.0	-2.5
10.0	2.186e-05	3.3879e-12	-10.0	-2.5
10.5	2.186e-05	3.01e-12	-10.0	-2.5
11.0	2.1868e-05	3.4499e-12	-10.0	-2.5
11.5	2.187e-05	3.1149e-12	-10.0	-2.5
12.0	2.1867e-05	3.3283e-12	-10.0	-2.5
12.5	2.187e-05	2.8777e-12	-10.0	-2.5
13.0	2.1877e-05	2.898e-12	-10.0	-2.5
13.5	2.1879e-05	3.1996e-12	-10.0	-2.5
14.0	2.1878e-05	2.7823e-12	-10.0	-2.5
14.5	2.1879e-05	2.9373e-12	-10.0	-2.5
15.0	2.188e-05	2.9862e-12	-10.0	-2.5
15.5	2.1884e-05	2.929e-12	-10.0	-2.5
16.0	2.1886e-05	2.4927e-12	-10.0	-2.5
16.5	2.1888e-05	3.0565e-12	-10.0	-2.5
17.0	2.1894e-05	2.6727e-12	-10.0	-2.5
17.5	2.1899e-05	2.7084e-12	-10.0	-2.5
18.003	2.1901e-05	2.8646e-12	-10.0	-2.5
18.5	2.1899e-05	2.7561e-12	-10.0	-2.5
19.0	2.19e-05	3.2294e-12	-10.0	-2.5
19.5	2.1901e-05	3.0804e-12	-10.0	-2.5
20.0	2.1905e-05	2.7072e-12	-10.0	-2.5
20.5	2.1906e-05	2.7108e-12	-10.0	-2.5
21.0	2.1907e-05	2.8074e-12	-10.0	-2.5
21.5	2.1911e-05	2.2972e-12	-10.0	-2.5
22.003	2.1911e-05	2.2769e-12	-10.0	-2.5
22.5	2.1913e-05	2.3806e-12	-10.0	-2.5
23.0	2.1918e-05	2.9695e-12	-10.0	-2.5
23.5	2.1919e-05	2.6727e-12	-10.0	-2.5
24.0	2.1923e-05	3.0732e-12	-10.0	-2.5
24.5	2.1924e-05	2.7001e-12	-10.0	-2.5
25.0	2.1928e-05	2.6691e-12	-10.0	-2.5
25.5	2.1928e-05	3.0363e-12	-10.0	-2.5
26.0	2.1928e-05	2.9814e-12	-10.0	-2.5
26.5	2.1935e-05	2.9015e-12	-10.0	-2.5
27.0	2.1935e-05	2.4962e-12	-10.0	-2.5
27.5	2.1937e-05	2.3782e-12	-10.0	-2.5
28.0	2.1941e-05	2.3925e-12	-10.0	-2.5
28.5	2.1942e-05	2.5833e-12	-10.0	-2.5
29.0	2.1941e-05	2.2364e-12	-10.0	-2.5
29.5	2.1944e-05	2.9874e-12	-10.0	-2.5
30.0	2.1944e-05	2.4772e-12	-10.0	-2.5
30.5	2.1945e-05	2.8479e-12	-10.0	-2.5
31.0	2.1947e-05	2.5642e-12	-10.0	-2.5
31.5	2.1949e-05	2.5344e-12	-10.0	-2.5
32.0	2.1949e-05	2.5594e-12	-10.0	-2.5
32.5	2.1949e-05	2.1076e-12	-10.0	-2.5
33.0	2.1951e-05	1.8954e-12	-10.0	-2.5
33.5	2.1952e-05	2.7204e-12	-10.0	-2.5
34.0	2.1957e-05	2.836e-12	-10.0	-2.5
34.5	2.1961e-05	2.3747e-12	-10.0	-2.5
35.0	2.1964e-05	2.7633e-12	-10.0	-2.5
35.5	2.1965e-05	2.1338e-12	-10.0	-2.5
36.0	2.1969e-05	1.8048e-12	-10.0	-2.5
36.5	2.1969e-05	1.5807e-12	-10.0	-2.5
37.0	2.1969e-05	2.4569e-12	-10.0	-2.5
37.5	2.1968e-05	2.2519e-12	-10.0	-2.5
38.003	2.1968e-05	2.3806e-12	-10.0	-2.5
38.5	2.1973e-05	2.2697e-12	-10.0	-2.5
39.0	2.197e-05	2.7859e-12	-10.0	-2.5
39.5	2.1974e-05	2.2531e-12	-10.0	-2.5
40.0	2.1973e-05	2.7287e-12	-10.0	-2.5
40.5	2.1974e-05	2.2745e-12	-10.0	-2.5
41.0	2.1974e-05	2.1207e-12	-10.0	-2.5
41.5	2.1975e-05	2.0456e-12	-10.0	-2.5
