Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.1515e-05	7.3654e-11	-10.0	-2.5
1.0	2.1527e-05	1.6985e-11	-10.0	-2.5
1.5	2.1534e-05	9.9921e-12	-10.0	-2.5
2.0	2.1537e-05	7.9143e-12	-10.0	-2.5
2.5	2.1539e-05	4.8411e-12	-10.0	-2.5
3.0	2.1544e-05	4.3857e-12	-10.0	-2.5
3.5	2.155e-05	3.624e-12	-10.0	-2.5
4.0	2.1554e-05	3.1185e-12	-10.0	-2.5
4.503	2.1555e-05	2.8193e-12	-10.0	-2.5
5.0	2.156e-05	1.6653e-12	-10.0	-2.5
5.5	2.1559e-05	1.9527e-12	-10.0	-2.5
6.0	2.1566e-05	1.8895e-12	-10.0	-2.5
6.5	2.1571e-05	1.8346e-12	-10.0	-2.5
7.0	2.1575e-05	9.3341e-13	-10.0	-2.5
7.5	2.1579e-05	1.6296e-12	-10.0	-2.5
8.0	2.1581e-05	1.1504e-12	-10.0	-2.5
8.503	2.1584e-05	1.5426e-12	-10.0	-2.5
9.0	2.159e-05	1.4067e-12	-10.0	-2.5
9.5	2.1595e-05	1.2994e-13	-10.0	-2.5
10.0	2.1599e-05	7.5102e-14	-10.0	-2.5
10.5	2.1606e-05	9.1314e-13	-10.0	-2.5
11.0	2.1605e-05	1.2481e-12	-10.0	-2.5
11.5	2.1606e-05	7.8559e-13	-10.0	-2.5
12.0	2.161e-05	7.0572e-13	-10.0	-2.5
12.5	2.1619e-05	1.1373e-12	-10.0	-2.5
13.0	2.1623e-05	8.9168e-13	-10.0	-2.5
13.5	2.1627e-05	8.5473e-13	-10.0	-2.5
14.0	2.163e-05	2.861e-13	-10.0	-2.5
14.5	2.1635e-05	8.7023e-13	-10.0	-2.5
15.0	2.1635e-05	6.032e-13	-10.0	-2.5
15.5	2.164e-05	6.2943e-13	-10.0	-2.5
16.0	2.1645e-05	7.1526e-13	-10.0	-2.5
16.503	2.1645e-05	6.2943e-13	-10.0	-2.5
17.0	2.1645e-05	6.8069e-13	-10.0	-2.5
17.5	2.165e-05	4.6253e-13	-10.0	-2.5
18.0	2.1653e-05	4.2796e-13	-10.0	-2.5
18.5	2.1652e-05	3.4213e-13	-10.0	-2.5
19.0	2.166e-05	5.734e-13	-10.0	-2.5
19.5	2.1658e-05	7.3671e-13	-10.0	-2.5
20.0	2.1663e-05	4.5419e-13	-10.0	-2.5
20.503	2.1667e-05	6.8545e-13	-10.0	-2.5
21.0	2.1669e-05	3.5882e-13	-10.0	-2.5
21.5	2.1672e-05	8.6546e-13	-10.0	-2.5
22.0	2.1678e-05	3.7312e-13	-10.0	-2.5
22.5	2.168e-05	1.9431e-13	-10.0	-2.5
23.0	2.1683e-05	5.5909e-13	-10.0	-2.5
23.5	2.1686e-05	8.7738e-13	-10.0	-2.5
24.0	2.1687e-05	6.9141e-14	-10.0	-2.5
24.502	2.1689e-05	1.0693e-12	-10.0	-2.5
25.0	2.1693e-05	1.1015e-12	-10.0	-2.5
25.5	2.1696e-05	3.4571e-13	-10.0	-2.5
26.0	2.1697e-05	5.4955e-13	-10.0	-2.5
26.5	2.1698e-05	7.8678e-13	-10.0	-2.5
27.0	2.1702e-05	4.3988e-13	-10.0	-2.5
27.5	2.1703e-05	3.1948e-13	-10.0	-2.5
