Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.0393e-10	2.8302e-10	-10.0	20.0
1.0	4.6014e-11	9.3477e-11	-10.0	19.9
1.5	3.0018e-11	1.5919e-11	-10.0	19.8
2.0	2.4139e-11	2.8462e-11	-10.0	19.7
2.5	2.0205e-11	3.6305e-11	-10.0	19.6
3.0	1.7551e-11	4.2071e-11	-10.0	19.5
3.5	1.5229e-11	4.5965e-11	-10.0	19.4
4.0	1.3782e-11	4.8577e-11	-10.0	19.3
4.5	1.2358e-11	5.1165e-11	-10.0	19.2
5.0	1.1188e-11	5.307e-11	-10.0	19.1
5.5	1.0385e-11	5.5358e-11	-10.0	19.0
6.0	9.5785e-12	5.6181e-11	-10.0	18.9
6.5	9.1743e-12	5.7383e-11	-10.0	18.8
7.0	8.6141e-12	5.8426e-11	-10.0	18.7
7.5	8.2266e-12	5.9419e-11	-10.0	18.6
8.0	7.6413e-12	6.0018e-11	-10.0	18.5
8.5	7.41e-12	6.0916e-11	-10.0	18.4
9.0	6.9559e-12	6.1332e-11	-10.0	18.3
9.5	6.839e-12	6.2327e-11	-10.0	18.2
10.0	6.5422e-12	6.2544e-11	-10.0	18.1
10.5	6.2048e-12	6.3069e-11	-10.0	18.0
11.0	6.1977e-12	6.3612e-11	-10.0	17.9
11.5	5.8305e-12	6.3847e-11	-10.0	17.8
12.0	5.5337e-12	6.4174e-11	-10.0	17.7
12.502	5.4431e-12	6.3097e-11	-10.0	17.6
13.0	5.2071e-12	6.6321e-11	-10.0	17.5
13.5	5.2547e-12	6.4859e-11	-10.0	17.4
14.0	4.8757e-12	6.5095e-11	-10.0	17.3
14.5	4.8923e-12	6.5913e-11	-10.0	17.2
15.0	5.6958e-12	6.0191e-11	-10.0	17.1
15.5	1.0908e-12	1.4682e-10	-10.0	17.0
16.0	4.5538e-12	6.6716e-11	-10.0	16.9
16.5	4.499e-12	6.6768e-11	-10.0	16.8
17.0	4.4525e-12	6.7047e-11	-10.0	16.7
17.5	4.288e-12	6.7365e-11	-10.0	16.6
18.0	4.1902e-12	6.7062e-11	-10.0	16.5
18.5	3.9804e-12	6.7195e-11	-10.0	16.4
19.0	3.947e-12	6.7264e-11	-10.0	16.3
19.5	4.0078e-12	6.7766e-11	-10.0	16.2
20.0	3.8922e-12	6.804e-11	-10.0	16.1
20.5	3.9244e-12	6.7642e-11	-10.0	16.0
21.0	3.8147e-12	6.8018e-11	-10.0	15.9
21.5	3.5834e-12	6.8093e-11	-10.0	15.8
22.0	3.6109e-12	6.8382e-11	-10.0	15.7
22.5	3.6216e-12	6.8656e-11	-10.0	15.6
23.0	3.3915e-12	6.8991e-11	-10.0	15.5
23.5	3.3438e-12	6.844e-11	-10.0	15.4
24.0	3.5274e-12	6.8919e-11	-10.0	15.3
24.5	3.1471e-12	6.8823e-11	-10.0	15.2
25.0	3.1793e-12	6.8881e-11	-10.0	15.1
25.5	3.0863e-12	6.8952e-11	-10.0	15.0
26.0	3.1221e-12	6.9048e-11	-10.0	14.9
26.5	3.2008e-12	6.905e-11	-10.0	14.8
27.0	3.2961e-12	6.9319e-11	-10.0	14.7
27.5	3.0696e-12	6.9274e-11	-10.0	14.6
28.0	2.923e-12	6.9461e-11	-10.0	14.5
28.5	3.0673e-12	6.9317e-11	-10.0	14.4
29.0	2.9075e-12	6.9161e-11	-10.0	14.3
29.5	2.892e-12	6.9442e-11	-10.0	14.2
30.0	3.9661e-12	6.8608e-11	-10.0	14.1
30.5	2.7025e-12	9.1478e-11	-10.0	14.0
31.0	1.5426e-12	9.1653e-11	-10.0	13.9
31.5	2.7072e-12	6.9841e-11	-10.0	13.8
32.0	2.6763e-12	6.9939e-11	-10.0	13.7
32.5	2.65e-12	6.985e-11	-10.0	13.6
33.0	2.8253e-12	6.9977e-11	-10.0	13.5
33.5	2.8348e-12	6.9993e-11	-10.0	13.4
34.0	2.5284e-12	7.0031e-11	-10.0	13.3
34.5	2.6703e-12	6.9863e-11	-10.0	13.2
35.0	2.6095e-12	7.0041e-11	-10.0	13.1
35.5	2.4903e-12	7.0151e-11	-10.0	13.0
36.0	2.3878e-12	7.0084e-11	-10.0	12.9
36.5	2.5594e-12	7.0294e-11	-10.0	12.8
37.0	2.5773e-12	7.0242e-11	-10.0	12.7
37.5	2.526e-12	7.03e-11	-10.0	12.6
38.0	2.3961e-12	7.027e-11	-10.0	12.5
38.5	2.6894e-12	7.0386e-11	-10.0	12.4
39.0	2.8026e-12	7.0518e-11	-10.0	12.3
39.5	2.5451e-12	7.0533e-11	-10.0	12.2
40.0	2.4736e-12	7.0469e-11	-10.0	12.1
40.5	2.439e-12	7.1176e-11	-10.0	12.0
41.0	2.2626e-12	7.0447e-11	-10.0	11.9
41.5	2.1517e-12	7.0478e-11	-10.0	11.8
42.0	2.3174e-12	7.0753e-11	-10.0	11.7
42.5	2.4164e-12	7.081e-11	-10.0	11.6
43.0	2.1911e-12	7.076e-11	-10.0	11.5
43.5	2.2626e-12	7.079e-11	-10.0	11.4
44.0	8.9765e-13	9.1149e-11	-10.0	11.3
44.5	2.3699e-12	7.0946e-11	-10.0	11.2
45.0	2.1792e-12	7.0903e-11	-10.0	11.1
45.5	3.5358e-12	5.738e-11	-10.0	11.0
46.0	1.049e-12	1.5013e-10	-10.0	10.9
46.5	2.2936e-12	7.0941e-11	-10.0	10.8
47.0	2.3532e-12	7.0852e-11	-10.0	10.7
47.5	2.1982e-12	7.0758e-11	-10.0	10.6
48.0	2.1279e-12	7.0872e-11	-10.0	10.5
48.5	2.0218e-12	7.1231e-11	-10.0	10.4
49.0	2.0039e-12	7.1059e-11	-10.0	10.3
49.5	2.1386e-12	7.1212e-11	-10.0	10.2
50.0	2.4557e-12	7.1299e-11	-10.0	10.1
50.5	2.2769e-12	7.1263e-11	-10.0	10.0
51.0	2.0993e-12	7.1423e-11	-10.0	9.9
51.5	2.0957e-12	7.1176e-11	-10.0	9.8
52.0	2.1601e-12	7.1362e-11	-10.0	9.7
52.5	2.1911e-12	7.1316e-11	-10.0	9.6
53.0	2.3055e-12	7.1254e-11	-10.0	9.5
53.5	2.0111e-12	7.1296e-11	-10.0	9.4
54.0	1.8203e-12	7.135e-11	-10.0	9.3
54.5	2.0599e-12	7.1346e-11	-10.0	9.2
55.0	2.2101e-12	7.1507e-11	-10.0	9.1
55.5	2.0039e-12	7.1507e-11	-10.0	9.0
56.0	2.1136e-12	7.1608e-11	-10.0	8.9
56.5	2.29e-12	7.1617e-11	-10.0	8.8
57.0	2.2697e-12	7.1724e-11	-10.0	8.7
57.5	2.3293e-12	7.1521e-11	-10.0	8.6
58.0	2.7275e-12	7.2153e-11	-10.0	8.5
58.5	3.2055e-12	7.1646e-11	-10.0	8.4
59.0	3.6943e-12	7.1588e-11	-10.0	8.3
59.5	4.7171e-12	7.1493e-11	-10.0	8.2
60.0	5.9736e-12	7.1956e-11	-10.0	8.1
60.5	9.2792e-12	6.6e-11	-10.0	8.0
61.0	7.7224e-12	1.5045e-10	-10.0	7.9
61.5	1.5931e-11	7.2044e-11	-10.0	7.8
62.0	2.216e-11	7.1845e-11	-10.0	7.7
62.5	3.1497e-11	7.1787e-11	-10.0	7.6
63.0	4.2956e-11	7.2128e-11	-10.0	7.5
63.5	5.913e-11	7.1952e-11	-10.0	7.4
64.0	8.0696e-11	7.1942e-11	-10.0	7.3
64.5	1.1124e-10	7.2151e-11	-10.0	7.2
65.0	1.5016e-10	7.2236e-11	-10.0	7.1
65.5	2.0074e-10	7.225e-11	-10.0	7.0
66.0	2.7051e-10	7.2092e-11	-10.0	6.9
66.5	3.6837e-10	7.2352e-11	-10.0	6.8
67.0	4.8961e-10	7.1986e-11	-10.0	6.7
67.5	6.2863e-10	7.2197e-11	-10.0	6.6
68.0	7.95e-10	7.2601e-11	-10.0	6.5
68.5	9.8605e-10	7.2305e-11	-10.0	6.4
69.0	1.2237e-09	7.2352e-11	-10.0	6.3
69.5	1.5118e-09	7.2405e-11	-10.0	6.2
70.0	1.8413e-09	7.2468e-11	-10.0	6.1
70.5	2.2063e-09	7.2542e-11	-10.0	6.0
71.0	2.6319e-09	7.2209e-11	-10.0	5.9
71.5	3.1003e-09	7.2501e-11	-10.0	5.8
72.0	3.6409e-09	7.2612e-11	-10.0	5.7
72.5	4.2274e-09	7.2372e-11	-10.0	5.6
73.0	4.9004e-09	7.2492e-11	-10.0	5.5
73.5	5.6168e-09	7.2668e-11	-10.0	5.4
74.0	6.4119e-09	7.3013e-11	-10.0	5.3
74.5	7.3142e-09	7.2722e-11	-10.0	5.2
75.0	8.2717e-09	7.2918e-11	-10.0	5.1
75.5	9.3476e-09	7.2383e-11	-10.0	5.0
76.0	1.0527e-08	9.4836e-11	-10.0	4.9
76.5	1.1869e-08	9.4814e-11	-10.0	4.8
77.0	1.3405e-08	7.3009e-11	-10.0	4.7
77.5	1.5056e-08	7.3162e-11	-10.0	4.6
78.0	1.6981e-08	7.2972e-11	-10.0	4.5
78.5	1.9139e-08	7.2751e-11	-10.0	4.4
79.0	2.1554e-08	7.3142e-11	-10.0	4.3
79.5	2.4308e-08	7.3039e-11	-10.0	4.2
80.0	2.7339e-08	7.31e-11	-10.0	4.1
80.5	3.0819e-08	7.3262e-11	-10.0	4.0
81.0	3.4767e-08	7.3186e-11	-10.0	3.9
81.5	3.9158e-08	7.3481e-11	-10.0	3.8
82.0	4.4184e-08	7.3973e-11	-10.0	3.7
82.5	4.9735e-08	7.4185e-11	-10.0	3.6
83.0	5.5883e-08	7.4394e-11	-10.0	3.5
83.5	6.286e-08	7.4304e-11	-10.0	3.4
84.0	7.0603e-08	7.5206e-11	-10.0	3.3
84.503	7.9134e-08	7.545e-11	-10.0	3.2
85.0	8.8593e-08	8.0993e-11	-10.0	3.1
85.5	9.8888e-08	8.1862e-11	-10.0	3.0
86.0	1.1004e-07	8.2034e-11	-10.0	2.9
86.5	1.2312e-07	9.2709e-11	-10.0	2.8
87.0	1.3752e-07	8.6174e-11	-10.0	2.7
87.5	1.5389e-07	9.1091e-11	-10.0	2.6
88.0	1.7234e-07	1.0098e-10	-10.0	2.5
88.503	1.9413e-07	1.1905e-10	-10.0	2.4
89.0	2.2008e-07	1.4802e-10	-10.0	2.3
89.5	2.5203e-07	1.5938e-10	-10.0	2.2
90.0	2.9368e-07	1.6482e-10	-10.0	2.1
90.5	3.5024e-07	1.6597e-10	-10.0	2.0
91.0	4.243e-07	1.2834e-10	-10.0	1.9
91.5	5.2269e-07	4.202e-10	-10.0	1.8
92.0	6.4694e-07	1.5279e-10	-10.0	1.7
92.5	7.9903e-07	1.3755e-10	-10.0	1.6
93.0	9.7965e-07	1.0975e-10	-10.0	1.5
93.5	1.1879e-06	9.7915e-11	-10.0	1.4
94.0	1.425e-06	1.0446e-10	-10.0	1.3
94.5	1.6888e-06	8.9595e-11	-10.0	1.2
95.0	1.9798e-06	8.8623e-11	-10.0	1.1
95.5	2.2953e-06	8.8239e-11	-10.0	1.0
96.0	2.6358e-06	8.7713e-11	-10.0	0.9
96.5	2.9978e-06	8.7471e-11	-10.0	0.8
97.0	3.3823e-06	8.7215e-11	-10.0	0.7
97.5	3.7862e-06	8.7677e-11	-10.0	0.6
98.0	4.2106e-06	8.7691e-11	-10.0	0.5
98.5	4.6517e-06	8.7707e-11	-10.0	0.4
99.0	5.1108e-06	8.7978e-11	-10.0	0.3
99.5	5.5858e-06	8.7951e-11	-10.0	0.2
100.0	6.0771e-06	8.824e-11	-10.0	0.1
