Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	2.1562e-05	6.7669e-11	-10.0	-2.5	-3.9982994791665e-07
0.997	2.157e-05	1.6822e-11	-10.0	-2.5	-3.9340256352993303e-07
1.497	2.1575e-05	1.238e-11	-10.0	-2.5	-3.89190262748684e-07
1.997	2.1579e-05	9.0873e-12	-10.0	-2.5	-3.859773109257641e-07
2.497	2.1582e-05	7.5567e-12	-10.0	-2.5	-3.8376370806118e-07
2.997	2.1585e-05	6.0511e-12	-10.0	-2.5	-3.81549454154933e-07
3.497	2.1587e-05	5.4789e-12	-10.0	-2.5	-3.803345492070185e-07
3.997	2.1589e-05	4.9579e-12	-10.0	-2.5	-3.791189932174343e-07
4.497	2.1593e-05	4.102e-12	-10.0	-2.5	-3.7590278618618273e-07
4.997	2.1591e-05	4.4882e-12	-10.0	-2.5	-3.7868592811326446e-07
5.497	2.1597e-05	3.7301e-12	-10.0	-2.5	-3.7346841899868266e-07
5.997	2.1597e-05	3.5238e-12	-10.0	-2.5	-3.7425025884243413e-07
6.497	2.16e-05	3.2949e-12	-10.0	-2.5	-3.720314476445161e-07
6.997	2.1603e-05	3.3343e-12	-10.0	-2.5	-3.698119854049317e-07
7.497	2.1609e-05	2.5404e-12	-10.0	-2.5	-3.645918721236846e-07
7.997	2.1612e-05	2.5916e-12	-10.0	-2.5	-3.623711078007676e-07
8.497	2.1611e-05	2.6584e-12	-10.0	-2.5	-3.641496924361829e-07
8.997	2.1611e-05	2.5737e-12	-10.0	-2.5	-3.64927626029933e-07
9.497	2.1616e-05	2.5856e-12	-10.0	-2.5	-3.6070490858201604e-07
9.997	2.1615e-05	2.2495e-12	-10.0	-2.5	-3.6248154009243573e-07
10.497	2.1622e-05	2.2912e-12	-10.0	-2.5	-3.562575205611817e-07
10.997	2.1626e-05	1.6046e-12	-10.0	-2.5	-3.5303284998826795e-07
11.497	2.1627e-05	2.2495e-12	-10.0	-2.5	-3.528075283736809e-07
11.997	2.1632e-05	2.2578e-12	-10.0	-2.5	-3.485815557174357e-07
12.497	2.1636e-05	1.6069e-12	-10.0	-2.5	-3.4535493201951617e-07
12.997	2.1638e-05	1.4222e-12	-10.0	-2.5	-3.441276572799347e-07
13.497	2.1641e-05	2.1958e-12	-10.0	-2.5	-3.4189973149868137e-07
13.997	2.164e-05	1.5831e-12	-10.0	-2.5	-3.436711546757671e-07
14.497	2.1642e-05	1.7345e-12	-10.0	-2.5	-3.4244192681118327e-07
14.997	2.1646e-05	1.775e-12	-10.0	-2.5	-3.3921204790493553e-07
