File Name: 00_Sample12_device3_trfSat_dark_begin.dat;;;;;;;;;
File Data: 21/11/2023;14:09:56;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
3.45E+04;1.00E+00;1.07E-09;-1.60E+01;-3.59E-09;;;;1.0699E-09;3.591E-09
3.50E+04;1.00E+00;1.32E-09;-1.55E+01;-2.60E-09;;;;1.3229E-09;2.6009E-09
3.55E+04;1.00E+00;1.61E-09;-1.50E+01;-2.01E-09;;;;1.6092E-09;2.0125E-09
3.60E+04;1.00E+00;1.96E-09;-1.45E+01;-1.62E-09;;;;1.9618E-09;1.6209E-09
3.65E+04;1.00E+00;2.46E-09;-1.40E+01;-1.34E-09;;;;2.4591E-09;1.3369E-09
3.70E+04;1.00E+00;2.97E-09;-1.35E+01;-1.12E-09;;;;2.9736E-09;1.1173E-09
3.75E+04;1.00E+00;3.67E-09;-1.30E+01;-9.43E-10;;;;3.6702E-09;9.4257E-10
3.80E+04;1.00E+00;4.55E-09;-1.25E+01;-7.68E-10;;;;4.5527E-09;7.6802E-10
3.85E+04;1.00E+00;5.57E-09;-1.20E+01;-6.08E-10;;;;5.5695E-09;6.0831E-10
3.90E+04;1.00E+00;6.60E-09;-1.15E+01;-4.90E-10;;;;6.5953E-09;4.9048E-10
3.95E+04;1.00E+00;7.76E-09;-1.10E+01;-3.78E-10;;;;7.7568E-09;3.779E-10
4.00E+04;1.00E+00;9.16E-09;-1.05E+01;-2.93E-10;;;;9.1595E-09;2.9307E-10
4.05E+04;1.00E+00;1.09E-08;-1.00E+01;-2.23E-10;;;;1.0859E-08;2.2327E-10
4.10E+04;1.00E+00;1.27E-08;-9.50E+00;-1.67E-10;;;;1.2748E-08;1.6667E-10
4.15E+04;1.00E+00;1.48E-08;-9.00E+00;-1.12E-10;;;;1.4763E-08;1.1174E-10
4.20E+04;1.00E+00;1.71E-08;-8.50E+00;1.89E-11;;;;1.7087E-08;1.8897E-11
4.25E+04;1.00E+00;1.95E-08;-8.00E+00;1.07E-10;;;;1.9543E-08;1.0681E-10
4.30E+04;1.00E+00;2.22E-08;-7.50E+00;1.43E-10;;;;2.2215E-08;1.4257E-10
4.35E+04;1.00E+00;2.54E-08;-7.00E+00;1.70E-10;;;;2.5363E-08;1.699E-10
4.40E+04;1.00E+00;2.92E-08;-6.50E+00;1.87E-10;;;;2.9154E-08;1.8678E-10
4.45E+04;1.00E+00;3.32E-08;-6.00E+00;2.02E-10;;;;3.32E-08;2.019E-10
4.50E+04;1.00E+00;3.76E-08;-5.50E+00;2.10E-10;;;;3.7561E-08;2.0979E-10
4.55E+04;1.00E+00;4.16E-08;-5.00E+00;1.63E-10;;;;4.1583E-08;1.6308E-10
4.60E+04;1.00E+00;4.64E-08;-4.50E+00;6.86E-10;;;;4.6438E-08;6.8599E-10
4.65E+04;1.00E+00;5.17E-08;-4.00E+00;2.11E-10;;;;5.1717E-08;2.1115E-10
4.70E+04;1.00E+00;5.70E-08;-3.50E+00;2.03E-10;;;;5.6979E-08;2.0334E-10
4.75E+04;1.00E+00;6.29E-08;-3.00E+00;1.91E-10;;;;6.2901E-08;1.9068E-10
4.80E+04;1.00E+00;6.79E-08;-2.50E+00;1.74E-10;;;;6.7938E-08;1.7445E-10
4.85E+04;1.00E+00;7.44E-08;-2.00E+00;1.60E-10;;;;7.439E-08;1.5965E-10
4.90E+04;1.00E+00;8.19E-08;-1.50E+00;1.49E-10;;;;8.1923E-08;1.4929E-10
4.95E+04;1.00E+00;8.95E-08;-1.00E+00;1.44E-10;;;;8.9501E-08;1.4441E-10
5.00E+04;1.00E+00;9.80E-08;-5.00E-01;1.41E-10;;;;9.8022E-08;1.4108E-10
5.05E+04;1.00E+00;1.06E-07;0.00E+00;1.40E-10;;;;1.0599E-07;1.3972E-10
5.10E+04;1.00E+00;1.14E-07;5.00E-01;1.55E-10;;;;1.1447E-07;1.5458E-10
5.15E+04;1.00E+00;1.25E-07;1.00E+00;1.38E-10;;;;1.2498E-07;1.3837E-10
5.20E+04;1.00E+00;1.35E-07;1.50E+00;1.37E-10;;;;1.3485E-07;1.372E-10
5.25E+04;1.00E+00;1.44E-07;2.00E+00;1.37E-10;;;;1.442E-07;1.3657E-10
5.30E+04;1.00E+00;1.55E-07;2.50E+00;1.36E-10;;;;1.5517E-07;1.3638E-10
5.35E+04;1.00E+00;1.65E-07;3.00E+00;1.36E-10;;;;1.6503E-07;1.3637E-10
5.40E+04;1.00E+00;1.77E-07;3.50E+00;1.37E-10;;;;1.767E-07;1.3732E-10
5.45E+04;1.00E+00;1.89E-07;4.00E+00;1.38E-10;;;;1.892E-07;1.3764E-10
5.50E+04;1.00E+00;2.02E-07;4.50E+00;1.40E-10;;;;2.0217E-07;1.3967E-10
5.55E+04;1.00E+00;2.14E-07;5.00E+00;1.42E-10;;;;2.1407E-07;1.4207E-10
5.60E+04;1.00E+00;2.26E-07;5.50E+00;1.44E-10;;;;2.2609E-07;1.4448E-10
5.65E+04;1.00E+00;2.38E-07;6.00E+00;1.47E-10;;;;2.3818E-07;1.4663E-10
5.70E+04;1.00E+00;2.50E-07;6.50E+00;1.50E-10;;;;2.5003E-07;1.5011E-10
5.75E+04;1.00E+00;2.65E-07;7.00E+00;1.54E-10;;;;2.6501E-07;1.5352E-10
5.80E+04;1.00E+00;2.80E-07;7.50E+00;1.56E-10;;;;2.8004E-07;1.56E-10
5.85E+04;1.00E+00;2.95E-07;8.00E+00;1.58E-10;;;;2.9521E-07;1.5813E-10
5.90E+04;1.00E+00;3.10E-07;8.50E+00;1.61E-10;;;;3.1029E-07;1.6115E-10
5.95E+04;1.00E+00;3.27E-07;9.00E+00;1.63E-10;;;;3.2715E-07;1.6275E-10
6.00E+04;1.00E+00;3.42E-07;9.50E+00;1.65E-10;;;;3.4236E-07;1.6454E-10
6.05E+04;1.00E+00;3.61E-07;1.00E+01;1.62E-10;;;;3.606E-07;1.6196E-10
6.10E+04;1.00E+00;3.79E-07;1.05E+01;3.74E-10;;;;3.7853E-07;3.7446E-10
6.15E+04;1.00E+00;3.98E-07;1.10E+01;1.71E-10;;;;3.9792E-07;1.7141E-10
6.20E+04;1.00E+00;4.16E-07;1.15E+01;1.75E-10;;;;4.1609E-07;1.7541E-10
6.25E+04;1.00E+00;4.38E-07;1.20E+01;1.76E-10;;;;4.378E-07;1.7593E-10
6.30E+04;1.00E+00;4.57E-07;1.25E+01;1.79E-10;;;;4.5712E-07;1.7924E-10
6.35E+04;1.00E+00;4.74E-07;1.30E+01;1.81E-10;;;;4.7424E-07;1.8138E-10
6.40E+04;1.00E+00;4.93E-07;1.35E+01;1.83E-10;;;;4.9255E-07;1.8317E-10
6.45E+04;1.00E+00;5.13E-07;1.40E+01;1.86E-10;;;;5.1251E-07;1.8611E-10
6.50E+04;1.00E+00;5.28E-07;1.45E+01;1.88E-10;;;;5.2832E-07;1.8777E-10
6.55E+04;1.00E+00;5.48E-07;1.50E+01;1.90E-10;;;;5.4774E-07;1.897E-10
6.60E+04;1.00E+00;5.70E-07;1.55E+01;1.92E-10;;;;5.6992E-07;1.9199E-10
6.65E+04;1.00E+00;5.89E-07;1.60E+01;1.95E-10;;;;5.885E-07;1.949E-10
6.70E+04;1.00E+00;6.07E-07;1.65E+01;1.98E-10;;;;6.0715E-07;1.979E-10
6.75E+04;1.00E+00;6.25E-07;1.70E+01;2.01E-10;;;;6.248E-07;2.0089E-10
6.80E+04;1.00E+00;6.48E-07;1.75E+01;2.04E-10;;;;6.482E-07;2.039E-10
6.85E+04;1.00E+00;6.72E-07;1.80E+01;2.08E-10;;;;6.7185E-07;2.0785E-10
6.90E+04;1.00E+00;6.95E-07;1.85E+01;2.15E-10;;;;6.9523E-07;2.1483E-10
6.95E+04;1.00E+00;7.22E-07;1.90E+01;2.20E-10;;;;7.2154E-07;2.1967E-10
7.00E+04;1.00E+00;7.41E-07;1.95E+01;2.24E-10;;;;7.4052E-07;2.2382E-10
7.05E+04;1.00E+00;7.64E-07;2.00E+01;2.29E-10;;;;7.643E-07;2.2868E-10
7.10E+04;1.00E+00;7.88E-07;2.05E+01;2.34E-10;;;;7.8837E-07;2.3399E-10
7.15E+04;1.00E+00;8.13E-07;2.10E+01;2.37E-10;;;;8.1312E-07;2.3652E-10
7.20E+04;1.00E+00;8.47E-07;2.15E+01;2.42E-10;;;;8.4681E-07;2.4161E-10
7.25E+04;1.00E+00;8.64E-07;2.20E+01;2.48E-10;;;;8.6397E-07;2.4846E-10
7.30E+04;1.00E+00;8.84E-07;2.25E+01;2.53E-10;;;;8.8426E-07;2.5345E-10
7.35E+04;1.00E+00;9.14E-07;2.30E+01;2.58E-10;;;;9.1427E-07;2.5841E-10
7.40E+04;1.00E+00;9.40E-07;2.35E+01;2.67E-10;;;;9.404E-07;2.665E-10
7.45E+04;1.00E+00;9.69E-07;2.40E+01;2.80E-10;;;;9.6896E-07;2.7976E-10
7.50E+04;1.00E+00;1.00E-06;2.45E+01;2.87E-10;;;;0.000001001;2.874E-10
7.55E+04;1.00E+00;1.03E-06;2.50E+01;3.07E-10;;;;1.0322E-06;3.0742E-10
7.65E+04;1.00E+00;1.05E-06;2.55E+01;2.64E-10;;;;0.000001048;2.64E-10
7.70E+04;1.00E+00;1.07E-06;2.60E+01;2.82E-10;;;;1.0725E-06;2.8167E-10
7.75E+04;1.00E+00;1.11E-06;2.65E+01;2.90E-10;;;;1.1104E-06;2.8967E-10
7.80E+04;1.00E+00;1.14E-06;2.70E+01;2.98E-10;;;;1.1437E-06;2.975E-10
7.85E+04;1.00E+00;1.18E-06;2.75E+01;3.07E-10;;;;1.1788E-06;3.0706E-10
7.90E+04;1.00E+00;1.21E-06;2.80E+01;3.20E-10;;;;1.2054E-06;3.2019E-10
7.95E+04;1.00E+00;1.24E-06;2.85E+01;3.32E-10;;;;0.000001235;3.3244E-10
8.00E+04;1.00E+00;1.27E-06;2.90E+01;3.41E-10;;;;1.2656E-06;3.4077E-10
8.05E+04;1.00E+00;1.30E-06;2.95E+01;3.48E-10;;;;1.2987E-06;3.4835E-10
8.10E+04;1.00E+00;1.33E-06;3.00E+01;3.66E-10;;;;1.3291E-06;3.6636E-10
8.15E+04;1.00E+00;1.37E-06;3.05E+01;3.80E-10;;;;1.3684E-06;3.7985E-10
8.20E+04;1.00E+00;1.39E-06;3.10E+01;3.96E-10;;;;0.000001391;3.9576E-10
8.25E+04;1.00E+00;1.42E-06;3.15E+01;4.20E-10;;;;1.4243E-06;4.2003E-10
8.30E+04;1.00E+00;1.45E-06;3.20E+01;4.45E-10;;;;1.4491E-06;4.4549E-10
8.35E+04;1.00E+00;1.48E-06;3.25E+01;4.78E-10;;;;1.4834E-06;4.7826E-10
8.40E+04;1.00E+00;1.53E-06;3.30E+01;5.08E-10;;;;1.5267E-06;5.0761E-10
8.45E+04;1.00E+00;1.56E-06;3.35E+01;5.30E-10;;;;1.5605E-06;5.3E-10
8.50E+04;1.00E+00;1.59E-06;3.40E+01;5.61E-10;;;;1.5939E-06;5.6118E-10
8.55E+04;1.00E+00;1.63E-06;3.45E+01;5.96E-10;;;;1.6278E-06;5.9553E-10
8.60E+04;1.00E+00;1.65E-06;3.50E+01;6.35E-10;;;;1.6489E-06;6.3466E-10
8.65E+04;1.00E+00;1.68E-06;3.55E+01;6.67E-10;;;;1.6771E-06;6.6706E-10
8.70E+04;1.00E+00;1.71E-06;3.60E+01;7.01E-10;;;;1.7132E-06;7.0077E-10
8.75E+04;1.00E+00;1.75E-06;3.65E+01;7.62E-10;;;;1.7522E-06;7.6158E-10
8.80E+04;1.00E+00;1.78E-06;3.70E+01;8.32E-10;;;;1.7809E-06;8.3225E-10
8.85E+04;1.00E+00;1.82E-06;3.75E+01;9.27E-10;;;;1.8226E-06;9.2732E-10
8.90E+04;1.00E+00;1.87E-06;3.80E+01;9.89E-10;;;;1.8723E-06;9.8864E-10
8.95E+04;1.00E+00;1.90E-06;3.85E+01;1.06E-09;;;;1.9043E-06;1.0616E-09
9.00E+04;1.00E+00;1.94E-06;3.90E+01;1.18E-09;;;;1.9363E-06;1.1801E-09
9.05E+04;1.00E+00;1.95E-06;3.95E+01;1.26E-09;;;;1.9547E-06;1.2553E-09
9.10E+04;1.00E+00;1.98E-06;4.00E+01;1.37E-09;;;;1.9849E-06;1.3707E-09
9.15E+04;1.00E+00;2.03E-06;4.05E+01;1.64E-09;;;;0.000002028;1.6365E-09
9.20E+04;1.00E+00;2.07E-06;4.10E+01;1.62E-09;;;;0.000002069;1.6158E-09
9.25E+04;1.00E+00;2.11E-06;4.15E+01;1.76E-09;;;;2.1092E-06;1.7576E-09
9.30E+04;1.00E+00;2.13E-06;4.20E+01;2.70E-09;;;;2.1345E-06;2.6977E-09
9.35E+04;1.00E+00;2.17E-06;4.25E+01;5.69E-09;;;;2.1659E-06;5.6944E-09
9.40E+04;1.00E+00;2.22E-06;4.30E+01;3.79E-09;;;;2.2197E-06;3.7855E-09
9.45E+04;1.00E+00;2.25E-06;4.35E+01;3.43E-09;;;;2.2531E-06;3.4281E-09
9.50E+04;1.00E+00;2.29E-06;4.40E+01;3.45E-09;;;;2.2928E-06;3.4527E-09
9.55E+04;1.00E+00;2.33E-06;4.45E+01;4.00E-09;;;;2.3281E-06;3.9987E-09
9.60E+04;1.00E+00;2.36E-06;4.50E+01;3.62E-09;;;;2.3576E-06;3.6237E-09
9.65E+04;1.00E+00;2.40E-06;4.55E+01;3.08E-09;;;;2.3994E-06;3.0756E-09
9.70E+04;1.00E+00;2.44E-06;4.60E+01;2.59E-09;;;;2.4352E-06;2.5908E-09
9.75E+04;1.00E+00;2.47E-06;4.65E+01;2.38E-09;;;;0.00000247;2.38E-09
9.80E+04;1.00E+00;2.52E-06;4.70E+01;2.28E-09;;;;0.000002517;2.2803E-09
9.85E+04;1.00E+00;2.55E-06;4.75E+01;2.35E-09;;;;2.5462E-06;2.3489E-09
9.90E+04;1.00E+00;2.59E-06;4.80E+01;2.27E-09;;;;2.5946E-06;2.2712E-09
9.95E+04;1.00E+00;2.64E-06;4.85E+01;2.27E-09;;;;2.6391E-06;2.2658E-09
1.00E+05;1.00E+00;2.66E-06;4.90E+01;2.43E-09;;;;2.6557E-06;2.4301E-09
1.01E+05;1.00E+00;2.71E-06;4.95E+01;3.57E-09;;;;2.7085E-06;3.5668E-09
1.01E+05;1.00E+00;2.76E-06;5.00E+01;3.35E-09;;;;2.7582E-06;3.353E-09
1.02E+05;1.00E+00;2.81E-06;5.05E+01;3.33E-09;;;;2.8083E-06;3.3279E-09
1.02E+05;1.00E+00;2.72E-06;5.00E+01;2.77E-09;;;;2.7192E-06;2.7735E-09
1.03E+05;1.00E+00;2.60E-06;4.95E+01;2.25E-09;;;;2.5989E-06;2.247E-09
1.03E+05;1.00E+00;2.51E-06;4.90E+01;2.00E-09;;;;2.5123E-06;2.0019E-09
1.04E+05;1.00E+00;2.43E-06;4.85E+01;1.81E-09;;;;2.4303E-06;1.8117E-09
1.04E+05;1.00E+00;2.33E-06;4.80E+01;1.60E-09;;;;0.000002333;1.5966E-09
1.05E+05;1.00E+00;2.25E-06;4.75E+01;1.43E-09;;;;2.2512E-06;1.4263E-09
1.05E+05;1.00E+00;2.16E-06;4.70E+01;1.37E-09;;;;2.1642E-06;1.37E-09
1.06E+05;1.00E+00;2.09E-06;4.65E+01;1.35E-09;;;;2.0862E-06;1.3457E-09
1.06E+05;1.00E+00;2.01E-06;4.60E+01;2.11E-09;;;;2.0068E-06;2.1073E-09
1.07E+05;1.00E+00;1.93E-06;4.55E+01;9.74E-10;;;;1.9303E-06;9.7381E-10
1.07E+05;1.00E+00;1.86E-06;4.50E+01;1.15E-09;;;;1.8572E-06;1.1493E-09
1.08E+05;1.00E+00;1.77E-06;4.45E+01;9.78E-10;;;;1.7737E-06;9.7765E-10
1.08E+05;1.00E+00;1.69E-06;4.40E+01;7.92E-10;;;;1.6937E-06;7.9163E-10
1.09E+05;1.00E+00;1.63E-06;4.35E+01;6.99E-10;;;;1.6292E-06;6.9935E-10
1.09E+05;1.00E+00;1.56E-06;4.30E+01;6.00E-10;;;;1.5585E-06;5.9971E-10
1.10E+05;1.00E+00;1.49E-06;4.25E+01;5.53E-10;;;;1.4922E-06;5.5344E-10
1.10E+05;1.00E+00;1.42E-06;4.20E+01;4.76E-10;;;;1.4211E-06;4.757E-10
1.11E+05;1.00E+00;1.36E-06;4.15E+01;4.17E-10;;;;1.3551E-06;4.1666E-10
1.11E+05;1.00E+00;1.30E-06;4.10E+01;3.78E-10;;;;1.3027E-06;3.7751E-10
1.12E+05;1.00E+00;1.24E-06;4.05E+01;3.60E-10;;;;1.2439E-06;3.6005E-10
1.12E+05;1.00E+00;1.18E-06;4.00E+01;3.10E-10;;;;1.1813E-06;3.0985E-10
1.13E+05;1.00E+00;1.13E-06;3.95E+01;2.65E-10;;;;1.1265E-06;2.6452E-10
1.13E+05;1.00E+00;1.07E-06;3.90E+01;2.40E-10;;;;1.0709E-06;2.4037E-10
1.14E+05;1.00E+00;1.01E-06;3.85E+01;2.13E-10;;;;1.0148E-06;2.1348E-10
1.14E+05;1.00E+00;9.68E-07;3.80E+01;1.87E-10;;;;9.6811E-07;1.8698E-10
1.15E+05;1.00E+00;9.19E-07;3.75E+01;1.32E-10;;;;9.1853E-07;1.3248E-10
1.15E+05;1.00E+00;8.68E-07;3.70E+01;1.40E-10;;;;8.6789E-07;1.3952E-10
1.16E+05;1.00E+00;8.21E-07;3.65E+01;1.33E-10;;;;8.2121E-07;1.3326E-10
1.16E+05;1.00E+00;7.76E-07;3.60E+01;1.15E-10;;;;7.7573E-07;1.1518E-10
1.17E+05;1.00E+00;7.29E-07;3.55E+01;1.05E-10;;;;7.2902E-07;1.0543E-10
1.17E+05;1.00E+00;6.88E-07;3.50E+01;9.53E-11;;;;6.884E-07;9.5295E-11
1.18E+05;1.00E+00;6.51E-07;3.45E+01;9.05E-11;;;;6.5053E-07;9.0476E-11
1.18E+05;1.00E+00;6.10E-07;3.40E+01;8.14E-11;;;;6.1003E-07;8.1426E-11
1.19E+05;1.00E+00;5.73E-07;3.35E+01;6.50E-11;;;;5.7264E-07;6.5045E-11
1.19E+05;1.00E+00;5.36E-07;3.30E+01;5.88E-11;;;;5.3619E-07;5.8845E-11
1.20E+05;1.00E+00;4.99E-07;3.25E+01;4.96E-11;;;;4.9856E-07;4.9586E-11
1.20E+05;1.00E+00;4.62E-07;3.20E+01;4.11E-11;;;;4.6187E-07;4.1093E-11
1.21E+05;1.00E+00;4.26E-07;3.15E+01;2.79E-11;;;;4.2641E-07;2.7933E-11
1.21E+05;1.00E+00;3.89E-07;3.10E+01;2.28E-11;;;;3.8923E-07;2.2765E-11
1.22E+05;1.00E+00;3.56E-07;3.05E+01;-2.60E-10;;;;3.5604E-07;2.6004E-10
1.22E+05;1.00E+00;3.27E-07;3.00E+01;-4.70E-12;;;;3.2667E-07;4.698E-12
1.23E+05;1.00E+00;2.96E-07;2.95E+01;-3.07E-11;;;;2.9597E-07;3.069E-11
1.23E+05;1.00E+00;2.68E-07;2.90E+01;-7.31E-11;;;;2.6783E-07;7.3098E-11
1.24E+05;1.00E+00;2.41E-07;2.85E+01;-1.12E-10;;;;2.4113E-07;1.1182E-10
1.24E+05;1.00E+00;2.15E-07;2.80E+01;-1.27E-10;;;;2.1464E-07;1.2693E-10
