File Name: 00_Sample8_device1_trfSat_dark_begin.dat
File Data: 21/11/2023	12:47:31
Start V: 0
Step V: 0
Stop V: 0
Range V: 200
Delay(ms): 0
Auorange: yes
Sweep type: log
Instrument Meter: SM2614
Time(ms)	Vdrain(V)	Idrain(A)	Vgate(V)	Igate(A)
0.0000E+0	1.0000E+0	7.2608E-11	-5.0000E+1	-1.8797E-9
1.0000E+3	1.0000E+0	5.8012E-11	-4.9500E+1	-5.2865E-10
1.5000E+3	1.0000E+0	3.5220E-11	-4.9000E+1	-2.0733E-10
2.0000E+3	1.0000E+0	3.3296E-11	-4.8500E+1	-1.1172E-10
2.5000E+3	1.0000E+0	3.0574E-11	-4.8000E+1	-6.8080E-11
3.0000E+3	1.0000E+0	3.1381E-11	-4.7500E+1	-4.1812E-11
3.5000E+3	1.0000E+0	3.0042E-11	-4.7000E+1	-2.4192E-11
4.0000E+3	1.0000E+0	2.9325E-11	-4.6500E+1	-9.9087E-12
4.5000E+3	1.0000E+0	2.7436E-11	-4.6000E+1	2.6250E-12
5.0000E+3	1.0000E+0	2.6938E-11	-4.5500E+1	1.1743E-11
5.5000E+3	1.0000E+0	2.6474E-11	-4.5000E+1	1.8200E-11
6.0000E+3	1.0000E+0	2.4717E-11	-4.4500E+1	2.3783E-11
6.5000E+3	1.0000E+0	2.4296E-11	-4.4000E+1	2.8268E-11
7.0000E+3	1.0000E+0	2.3955E-11	-4.3500E+1	3.1652E-11
7.5000E+3	1.0000E+0	2.1834E-11	-4.3000E+1	3.4223E-11
8.0000E+3	1.0000E+0	2.1135E-11	-4.2500E+1	3.7739E-11
8.5000E+3	1.0000E+0	2.2058E-11	-4.2000E+1	4.0123E-11
9.0000E+3	1.0000E+0	2.2579E-11	-4.1500E+1	4.1788E-11
9.5000E+3	1.0000E+0	2.2514E-11	-4.1000E+1	4.3940E-11
1.0000E+4	1.0000E+0	2.2175E-11	-4.0500E+1	4.4950E-11
1.0500E+4	1.0000E+0	2.2124E-11	-4.0000E+1	4.6436E-11
1.1000E+4	1.0000E+0	2.2037E-11	-3.9500E+1	4.8624E-11
1.1500E+4	1.0000E+0	2.0980E-11	-3.9000E+1	4.9581E-11
1.2000E+4	1.0000E+0	2.0873E-11	-3.8500E+1	5.0393E-11
1.2500E+4	1.0000E+0	1.9451E-11	-3.8000E+1	5.2022E-11
1.3000E+4	1.0000E+0	1.9319E-11	-3.7500E+1	5.2645E-11
1.3500E+4	1.0000E+0	1.9904E-11	-3.7000E+1	5.3655E-11
1.4000E+4	1.0000E+0	1.8582E-11	-3.6500E+1	5.4977E-11
1.4500E+4	1.0000E+0	1.8011E-11	-3.6000E+1	5.5168E-11
1.5000E+4	1.0000E+0	2.4649E-11	-3.5500E+1	5.1590E-11
1.5500E+4	1.0000E+0	2.1696E-12	-3.5000E+1	3.6610E-10
1.6000E+4	1.0000E+0	1.5132E-11	-3.4500E+1	5.7447E-11
1.6500E+4	1.0000E+0	1.8230E-11	-3.4000E+1	5.7683E-11
1.7000E+4	1.0000E+0	1.6849E-11	-3.3500E+1	5.7565E-11
1.7500E+4	1.0000E+0	1.9470E-11	-3.3000E+1	5.9611E-11
1.8000E+4	1.0000E+0	2.0074E-11	-3.2500E+1	5.8849E-11
