#scan;iMeasureCycle=1;iMux=0;time=0.139;N=482;LocalTime=27/10/2023 14:44:15
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-60;-4.15E-09;0.300068;0.2;1.10E-11;0.300068
-59.5001;-3.56E-09;0.477046;0.1999997;1.12E-11;0.477046
-59.0001;-3.15E-09;0.653726;0.1999999;4.42E-12;0.653726
-58.5001;-2.85E-09;0.848789;0.2000002;4.54E-12;0.848789
-58;-2.64E-09;1.025405;0.1999997;6.56E-12;1.025405
-57.5;-2.46E-09;1.202022;0.1999996;5.27E-12;1.202022
-57.0001;-2.30E-09;1.417002;0.2;1.66E-12;1.417002
-56.5;-2.17E-09;1.593664;0.2000002;2.29E-12;1.593664
-56;-2.07E-09;1.770269;0.2000003;3.22E-12;1.770269
-55.5;-1.97E-09;1.946986;0.2000001;1.78E-12;1.946986
-55;-1.89E-09;2.123779;0.1999998;9.30E-13;2.123779
-54.5;-1.81E-09;2.300392;0.1999999;4.75E-12;2.300392
-54;-1.74E-09;2.479425;0.2000001;8.60E-13;2.479425
-53.5;-1.68E-09;2.656091;0.2;6.80E-13;2.656091
-53;-1.62E-09;2.85556;0.2000003;1.88E-12;2.85556
-52.5;-1.57E-09;3.032108;0.2;1.32E-12;3.032108
-52;-1.52E-09;3.208569;0.2000001;2.26E-12;3.208569
-51.5001;-1.47E-09;3.423527;0.1999999;-3.60E-13;3.423527
-51;-1.42E-09;3.600182;0.2;8.40E-13;3.600182
-50.5;-1.38E-09;3.776693;0.2000002;3.70E-13;3.776693
-50.0001;-1.34E-09;3.953578;0.1999998;-1.10E-13;3.953578
-49.5001;-1.30E-09;4.130311;0.2000001;1.13E-12;4.130311
-49;-1.25E-09;4.306893;0.2000001;-3.13E-12;4.306893
-48.5001;-1.23E-09;4.483583;0.2000001;5.00E-13;4.483583
-48.0001;-1.18E-09;4.660363;0.2000002;-2.79E-12;4.660363
-47.5;-1.16E-09;4.83687;0.2;-5.80E-13;4.83687
-47.0001;-1.12E-09;5.019814;0.2000003;-1.02E-12;5.019814
-46.5;-1.10E-09;5.196236;0.2;8.00E-14;5.196236
-46.0001;-1.07E-09;5.400975;0.1999999;-6.70E-13;5.400975
-45.5001;-1.04E-09;5.577553;0.1999999;1.09E-12;5.577553
-45;-1.01E-09;5.754217;0.1999999;-6.50E-13;5.754217
-44.5;-9.80E-10;5.935498;0.2;-7.90E-13;5.935498
-44.0001;-9.53E-10;6.112093;0.2000002;-8.20E-13;6.112093
-43.5;-9.24E-10;6.288705;0.2000004;-1.38E-12;6.288705
-43;-8.96E-10;6.46639;0.1999998;-1.08E-12;6.46639
-42.5;-8.71E-10;6.643064;0.2000003;-3.00E-13;6.643064
-42.0001;-8.47E-10;6.819408;0.1999998;9.00E-14;6.819408
-41.5001;-8.24E-10;6.997999;0.1999999;5.00E-13;6.997999
-41;-7.96E-10;7.174575;0.2;-9.30E-13;7.174575
-40.5;-7.74E-10;7.369592;0.2;-1.13E-12;7.369592
-40.0001;-7.52E-10;7.546094;0.2000001;1.68E-12;7.546094
-39.5001;-7.29E-10;7.722551;0.1999999;1.95E-12;7.722551
-39;-7.24E-10;7.937467;0.1999998;4.64E-12;7.937467
-38.5001;-6.85E-10;8.113945;0.1999997;1.16E-12;8.113945
-38.0001;-6.64E-10;8.290468;0.2000001;3.96E-12;8.290468
-37.5001;-6.33E-10;8.467195;0.1999999;2.14E-12;8.467195
-37;-6.15E-10;8.643706;0.2000001;5.14E-12;8.643706
-36.5;-5.92E-10;8.819959;0.1999998;7.93E-12;8.819959
-36.0001;-5.73E-10;8.99668;0.2000001;9.86E-12;8.99668
-35.5;-5.48E-10;9.172995;0.2000001;1.13E-11;9.172995
-35;-5.33E-10;9.349412;0.2000001;1.88E-11;9.349412
-34.5001;-5.11E-10;9.531716;0.2000002;2.32E-11;9.531716
-34.0001;-4.86E-10;9.708046;0.1999999;3.16E-11;9.708046
-33.5001;-4.80E-10;9.918489;0.1999999;4.31E-11;9.918489
-33.0001;-4.61E-10;10.09484;0.1999996;5.70E-11;10.09484
-32.5;-4.35E-10;10.271194;0.2;7.61E-11;10.271194
-32.0001;-4.17E-10;10.448587;0.1999999;1.00E-10;10.448587
-31.5001;-3.90E-10;10.62494;0.1999999;1.34E-10;10.62494
-31;-3.79E-10;10.801256;0.1999998;1.81E-10;10.801256
-30.5001;-3.65E-10;10.97778;0.2000002;2.43E-10;10.97778
-30;-3.42E-10;11.154188;0.1999999;3.21E-10;11.154188
-29.5;-3.32E-10;11.330483;0.1999999;4.35E-10;11.330483
-29;-3.10E-10;11.509378;0.2000002;5.82E-10;11.509378
-28.5;-2.97E-10;11.685688;0.1999999;7.74E-10;11.685688
-28.0001;-2.83E-10;11.882656;0.1999999;1.01E-09;11.882656
-27.5;-2.68E-10;12.059035;0.2000001;1.42E-09;12.059035
-27;-2.47E-10;12.235351;0.2;1.91E-09;12.235351
-26.5;-2.48E-10;12.450631;0.2000004;2.46E-09;12.450631
-26;-2.21E-10;12.627008;0.2000005;3.36E-09;12.627008
-25.5;-2.09E-10;12.803316;0.2000007;4.39E-09;12.803316
-25.0001;-1.94E-10;12.979891;0.2000007;6.16E-09;12.979891
-24.5;-1.75E-10;13.15621;0.2000009;8.18E-09;13.15621
-24;-1.61E-10;13.326622;0.2000017;1.09E-08;13.326622
-23.5;-1.43E-10;13.476562;0.2000022;1.50E-08;13.476562
-23.0001;-1.25E-10;13.62667;0.2000011;1.94E-08;13.62667
-22.5;-1.12E-10;13.776761;0.2000025;2.51E-08;13.776761
-22.0001;-9.13E-11;13.932446;0.2000055;3.24E-08;13.932446
-21.5;-7.80E-11;14.082461;0.200004;4.11E-08;14.082461
-21.0001;-5.48E-11;14.232298;0.2000045;5.04E-08;14.232298
-20.5001;-6.01E-11;14.42151;0.2000039;6.00E-08;14.42151
-20;-3.49E-11;14.571304;0.200006;7.34E-08;14.571304
-19.5001;-2.09E-11;14.721306;0.2000043;8.77E-08;14.721306
-19.0001;-2.01E-11;14.912263;0.2000001;1.02E-07;14.912263
-18.5001;-2.36E-12;15.062167;0.2000001;1.21E-07;15.062167
-18;1.52E-11;15.212024;0.2000001;1.41E-07;15.212024
-17.5001;2.77E-11;15.361895;0.2000001;1.62E-07;15.361895
-17;4.46E-11;15.522898;0.2;1.84E-07;15.522898
-16.5001;5.08E-11;15.67275;0.2000002;2.08E-07;15.67275
-16;6.04E-11;15.822608;0.2;2.32E-07;15.822608
-15.5001;7.01E-11;15.97257;0.1999999;2.57E-07;15.97257
-15;8.35E-11;16.124018;0.2000003;2.83E-07;16.124018
-14.5;9.60E-11;16.273908;0.2;3.08E-07;16.273908
-14.0001;1.04E-10;16.434605;0.2000001;3.33E-07;16.434605
-13.5;9.94E-11;16.626267;0.1999997;3.56E-07;16.626267
-13.0001;1.15E-10;16.776207;0.2;3.86E-07;16.776207
-12.5001;1.33E-10;16.935851;0.2;4.16E-07;16.935851
-12;1.33E-10;17.085749;0.2;4.47E-07;17.085749
-11.5001;1.54E-10;17.235607;0.2000007;4.78E-07;17.235607
-11;1.58E-10;17.415028;0.2;5.10E-07;17.415028
-10.5;1.68E-10;17.564923;0.2000003;5.39E-07;17.564923
-10;1.77E-10;17.714882;0.1999999;5.71E-07;17.714882
-9.5001;1.86E-10;17.864698;0.2000001;6.07E-07;17.864698
-9;1.95E-10;18.028636;0.2000005;6.46E-07;18.028636
-8.5;1.92E-10;18.178424;0.1999996;6.85E-07;18.178424
-8.0001;2.10E-10;18.328351;0.1999995;7.20E-07;18.328351
-7.5001;2.16E-10;18.478213;0.2000007;7.65E-07;18.478213
-7;2.18E-10;18.628283;0.2000002;8.05E-07;18.628283
-6.5;2.35E-10;18.77816;0.2000005;8.52E-07;18.77816
-6;2.41E-10;18.944908;0.1999997;8.86E-07;18.944908
-5.5;2.60E-10;19.094783;0.1999997;9.34E-07;19.094783
-5;2.66E-10;19.244678;0.2000003;9.78E-07;19.244678
-4.5001;2.57E-10;19.43314;0.2;1.04E-06;19.43314
-4;2.83E-10;19.583146;0.2;1.08E-06;19.583146
-3.5;3.15E-10;19.733045;0.1999998;1.14E-06;19.733045
-3.0001;3.03E-10;19.919717;0.2;1.20E-06;19.919717
-2.5001;3.00E-10;20.069584;0.2;1.26E-06;20.069584
-2.0001;3.14E-10;20.219464;0.2000001;1.31E-06;20.219464
-1.5001;3.34E-10;20.369431;0.2;1.36E-06;20.369431
-1;3.34E-10;20.535029;0.2000001;1.43E-06;20.535029
-0.5001;3.45E-10;20.684887;0.2000002;1.49E-06;20.684887
-0.0001;3.52E-10;20.834685;0.2;1.55E-06;20.834685
0.4999;3.61E-10;20.984624;0.1999999;1.61E-06;20.984624
1;3.79E-10;21.134854;0.2000001;1.68E-06;21.134854
1.5;3.93E-10;21.28474;0.1999999;1.77E-06;21.28474
1.9999;3.97E-10;21.451469;0.2;1.83E-06;21.451469
2.5;4.14E-10;21.601403;0.2;1.91E-06;21.601403
2.9999;4.20E-10;21.751335;0.2000001;1.99E-06;21.751335
3.5;4.30E-10;21.936295;0.1999997;2.06E-06;21.936295
3.9999;4.40E-10;22.086149;0.2;2.14E-06;22.086149
4.5;4.56E-10;22.235907;0.1999998;2.24E-06;22.235907
5;4.64E-10;22.410702;0.1999999;2.32E-06;22.410702
5.5;4.84E-10;22.560623;0.1999999;2.42E-06;22.560623
5.9999;4.95E-10;22.710508;0.2000002;2.52E-06;22.710508
6.4999;5.15E-10;22.860446;0.1999999;2.61E-06;22.860446
6.9999;5.26E-10;23.010623;0.2;2.69E-06;23.010623
7.5;5.40E-10;23.160573;0.1999999;2.79E-06;23.160573
8;5.64E-10;23.310374;0.1999998;2.89E-06;23.310374
8.4999;2.07E-09;23.488582;0.2000001;2.98E-06;23.488582
9;5.91E-10;23.627127;0.1999998;3.09E-06;23.627127
9.4999;5.75E-10;23.777039;0.2;3.20E-06;23.777039
9.9999;5.65E-10;23.958232;0.2;3.29E-06;23.958232
10.4999;5.74E-10;24.108083;0.1999999;3.42E-06;24.108083
10.9999;5.94E-10;24.257877;0.2000001;3.54E-06;24.257877
11.5;6.02E-10;24.447917;0.2;3.65E-06;24.447917
12;6.07E-10;24.597816;0.1999997;3.77E-06;24.597816
12.5;6.18E-10;24.747715;0.1999999;3.87E-06;24.747715
13;6.27E-10;24.933045;0.1999999;4.00E-06;24.933045
13.5001;6.50E-10;25.082958;0.2000004;4.12E-06;25.082958
14;6.55E-10;25.232822;0.1999999;4.26E-06;25.232822
14.4999;6.72E-10;25.382719;0.2000001;4.40E-06;25.382719
15;6.97E-10;25.548713;0.2000001;4.53E-06;25.548713
15.5;7.00E-10;25.698561;0.2000002;4.67E-06;25.698561
16;7.25E-10;25.848478;0.1999999;4.82E-06;25.848478
16.4999;7.26E-10;25.99842;0.2000006;4.96E-06;25.99842
17;7.39E-10;26.149787;0.1999996;5.08E-06;26.149787
17.4999;7.58E-10;26.299653;0.2000002;5.23E-06;26.299653
17.9999;7.98E-10;26.465185;0.1999999;5.39E-06;26.465185
18.4999;7.77E-10;26.615059;0.1999999;5.51E-06;26.615059
19;7.95E-10;26.765008;0.1999997;5.67E-06;26.765008
19.5;7.93E-10;26.954271;0.2;5.81E-06;26.954271
20;8.17E-10;27.104182;0.1999997;5.99E-06;27.104182
20.4999;8.77E-10;27.254043;0.2000001;6.15E-06;27.254043
21;8.89E-10;27.439464;0.1999998;6.32E-06;27.439464
21.5;8.80E-10;27.589484;0.2;6.50E-06;27.589484
22;8.89E-10;27.739541;0.2000001;6.67E-06;27.739541
22.5;8.92E-10;27.88952;0.2;6.83E-06;27.88952
22.9999;9.03E-10;28.054322;0.1999998;7.01E-06;28.054322
23.5;9.09E-10;28.204345;0.1999996;7.19E-06;28.204345
23.9999;9.20E-10;28.354466;0.1999997;7.40E-06;28.354466
24.4999;9.34E-10;28.504505;0.2000001;7.57E-06;28.504505
25;9.47E-10;28.656237;0.2000005;7.77E-06;28.656237
25.5;9.68E-10;28.806234;0.1999999;7.95E-06;28.806234
25.9999;9.75E-10;28.971866;0.2000002;8.12E-06;28.971866
26.4999;9.90E-10;29.121915;0.2000001;8.32E-06;29.121915
27;1.00E-09;29.271928;0.2;8.50E-06;29.271928
27.4999;9.96E-10;29.460673;0.2000002;8.70E-06;29.460673
27.9999;1.01E-09;29.610756;0.1999999;8.91E-06;29.610756
28.4999;1.04E-09;29.760758;0.2;9.09E-06;29.760758
29;1.04E-09;29.941731;0.1999996;9.28E-06;29.941731
29.5;1.05E-09;30.091806;0.2000002;9.49E-06;30.091806
30;1.07E-09;30.241825;0.2000001;9.68E-06;30.241825
30.5;1.07E-09;30.392032;0.2;9.89E-06;30.392032
31;1.09E-09;30.560754;0.1999999;1.01E-05;30.560754
31.4999;1.09E-09;30.710928;0.2000001;1.03E-05;30.710928
31.9999;1.20E-09;30.864396;0.1999999;1.05E-05;30.864396
32.5;1.13E-09;31.014565;0.2000002;1.08E-05;31.014565
32.9999;1.13E-09;31.164704;0.2000002;1.10E-05;31.164704
33.4999;1.15E-09;31.3147;0.1999998;1.11E-05;31.3147
34;1.16E-09;31.478133;0.1999998;1.14E-05;31.478133
34.5;1.18E-09;31.628256;0.1999999;1.16E-05;31.628256
34.9999;1.19E-09;31.778356;0.2000001;1.18E-05;31.778356
35.5;1.19E-09;31.967197;0.2;1.20E-05;31.967197
35.9999;1.21E-09;32.117306;0.1999999;1.22E-05;32.117306
36.4999;1.22E-09;32.267331;0.1999998;1.24E-05;32.267331
36.9999;1.22E-09;32.452381;0.2000003;1.26E-05;32.452381
37.4999;1.24E-09;32.602596;0.1999999;1.28E-05;32.602596
38;1.26E-09;32.752653;0.1999998;1.30E-05;32.752653
38.4999;1.27E-09;32.902895;0.1999999;1.33E-05;32.902895
38.9999;1.27E-09;33.068033;0.2;1.35E-05;33.068033
39.5;1.29E-09;33.218241;0.1999999;1.37E-05;33.218241
40;1.31E-09;33.368565;0.1999997;1.39E-05;33.368565
40.4999;1.32E-09;33.518858;0.2000001;1.41E-05;33.518858
41;1.32E-09;33.669306;0.2000001;1.43E-05;33.669306
41.5;1.34E-09;33.819575;0.1999998;1.45E-05;33.819575
41.9999;1.34E-09;33.985082;0.2;1.47E-05;33.985082
42.4999;1.36E-09;34.135344;0.1999998;1.49E-05;34.135344
42.9999;1.37E-09;34.285399;0.1999998;1.51E-05;34.285399
43.4999;1.36E-09;34.469475;0.2;1.53E-05;34.469475
43.9999;1.39E-09;34.619593;0.1999999;1.55E-05;34.619593
44.4999;1.40E-09;34.769656;0.2;1.57E-05;34.769656
45;1.39E-09;34.958883;0.1999999;1.59E-05;34.958883
45.5;1.42E-09;35.109106;0.2000002;1.61E-05;35.109106
45.9999;1.43E-09;35.25937;0.2;1.64E-05;35.25937
46.4999;1.44E-09;35.409696;0.2000001;1.65E-05;35.409696
46.9999;1.46E-09;35.574642;0.1999999;1.68E-05;35.574642
47.5;1.47E-09;35.725063;0.1999998;1.70E-05;35.725063
48;1.48E-09;35.875225;0.1999998;1.71E-05;35.875225
48.5;1.49E-09;36.02558;0.2000001;1.73E-05;36.02558
49;1.51E-09;36.17675;0.1999998;1.76E-05;36.17675
49.5;1.52E-09;36.327038;0.2000001;1.78E-05;36.327038
50;1.51E-09;36.491692;0.2000001;1.80E-05;36.491692
50.5;1.54E-09;36.641909;0.2000002;1.82E-05;36.641909
51;1.54E-09;36.79222;0.2;1.83E-05;36.79222
51.5;1.55E-09;36.980593;0.1999998;1.85E-05;36.980593
51.9999;1.57E-09;37.13091;0.1999998;1.87E-05;37.13091
52.5;1.57E-09;37.28117;0.2;1.89E-05;37.28117
53;1.58E-09;37.461168;0.1999998;1.91E-05;37.461168
53.4999;1.60E-09;37.61145;0.2;1.93E-05;37.61145
54;1.61E-09;37.761792;0.2;1.95E-05;37.761792
54.4999;1.63E-09;37.912109;0.1999999;1.97E-05;37.912109
54.9999;1.63E-09;38.08118;0.2000003;1.99E-05;38.08118
55.5;1.63E-09;38.231494;0.2000001;2.01E-05;38.231494
56;1.66E-09;38.381855;0.1999999;2.03E-05;38.381855
56.4999;1.67E-09;38.532105;0.1999999;2.05E-05;38.532105
57;1.67E-09;38.683422;0.2000001;2.07E-05;38.683422
57.4999;1.69E-09;38.833769;0.2;2.08E-05;38.833769
58;1.69E-09;38.998202;0.2;2.10E-05;38.998202
58.5;1.70E-09;39.148575;0.2;2.12E-05;39.148575
59;1.71E-09;39.298987;0.2000001;2.14E-05;39.298987
59.5;1.71E-09;39.487336;0.2000001;2.16E-05;39.487336
59.9999;1.73E-09;39.637632;0.1999998;2.18E-05;39.637632
59.9999;1.69E-09;39.760186;0.2000001;2.17E-05;39.760186
59.4999;1.60E-09;39.91048;0.1999999;2.15E-05;39.91048
59;1.53E-09;40.080364;0.1999999;2.13E-05;40.080364
58.4999;1.47E-09;40.230706;0.2000002;2.10E-05;40.230706
57.9999;1.42E-09;40.381127;0.2;2.08E-05;40.381127
57.4999;1.37E-09;40.531506;0.2;2.06E-05;40.531506
57;1.32E-09;40.681899;0.2000001;2.03E-05;40.681899
56.4999;1.29E-09;40.832211;0.2;2.01E-05;40.832211
56;1.25E-09;40.999119;0.2000001;1.99E-05;40.999119
55.5;1.22E-09;41.149393;0.2;1.96E-05;41.149393
54.9999;1.19E-09;41.299817;0.1999997;1.94E-05;41.299817
54.4999;1.16E-09;41.478554;0.2000001;1.92E-05;41.478554
53.9999;1.13E-09;41.628893;0.2;1.90E-05;41.628893
53.4999;1.10E-09;41.779258;0.1999999;1.87E-05;41.779258
53;1.07E-09;41.929495;0.1999999;1.85E-05;41.929495
52.4999;1.04E-09;42.091499;0.2;1.82E-05;42.091499
51.9999;1.02E-09;42.241756;0.2;1.80E-05;42.241756
51.4999;9.99E-10;42.392077;0.2000001;1.78E-05;42.392077
50.9999;9.70E-10;42.542324;0.2000001;1.76E-05;42.542324
50.4999;9.50E-10;42.693587;0.1999999;1.73E-05;42.693587
49.9999;9.23E-10;42.843943;0.2;1.71E-05;42.843943
49.5;8.99E-10;43.008524;0.2000001;1.69E-05;43.008524
48.9999;8.76E-10;43.158753;0.2;1.66E-05;43.158753
48.4999;8.49E-10;43.308997;0.1999999;1.64E-05;43.308997
48;8.39E-10;43.497504;0.2000001;1.62E-05;43.497504
47.4999;8.10E-10;43.647811;0.2;1.59E-05;43.647811
47;7.91E-10;43.798056;0.2000001;1.57E-05;43.798056
46.4999;7.71E-10;43.982076;0.2;1.55E-05;43.982076
46;7.54E-10;44.132476;0.1999999;1.52E-05;44.132476
45.5;7.27E-10;44.282743;0.2000002;1.50E-05;44.282743
44.9999;7.12E-10;44.433071;0.2000001;1.48E-05;44.433071
44.5;6.90E-10;44.597696;0.1999997;1.45E-05;44.597696
44;6.66E-10;44.748112;0.2;1.43E-05;44.748112
43.5;6.44E-10;44.898305;0.2;1.41E-05;44.898305
42.9999;6.21E-10;45.048629;0.2000003;1.38E-05;45.048629
42.5;6.05E-10;45.199818;0.2;1.36E-05;45.199818
42;5.81E-10;45.350068;0.1999999;1.34E-05;45.350068
41.4999;5.56E-10;45.514846;0.2;1.32E-05;45.514846
40.9999;5.36E-10;45.664954;0.2;1.29E-05;45.664954
40.5001;5.21E-10;45.815118;0.1999998;1.27E-05;45.815118
40;5.03E-10;46.003755;0.2;1.25E-05;46.003755
39.4999;4.08E-10;46.153965;0.1999999;1.22E-05;46.153965
39;4.56E-10;46.304132;0.1999998;1.20E-05;46.304132
38.5;4.53E-10;46.484634;0.2000001;1.18E-05;46.484634
38;4.35E-10;46.634724;0.1999998;1.15E-05;46.634724
37.5;4.05E-10;46.784855;0.1999998;1.13E-05;46.784855
37;3.59E-10;46.935027;0.2000001;1.11E-05;46.935027
36.4999;3.87E-10;47.104006;0.1999997;1.09E-05;47.104006
35.9999;3.67E-10;47.254141;0.2;1.06E-05;47.254141
35.4999;3.65E-10;47.404332;0.1999999;1.04E-05;47.404332
35;3.40E-10;47.554433;0.2000003;1.02E-05;47.554433
34.5;3.13E-10;47.706201;0.2;9.92E-06;47.706201
33.9999;3.13E-10;47.856283;0.2;9.69E-06;47.856283
33.5;2.83E-10;48.021403;0.2000001;9.47E-06;48.021403
32.9999;2.59E-10;48.171516;0.1999999;9.27E-06;48.171516
32.4999;2.51E-10;48.321473;0.1999999;9.04E-06;48.321473
31.9999;2.68E-10;48.513055;0.1999999;8.82E-06;48.513055
31.5;2.47E-10;48.663214;0.2000001;8.62E-06;48.663214
31;2.40E-10;48.813271;0.1999998;8.42E-06;48.813271
30.5;2.46E-10;48.99577;0.2000001;8.17E-06;48.99577
29.9999;2.03E-10;49.145891;0.1999997;7.98E-06;49.145891
29.4999;2.21E-10;49.2959;0.2;7.76E-06;49.2959
29;1.53E-10;49.445919;0.2;7.57E-06;49.445919
28.5;1.60E-10;49.610578;0.1999999;7.35E-06;49.610578
28;1.61E-10;49.760702;0.1999998;7.14E-06;49.760702
27.5;1.51E-10;49.910701;0.1999999;6.94E-06;49.910701
27;1.36E-10;50.060762;0.1999997;6.75E-06;50.060762
26.4999;1.10E-10;50.212472;0.1999999;6.56E-06;50.212472
26;1.03E-10;50.362437;0.2000001;6.37E-06;50.362437
25.5;9.11E-11;50.527788;0.1999999;6.16E-06;50.527788
25;7.37E-11;50.677797;0.2;5.96E-06;50.677797
24.5;6.42E-11;50.827803;0.1999999;5.79E-06;50.827803
24;6.03E-11;51.016889;0.2000001;5.61E-06;51.016889
23.5;4.86E-11;51.166981;0.2000001;5.43E-06;51.166981
22.9999;3.14E-11;51.317002;0.2;5.24E-06;51.317002
22.5;3.64E-11;51.502106;0.2;5.06E-06;51.502106
21.9999;1.64E-11;51.652141;0.2;4.91E-06;51.652141
21.4999;1.40E-12;51.802196;0.1999999;4.73E-06;51.802196
21;-2.64E-11;51.952015;0.1999999;4.55E-06;51.952015
20.4999;-1.23E-11;52.116667;0.2000001;4.38E-06;52.116667
20;-3.58E-11;52.266596;0.1999999;4.21E-06;52.266596
