#scan;iMeasureCycle=1;iMux=0;time=0.131;N=482;LocalTime=27/10/2023 14:34:56;;;;;;|IDrain|, |IGate| (A);;;ON/OFF
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;;;2.76E+06
-26;-2.35E-10;12.387182;1.000005;4.77E-08;12.387182;;;0.000218403;;;4.77E-08;2.35E-10;;
-25.5;-2.30E-10;12.537379;1.000006;5.85E-08;12.537379;;;0.000241868;;;5.85E-08;2.30E-10;;
-25.0001;-2.18E-10;12.687352;1.000005;6.92E-08;12.687352;;;0.000263059;;;6.92E-08;2.18E-10;;
-24.5;-2.19E-10;12.837351;1.00001;8.13E-08;12.837351;;;0.000285132;;;8.13E-08;2.19E-10;;
-24.0001;-1.98E-10;13.008933;1;9.19E-08;13.008933;;;0.00030315;;;9.19E-08;1.98E-10;;
-23.5;-2.50E-10;13.158901;1;1.05E-07;13.158901;;;0.000324037;;;0.000000105;2.50E-10;;
-23.0001;-1.70E-10;13.308809;1;1.16E-07;13.308809;;;0.000340588;;;0.000000116;1.70E-10;;
-22.5;-1.11E-10;13.458882;1;1.32E-07;13.458882;;;0.000363318;;;0.000000132;1.11E-10;;
-22.0001;-1.25E-10;13.608968;1;1.43E-07;13.608968;;;0.000378153;;;0.000000143;1.25E-10;;
-21.5001;-9.05E-11;13.759006;1;1.54E-07;13.759006;;;0.000392428;;;0.000000154;9.05E-11;;
-21.0001;-7.87E-11;13.915343;1;1.68E-07;13.915343;;;0.000409878;;;0.000000168;7.87E-11;;
-20.5001;-6.32E-11;14.06527;1;1.76E-07;14.06527;;;0.000419524;;;0.000000176;6.32E-11;;
-20;-7.20E-11;14.215223;1;1.83E-07;14.215223;;;0.000427785;;;0.000000183;7.20E-11;;
-19.5;-4.72E-11;14.390241;0.999999;1.90E-07;14.390241;;;0.00043589;;;0.00000019;4.72E-11;;
-19.0001;-4.93E-11;14.540246;0.999999;2.05E-07;14.540246;;;0.000452769;;;0.000000205;4.93E-11;;
-18.5;-1.96E-11;14.690106;1;2.09E-07;14.690106;;;0.000457165;;;0.000000209;1.96E-11;;
-18.0001;1.02E-11;14.840002;1;2.19E-07;14.840002;;;0.000467974;;;0.000000219;1.02E-11;;
-17.5;1.74E-11;15.008987;1;2.04E-07;15.008987;;;0.000451664;;;0.000000204;1.74E-11;;
-17;1.84E-11;15.158787;1;2.09E-07;15.158787;;;0.000457165;;;0.000000209;1.84E-11;;
-16.5001;1.49E-11;15.308801;0.999999;2.24E-07;15.308801;;;0.000473286;;;0.000000224;1.49E-11;;
-16;2.94E-10;15.458707;1.000002;2.90E-07;15.458707;;;0.000538516;;;0.00000029;2.94E-10;;
-15.5001;7.52E-11;15.610174;1;2.20E-07;15.610174;;;0.000469042;;;0.00000022;7.52E-11;;
-15;7.56E-11;15.760091;1;2.22E-07;15.760091;;;0.000471169;;;0.000000222;7.56E-11;;
-14.4999;5.69E-11;15.924937;0.999999;2.23E-07;15.924937;;;0.000472229;;;0.000000223;5.69E-11;;
-14.0001;6.82E-11;16.074805;1;2.37E-07;16.074805;;;0.000486826;;;0.000000237;6.82E-11;;
-13.5;1.39E-10;16.224957;1.000001;2.34E-07;16.224957;;;0.000483735;;;0.000000234;1.39E-10;;
-13;9.02E-11;16.413894;1;2.30E-07;16.413894;;;0.000479583;;;0.00000023;9.02E-11;;
-12.5001;1.12E-10;16.563714;1;2.31E-07;16.563714;;;0.000480625;;;0.000000231;1.12E-10;;
-12.0001;1.14E-10;16.713545;1;2.29E-07;16.713545;;;0.000478539;;;0.000000229;1.14E-10;;
-11.5;1.40E-10;16.899058;1.000001;2.56E-07;16.899058;;;0.000505964;;;0.000000256;1.40E-10;;
-11.0001;2.46E-11;17.048886;0.999995;2.64E-07;17.048886;;;0.000513809;;;0.000000264;2.46E-11;;
-10.5001;1.43E-10;17.198752;1;2.51E-07;17.198752;;;0.000500999;;;0.000000251;1.43E-10;;
-10;1.21E-10;17.348582;0.999999;2.64E-07;17.348582;;;0.000513809;;;0.000000264;1.21E-10;;
-9.5;1.60E-10;17.51437;1;2.50E-07;17.51437;;;0.0005;;;0.00000025;1.60E-10;;
-9.0001;1.83E-10;17.664147;1;2.73E-07;17.664147;;;0.000522494;;;0.000000273;1.83E-10;;
-8.5;1.86E-10;17.814048;1;2.49E-07;17.814048;;;0.000498999;;;0.000000249;1.86E-10;;
-8;1.97E-10;17.963905;1;2.64E-07;17.963905;;;0.000513809;;;0.000000264;1.97E-10;;
-7.5001;1.77E-10;18.114135;0.999997;3.37E-07;18.114135;;;0.000580517;;;0.000000337;1.77E-10;;
-7.0001;2.10E-10;18.263992;1;2.48E-07;18.263992;;;0.000497996;;;0.000000248;2.10E-10;;
-6.5001;2.27E-10;18.426494;0.999999;3.09E-07;18.426494;;;0.000555878;;;0.000000309;2.27E-10;;
-6;2.50E-10;18.576365;1;2.84E-07;18.576365;;;0.000532917;;;0.000000284;2.50E-10;;
-5.5;2.70E-10;18.72622;1;2.80E-07;18.72622;;;0.00052915;;;0.00000028;2.70E-10;;
-5;2.32E-10;18.901645;0.999996;2.72E-07;18.901645;;;0.000521536;;;0.000000272;2.32E-10;;
-4.5;2.70E-10;19.051507;0.999999;3.19E-07;19.051507;;;0.000564801;;;0.000000319;2.70E-10;;
-4.0001;2.97E-10;19.201258;1.000001;3.00E-07;19.201258;;;0.000547723;;;0.0000003;2.97E-10;;
-3.5001;2.96E-10;19.351195;0.999999;3.01E-07;19.351195;;;0.000548635;;;0.000000301;2.96E-10;;
-3.0001;2.88E-10;19.519439;0.999997;3.16E-07;19.519439;;;0.000562139;;;0.000000316;2.88E-10;;
-2.5;1.56E-10;19.669218;0.999983;3.64E-07;19.669218;;;0.000603324;;;0.000000364;1.56E-10;;
-2;3.52E-10;19.819098;0.999999;8.83E-07;19.819098;;;0.000939681;;;0.000000883;3.52E-10;;
-1.5001;3.60E-10;19.968954;1.000003;6.98E-07;19.968954;;;0.000835464;;;0.000000698;3.60E-10;;
-1.0001;3.46E-10;20.119096;0.999997;3.59E-07;20.119096;;;0.000599166;;;0.000000359;3.46E-10;;
-0.5;3.68E-10;20.268935;1;3.31E-07;20.268935;;;0.000575326;;;0.000000331;3.68E-10;;
-0.0001;3.94E-10;20.435944;1.000001;3.58E-07;20.435944;;;0.000598331;;;0.000000358;3.94E-10;;
0.4999;4.09E-10;20.585776;1.000001;3.91E-07;20.585776;;;0.0006253;;;0.000000391;4.09E-10;;
1;4.22E-10;20.735661;1.000001;3.11E-07;20.735661;;;0.000557674;;;0.000000311;4.22E-10;;
1.5;3.99E-10;20.920866;0.999998;3.25E-07;20.920866;;;0.000570088;;;0.000000325;3.99E-10;;
1.9999;4.10E-10;21.070752;1.000011;5.42E-07;21.070752;;;0.000736206;;;0.000000542;4.10E-10;;
2.4999;4.39E-10;21.220694;0.999999;3.47E-07;21.220694;;;0.000589067;;;0.000000347;4.39E-10;;
2.9999;4.44E-10;21.395126;1;2.98E-07;21.395126;;;0.000545894;;;0.000000298;4.44E-10;;
3.5;4.60E-10;21.545056;1;3.23E-07;21.545056;;;0.000568331;;;0.000000323;4.60E-10;;
3.9999;4.85E-10;21.6949;1;3.19E-07;21.6949;;;0.000564801;;;0.000000319;4.85E-10;;
4.5;4.98E-10;21.844746;1.000001;3.12E-07;21.844746;;;0.00055857;;;0.000000312;4.98E-10;;
4.9999;5.30E-10;21.994796;1.000003;3.84E-07;21.994796;;;0.000619677;;;0.000000384;5.30E-10;;
5.5;3.66E-10;22.166418;1.000004;2.15E-06;22.166418;;;0.001466288;;;0.00000215;3.66E-10;;
6;5.66E-10;22.31622;1.000001;1.90E-06;22.31622;;;0.001378405;;;0.0000019;5.66E-10;;
6.4999;5.23E-10;22.494279;1;4.05E-07;22.494279;;;0.000636396;;;0.000000405;5.23E-10;;
6.9999;5.28E-10;22.635583;0.999994;5.54E-07;22.635583;;;0.000744312;;;0.000000554;5.28E-10;;
7.4999;5.60E-10;22.785582;0.999998;4.71E-07;22.785582;;;0.000686294;;;0.000000471;5.60E-10;;
7.9999;5.76E-10;22.942762;0.999999;3.59E-07;22.942762;;;0.000599166;;;0.000000359;5.76E-10;;
8.4999;6.39E-10;23.092607;1.000011;3.80E-07;23.092607;;;0.000616441;;;0.00000038;6.39E-10;;
8.9999;6.00E-10;23.242393;1;3.75E-07;23.242393;;;0.000612372;;;0.000000375;6.00E-10;;
9.5;6.10E-10;23.427392;1;4.00E-07;23.427392;;;0.000632456;;;0.0000004;6.10E-10;;
9.9999;6.22E-10;23.5774;1;4.08E-07;23.5774;;;0.000638749;;;0.000000408;6.22E-10;;
10.5;6.55E-10;23.727254;1.000002;3.63E-07;23.727254;;;0.000602495;;;0.000000363;6.55E-10;;
11;6.41E-10;23.901511;1;3.08E-07;23.901511;;;0.000554977;;;0.000000308;6.41E-10;;
11.5;6.53E-10;24.0514;1;3.00E-07;24.0514;;;0.000547723;;;0.0000003;6.53E-10;;
11.9999;6.73E-10;24.201275;1;3.09E-07;24.201275;;;0.000555878;;;0.000000309;6.73E-10;;
12.5;6.90E-10;24.350994;0.999999;2.88E-07;24.350994;;;0.000536656;;;0.000000288;6.90E-10;;
13;6.95E-10;24.50116;0.999999;2.96E-07;24.50116;;;0.000544059;;;0.000000296;6.95E-10;;
13.5;7.11E-10;24.651021;1;3.07E-07;24.651021;;;0.000554076;;;0.000000307;7.11E-10;;
14;7.35E-10;24.801084;1.000001;3.10E-07;24.801084;;;0.000556776;;;0.00000031;7.35E-10;;
14.4999;7.43E-10;24.951014;1;2.99E-07;24.951014;;;0.000546809;;;0.000000299;7.43E-10;;
15;7.58E-10;25.100974;1;2.95E-07;25.100974;;;0.000543139;;;0.000000295;7.58E-10;;
15.4999;7.65E-10;25.250843;1;3.04E-07;25.250843;;;0.000551362;;;0.000000304;7.65E-10;;
15.9999;7.73E-10;25.438551;0.999999;3.05E-07;25.438551;;;0.000552268;;;0.000000305;7.73E-10;;
16.4999;7.81E-10;25.588473;0.999999;3.08E-07;25.588473;;;0.000554977;;;0.000000308;7.81E-10;;
16.9999;7.99E-10;25.738298;1;3.06E-07;25.738298;;;0.000553173;;;0.000000306;7.99E-10;;
17.5;8.09E-10;25.918323;0.999999;3.05E-07;25.918323;;;0.000552268;;;0.000000305;8.09E-10;;
17.9999;8.26E-10;26.068197;1;3.11E-07;26.068197;;;0.000557674;;;0.000000311;8.26E-10;;
18.5;8.33E-10;26.218076;1;3.23E-07;26.218076;;;0.000568331;;;0.000000323;8.33E-10;;
18.9999;8.40E-10;26.367857;0.999996;3.57E-07;26.367857;;;0.000597495;;;0.000000357;8.40E-10;;
19.4999;8.58E-10;26.538131;1;3.00E-07;26.538131;;;0.000547723;;;0.0000003;8.58E-10;;
19.9999;8.72E-10;26.688015;1.000003;3.18E-07;26.688015;;;0.000563915;;;0.000000318;8.72E-10;;
20.4999;8.93E-10;26.837921;0.999999;3.98E-07;26.837921;;;0.000630872;;;0.000000398;8.93E-10;;
21;9.11E-10;26.987798;1;3.84E-07;26.987798;;;0.000619677;;;0.000000384;9.11E-10;;
21.5;9.27E-10;27.139501;0.999999;3.86E-07;27.139501;;;0.000621289;;;0.000000386;9.27E-10;;
21.9999;9.32E-10;27.295329;0.999999;3.12E-07;27.295329;;;0.00055857;;;0.000000312;9.32E-10;;
22.5;9.39E-10;27.450725;1;3.41E-07;27.450725;;;0.000583952;;;0.000000341;9.39E-10;;
23;9.50E-10;27.600777;1;3.31E-07;27.600777;;;0.000575326;;;0.000000331;9.50E-10;;
23.5;9.72E-10;27.750755;1;3.35E-07;27.750755;;;0.000578792;;;0.000000335;9.72E-10;;
24;9.77E-10;27.9299;1.000001;3.27E-07;27.9299;;;0.000571839;;;0.000000327;9.77E-10;;
24.5;9.88E-10;28.079953;1.000001;3.08E-07;28.079953;;;0.000554977;;;0.000000308;9.88E-10;;
25;1.01E-09;28.229978;1.000001;2.97E-07;28.229978;;;0.000544977;;;0.000000297;1.01E-09;;
25.5;1.02E-09;28.379969;1;3.24E-07;28.379969;;;0.00056921;;;0.000000324;1.02E-09;;
25.9999;1.03E-09;28.542678;1;3.38E-07;28.542678;;;0.000581378;;;0.000000338;1.03E-09;;
26.5;1.04E-09;28.692704;1.000001;3.41E-07;28.692704;;;0.000583952;;;0.000000341;1.04E-09;;
27;1.06E-09;28.842817;1;3.34E-07;28.842817;;;0.000577927;;;0.000000334;1.06E-09;;
27.4999;1.06E-09;28.992787;0.999999;3.77E-07;28.992787;;;0.000614003;;;0.000000377;1.06E-09;;
27.9999;1.07E-09;29.144631;0.999999;3.59E-07;29.144631;;;0.000599166;;;0.000000359;1.07E-09;;
28.4999;1.09E-09;29.29458;1;3.45E-07;29.29458;;;0.000587367;;;0.000000345;1.09E-09;;
29;1.12E-09;29.45584;1;3.46E-07;29.45584;;;0.000588218;;;0.000000346;1.12E-09;;
29.4999;1.14E-09;29.605844;0.999999;3.44E-07;29.605844;;;0.000586515;;;0.000000344;1.14E-09;;
30;1.15E-09;29.755896;1;3.41E-07;29.755896;;;0.000583952;;;0.000000341;1.15E-09;;
30.5;1.15E-09;29.930521;0.999999;3.41E-07;29.930521;;;0.000583952;;;0.000000341;1.15E-09;;
31;1.17E-09;30.080678;0.999999;3.25E-07;30.080678;;;0.000570088;;;0.000000325;1.17E-09;;
31.5;1.17E-09;30.230773;0.999999;3.37E-07;30.230773;;;0.000580517;;;0.000000337;1.17E-09;;
32;1.20E-09;30.380822;0.999999;3.27E-07;30.380822;;;0.000571839;;;0.000000327;1.20E-09;;
32.4999;1.20E-09;30.548802;1;3.44E-07;30.548802;;;0.000586515;;;0.000000344;1.20E-09;;
32.9999;1.22E-09;30.69888;0.999999;3.18E-07;30.69888;;;0.000563915;;;0.000000318;1.22E-09;;
33.5;1.23E-09;30.849021;1.000003;3.53E-07;30.849021;;;0.000594138;;;0.000000353;1.23E-09;;
34;1.24E-09;30.999208;1;3.23E-07;30.999208;;;0.000568331;;;0.000000323;1.24E-09;;
34.4999;1.24E-09;31.149966;1;3.39E-07;31.149966;;;0.000582237;;;0.000000339;1.24E-09;;
35;1.25E-09;31.299976;0.999998;2.88E-07;31.299976;;;0.000536656;;;0.000000288;1.25E-09;;
35.5;1.27E-09;31.465163;1;2.96E-07;31.465163;;;0.000544059;;;0.000000296;1.27E-09;;
35.9999;1.27E-09;31.615211;1;2.97E-07;31.615211;;;0.000544977;;;0.000000297;1.27E-09;;
36.5;1.29E-09;31.76526;1;2.96E-07;31.76526;;;0.000544059;;;0.000000296;1.29E-09;;
37;1.28E-09;31.954377;0.999999;2.91E-07;31.954377;;;0.000539444;;;0.000000291;1.28E-09;;
37.4999;1.30E-09;32.104425;1;2.87E-07;32.104425;;;0.000535724;;;0.000000287;1.30E-09;;
38;1.31E-09;32.254658;0.999999;2.83E-07;32.254658;;;0.000531977;;;0.000000283;1.31E-09;;
38.4999;1.32E-09;32.439352;1;3.05E-07;32.439352;;;0.000552268;;;0.000000305;1.32E-09;;
38.9999;1.34E-09;32.589607;1;3.14E-07;32.589607;;;0.000560357;;;0.000000314;1.34E-09;;
39.5001;1.36E-09;32.739709;0.999999;2.98E-07;32.739709;;;0.000545894;;;0.000000298;1.36E-09;;
40;1.37E-09;32.889944;1;3.07E-07;32.889944;;;0.000554076;;;0.000000307;1.37E-09;;
40.5001;1.38E-09;33.055211;0.999999;2.94E-07;33.055211;;;0.000542218;;;0.000000294;1.38E-09;;
40.9999;1.39E-09;33.20545;1;3.01E-07;33.20545;;;0.000548635;;;0.000000301;1.39E-09;;
41.4999;1.42E-09;33.355625;0.999999;3.02E-07;33.355625;;;0.000549545;;;0.000000302;1.42E-09;;
42;1.42E-09;33.505856;1;2.95E-07;33.505856;;;0.000543139;;;0.000000295;1.42E-09;;
42.5;1.43E-09;33.657498;0.999999;2.97E-07;33.657498;;;0.000544977;;;0.000000297;1.43E-09;;
43;1.44E-09;33.807942;1;2.94E-07;33.807942;;;0.000542218;;;0.000000294;1.44E-09;;
43.4999;1.45E-09;33.971861;1;2.82E-07;33.971861;;;0.000531037;;;0.000000282;1.45E-09;;
44;1.47E-09;34.122147;0.999999;2.85E-07;34.122147;;;0.000533854;;;0.000000285;1.47E-09;;
44.4999;1.47E-09;34.272415;0.999999;2.87E-07;34.272415;;;0.000535724;;;0.000000287;1.47E-09;;
45;1.47E-09;34.460855;1;2.90E-07;34.460855;;;0.000538516;;;0.00000029;1.47E-09;;
45.4999;1.48E-09;34.61121;1;2.90E-07;34.61121;;;0.000538516;;;0.00000029;1.48E-09;;
46;1.51E-09;34.761437;1;2.87E-07;34.761437;;;0.000535724;;;0.000000287;1.51E-09;;
46.4999;1.50E-09;34.94592;1;2.78E-07;34.94592;;;0.000527257;;;0.000000278;1.50E-09;;
46.9999;1.52E-09;35.096163;1;2.89E-07;35.096163;;;0.000537587;;;0.000000289;1.52E-09;;
47.4999;1.54E-09;35.246432;1;2.93E-07;35.246432;;;0.000541295;;;0.000000293;1.54E-09;;
47.9999;1.54E-09;35.396683;1;2.60E-07;35.396683;;;0.000509902;;;0.00000026;1.54E-09;;
48.4999;1.56E-09;35.561716;1;2.60E-07;35.561716;;;0.000509902;;;0.00000026;1.56E-09;;
48.9999;1.57E-09;35.712018;1;2.57E-07;35.712018;;;0.000506952;;;0.000000257;1.57E-09;;
49.4999;1.59E-09;35.86227;0.999999;2.65E-07;35.86227;;;0.000514782;;;0.000000265;1.59E-09;;
49.9999;1.61E-09;36.012491;1;2.62E-07;36.012491;;;0.000511859;;;0.000000262;1.61E-09;;
50.4999;1.62E-09;36.164089;1;2.59E-07;36.164089;;;0.00050892;;;0.000000259;1.62E-09;;
51;1.63E-09;36.327921;1;2.49E-07;36.327921;;;0.000498999;;;0.000000249;1.63E-09;;
51.4999;1.64E-09;36.47881;1;2.58E-07;36.47881;;;0.000507937;;;0.000000258;1.64E-09;;
51.9999;1.65E-09;36.629101;1;2.59E-07;36.629101;;;0.00050892;;;0.000000259;1.65E-09;;
52.4999;1.67E-09;36.779345;1;2.57E-07;36.779345;;;0.000506952;;;0.000000257;1.67E-09;;
53;1.66E-09;36.963588;1;2.45E-07;36.963588;;;0.000494975;;;0.000000245;1.66E-09;;
53.4999;1.68E-09;37.113952;1;2.57E-07;37.113952;;;0.000506952;;;0.000000257;1.68E-09;;
53.9999;1.69E-09;37.264323;1;2.55E-07;37.264323;;;0.000504975;;;0.000000255;1.69E-09;;
54.4999;1.69E-09;37.448362;1;2.47E-07;37.448362;;;0.000496991;;;0.000000247;1.69E-09;;
54.9999;1.71E-09;37.598745;1;2.48E-07;37.598745;;;0.000497996;;;0.000000248;1.71E-09;;
55.5;1.74E-09;37.749091;1;2.44E-07;37.749091;;;0.000493964;;;0.000000244;1.74E-09;;
55.9999;1.75E-09;37.899498;1;2.44E-07;37.899498;;;0.000493964;;;0.000000244;1.75E-09;;
56.5;1.76E-09;38.068453;1;2.46E-07;38.068453;;;0.000495984;;;0.000000246;1.76E-09;;
56.9999;1.76E-09;38.218885;1;2.53E-07;38.218885;;;0.000502991;;;0.000000253;1.76E-09;;
57.5;1.77E-09;38.369129;1;2.54E-07;38.369129;;;0.000503984;;;0.000000254;1.77E-09;;
