#scan	iMeasureCycle=1	iMux=0	time=0.137	N=482	LocalTime=31/10/2023 16:29:15
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60.0001	-6.29401E-09	0.297664	0.0999994	4.90901E-09	0.297664
-59.5001	-6.46634E-09	0.474577	0.0999999	5.39943E-09	0.474577
-59	-5.67708E-09	0.651124	0.1000006	4.83204E-09	0.651124
-58.5	-4.64649E-09	0.845497	0.0999999	3.90567E-09	0.845497
-58	-3.75954E-09	1.022269	0.1000002	3.10052E-09	1.022269
-57.5	-2.99276E-09	1.198863	0.1000002	2.41782E-09	1.198863
-57	-2.38239E-09	1.4134	0.1000001	1.84384E-09	1.4134
-56.5001	-2.01661E-09	1.58998	0.1	1.51755E-09	1.58998
-56.0001	-1.71893E-09	1.766514	0.1000002	1.26111E-09	1.766514
-55.5001	-1.5024E-09	1.943148	0.1	1.05983E-09	1.943148
-55.0001	-1.31919E-09	2.119759	0.1000001	8.9351E-10	2.119759
-54.5	-1.1684E-09	2.296212	0.0999997	7.609E-10	2.296212
-54.0001	-1.03246E-09	2.472954	0.1	6.4927E-10	2.472954
-53.5	-9.0894E-10	2.64946	0.1	5.5411E-10	2.64946
-53.0001	-8.0212E-10	2.825886	0.1000002	4.6997E-10	2.825886
-52.5	-7.266E-10	3.007699	0.1000001	4.0139E-10	3.007699
-52.0001	-6.4737E-10	3.18414	0.1000002	3.4044E-10	3.18414
-51.5	-5.6131E-10	3.389571	0.1	2.6951E-10	3.389571
-51	-4.9955E-10	3.566429	0.0999999	2.242E-10	3.566429
-50.5001	-4.4265E-10	3.74297	0.0999998	1.806E-10	3.74297
-50	-3.9681E-10	3.923823	0.1000001	1.4519E-10	3.923823
-49.5	-3.4845E-10	4.100384	0.1	1.1403E-10	4.100384
-49	-3.0545E-10	4.276846	0.0999999	8.59E-11	4.276846
-48.5	-2.7518E-10	4.455112	0.1	6.091E-11	4.455112
-48	9.395E-11	4.631535	0.1000002	-2.9061E-10	4.631535
-47.5001	-1.0591E-10	4.808016	0.1	-6.728E-11	4.808016
-47	-1.2598E-10	4.986324	0.1	-3.963E-11	4.986324
-46.5	-1.2798E-10	5.162715	0.0999998	-3.329E-11	5.162715
-46	-1.0453E-10	5.358326	0.0999998	-2.931E-11	5.358326
-45.5001	-8.607E-11	5.534866	0.1000002	-2.074E-11	5.534866
-45	-7.732E-11	5.71134	0.0999999	-2.36E-12	5.71134
-44.5001	-6.229E-11	5.926262	0.0999999	2.801E-11	5.926262
-44	-5.239E-11	6.102654	0.1000001	8.946E-11	6.102654
-43.5	-2.815E-11	6.2792	0.0999998	1.7675E-10	6.2792
-43.0001	-1.318E-11	6.455566	0.0999999	3.3633E-10	6.455566
-42.5001	7.27E-12	6.631987	0.1	5.777E-10	6.631987
-42	2.184E-11	6.808496	0.1000001	9.4956E-10	6.808496
-41.5001	2.445E-11	6.987495	0.0999999	1.53561E-09	6.987495
-41.0001	3.877E-11	7.163979	0.1000004	2.37405E-09	7.163979
-40.5	4.281E-11	7.36396	0.1	3.56026E-09	7.36396
-40	6.544E-11	7.54039	0.1000007	5.32906E-09	7.54039
-39.5	8.35E-11	7.716834	0.1000005	7.67677E-09	7.716834
-39.0001	8.166E-11	7.92571	0.0999999	1.04194E-08	7.92571
-38.5	1.2459E-10	8.075832	0.1000008	1.42361E-08	8.075832
-38	1.5062E-10	8.225868	0.1000015	1.89041E-08	8.225868
-37.5	1.4447E-10	8.409688	0.1000002	2.38855E-08	8.409688
-37.0001	1.7158E-10	8.559801	0.100001	3.01399E-08	8.559801
-36.5	1.9876E-10	8.709982	0.1000013	3.72191E-08	8.709982
-36	1.8613E-10	8.894432	0.1000007	4.50022E-08	8.894432
-35.5	2.0739E-10	9.044541	0.1000003	5.40325E-08	9.044541
-35.0001	2.2864E-10	9.194629	0.0999999	6.45715E-08	9.194629
-34.5	2.2955E-10	9.369495	0.1000008	7.60784E-08	9.369495
-34	2.5453E-10	9.519633	0.100002	8.89911E-08	9.519633
-33.5	2.724E-10	9.675581	0.1	1.03513E-07	9.675581
-33	2.9061E-10	9.825616	0.0999999	1.20141E-07	9.825616
-32.5001	2.9086E-10	10.00057	0.0999999	1.38228E-07	10.00057
-32.0001	3.1841E-10	10.150609	0.1000002	1.58259E-07	10.150609
-31.5	3.3039E-10	10.300613	0.1	1.81047E-07	10.300613
-31	3.3657E-10	10.450573	0.1	2.05903E-07	10.450573
-30.5	3.4317E-10	10.601345	0.1	2.33881E-07	10.601345
-30	3.6933E-10	10.751342	0.0999999	2.6388E-07	10.751342
-29.5	3.6564E-10	10.91603	0.1	2.97367E-07	10.91603
-29	3.8509E-10	11.066116	0.1	3.34029E-07	11.066116
-28.5001	4.0499E-10	11.216162	0.1	3.73869E-07	11.216162
-28	3.8352E-10	11.400939	0.1000001	4.15123E-07	11.400939
-27.5	4.1565E-10	11.551221	0.0999999	4.60091E-07	11.551221
-27.0001	4.2821E-10	11.701277	0.1000001	5.08974E-07	11.701277
-26.5	4.1841E-10	11.876913	0.1000001	5.61843E-07	11.876913
-26.0001	4.5667E-10	12.027107	0.1	6.16715E-07	12.027107
-25.5001	4.6661E-10	12.177124	0.1000002	6.75727E-07	12.177124
-25	4.7526E-10	12.327157	0.0999999	7.3788E-07	12.327157
-24.5	4.7972E-10	12.479305	0.1000001	8.03975E-07	12.479305
-24.0001	4.9709E-10	12.629367	0.1	8.71138E-07	12.629367
-23.5001	5.0936E-10	12.779399	0.1	9.42801E-07	12.779399
-23.0001	5.2532E-10	12.929383	0.1	1.01588E-06	12.929383
-22.5	5.3621E-10	13.082752	0.0999998	1.09355E-06	13.082752
-22	5.4448E-10	13.23265	0.0999999	1.17339E-06	13.23265
-21.5001	5.303E-10	13.421472	0.1	1.25333E-06	13.421472
-21.0001	5.5246E-10	13.571458	0.0999999	1.339E-06	13.571458
-20.5	5.7291E-10	13.721301	0.1	1.42529E-06	13.721301
-20.0001	5.6024E-10	13.897563	0.1000002	1.51315E-06	13.897563
-19.5	5.8562E-10	14.047495	0.1000002	1.60339E-06	14.047495
-19	5.9943E-10	14.197304	0.1	1.69545E-06	14.197304
-18.5001	6.055E-10	14.347221	0.1	1.78942E-06	14.347221
-18	6.1557E-10	14.511676	0.0999999	1.88386E-06	14.511676
-17.5001	6.2507E-10	14.661509	0.1	1.98193E-06	14.661509
-17	6.3317E-10	14.811419	0.1000001	2.07926E-06	14.811419
-16.5001	6.4248E-10	14.961277	0.1000001	2.17802E-06	14.961277
-16	6.5287E-10	15.111271	0.1000001	2.27932E-06	15.111271
-15.5	6.6193E-10	15.26104	0.0999999	2.37958E-06	15.26104
-15.0001	6.5093E-10	15.427609	0.0999998	2.4814E-06	15.427609
-14.5001	6.6567E-10	15.577617	0.1000001	2.58512E-06	15.577617
-14.0001	6.775E-10	15.72745	0.0999999	2.68894E-06	15.72745
-13.5001	6.6366E-10	15.908113	0.0999997	2.79253E-06	15.908113
-13.0001	6.8076E-10	16.058036	0.1000001	2.89875E-06	16.058036
-12.5	6.8869E-10	16.207866	0.1000001	3.00441E-06	16.207866
-12	6.9629E-10	16.357724	0.0999999	3.11121E-06	16.357724
-11.5001	7.0329E-10	16.516673	0.1	3.21767E-06	16.516673
-11	7.149E-10	16.666524	0.1000001	3.32559E-06	16.666524
-10.5001	7.1442E-10	16.816465	0.1000001	3.4347E-06	16.816465
-10	7.1437E-10	16.966321	0.0999998	3.54452E-06	16.966321
-9.5	7.2942E-10	17.116274	0.0999999	3.65401E-06	17.116274
-9.0001	7.3537E-10	17.266013	0.1	3.76236E-06	17.266013
-8.5	7.293E-10	17.433065	0.1	3.87246E-06	17.433065
-8	7.3674E-10	17.583016	0.1	3.98344E-06	17.583016
-7.5	7.4202E-10	17.732873	0.0999998	4.09577E-06	17.732873
-7.0001	7.2629E-10	17.917532	0.0999998	4.20723E-06	17.917532
-6.5	7.3506E-10	18.06744	0.1	4.32129E-06	18.06744
-6	7.4283E-10	18.217331	0.1	4.43369E-06	18.217331
-5.5	7.2915E-10	18.392403	0.0999999	4.547E-06	18.392403
-5.0001	7.3342E-10	18.542349	0.0999999	4.66123E-06	18.542349
-4.5001	7.3556E-10	18.692246	0.1	4.77598E-06	18.692246
-4	7.388E-10	18.842044	0.1000001	4.89117E-06	18.842044
