#scan;iMeasureCycle=1;iMux=0;time=0.141;N=202;LocalTime=20/12/2023 14:19:33;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
0.69999;1.24E-10;7.928505;-0.5;-3.93E-08;7.928505;;;0.69999;3.92771E-08;1.2443E-10
0.6;1.58E-10;8.078414;-0.5;-6.08E-08;8.078414;;;0.6;6.07812E-08;1.5834E-10
0.5;2.12E-10;8.228297;-0.5;-9.35E-08;8.228297;;;0.5;9.35047E-08;2.1162E-10
0.39999;2.83E-10;8.41169;-0.5;-1.42E-07;8.41169;;;0.39999;1.42346E-07;2.8346E-10
0.3;2.02E-10;8.561634;-0.5;-2.12E-07;8.561634;;;0.3;2.12309E-07;2.0222E-10
0.2;1.24E-10;8.711484;-0.5;-3.05E-07;8.711484;;;0.2;3.04515E-07;1.2414E-10
0.1;9.21E-11;8.884183;-0.5;-4.14E-07;8.884183;;;0.1;4.13778E-07;9.209E-11
0;8.87E-12;9.033976;-0.5;-5.34E-07;9.033976;;;0;5.33702E-07;8.87E-12
-0.10001;-9.86E-11;9.183875;-0.5;-6.58E-07;9.183875;;;-0.10001;6.58131E-07;9.859E-11
-0.20001;-2.21E-10;9.333718;-0.5;-7.80E-07;9.333718;;;-0.20001;7.80306E-07;2.2073E-10
-0.30001;-3.72E-10;9.502627;-0.5;-8.94E-07;9.502627;;;-0.30001;8.93546E-07;3.7192E-10
-0.4;-5.21E-10;9.65247;-0.5;-9.96E-07;9.65247;;;-0.4;9.96489E-07;5.2138E-10
-0.50001;-6.67E-10;9.805614;-0.5;-1.09E-06;9.805614;;;-0.50001;1.09074E-06;6.6665E-10
-0.6;-8.49E-10;9.95538;-0.5;-1.18E-06;9.95538;;;-0.6;1.17795E-06;8.4932E-10
-0.70001;-1.02E-09;10.105301;-0.5;-1.26E-06;10.105301;;;-0.70001;1.25858E-06;1.02058E-09
-0.8;-1.19E-09;10.255189;-0.5;-1.33E-06;10.255189;;;-0.8;1.33473E-06;1.18557E-09
-0.90001;-1.38E-09;10.411267;-0.5;-1.41E-06;10.411267;;;-0.90001;1.40651E-06;1.37757E-09
-1.00001;-1.57E-09;10.561153;-0.5;-1.47E-06;10.561153;;;-1.00001;1.47433E-06;1.56966E-09
-1.10001;-1.77E-09;10.710978;-0.5;-1.54E-06;10.710978;;;-1.10001;1.53906E-06;1.76853E-09
-1.20001;-1.95E-09;10.885217;-0.5;-1.60E-06;10.885217;;;-1.20001;1.60048E-06;1.94957E-09
-1.30001;-2.18E-09;11.035134;-0.5;-1.66E-06;11.035134;;;-1.30001;1.65851E-06;2.175E-09
-1.40001;-2.39E-09;11.184929;-0.5;-1.71E-06;11.184929;;;-1.40001;1.71432E-06;2.38615E-09
-1.50001;-2.60E-09;11.334709;-0.5;-1.77E-06;11.334709;;;-1.50001;1.76768E-06;2.60471E-09
-1.60001;-2.82E-09;11.506084;-0.5;-1.82E-06;11.506084;;;-1.60001;1.81927E-06;2.81523E-09
-1.7;-3.04E-09;11.65589;-0.5;-1.87E-06;11.65589;;;-1.7;1.86813E-06;3.04422E-09
-1.8;-3.28E-09;11.805796;-0.5;-1.92E-06;11.805796;;;-1.8;1.91523E-06;3.27736E-09
-1.9;-3.51E-09;11.955683;-0.5;-1.96E-06;11.955683;;;-1.9;1.96019E-06;3.51277E-09
-2.00001;-3.75E-09;12.105966;-0.5;-2.00E-06;12.105966;;;-2.00001;2.00373E-06;3.74755E-09
-2.10001;-3.99E-09;12.255847;-0.5;-2.05E-06;12.255847;;;-2.10001;2.04544E-06;3.99219E-09
-2.20001;-4.23E-09;12.415677;-0.5;-2.09E-06;12.415677;;;-2.20001;2.08633E-06;4.22759E-09
-2.3;-4.48E-09;12.565575;-0.5;-2.13E-06;12.565575;;;-2.3;2.12512E-06;4.47964E-09
-2.4;-4.74E-09;12.71537;-0.5;-2.16E-06;12.71537;;;-2.4;2.1625E-06;4.73609E-09
-2.50001;-4.97E-09;12.889527;-0.5;-2.20E-06;12.889527;;;-2.50001;2.19907E-06;4.97213E-09
-2.6;-5.23E-09;13.039407;-0.5;-2.23E-06;13.039407;;;-2.6;2.23393E-06;5.22933E-09
-2.7;-5.51E-09;13.189416;-0.5;-2.27E-06;13.189416;;;-2.7;2.26739E-06;5.51231E-09
-2.80001;-5.76E-09;13.339266;-0.5;-2.30E-06;13.339266;;;-2.80001;2.30021E-06;5.7595E-09
-2.9;-6.03E-09;13.510892;-0.5;-2.33E-06;13.510892;;;-2.9;2.33175E-06;6.03239E-09
-3;-6.31E-09;13.660702;-0.5;-2.36E-06;13.660702;;;-3;2.36127E-06;6.30536E-09
-3.1;-6.58E-09;13.810634;-0.5;-2.39E-06;13.810634;;;-3.1;2.39048E-06;6.57865E-09
-3.20001;-6.86E-09;13.960508;-0.5;-2.42E-06;13.960508;;;-3.20001;2.41912E-06;6.8645E-09
-3.30001;-7.15E-09;14.110754;-0.5;-2.45E-06;14.110754;;;-3.30001;2.4474E-06;7.15436E-09
-3.4;-7.45E-09;14.26066;-0.5;-2.47E-06;14.26066;;;-3.4;2.47349E-06;7.44511E-09
-3.5;-7.74E-09;14.420464;-0.5;-2.50E-06;14.420464;;;-3.5;2.49961E-06;7.73764E-09
-3.6;-8.03E-09;14.570289;-0.5;-2.52E-06;14.570289;;;-3.6;2.52464E-06;8.03474E-09
-3.7;-8.33E-09;14.720247;-0.5;-2.55E-06;14.720247;;;-3.7;2.54812E-06;8.33345E-09
-3.80001;-8.62E-09;14.894487;-0.5;-2.57E-06;14.894487;;;-3.80001;2.57134E-06;8.62066E-09
-3.9;-8.96E-09;15.038478;-0.5;-2.59E-06;15.038478;;;-3.9;2.59467E-06;8.9626E-09
-4;-9.28E-09;15.182358;-0.5;-2.62E-06;15.182358;;;-4;2.61638E-06;9.2789E-09
-4.1;-9.59E-09;15.32622;-0.5;-2.64E-06;15.32622;;;-4.1;2.63715E-06;9.5923E-09
-4.2;-9.91E-09;15.470073;-0.5;-2.66E-06;15.470073;;;-4.2;2.65714E-06;9.9087E-09
-4.3;-1.02E-08;15.613976;-0.5;-2.68E-06;15.613976;;;-4.3;2.67816E-06;1.02297E-08
-4.4;-1.06E-08;15.757848;-0.5;-2.70E-06;15.757848;;;-4.4;2.69798E-06;1.05777E-08
-4.5;-1.09E-08;15.918027;-0.5;-2.72E-06;15.918027;;;-4.5;2.71706E-06;1.08959E-08
-4.60001;-1.12E-08;16.062012;-0.5;-2.74E-06;16.062012;;;-4.60001;2.73551E-06;1.12345E-08
-4.7;-1.16E-08;16.205912;-0.5;-2.75E-06;16.205912;;;-4.7;2.75388E-06;1.15768E-08
-4.8;-1.19E-08;16.349734;-0.5;-2.77E-06;16.349734;;;-4.8;2.77059E-06;1.19041E-08
-4.9;-1.23E-08;16.512063;-0.5;-2.79E-06;16.512063;;;-4.9;2.78759E-06;1.22534E-08
-5.00001;-1.26E-08;16.655913;-0.5;-2.80E-06;16.655913;;;-5.00001;2.80287E-06;1.26011E-08
-5.00001;-1.25E-08;16.779433;-0.5;-2.80E-06;16.779433;;;-5.00001;2.8028E-06;1.25422E-08
-4.9;-1.21E-08;16.923371;-0.5;-2.79E-06;16.923371;;;-4.9;2.78666E-06;1.20776E-08
-4.8;-1.17E-08;17.067215;-0.5;-2.77E-06;17.067215;;;-4.8;2.76832E-06;1.16572E-08
-4.7;-1.13E-08;17.211123;-0.5;-2.75E-06;17.211123;;;-4.7;2.75051E-06;1.12742E-08
-4.6;-1.09E-08;17.354991;-0.5;-2.73E-06;17.354991;;;-4.6;2.73321E-06;1.08859E-08
-4.5;-1.05E-08;17.514337;-0.5;-2.71E-06;17.514337;;;-4.5;2.71359E-06;1.05041E-08
-4.4;-1.01E-08;17.658194;-0.5;-2.69E-06;17.658194;;;-4.4;2.69458E-06;1.01228E-08
-4.3;-9.76E-09;17.802061;-0.5;-2.67E-06;17.802061;;;-4.3;2.67448E-06;9.755E-09
-4.2;-9.40E-09;17.946098;-0.5;-2.65E-06;17.946098;;;-4.2;2.65436E-06;9.4036E-09
-4.1;-9.04E-09;18.090042;-0.5;-2.63E-06;18.090042;;;-4.1;2.63278E-06;9.044E-09
-4;-8.68E-09;18.23991;-0.5;-2.61E-06;18.23991;;;-4;2.61141E-06;8.68306E-09
-3.90001;-8.34E-09;18.419395;-0.5;-2.59E-06;18.419395;;;-3.90001;2.58845E-06;8.34299E-09
-3.80001;-8.00E-09;18.569333;-0.5;-2.57E-06;18.569333;;;-3.80001;2.56584E-06;7.99623E-09
-3.70001;-7.65E-09;18.719272;-0.5;-2.54E-06;18.719272;;;-3.70001;2.54152E-06;7.64684E-09
-3.60001;-7.34E-09;18.869147;-0.5;-2.52E-06;18.869147;;;-3.60001;2.51718E-06;7.33693E-09
-3.5;-6.99E-09;19.023871;-0.5;-2.49E-06;19.023871;;;-3.5;2.49088E-06;6.98775E-09
-3.4;-6.67E-09;19.173841;-0.5;-2.47E-06;19.173841;;;-3.4;2.46537E-06;6.67029E-09
-3.30001;-6.34E-09;19.323619;-0.5;-2.44E-06;19.323619;;;-3.30001;2.43769E-06;6.34245E-09
-3.20001;-6.03E-09;19.473453;-0.5;-2.41E-06;19.473453;;;-3.20001;2.40995E-06;6.02623E-09
-3.1;-5.72E-09;19.623763;-0.5;-2.38E-06;19.623763;;;-3.1;2.38103E-06;5.71719E-09
-3;-5.43E-09;19.773617;-0.5;-2.35E-06;19.773617;;;-3;2.35176E-06;5.42616E-09
-2.90001;-5.13E-09;19.933507;-0.5;-2.32E-06;19.933507;;;-2.90001;2.32136E-06;5.12775E-09
-2.80001;-4.82E-09;20.083427;-0.5;-2.29E-06;20.083427;;;-2.80001;2.28912E-06;4.81906E-09
-2.70001;-4.55E-09;20.233241;-0.500001;-2.26E-06;20.233241;;;-2.70001;2.25609E-06;4.54775E-09
-2.6;-4.27E-09;20.411542;-0.5;-2.22E-06;20.411542;;;-2.6;2.22202E-06;4.27065E-09
-2.50001;-3.99E-09;20.561373;-0.5;-2.19E-06;20.561373;;;-2.50001;2.18627E-06;3.99256E-09
-2.4;-3.70E-09;20.71124;-0.5;-2.15E-06;20.71124;;;-2.4;2.14987E-06;3.70392E-09
-2.30001;-3.44E-09;20.861133;-0.5;-2.11E-06;20.861133;;;-2.30001;2.11295E-06;3.44025E-09
-2.19999;-3.18E-09;21.028685;-0.5;-2.07E-06;21.028685;;;-2.19999;2.07328E-06;3.1783E-09
-2.1;-2.93E-09;21.178581;-0.5;-2.03E-06;21.178581;;;-2.1;2.03296E-06;2.92701E-09
-2.00001;-2.66E-09;21.328413;-0.5;-1.99E-06;21.328413;;;-2.00001;1.9904E-06;2.66289E-09
-1.90001;-2.41E-09;21.478295;-0.5;-1.95E-06;21.478295;;;-1.90001;1.9472E-06;2.41066E-09
-1.8;-2.17E-09;21.628602;-0.5;-1.90E-06;21.628602;;;-1.8;1.90095E-06;2.17053E-09
-1.7;-1.93E-09;21.778551;-0.5;-1.85E-06;21.778551;;;-1.7;1.85411E-06;1.93489E-09
-1.60001;-1.70E-09;21.93856;-0.5;-1.80E-06;21.93856;;;-1.60001;1.80438E-06;1.70317E-09
-1.50001;-1.49E-09;22.088479;-0.5;-1.75E-06;22.088479;;;-1.50001;1.75324E-06;1.48656E-09
-1.4;-1.26E-09;22.23837;-0.5;-1.70E-06;22.23837;;;-1.4;1.69904E-06;1.25553E-09
-1.3;-1.06E-09;22.41268;-0.5;-1.64E-06;22.41268;;;-1.3;1.64349E-06;1.05825E-09
-1.20001;-8.40E-10;22.562561;-0.5;-1.59E-06;22.562561;;;-1.20001;1.58515E-06;8.3967E-10
-1.10001;-6.33E-10;22.712387;-0.5;-1.52E-06;22.712387;;;-1.10001;1.52369E-06;6.3298E-10
-1.00001;-4.39E-10;22.862224;-0.5;-1.46E-06;22.862224;;;-1.00001;1.45897E-06;4.3862E-10
-0.90001;-2.66E-10;23.033454;-0.5;-1.39E-06;23.033454;;;-0.90001;1.39113E-06;2.6612E-10
-0.80001;-8.01E-11;23.183451;-0.5;-1.32E-06;23.183451;;;-0.80001;1.31961E-06;8.008E-11
-0.70001;9.54E-11;23.333242;-0.5;-1.24E-06;23.333242;;;-0.70001;1.24358E-06;9.537E-11
-0.60001;2.66E-10;23.483207;-0.5;-1.16E-06;23.483207;;;-0.60001;1.16252E-06;2.6622E-10
-0.5;4.15E-10;23.633276;-0.5;-1.08E-06;23.633276;;;-0.5;1.07612E-06;4.145E-10
-0.4;5.63E-10;23.783137;-0.5;-9.82E-07;23.783137;;;-0.4;9.8249E-07;5.6338E-10
-0.3;6.90E-10;23.943513;-0.5;-8.79E-07;23.943513;;;-0.3;8.7946E-07;6.9049E-10
-0.20001;8.35E-10;24.09624;-0.5;-7.66E-07;24.09624;;;-0.20001;7.66324E-07;8.3478E-10
-0.10001;9.32E-10;24.246082;-0.5;-6.45E-07;24.246082;;;-0.10001;6.45013E-07;9.3243E-10
0;1.02E-09;24.418776;-0.5;-5.21E-07;24.418776;;;0;5.21259E-07;1.01791E-09
0.1;1.12E-09;24.56873;-0.5;-4.03E-07;24.56873;;;0.1;4.02823E-07;1.12365E-09
0.2;1.21E-09;24.718691;-0.5;-2.95E-07;24.718691;;;0.2;2.95142E-07;1.20606E-09
0.3;1.28E-09;24.868632;-0.5;-2.05E-07;24.868632;;;0.3;2.04738E-07;1.2828E-09
0.39999;1.34E-09;25.038191;-0.5;-1.37E-07;25.038191;;;0.39999;1.36667E-07;1.34089E-09
0.49999;1.41E-09;25.18814;-0.5;-8.95E-08;25.18814;;;0.49999;8.9485E-08;1.40504E-09
0.6;1.44E-09;25.355217;-0.500001;-5.80E-08;25.355217;;;0.6;5.8014E-08;1.43966E-09
0.69999;1.54E-09;25.505201;-0.500001;-3.75E-08;25.505201;;;0.69999;3.75001E-08;1.53789E-09
0.8;1.58E-09;25.655108;-0.500001;-2.42E-08;25.655108;;;0.8;2.42351E-08;1.57756E-09
0.89999;1.60E-09;25.805001;-0.500001;-1.58E-08;25.805001;;;0.89999;1.58054E-08;1.59812E-09
0.99999;1.60E-09;25.954871;-0.500001;-1.05E-08;25.954871;;;0.99999;1.05003E-08;1.59827E-09
1.1;1.56E-09;26.119683;-0.500001;-7.10E-09;26.119683;;;1.1;7.10238E-09;1.55901E-09
1.2;1.52E-09;26.29578;-0.5;-4.90E-09;26.29578;;;1.2;4.90296E-09;1.52275E-09
1.3;1.48E-09;26.481071;-0.500001;-3.45E-09;26.481071;;;1.3;3.45413E-09;1.48417E-09
1.4;1.47E-09;26.65714;-0.5;-2.50E-09;26.65714;;;1.4;2.49591E-09;1.46552E-09
1.5;1.44E-09;26.83319;-0.500001;-1.85E-09;26.83319;;;1.5;1.8479E-09;1.43717E-09
1.59999;1.41E-09;27.009342;-0.5;-1.42E-09;27.009342;;;1.59999;1.41851E-09;1.41492E-09
1.7;1.38E-09;27.185483;-0.499999;-1.12E-09;27.185483;;;1.7;1.12187E-09;1.38461E-09
1.79999;1.36E-09;27.36157;-0.500001;-9.25E-10;27.36157;;;1.79999;9.2515E-10;1.36089E-09
1.9;1.34E-09;27.540275;-0.500001;-7.96E-10;27.540275;;;1.9;7.958E-10;1.337E-09
1.99999;1.32E-09;27.716282;-0.5;-7.14E-10;27.716282;;;1.99999;7.1413E-10;1.3162E-09
2.09999;1.29E-09;27.917244;-0.5;-6.60E-10;27.917244;;;2.09999;6.5996E-10;1.28558E-09
2.19999;1.27E-09;28.093436;-0.500001;-6.31E-10;28.093436;;;2.19999;6.3061E-10;1.2708E-09
2.29999;1.26E-09;28.269647;-0.5;-6.14E-10;28.269647;;;2.29999;6.1369E-10;1.25745E-09
2.40001;1.24E-09;28.4789;-0.5;-6.00E-10;28.4789;;;2.40001;5.9994E-10;1.23798E-09
2.5;1.22E-09;28.655089;-0.500001;-5.91E-10;28.655089;;;2.5;5.9119E-10;1.22398E-09
2.6;1.21E-09;28.831067;-0.500001;-5.83E-10;28.831067;;;2.6;5.8326E-10;1.21107E-09
2.69999;1.20E-09;29.007248;-0.500001;-5.76E-10;29.007248;;;2.69999;5.7602E-10;1.19903E-09
2.8;1.19E-09;29.183485;-0.500001;-5.72E-10;29.183485;;;2.8;5.7184E-10;1.18971E-09
2.89999;1.18E-09;29.359517;-0.500001;-5.67E-10;29.359517;;;2.89999;5.6675E-10;1.18127E-09
3.00001;1.17E-09;29.535971;-0.500001;-5.59E-10;29.535971;;;3.00001;5.5923E-10;1.16872E-09
3.1;1.16E-09;29.712165;-0.500001;-5.56E-10;29.712165;;;3.1;5.5617E-10;1.16045E-09
3.2;1.15E-09;29.888351;-0.5;-5.51E-10;29.888351;;;3.2;5.5118E-10;1.15166E-09
3.3;1.14E-09;30.077778;-0.500001;-5.45E-10;30.077778;;;3.3;5.4514E-10;1.14247E-09
3.39999;1.13E-09;30.253957;-0.5;-5.41E-10;30.253957;;;3.39999;5.4086E-10;1.1329E-09
3.5;1.12E-09;30.459314;-0.5;-5.36E-10;30.459314;;;3.5;5.3557E-10;1.12347E-09
3.59999;1.11E-09;30.635481;-0.5;-5.31E-10;30.635481;;;3.59999;5.313E-10;1.11457E-09
3.69999;1.11E-09;30.811612;-0.500001;-5.28E-10;30.811612;;;3.69999;5.276E-10;1.10764E-09
3.79999;1.10E-09;30.993089;-0.500001;-5.23E-10;30.993089;;;3.79999;5.2292E-10;1.09781E-09
3.89999;1.09E-09;31.169176;-0.5;-5.18E-10;31.169176;;;3.89999;5.1839E-10;1.09032E-09
3.99999;1.09E-09;31.34523;-0.5;-5.15E-10;31.34523;;;3.99999;5.1542E-10;1.08612E-09
4.1;1.08E-09;31.521326;-0.5;-5.12E-10;31.521326;;;4.1;5.118E-10;1.07675E-09
4.19999;1.07E-09;31.697573;-0.500001;-5.08E-10;31.697573;;;4.19999;5.0787E-10;1.0716E-09
4.3;1.06E-09;31.873635;-0.5;-5.03E-10;31.873635;;;4.3;5.0252E-10;1.06055E-09
4.39999;1.06E-09;32.052301;-0.500001;-5.00E-10;32.052301;;;4.39999;5.0024E-10;1.05795E-09
4.49999;1.05E-09;32.228519;-0.5;-4.96E-10;32.228519;;;4.49999;4.9604E-10;1.04919E-09
4.6;1.04E-09;32.429489;-0.500001;-4.92E-10;32.429489;;;4.6;4.9181E-10;1.04224E-09
4.69999;1.03E-09;32.605755;-0.499999;-4.88E-10;32.605755;;;4.69999;4.8776E-10;1.03265E-09
4.8;1.03E-09;32.781883;-0.500001;-4.85E-10;32.781883;;;4.8;4.8451E-10;1.02825E-09
4.9;1.02E-09;32.995399;-0.500001;-4.80E-10;32.995399;;;4.9;4.7967E-10;1.01912E-09
4.99999;1.02E-09;33.171452;-0.500001;-4.78E-10;33.171452;;;4.99999;4.7779E-10;1.01654E-09
