Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.5034e-05	9.4488e-08	-10.0	-2.5
1.0	1.5039e-05	9.4049e-08	-10.0	-2.5
1.5	1.5039e-05	9.3826e-08	-10.0	-2.5
2.0	1.5042e-05	9.3589e-08	-10.0	-2.5
2.5	1.504e-05	9.34e-08	-10.0	-2.5
3.0	1.5042e-05	9.3233e-08	-10.0	-2.5
3.5	1.5044e-05	9.3135e-08	-10.0	-2.5
4.0	1.5045e-05	9.3079e-08	-10.0	-2.5
4.5	1.5046e-05	9.3007e-08	-10.0	-2.5
5.0	1.5048e-05	9.2951e-08	-10.0	-2.5
5.5	1.5049e-05	9.2893e-08	-10.0	-2.5
6.0	1.5053e-05	9.2841e-08	-10.0	-2.5
6.5	1.5055e-05	9.2788e-08	-10.0	-2.5
7.0	1.5056e-05	9.2759e-08	-10.0	-2.5
7.5	1.5058e-05	9.2699e-08	-10.0	-2.5
8.0	1.506e-05	9.2677e-08	-10.0	-2.5
8.5	1.5064e-05	9.2658e-08	-10.0	-2.5
9.0	1.5065e-05	9.2626e-08	-10.0	-2.5
9.5	1.5067e-05	9.258e-08	-10.0	-2.5
10.0	1.5069e-05	9.2585e-08	-10.0	-2.5
10.5	1.507e-05	9.2569e-08	-10.0	-2.5
11.0	1.5071e-05	9.2495e-08	-10.0	-2.5
11.5	1.5072e-05	9.247e-08	-10.0	-2.5
12.0	1.5076e-05	9.2458e-08	-10.0	-2.5
12.5	1.5078e-05	9.2516e-08	-10.0	-2.5
13.0	1.5078e-05	9.2499e-08	-10.0	-2.5
13.5	1.508e-05	9.2447e-08	-10.0	-2.5
14.0	1.5082e-05	9.2481e-08	-10.0	-2.5
14.5	1.5082e-05	9.2461e-08	-10.0	-2.5
15.0	1.5085e-05	9.2435e-08	-10.0	-2.5
15.5	1.5085e-05	9.2416e-08	-10.0	-2.5
16.0	1.5087e-05	9.237e-08	-10.0	-2.5
16.5	1.5087e-05	9.2393e-08	-10.0	-2.5
17.0	1.509e-05	9.238e-08	-10.0	-2.5
17.5	1.5091e-05	9.2338e-08	-10.0	-2.5
18.0	1.5093e-05	9.2387e-08	-10.0	-2.5
18.5	1.5094e-05	9.2355e-08	-10.0	-2.5
