#scan	iMeasureCycle=1	iMux=0	time=0.133	N=220	LocalTime=31/10/2023 11:10:53
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-1.10332E-09	0.295893	-1E-06	3.4475E-10	0.295893
-30	-9.6819E-10	0.438872	0.099995	4.81466E-08	0.438872
-30.0001	-8.6151E-10	0.594907	0.2	2.67073E-07	0.594907
-30.0001	-8.2431E-10	0.744969	0.3	9.19706E-07	0.744969
-30	-8.0646E-10	0.89846	0.4	2.29557E-06	0.89846
-30.0001	-7.5941E-10	1.048459	0.5	4.53056E-06	1.048459
-30	-7.0711E-10	1.198529	0.6	7.5637E-06	1.198529
-30.0001	-6.6562E-10	1.388211	0.7	1.12093E-05	1.388211
-30.0001	-6.6883E-10	1.538381	0.8	1.5369E-05	1.538381
-30.0001	-6.5642E-10	1.688468	0.9	1.98294E-05	1.688468
-30	-6.5578E-10	1.870614	1	2.45954E-05	1.870614
-30	-6.465E-10	1.993002	1	2.46686E-05	1.993002
-30	-6.0252E-10	2.143042	0.899999	1.98551E-05	2.143042
-30	-6.1335E-10	2.293164	0.799999	1.53931E-05	2.293164
-30	-5.2418E-10	2.445453	0.7	1.1253E-05	2.445453
-30.0001	-5.0323E-10	2.59836	0.6	7.66266E-06	2.59836
-30	-4.803E-10	2.748381	0.5	4.63628E-06	2.748381
-30	-4.7493E-10	2.898366	0.4	2.36534E-06	2.898366
-30	-4.5712E-10	3.048378	0.3	9.5527E-07	3.048378
-30.0001	-4.5287E-10	3.201221	0.2	2.74878E-07	3.201221
-30	-4.368E-10	3.405086	0.100007	4.83906E-08	3.405086
-30.0001	-4.3126E-10	3.570066	-1E-06	1.4809E-10	3.570066
-20	4.3586E-10	3.74618	-1E-06	-2.0812E-10	3.74618
-20	1.4414E-10	3.888815	0.100003	4.87364E-08	3.888815
-20.00001	2.276E-11	4.044614	0.2	2.71946E-07	4.044614
-20	-3.83E-11	4.194536	0.3	9.67908E-07	4.194536
-20	-8.599E-11	4.378466	0.4	2.50763E-06	4.378466
-20.00001	-1.1029E-10	4.52849	0.5	5.10316E-06	4.52849
-20	-1.2894E-10	4.678242	0.6	8.65906E-06	4.678242
-20	-1.4469E-10	4.803953	0.7	1.30891E-05	4.803953
-20	-1.5618E-10	4.953916	0.8	1.82432E-05	4.953916
-20	-1.6831E-10	5.103875	0.899999	2.40445E-05	5.103875
-20	-1.7367E-10	5.253757	0.999999	3.01855E-05	5.253757
-20	-1.796E-10	5.376204	1	3.02464E-05	5.376204
-20	-1.7906E-10	5.526134	0.899999	2.42289E-05	5.526134
-20.00001	-1.7949E-10	5.675962	0.799999	1.85034E-05	5.675962
-20.00001	-1.804E-10	5.82589	0.7	1.33047E-05	5.82589
-20	-1.778E-10	5.988458	0.6	8.83691E-06	5.988458
-20	-1.7709E-10	6.138297	0.499999	5.21181E-06	6.138297
-20	-1.7464E-10	6.28821	0.4	2.58297E-06	6.28821
-20	-1.715E-10	6.438102	0.3	1.01095E-06	6.438102
-20.00001	-1.7535E-10	6.590855	0.2	2.80727E-07	6.590855
-20.00001	-1.7403E-10	6.757965	0.099998	5.04715E-08	6.757965
-20	-1.7227E-10	6.922738	0	1.1517E-10	6.922738
-10.00001	7.646E-10	7.098833	-1E-06	-3.2538E-10	7.098833
-10.00001	3.9109E-10	7.241435	0.100003	4.80936E-08	7.241435
-10.00001	2.6507E-10	7.407481	0.199999	2.68759E-07	7.407481
-10	2.1027E-10	7.557392	0.3	9.9215E-07	7.557392
-10	1.621E-10	7.710646	0.4	2.6142E-06	7.710646
-10	1.2531E-10	7.895886	0.5	5.43288E-06	7.895886
-10	1.0084E-10	8.045697	0.6	9.54541E-06	8.045697
-10	8.25E-11	8.198985	0.699999	1.46633E-05	8.198985
-10.00001	6.499E-11	8.373419	0.8	2.06847E-05	8.373419
-10	5.26E-11	8.523326	0.899999	2.74342E-05	8.523326
-10.00001	4.098E-11	8.673171	1	3.46863E-05	8.673171
-10.00001	3.417E-11	8.795516	1	3.47743E-05	8.795516
-10	2.901E-11	8.945432	0.9	2.74451E-05	8.945432
-10	2.249E-11	9.09557	0.8	2.06937E-05	9.09557
-10.00001	1.647E-11	9.245331	0.7	1.46578E-05	9.245331
-10.00001	1.217E-11	9.402212	0.6	9.5657E-06	9.402212
-10	8.95E-12	9.554731	0.5	5.51083E-06	9.554731
-10.00001	6.09E-12	9.704488	0.4	2.65636E-06	9.704488
-10	1.94E-12	9.877035	0.3	1.0128E-06	9.877035
-10	-1.9E-13	10.02971	0.2	2.70523E-07	10.02971
-10	-3.66E-12	10.196833	0.099995	4.89352E-08	10.196833
-10	-5.26E-12	10.3985	-1E-06	9.345E-11	10.3985
7E-07	1.18011E-09	10.574619	0	-6.2208E-10	10.574619
3E-07	5.7909E-10	10.717251	0.100002	4.65459E-08	10.717251
0	3.8124E-10	10.909552	0.2	2.69676E-07	10.909552
2E-07	3.2272E-10	11.059311	0.299999	9.9142E-07	11.059311
-2E-07	2.8191E-10	11.21242	0.4	2.6579E-06	11.21242
1E-07	2.4926E-10	11.402166	0.5	5.63476E-06	11.402166
1E-07	2.301E-10	11.552053	0.6	1.013305E-05	11.552053
-2E-07	2.1257E-10	11.705235	0.700001	1.58506E-05	11.705235
-1E-07	1.9909E-10	11.880107	0.799999	2.26017E-05	11.880107
-1E-07	1.8559E-10	12.02991	0.9	3.01956E-05	12.02991
-1E-07	1.6882E-10	12.17974	1	3.85486E-05	12.17974
-1E-07	1.5596E-10	12.302093	0.999998	3.86584E-05	12.302093
1E-07	1.5658E-10	12.451866	0.899999	3.02395E-05	12.451866
0	1.4765E-10	12.60172	0.8	2.26963E-05	12.60172
2E-07	1.307E-10	12.751505	0.7	1.59015E-05	12.751505
0	1.3327E-10	12.914553	0.6	1.02677E-05	12.914553
-1E-07	1.2195E-10	13.066998	0.5	5.81017E-06	13.066998
2E-07	1.1654E-10	13.217073	0.4	2.77527E-06	13.217073
-1E-07	1.1762E-10	13.395056	0.3	1.0139E-06	13.395056
-1E-07	1.1107E-10	13.547789	0.2	2.67589E-07	13.547789
-5E-07	1.1202E-10	13.714933	0.099992	4.47868E-08	13.714933
0	1.063E-10	13.908759	-1E-06	6.563E-11	13.908759
9.99999	9.8974E-10	14.084756	-1E-06	-3.4917E-10	14.084756
9.99999	8.5269E-10	14.227478	0.100005	4.30619E-08	14.227478
10	5.5951E-10	14.423529	0.199999	2.49929E-07	14.423529
9.99999	4.5364E-10	14.573411	0.299998	9.87122E-07	14.573411
9.99999	4.0174E-10	14.726551	0.4	2.67187E-06	14.726551
10	3.6779E-10	14.907489	0.5	5.80161E-06	14.907489
9.99999	3.4318E-10	15.060701	0.599999	1.04665E-05	15.060701
10	3.3208E-10	15.210562	0.699999	1.66273E-05	15.210562
10	3.1811E-10	15.393257	0.8	2.38839E-05	15.393257
9.99999	3.0141E-10	15.543174	0.899999	3.24588E-05	15.543174
10	2.9318E-10	15.693101	0.999999	4.16775E-05	15.693101
10	2.9015E-10	15.815423	1	4.18551E-05	15.815423
9.99999	2.8202E-10	15.965381	0.899999	3.25719E-05	15.965381
10	2.6713E-10	16.115326	0.8	2.40521E-05	16.115326
10	2.6212E-10	16.26529	0.7	1.66537E-05	16.26529
10	2.4814E-10	16.419439	0.6	1.06169E-05	16.419439
9.99999	2.4525E-10	16.572055	0.5	5.88988E-06	16.572055
9.99999	2.4078E-10	16.721895	0.4	2.74601E-06	16.721895
10	2.3403E-10	16.898705	0.3	1.00343E-06	16.898705
9.99999	2.2758E-10	17.05151	0.2	2.77772E-07	17.05151
10	2.2313E-10	17.218702	0.099992	4.71658E-08	17.218702
10	2.1904E-10	17.415784	0	6.964E-11	17.415784
20	1.07543E-09	17.591903	-1E-06	-3.0651E-10	17.591903
20	8.3622E-10	17.734488	0.100001	4.08586E-08	17.734488
19.99999	7.0138E-10	17.92308	0.199999	2.35409E-07	17.92308
20	6.4168E-10	18.072949	0.299999	9.62674E-07	18.072949
19.99999	6.2576E-10	18.226159	0.4	2.66722E-06	18.226159
19.99999	5.3796E-10	18.405251	0.5	5.93905E-06	18.405251
20	4.9416E-10	18.55849	0.6	1.08391E-05	18.55849
20	4.7174E-10	18.708312	0.7	1.7336E-05	18.708312
20	4.5405E-10	18.858244	0.8	2.5249E-05	18.858244
20	4.3342E-10	19.018176	0.899999	3.43919E-05	19.018176
19.99999	4.1914E-10	19.167946	0.999999	4.46903E-05	19.167946
19.99999	4.1353E-10	19.290451	1	4.46473E-05	19.290451
20	4.0541E-10	19.440244	0.9	3.44463E-05	19.440244
19.99999	3.9567E-10	19.590101	0.8	2.53023E-05	19.590101
19.99999	3.8745E-10	19.740119	0.7	1.73784E-05	19.740119
20	3.738E-10	19.918672	0.599999	1.09353E-05	19.918672
19.99999	3.676E-10	20.071126	0.499999	5.97479E-06	20.071126
19.99999	3.6131E-10	20.221004	0.4	2.7622E-06	20.221004
19.99999	3.5881E-10	20.401571	0.3	1.00364E-06	20.401571
19.99999	3.5418E-10	20.554306	0.200001	2.65317E-07	20.554306
20	3.4838E-10	20.721401	0.100008	4.34094E-08	20.721401
20	3.3613E-10	20.924943	-1E-06	6.023E-11	20.924943
30	1.21135E-09	21.101139	-1E-06	-3.1245E-10	21.101139
30	9.5924E-10	21.243844	0.100003	4.0792E-08	21.243844
29.9999	8.1392E-10	21.435313	0.2	2.50931E-07	21.435313
30	7.5327E-10	21.58544	0.3	9.65253E-07	21.58544
30	7.0357E-10	21.738791	0.4	2.69548E-06	21.738791
30	7.0307E-10	21.924538	0.5	5.93507E-06	21.924538
30	6.4148E-10	22.077892	0.6	1.09506E-05	22.077892
29.9999	6.1315E-10	22.227979	0.699999	1.78029E-05	22.227979
29.9999	5.8401E-10	22.411172	0.8	2.64131E-05	22.411172
30	5.5501E-10	22.56128	0.9	3.6248E-05	22.56128
30	5.5481E-10	22.711338	1.000001	4.73997E-05	22.711338
30	5.4828E-10	22.833682	1	4.74397E-05	22.833682
30	5.3975E-10	22.983735	0.899999	3.64945E-05	22.983735
29.9999	5.318E-10	23.133897	0.799999	2.66549E-05	23.133897
30	5.2719E-10	23.28387	0.7	1.82648E-05	23.28387
30	5.1317E-10	23.437573	0.6	1.13231E-05	23.437573
29.9999	5.0889E-10	23.59023	0.5	6.21587E-06	23.59023
30	5.0438E-10	23.740355	0.4	2.83514E-06	23.740355
30	4.9058E-10	23.912274	0.3	1.01651E-06	23.912274
29.9999	4.8949E-10	24.065058	0.199999	2.76573E-07	24.065058
30	4.7865E-10	24.232431	0.100011	4.99757E-08	24.232431
29.9999	4.6392E-10	24.429594	-1E-06	7.988E-11	24.429594
40	1.3377E-09	24.606083	0	-2.744E-10	24.606083
40	1.16612E-09	24.748677	0.100003	5.01656E-08	24.748677
39.9999	9.9611E-10	24.940592	0.199998	2.70672E-07	24.940592
39.9999	9.0657E-10	25.090805	0.3	9.92818E-07	25.090805
40	8.3272E-10	25.244221	0.4	2.77441E-06	25.244221
40	7.8538E-10	25.418629	0.499999	6.21244E-06	25.418629
39.9999	7.6409E-10	25.572188	0.6	1.16096E-05	25.572188
40	7.4233E-10	25.722343	0.7	1.86838E-05	25.722343
39.9999	7.2843E-10	25.872608	0.8	2.77152E-05	25.872608
40	7.0566E-10	26.035979	0.899999	3.8245E-05	26.035979
39.9999	6.8178E-10	26.18615	0.999999	5.01403E-05	26.18615
39.9999	6.8318E-10	26.308567	1	5.01279E-05	26.308567
40	6.9026E-10	26.458863	0.9	3.84365E-05	26.458863
39.9999	6.7604E-10	26.609098	0.800001	2.78622E-05	26.609098
40	6.7424E-10	26.759263	0.7	1.88988E-05	26.759263
39.9999	6.6644E-10	26.947914	0.6	1.1633E-05	26.947914
39.9999	6.4913E-10	27.100773	0.499999	6.26525E-06	27.100773
40	6.4471E-10	27.250959	0.4	2.84191E-06	27.250959
39.9999	6.2852E-10	27.430079	0.3	1.00508E-06	27.430079
39.9999	6.2683E-10	27.583306	0.200001	2.71336E-07	27.583306
39.9999	6.176E-10	27.750772	0.100001	4.71943E-08	27.750772
40	5.9913E-10	27.944079	0	5.689E-11	27.944079
50	1.44689E-09	28.120504	0	-2.6E-10	28.120504
50	1.233E-09	28.263199	0.100003	4.53943E-08	28.263199
49.9999	1.0853E-09	28.456698	0.2	2.52376E-07	28.456698
49.9999	1.02787E-09	28.607035	0.3	9.63823E-07	28.607035
50	9.6322E-10	28.760607	0.399999	2.74167E-06	28.760607
50	9.2034E-10	28.943422	0.499999	6.23463E-06	28.943422
50	9.0403E-10	29.06914	0.599999	1.17616E-05	29.06914
50	8.7546E-10	29.219485	0.7	1.93031E-05	29.219485
49.9999	8.6421E-10	29.369757	0.799999	2.86973E-05	29.369757
50	8.3922E-10	29.544714	0.899999	3.97378E-05	29.544714
50	8.3674E-10	29.694949	0.999999	5.23055E-05	29.694949
50	8.3031E-10	29.817295	0.999999	5.21324E-05	29.817295
49.9999	8.1697E-10	29.967629	0.900001	3.97301E-05	29.967629
50	8.0564E-10	30.117897	0.799999	2.85791E-05	30.117897
49.9999	7.8747E-10	30.268157	0.7	1.93869E-05	30.268157
49.9999	7.838E-10	30.455786	0.6	1.18541E-05	30.455786
50	7.7192E-10	30.608624	0.499999	6.34464E-06	30.608624
50	7.6846E-10	30.758873	0.4	2.83683E-06	30.758873
49.9999	7.5862E-10	30.934473	0.3	1.04074E-06	30.934473
50	7.5302E-10	31.087531	0.2	2.95733E-07	31.087531
49.9999	7.3917E-10	31.255103	0.100007	5.57604E-08	31.255103
49.9999	7.2486E-10	31.452918	0	9.144E-11	31.452918
59.9999	1.63682E-09	31.629501	0	-2.7002E-10	31.629501
59.9999	1.34015E-09	31.772134	0.100001	5.19958E-08	31.772134
59.9999	1.20732E-09	31.966042	0.199999	2.79281E-07	31.966042
60	1.14484E-09	32.116539	0.300002	9.92886E-07	32.116539
59.9999	1.08269E-09	32.270281	0.4	2.79927E-06	32.270281
60	1.04273E-09	32.452803	0.499999	6.25775E-06	32.452803
60	1.02482E-09	32.606561	0.6	1.19019E-05	32.606561
60	1.00454E-09	32.756933	0.7	1.95247E-05	32.756933
60	9.7342E-10	32.93738	0.8	2.94869E-05	32.93738
59.9999	9.6286E-10	33.087803	0.899999	4.1052E-05	33.087803
59.9999	9.4748E-10	33.238324	1.000001	5.42608E-05	33.238324
59.9999	9.2959E-10	33.360734	1.000002	5.42869E-05	33.360734
59.9999	9.2598E-10	33.511102	0.899999	4.12726E-05	33.511102
59.9999	9.132E-10	33.66173	0.799999	2.94941E-05	33.66173
59.9999	9.0216E-10	33.812056	0.699999	1.97815E-05	33.812056
60	8.9917E-10	33.964543	0.600001	1.1873E-05	33.964543
59.9999	8.8539E-10	34.117442	0.5	6.27107E-06	34.117442
60	8.7918E-10	34.267814	0.4	2.77475E-06	34.267814
59.9999	8.6421E-10	34.443636	0.3	9.7161E-07	34.443636
60	8.7101E-10	34.596827	0.199999	2.64632E-07	34.596827
60	8.5452E-10	34.764354	0.099995	4.47376E-08	34.764354
59.9999	8.3933E-10	34.957324	-1E-06	5.525E-11	34.957324
