#scan	iMeasureCycle=1	iMux=0	time=0.143	N=482	LocalTime=31/10/2023 11:08:44
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-2.45626E-09	0.299722	1	3.09879E-07	0.299722
-59.5	-2.10229E-09	0.450366	1	4.40233E-07	0.450366
-59.0001	-1.89644E-09	0.60072	1	6.13293E-07	0.60072
-58.5	-1.7182E-09	0.751222	1	8.34595E-07	0.751222
-58	-1.56151E-09	0.916942	1	1.10539E-06	0.916942
-57.5	-1.49596E-09	1.067328	1	1.42945E-06	1.067328
-57	-1.51181E-09	1.217702	1	1.79786E-06	1.217702
-56.5	-1.36612E-09	1.387088	1	2.22179E-06	1.387088
-56	-1.27984E-09	1.537481	1	2.67933E-06	1.537481
-55.5001	-1.23184E-09	1.687905	1	3.16016E-06	1.687905
-55	-1.18211E-09	1.861764	1	3.67871E-06	1.861764
-54.5001	-1.11241E-09	2.012082	1	4.21634E-06	2.012082
-54.0001	-1.05584E-09	2.162386	1	4.77795E-06	2.162386
-53.5001	-1.01614E-09	2.312772	1	5.34642E-06	2.312772
-53	-9.6924E-10	2.482137	1	5.91865E-06	2.482137
-52.5	-9.2972E-10	2.632403	1	6.51607E-06	2.632403
-52.0001	-9.002E-10	2.782608	1	7.10673E-06	2.782608
-51.5001	-8.5878E-10	2.932837	1	7.69303E-06	2.932837
-51.0001	-8.2299E-10	3.083175	1	8.28106E-06	3.083175
-50.5	-7.7914E-10	3.233445	1	8.86118E-06	3.233445
-50.0001	-7.2673E-10	3.391747	1	9.46571E-06	3.391747
-49.5001	-6.9061E-10	3.54201	1	1.005038E-05	3.54201
-49.0001	-6.6248E-10	3.695753	1	1.06258E-05	3.695753
-48.5	-6.5375E-10	3.866637	1	1.11621E-05	3.866637
-48.0001	-6.2549E-10	4.016921	1	1.17327E-05	4.016921
-47.5	-6.0169E-10	4.167181	1	1.23071E-05	4.167181
-47.0001	-6.0181E-10	4.31751	1	1.28703E-05	4.31751
-46.5	-5.6155E-10	4.487978	1	1.3413E-05	4.487978
-46	-5.4417E-10	4.638265	1	1.39488E-05	4.638265
-45.5	-5.1732E-10	4.788414	1	1.44651E-05	4.788414
-45.0001	-5.0721E-10	4.938547	0.999999	1.50302E-05	4.938547
-44.5001	-4.8533E-10	5.088764	1	1.55299E-05	5.088764
-44	-4.6839E-10	5.239017	1	1.60453E-05	5.239017
-43.5	-4.6897E-10	5.396784	1	1.65369E-05	5.396784
-43.0001	-4.605E-10	5.547011	1	1.69905E-05	5.547011
-42.5	-4.3687E-10	5.697277	1	1.75345E-05	5.697277
-42.0001	-4.381E-10	5.872451	0.999999	1.79781E-05	5.872451
-41.5	-3.789E-10	6.022742	1	1.84802E-05	6.022742
-41.0001	-3.8973E-10	6.173007	1	1.88639E-05	6.173007
-40.5001	-3.6932E-10	6.323535	1	1.93311E-05	6.323535
-40	-3.7295E-10	6.492831	0.999999	1.97978E-05	6.492831
-39.5	-3.5309E-10	6.643111	0.999999	2.03218E-05	6.643111
-39	-3.3716E-10	6.793201	0.999999	2.07268E-05	6.793201
-38.5001	-2.4994E-10	6.943299	0.999999	2.11609E-05	6.943299
-38.0001	-3.103E-10	7.093395	0.999999	2.15329E-05	7.093395
-37.5	-2.8399E-10	7.243482	0.999999	2.19512E-05	7.243482
-37.0001	-2.7505E-10	7.401054	1	2.2337E-05	7.401054
-36.5	-2.6662E-10	7.551255	0.999999	2.27039E-05	7.551255
-36	-2.7097E-10	7.701348	1	2.30982E-05	7.701348
-35.5001	-2.5278E-10	7.880479	1	2.34577E-05	7.880479
-35.0001	-2.331E-10	8.030592	0.999999	2.38206E-05	8.030592
-34.5001	-2.0732E-10	8.180982	0.999999	2.42663E-05	8.180982
-34.0001	-1.784E-10	8.331017	1	2.45819E-05	8.331017
-33.5001	-1.7484E-10	8.496607	1	2.49132E-05	8.496607
-33	-1.7034E-10	8.646706	1.000001	2.52531E-05	8.646706
-32.5	-1.4859E-10	8.796739	0.999999	2.54867E-05	8.796739
-32	-1.4269E-10	8.946794	1	2.57998E-05	8.946794
-31.5001	-1.2938E-10	9.096913	1	2.61903E-05	9.096913
-31	-1.1659E-10	9.24698	1	2.65336E-05	9.24698
-30.5001	-1.2614E-10	9.410542	0.999999	2.68726E-05	9.410542
-30	-1.1578E-10	9.560586	1	2.71656E-05	9.560586
-29.5	-4.609E-11	9.710578	0.999999	2.7495E-05	9.710578
-29.0001	-8.747E-11	9.885557	1	2.77514E-05	9.885557
-28.5	-7.279E-11	10.035638	0.999999	2.81927E-05	10.035638
-28	-5.084E-11	10.185753	1	2.85547E-05	10.185753
-27.5	-4.807E-11	10.335784	1	2.8782E-05	10.335784
-27.0001	-3.31E-11	10.50153	1	2.90664E-05	10.50153
-26.5001	-4.224E-11	10.651624	1	2.9377E-05	10.651624
-26.0001	-2.858E-11	10.801621	1	2.96767E-05	10.801621
-25.5001	-1.503E-11	10.951658	1	3.00044E-05	10.951658
-25	1.956E-11	11.101717	1	3.02858E-05	11.101717
-24.5001	2.526E-11	11.251723	0.999999	3.04953E-05	11.251723
-24.0001	3.66E-11	11.415442	0.999999	3.08265E-05	11.415442
-23.5001	4.68E-11	11.565479	0.999999	3.11046E-05	11.565479
-23.0001	4.286E-11	11.7155	0.999999	3.14584E-05	11.7155
-22.5	5.502E-11	11.886307	1	3.17132E-05	11.886307
-22	6.727E-11	12.036309	0.999999	3.19053E-05	12.036309
-21.5	8.152E-11	12.186346	0.999999	3.21331E-05	12.186346
-21	1.0755E-10	12.336401	1	3.24153E-05	12.336401
-20.5001	1.01E-10	12.506229	0.999999	3.26494E-05	12.506229
-20.0001	1.1824E-10	12.656082	0.999999	3.29685E-05	12.656082
-19.5	1.1911E-10	12.805966	0.999999	3.32222E-05	12.805966
-19	1.0954E-10	12.955849	1	3.34709E-05	12.955849
-18.5001	1.704E-10	13.107149	1	3.37769E-05	13.107149
-18.0001	1.8417E-10	13.257009	1	3.40787E-05	13.257009
-17.5	2.0525E-10	13.421221	0.999999	3.42975E-05	13.421221
-17.0001	1.4454E-10	13.571137	0.999999	3.45792E-05	13.571137
-16.5001	1.6071E-10	13.72108	1	3.48199E-05	13.72108
-16	1.5732E-10	13.893231	0.999999	3.50564E-05	13.893231
-15.5001	1.8556E-10	14.043198	1	3.54511E-05	14.043198
-15.0001	1.9726E-10	14.192973	1	3.55945E-05	14.192973
-14.5001	2.017E-10	14.342849	1	3.56952E-05	14.342849
-14	2.0923E-10	14.51224	1	3.60389E-05	14.51224
-13.5001	2.7121E-10	14.662088	0.999999	3.63467E-05	14.662088
-13	2.7456E-10	14.811882	1	3.65687E-05	14.811882
-12.5001	2.5885E-10	14.961781	1	3.6668E-05	14.961781
-12	2.5524E-10	15.112057	0.999998	3.69137E-05	15.112057
-11.5	2.575E-10	15.261955	1	3.71928E-05	15.261955
-11	2.6157E-10	15.421747	1	3.74603E-05	15.421747
-10.5001	2.6103E-10	15.571621	0.999999	3.76466E-05	15.571621
-10.0001	2.7549E-10	15.721489	0.999999	3.78652E-05	15.721489
-9.5001	2.5316E-10	15.900522	1	3.80461E-05	15.900522
-9.0001	2.6355E-10	16.050418	1.000001	3.82865E-05	16.050418
-8.5001	2.7782E-10	16.200441	0.999999	3.83997E-05	16.200441
-8.0001	2.9801E-10	16.350339	1.000001	3.84821E-05	16.350339
-7.5001	5.7593E-10	16.517069	1.000001	3.86443E-05	16.517069
-7	3.0795E-10	16.666906	1	3.87529E-05	16.666906
-6.5001	2.8794E-10	16.816788	0.999999	3.90646E-05	16.816788
-6	3.2022E-10	16.966641	1.000001	3.9275E-05	16.966641
-5.5	3.3543E-10	17.117025	1	3.96454E-05	17.117025
-5	3.5786E-10	17.266874	1	3.96993E-05	17.266874
-4.5001	4.0962E-10	17.431018	1.000001	3.98E-05	17.431018
-4.0001	4.7375E-10	17.580973	1	4.01509E-05	17.580973
-3.5	3.5026E-10	17.730907	1	4.02878E-05	17.730907
-3.0001	3.9399E-10	17.902127	1	4.04607E-05	17.902127
-2.5	3.834E-10	18.052002	1	4.06263E-05	18.052002
-2.0001	3.7846E-10	18.201825	1	4.0732E-05	18.201825
-1.5001	4.0037E-10	18.35161	1	4.09449E-05	18.35161
-1	4.1103E-10	18.522	1	4.11763E-05	18.522
-0.5	4.1971E-10	18.671844	1	4.12422E-05	18.671844
0	4.1422E-10	18.821665	1	4.14093E-05	18.821665
0.5	4.0775E-10	18.97152	0.999999	4.1634E-05	18.97152
1	4.09E-10	19.121947	1	4.17252E-05	19.121947
1.4999	4.07E-10	19.271825	1	4.18675E-05	19.271825
1.9999	4.2601E-10	19.43167	1	4.21089E-05	19.43167
