#scan;iMeasureCycle=1;iMux=0;time=0.128;N=142;LocalTime=21/12/2023 10:56:13;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
-8;-2.45E-08;9.556807;-0.5;-2.23E-06;9.556807;;;-8;2.23336E-06;2.44774E-08
-8.5;-2.62E-08;9.700624;-0.5;-2.24E-06;9.700624;;;-8.5;2.23743E-06;2.61509E-08
-9;-2.78E-08;9.869131;-0.5;-2.24E-06;9.869131;;;-9;2.23933E-06;2.77983E-08
-9.5;-2.95E-08;10.013088;-0.5;-2.24E-06;10.013088;;;-9.5;2.23919E-06;2.95398E-08
-10;-3.13E-08;10.156989;-0.5;-2.24E-06;10.156989;;;-10;2.23758E-06;3.13091E-08
-10.5;-3.31E-08;10.300834;-0.5;-2.23E-06;10.300834;;;-10.5;2.23454E-06;3.30848E-08
-11;-3.49E-08;10.444697;-0.5;-2.23E-06;10.444697;;;-11;0.00000223;3.48634E-08
-11.5;-3.67E-08;10.58861;-0.5;-2.22E-06;10.58861;;;-11.5;2.22414E-06;3.66929E-08
-12;-3.86E-08;10.732547;-0.5;-2.22E-06;10.732547;;;-12;2.21736E-06;3.8555E-08
-12.5;-4.03E-08;10.893424;-0.5;-2.21E-06;10.893424;;;-12.5;2.20907E-06;4.03395E-08
-13;-4.23E-08;11.037294;-0.5;-2.20E-06;11.037294;;;-13;2.19998E-06;4.22603E-08
-13.5;-4.42E-08;11.181109;-0.5;-2.19E-06;11.181109;;;-13.5;2.19008E-06;4.41707E-08
-14;-4.61E-08;11.324983;-0.5;-2.18E-06;11.324983;;;-14;2.17909E-06;4.61268E-08
-14.5;-4.80E-08;11.487255;-0.5;-2.17E-06;11.487255;;;-14.5;2.16723E-06;4.80329E-08
-15;-5.00E-08;11.631128;-0.5;-2.16E-06;11.631128;;;-15;2.15527E-06;5.00419E-08
-15;-4.97E-08;11.754628;-0.5;-2.15E-06;11.754628;;;-15;2.15291E-06;4.96568E-08
-14.5;-4.70E-08;11.898527;-0.5;-2.16E-06;11.898527;;;-14.5;2.16194E-06;4.6962E-08
-14;-4.44E-08;12.042434;-0.5;-2.17E-06;12.042434;;;-14;2.17046E-06;4.44291E-08
-13.5;-4.20E-08;12.186306;-0.5;-2.18E-06;12.186306;;;-13.5;2.17785E-06;4.19856E-08
-13;-3.96E-08;12.330178;-0.5;-2.18E-06;12.330178;;;-13;2.18401E-06;3.96476E-08
-12.5;-3.74E-08;12.489637;-0.5;-2.19E-06;12.489637;;;-12.5;2.18992E-06;3.73543E-08
-12;-3.51E-08;12.633534;-0.5;-2.19E-06;12.633534;;;-12;2.19413E-06;3.51473E-08
-11.5;-3.30E-08;12.77743;-0.5;-2.20E-06;12.77743;;;-11.5;2.19729E-06;3.2983E-08
-11;-3.09E-08;12.921425;-0.5;-2.20E-06;12.921425;;;-11;2.19953E-06;3.08918E-08
-10.5;-2.89E-08;13.06532;-0.5;-2.20E-06;13.06532;;;-10.5;2.2001E-06;2.88585E-08
-10;-2.68E-08;13.209137;-0.5;-2.20E-06;13.209137;;;-10;2.19895E-06;2.68387E-08
-9.5;-2.49E-08;13.377705;-0.5;-2.20E-06;13.377705;;;-9.5;2.19582E-06;2.49157E-08
-9;-2.30E-08;13.521615;-0.5;-2.19E-06;13.521615;;;-9;2.19168E-06;2.29756E-08
-8.5;-2.11E-08;13.665444;-0.5;-2.19E-06;13.665444;;;-8.5;2.1851E-06;2.10934E-08
-8;-1.93E-08;13.809246;-0.5;-2.18E-06;13.809246;;;-8;2.17635E-06;1.92702E-08
-7.5;-1.75E-08;13.953092;-0.5;-2.17E-06;13.953092;;;-7.5;2.16535E-06;1.74766E-08
-7.00001;-1.57E-08;14.097042;-0.5;-2.15E-06;14.097042;;;-7.00001;2.15168E-06;1.57276E-08
-6.50001;-1.40E-08;14.240992;-0.5;-2.13E-06;14.240992;;;-6.50001;2.1347E-06;1.40459E-08
-6;-1.24E-08;14.402121;-0.5;-2.12E-06;14.402121;;;-6;2.11508E-06;1.2408E-08
-5.5;-1.08E-08;14.54604;-0.5;-2.09E-06;14.54604;;;-5.5;2.0921E-06;1.07893E-08
-5;-9.25E-09;14.689887;-0.5;-2.06E-06;14.689887;;;-5;2.06485E-06;9.2452E-09
-4.5;-7.74E-09;14.83976;-0.5;-2.03E-06;14.83976;;;-4.5;2.03285E-06;7.73584E-09
-4;-6.30E-09;15.002735;-0.5;-2.00E-06;15.002735;;;-4;1.99597E-06;6.3045E-09
-3.5;-4.90E-09;15.152565;-0.5;-1.95E-06;15.152565;;;-3.5;1.95278E-06;4.89718E-09
-3.00001;-3.58E-09;15.302443;-0.5;-1.90E-06;15.302443;;;-3.00001;1.90319E-06;3.57833E-09
-2.5;-2.30E-09;15.45227;-0.5;-1.84E-06;15.45227;;;-2.5;1.84446E-06;2.30015E-09
-2;-1.12E-09;15.602168;-0.5;-1.78E-06;15.602168;;;-2;1.77553E-06;1.117E-09
-1.5;-6.94E-12;15.751945;-0.5;-1.69E-06;15.751945;;;-1.5;1.69302E-06;6.94E-12
-1;9.82E-10;15.911993;-0.5;-1.59E-06;15.911993;;;-1;1.59391E-06;9.8249E-10
-0.50001;1.92E-09;16.061895;-0.5;-1.47E-06;16.061895;;;-0.50001;1.46916E-06;1.92176E-09
-1.00E-05;2.77E-09;16.211655;-0.5;-1.30E-06;16.211655;;;-1.00E-05;1.30267E-06;2.76622E-09
0.49999;3.44E-09;16.386146;-0.5;-1.07E-06;16.386146;;;0.49999;1.06916E-06;3.43674E-09
1.00001;4.04E-09;16.538944;-0.5;-8.13E-07;16.538944;;;1.00001;8.12546E-07;4.04159E-09
1.50001;4.51E-09;16.694761;-0.5;-6.00E-07;16.694761;;;1.50001;5.99811E-07;4.50782E-09
1.99999;4.83E-09;16.850404;-0.5;-4.36E-07;16.850404;;;1.99999;4.35874E-07;4.8289E-09
2.5;5.07E-09;17.013101;-0.5;-3.12E-07;17.013101;;;2.5;3.12089E-07;5.06648E-09
3.00001;5.27E-09;17.162864;-0.5;-2.19E-07;17.162864;;;3.00001;2.19291E-07;5.2694E-09
3.5;5.45E-09;17.312709;-0.5;-1.50E-07;17.312709;;;3.5;1.50246E-07;5.45363E-09
3.99999;5.65E-09;17.462623;-0.5;-9.99E-08;17.462623;;;3.99999;9.9944E-08;5.64739E-09
4.5;5.74E-09;17.629851;-0.500001;-6.43E-08;17.629851;;;4.5;6.43302E-08;5.73721E-09
4.99999;5.96E-09;17.799967;-0.5;-3.99E-08;17.799967;;;4.99999;3.99322E-08;5.95966E-09
5.50001;6.28E-09;17.970103;-0.5;-2.43E-08;17.970103;;;5.50001;2.42872E-08;6.27523E-09
6;6.62E-09;18.140264;-0.5;-1.47E-08;18.140264;;;6;1.47492E-08;6.6223E-09
6.5;6.87E-09;18.310364;-0.5;-9.33E-09;18.310364;;;6.5;9.3319E-09;6.87368E-09
7;6.88E-09;18.486729;-0.5;-6.43E-09;18.486729;;;7;6.427E-09;6.88316E-09
7.49999;6.82E-09;18.662787;-0.500001;-4.99E-09;18.662787;;;7.49999;4.99287E-09;6.82058E-09
8;6.68E-09;18.838854;-0.5;-4.28E-09;18.838854;;;8;4.27707E-09;6.68233E-09
8.5;6.44E-09;19.038639;-0.5;-3.85E-09;19.038639;;;8.5;3.85458E-09;6.43958E-09
9;6.26E-09;19.214643;-0.500001;-3.62E-09;19.214643;;;9;3.61853E-09;6.26466E-09
9.5;5.96E-09;19.424699;-0.5;-3.38E-09;19.424699;;;9.5;3.3807E-09;5.96391E-09
10;5.85E-09;19.601125;-0.5;-3.28E-09;19.601125;;;10;3.28319E-09;5.84809E-09
10.49999;5.70E-09;19.777077;-0.500001;-3.19E-09;19.777077;;;10.49999;3.18715E-09;5.70395E-09
11;5.57E-09;19.953479;-0.500001;-3.10E-09;19.953479;;;11;3.09961E-09;5.56901E-09
11.5;5.45E-09;20.129809;-0.500001;-3.03E-09;20.129809;;;11.5;3.0255E-09;5.44857E-09
11.99999;5.34E-09;20.305887;-0.500001;-2.96E-09;20.305887;;;11.99999;2.96239E-09;5.34384E-09
12.49999;5.25E-09;20.481924;-0.500001;-2.91E-09;20.481924;;;12.49999;2.90748E-09;5.24859E-09
13;5.17E-09;20.65807;-0.500001;-2.86E-09;20.65807;;;13;2.86052E-09;5.16721E-09
13.5;5.09E-09;20.834285;-0.5;-2.82E-09;20.834285;;;13.5;2.81626E-09;5.09497E-09
13.99999;5.03E-09;21.012701;-0.5;-2.78E-09;21.012701;;;13.99999;2.7771E-09;5.02778E-09
14.5;4.97E-09;21.188793;-0.500001;-2.75E-09;21.188793;;;14.5;2.74585E-09;4.97306E-09
15;4.91E-09;21.389761;-0.500001;-2.71E-09;21.389761;;;15;2.71189E-09;4.9125E-09
15.5;4.86E-09;21.565826;-0.500001;-2.68E-09;21.565826;;;15.5;2.68252E-09;4.86095E-09
16;4.81E-09;21.74185;-0.5;-2.66E-09;21.74185;;;16;2.65681E-09;4.81104E-09
16.49999;4.76E-09;21.956242;-0.5;-2.63E-09;21.956242;;;16.49999;2.62598E-09;4.75619E-09
17;4.72E-09;22.132443;-0.500001;-2.61E-09;22.132443;;;17;2.6053E-09;4.7181E-09
17.5;4.69E-09;22.308574;-0.5;-2.59E-09;22.308574;;;17.5;2.58962E-09;4.69298E-09
18;4.65E-09;22.484599;-0.500001;-2.57E-09;22.484599;;;18;2.56718E-09;4.6521E-09
18.5;4.62E-09;22.660661;-0.500001;-2.55E-09;22.660661;;;18.5;2.55456E-09;4.62485E-09
18.99999;4.59E-09;22.836676;-0.5;-2.53E-09;22.836676;;;18.99999;2.53415E-09;4.58853E-09
19.5;4.57E-09;23.013282;-0.500001;-2.52E-09;23.013282;;;19.5;2.52243E-09;4.56696E-09
20;4.53E-09;23.189341;-0.5;-2.50E-09;23.189341;;;20;2.50314E-09;4.52911E-09
