#scan;iMeasureCycle=1;iMux=0;time=0.132;N=220;LocalTime=31/10/2023 13:20:47
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-3.03E-09;0.294854;-1.00E-06;2.35E-09;0.294854
-30;-2.34E-09;0.47154;0.1;1.77E-09;0.47154
-30.0001;-2.04E-09;0.647902;0.2;1.52E-09;0.647902
-30.0001;-1.58E-09;0.8429;0.3;1.10E-09;0.8429
-30;-1.39E-09;1.019289;0.4;9.46E-10;1.019289
-30.0001;-1.27E-09;1.19573;0.499999;8.51E-10;1.19573
-30.0001;-1.17E-09;1.404063;0.6;7.75E-10;1.404063
-30;-1.05E-09;1.580336;0.699999;6.76E-10;1.580336
-30.0001;-9.77E-10;1.756645;0.799999;6.10E-10;1.756645
-30;-9.49E-10;1.932941;0.899999;5.90E-10;1.932941
-30.0001;-9.42E-10;2.10923;1;5.93E-10;2.10923
-30.0001;-8.74E-10;2.23042;1;5.38E-10;2.23042
-30.0001;-8.02E-10;2.410134;0.900001;4.71E-10;2.410134
-30.0001;-7.27E-10;2.586576;0.800001;4.04E-10;2.586576
-30;-6.99E-10;2.76292;0.7;3.83E-10;2.76292
-30;-6.59E-10;2.939258;0.6;3.45E-10;2.939258
-30.0001;-6.27E-10;3.115493;0.499999;3.14E-10;3.115493
-30;-5.86E-10;3.291733;0.4;2.81E-10;3.291733
-30;-5.39E-10;3.469921;0.299999;2.44E-10;3.469921
-30.0001;-5.20E-10;3.646235;0.2;2.27E-10;3.646235
-30.0001;-4.99E-10;3.822514;0.099999;2.08E-10;3.822514
-30;-4.68E-10;4.007061;-1.00E-06;1.81E-10;4.007061
-20.00001;4.03E-09;4.183169;-4.00E-06;-3.89E-09;4.183169
-20.00001;1.47E-09;4.352138;0.1;6.31E-09;4.352138
-20.00001;7.41E-10;4.494866;0.2;1.29E-08;4.494866
-20.00001;3.67E-10;4.644687;0.3;1.73E-08;4.644687
-20.00001;1.65E-10;4.794591;0.399999;2.09E-08;4.794591
-20.00001;4.47E-11;4.944685;0.499997;2.46E-08;4.944685
-20.00001;-3.37E-11;5.094562;0.6;2.87E-08;5.094562
-20;-9.06E-11;5.244397;0.699999;3.24E-08;5.244397
-20;-1.33E-10;5.396035;0.800002;3.58E-08;5.396035
-20.00001;-1.67E-10;5.546035;0.900004;3.98E-08;5.546035
-20;-1.93E-10;5.695991;0.999998;4.30E-08;5.695991
-20;-1.87E-10;5.818325;0.999997;4.34E-08;5.818325
-20;-1.39E-10;5.985721;0.9;3.83E-08;5.985721
-20.00001;-1.05E-10;6.135462;0.800002;3.42E-08;6.135462
-20.00001;-7.74E-11;6.285303;0.7;3.04E-08;6.285303
-20;-5.34E-11;6.435144;0.600003;2.67E-08;6.435144
-20;-3.40E-11;6.585122;0.5;2.27E-08;6.585122
-20;-1.46E-11;6.73499;0.400001;1.95E-08;6.73499
-20;-4.70E-12;6.899234;0.300001;1.60E-08;6.899234
-20;5.99E-12;7.049086;0.199999;1.21E-08;7.049086
-20;1.65E-11;7.213866;0.099999;7.08E-09;7.213866
-20;1.33E-11;7.394651;0;-8.92E-11;7.394651
-10.00001;2.86E-09;7.570762;0;-2.19E-09;7.570762
-10.00001;1.30E-09;7.713449;0.100008;6.01E-08;7.713449
-10;7.03E-10;7.905701;0.2;1.19E-07;7.905701
-10.00001;4.59E-10;8.05554;0.3;1.79E-07;8.05554
-10.00001;3.25E-10;8.205383;0.4;2.37E-07;8.205383
-10;2.34E-10;8.390822;0.499999;2.91E-07;8.390822
-10;1.58E-10;8.540739;0.6;3.45E-07;8.540739
-10.00001;9.38E-11;8.69074;0.699999;3.96E-07;8.69074
-10.00001;7.11E-11;8.873064;0.8;4.34E-07;8.873064
-10;1.68E-11;9.022978;0.9;4.70E-07;9.022978
-10.00001;-1.40E-11;9.172843;1;4.93E-07;9.172843
-10.00001;3.63E-11;9.295231;1;4.95E-07;9.295231
-10;1.19E-10;9.44508;0.900001;4.64E-07;9.44508
-10.00001;1.40E-10;9.59506;0.799999;4.29E-07;9.59506
-10;1.43E-10;9.744872;0.7;3.83E-07;9.744872
-10;1.24E-10;9.907405;0.6;3.31E-07;9.907405
-10;1.37E-10;10.057237;0.5;2.77E-07;10.057237
-10;1.36E-10;10.207071;0.4;2.26E-07;10.207071
-10;1.19E-10;10.378603;0.3;1.67E-07;10.378603
-10;1.36E-10;10.528549;0.2;1.11E-07;10.528549
-10;1.19E-10;10.695883;0.099997;5.32E-08;10.695883
-10;9.90E-11;10.895385;0;2.63E-10;10.895385
6.00E-07;1.03E-09;11.071324;-1.00E-06;5.75E-10;11.071324
3.00E-07;3.94E-10;11.227145;0.1;1.81E-07;11.227145
-1.00E-07;2.13E-10;11.416434;0.2;3.57E-07;11.416434
-4.00E-07;1.34E-10;11.566367;0.3;5.24E-07;11.566367
-2.00E-07;9.17E-11;11.716233;0.4;6.92E-07;11.716233
0;7.22E-11;11.900845;0.5;8.68E-07;11.900845
