Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	2.7633e-05	5.8584e-10	-10.0	-2.5
1.0	2.7575e-05	7.991e-11	-10.0	-2.5
1.5	2.7548e-05	4.6246e-11	-10.0	-2.5
2.0	2.7528e-05	3.0882e-11	-10.0	-2.5
2.5	2.7509e-05	2.2702e-11	-10.0	-2.5
3.0	2.7494e-05	2.0964e-11	-10.0	-2.5
3.5	2.7478e-05	1.8057e-11	-10.0	-2.5
4.0	2.7463e-05	1.5098e-11	-10.0	-2.5
4.5	2.7446e-05	1.2201e-11	-10.0	-2.5
5.0	2.7431e-05	1.2922e-11	-10.0	-2.5
5.5	2.7417e-05	1.3088e-11	-10.0	-2.5
6.0	2.7407e-05	1.1655e-11	-10.0	-2.5
6.5	2.7399e-05	9.7382e-12	-10.0	-2.5
7.0	2.7387e-05	8.7273e-12	-10.0	-2.5
7.5	2.7375e-05	9.1851e-12	-10.0	-2.5
8.0	2.7366e-05	8.8966e-12	-10.0	-2.5
8.5	2.7358e-05	7.6067e-12	-10.0	-2.5
9.0	2.7345e-05	7.0941e-12	-10.0	-2.5
9.5	2.7332e-05	8.8274e-12	-10.0	-2.5
10.0	2.7325e-05	7.8845e-12	-10.0	-2.5
10.5	2.7319e-05	6.1309e-12	-10.0	-2.5
11.0	2.7312e-05	6.1786e-12	-10.0	-2.5
11.5	2.7304e-05	5.9557e-12	-10.0	-2.5
12.0	2.7295e-05	6.0308e-12	-10.0	-2.5
12.5	2.7287e-05	6.3908e-12	-10.0	-2.5
13.0	2.7282e-05	5.6732e-12	-10.0	-2.5
13.5	2.7275e-05	7.2241e-12	-10.0	-2.5
14.0	2.7265e-05	4.2808e-12	-10.0	-2.5
14.5	2.7259e-05	4.1974e-12	-10.0	-2.5
15.0	2.7255e-05	4.7576e-12	-10.0	-2.5
15.5	2.7244e-05	6.6233e-12	-10.0	-2.5
16.0	2.7236e-05	5.2333e-12	-10.0	-2.5
16.5	2.7228e-05	6.4027e-12	-10.0	-2.5
17.0	2.7221e-05	6.7377e-12	-10.0	-2.5
17.5	2.7214e-05	3.6228e-12	-10.0	-2.5
18.0	2.7214e-05	3.7336e-12	-10.0	-2.5
18.5	2.7208e-05	6.1011e-12	-10.0	-2.5
19.0	2.7201e-05	4.6432e-12	-10.0	-2.5
19.5	2.7191e-05	4.0173e-12	-10.0	-2.5
20.0	2.7185e-05	5.1045e-12	-10.0	-2.5
20.5	2.7184e-05	4.9508e-12	-10.0	-2.5
21.0	2.7174e-05	4.2498e-12	-10.0	-2.5
21.5	2.717e-05	6.1846e-12	-10.0	-2.5
22.0	2.7166e-05	3.593e-12	-10.0	-2.5
22.5	2.7159e-05	4.7803e-12	-10.0	-2.5
23.0	2.7154e-05	1.9145e-12	-10.0	-2.5
23.5	2.7148e-05	5.7185e-12	-10.0	-2.5
24.0	2.7141e-05	3.4916e-12	-10.0	-2.5
24.5	2.7137e-05	5.3561e-12	-10.0	-2.5
25.0	2.7131e-05	2.4915e-12	-10.0	-2.5
25.5	2.7125e-05	5.219e-12	-10.0	-2.5
26.0	2.7122e-05	4.1533e-12	-10.0	-2.5
26.5	2.7118e-05	3.6848e-12	-10.0	-2.5
