Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	4.7232e-07	4.5298e-09	-10.0	5.0
1.0	5.4563e-07	5.965e-10	-10.0	4.9
1.5	6.1037e-07	1.0953e-10	-10.0	4.8
2.0	6.7837e-07	1.7754e-11	-10.0	4.7
2.5	7.5073e-07	2.4658e-11	-10.0	4.6
3.0	8.2767e-07	4.6003e-11	-10.0	4.5
3.5	9.098e-07	6.1292e-11	-10.0	4.4
4.0	9.9702e-07	6.9428e-11	-10.0	4.3
4.5	1.0903e-06	7.7561e-11	-10.0	4.2
5.0	1.1895e-06	1.1548e-10	-10.0	4.1
5.5	1.2947e-06	7.9813e-11	-10.0	4.0
6.0	1.4068e-06	8.0477e-11	-10.0	3.9
6.5	1.5272e-06	8.2133e-11	-10.0	3.8
7.0	1.6536e-06	8.2741e-11	-10.0	3.7
7.5	1.7875e-06	8.4295e-11	-10.0	3.6
8.0	1.9303e-06	8.392e-11	-10.0	3.5
8.5	2.0822e-06	8.3458e-11	-10.0	3.4
9.0	2.2441e-06	8.4647e-11	-10.0	3.3
9.5	2.4147e-06	8.6529e-11	-10.0	3.2
10.0	2.5952e-06	8.6477e-11	-10.0	3.1
10.5	2.7857e-06	8.5629e-11	-10.0	3.0
11.0	2.9884e-06	8.4143e-11	-10.0	2.9
11.5	3.2026e-06	8.7116e-11	-10.0	2.8
12.0	3.4298e-06	8.6081e-11	-10.0	2.7
12.5	3.6681e-06	8.9016e-11	-10.0	2.6
13.0	3.9201e-06	8.8941e-11	-10.0	2.5
13.5	4.1863e-06	8.9923e-11	-10.0	2.4
14.0	4.4676e-06	9.1329e-11	-10.0	2.3
14.5	4.7652e-06	9.241e-11	-10.0	2.2
15.0	5.0789e-06	8.4593e-11	-10.0	2.1
15.5	5.4153e-06	5.0492e-10	-10.0	2.0
16.0	5.7643e-06	9.5617e-11	-10.0	1.9
16.5	6.1324e-06	9.7688e-11	-10.0	1.8
17.0	6.5161e-06	9.7441e-11	-10.0	1.7
17.5	6.9176e-06	1.0014e-10	-10.0	1.6
18.0	7.3338e-06	1.0341e-10	-10.0	1.5
18.5	7.7686e-06	1.038e-10	-10.0	1.4
19.0	8.2156e-06	1.0403e-10	-10.0	1.3
19.5	8.6751e-06	1.0683e-10	-10.0	1.2
