#scan;iMeasureCycle=1;iMux=0;time=0.133;N=482;LocalTime=31/10/2023 13:18:32;;;;;;;;;;ON/OFF;;ON/OFF_new;2.24E+05
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;(IDrain)^1/2 (A^1/2);;;|IDrain| (A);|IGate| (A);;;6.38E+06;;IDrain_off_avg;2.17E-10
-15;3.24E-10;15.720703;0.999999;4.48E-07;15.720703;;;0.000669328;;;0.000000448;3.24E-10;;;;;;
-14.4999;2.68E-10;15.896074;1;4.63E-07;15.896074;;;0.000680441;;;0.000000463;2.68E-10;;;;;;
-14;3.12E-10;16.046088;1;4.92E-07;16.046088;;;0.000701427;;;0.000000492;3.12E-10;;;;;;
-13.5001;3.13E-10;16.196012;1;5.20E-07;16.196012;;;0.00072111;;;0.00000052;3.13E-10;;;;;;
-13;3.12E-10;16.345842;0.999999;5.55E-07;16.345842;;;0.000744983;;;0.000000555;3.12E-10;;;;;;
-12.5001;3.02E-10;16.512922;0.999999;5.94E-07;16.512922;;;0.000770714;;;0.000000594;3.02E-10;;;;;;
-12;3.04E-10;16.662721;1.000001;6.16E-07;16.662721;;;0.000784857;;;0.000000616;3.04E-10;;;;;;
-11.5;3.06E-10;16.812552;1.000001;6.44E-07;16.812552;;;0.000802496;;;0.000000644;3.06E-10;;;;;;
-11;3.14E-10;16.962459;0.999998;6.86E-07;16.962459;;;0.000828251;;;0.000000686;3.14E-10;;;;;;
-10.5;2.99E-10;17.112401;1;7.08E-07;17.112401;;;0.000841427;;;0.000000708;2.99E-10;;;;;;
-10;2.87E-10;17.262291;0.999999;7.54E-07;17.262291;;;0.000868332;;;0.000000754;2.87E-10;;;;;;
-9.5;2.54E-10;17.425663;1.000001;7.90E-07;17.425663;;;0.000888819;;;0.00000079;2.54E-10;;;;;;
-9;2.74E-10;17.575555;0.999999;8.48E-07;17.575555;;;0.000920869;;;0.000000848;2.74E-10;;;;;;
-8.5;2.82E-10;17.725306;0.999997;8.98E-07;17.725306;;;0.000947629;;;0.000000898;2.82E-10;;;;;;
-8;1.28E-10;17.9011;1.000001;9.35E-07;17.9011;;;0.000966954;;;0.000000935;1.28E-10;;;;;;
-7.5;1.59E-10;18.051134;1.000002;9.67E-07;18.051134;;;0.000983362;;;0.000000967;1.59E-10;;;;;;
-7.0001;1.46E-10;18.20442;1;1.04E-06;18.20442;;;0.001019804;;;0.00000104;1.46E-10;;;;;;
-6.5;1.56E-10;18.354284;1;1.11E-06;18.354284;;;0.001053565;;;0.00000111;1.56E-10;;;;;;
-6.0001;1.55E-10;18.516802;1;1.18E-06;18.516802;;;0.001086278;;;0.00000118;1.55E-10;;;;;;
-5.5;1.57E-10;18.666597;1;1.25E-06;18.666597;;;0.001118034;;;0.00000125;1.57E-10;;;;;;
-5.0001;1.51E-10;18.816432;1;1.31E-06;18.816432;;;0.001144552;;;0.00000131;1.51E-10;;;;;;
-4.5001;1.53E-10;18.96638;1;1.41E-06;18.96638;;;0.001187434;;;0.00000141;1.53E-10;;;;;;
-4.0001;1.59E-10;19.116717;1;1.44E-06;19.116717;;;0.0012;;;0.00000144;1.59E-10;;;;;;
-3.5;2.57E-10;19.266731;1;1.50E-06;19.266731;;;0.001224745;;;0.0000015;2.57E-10;;;;;;
-3;3.73E-10;19.426667;1;1.56E-06;19.426667;;;0.001249;;;0.00000156;3.73E-10;;;;;;
-2.5;4.59E-10;19.57664;0.999999;1.67E-06;19.57664;;;0.001292285;;;0.00000167;4.59E-10;;;;;;
-2;4.56E-10;19.726452;1;1.76E-06;19.726452;;;0.00132665;;;0.00000176;4.56E-10;;;;;;
-1.5001;3.66E-10;19.900925;1;1.79E-06;19.900925;;;0.001337909;;;0.00000179;3.66E-10;;;;;;
-1;4.40E-10;20.050852;1;1.91E-06;20.050852;;;0.001382027;;;0.00000191;4.40E-10;;;;;;
-0.5;4.22E-10;20.200768;1;1.98E-06;20.200768;;;0.001407125;;;0.00000198;4.22E-10;;;;;;
0;3.81E-10;20.350544;0.999999;2.06E-06;20.350544;;;0.00143527;;;0.00000206;3.81E-10;;;;;;
0.5;3.55E-10;20.522639;1;2.15E-06;20.522639;;;0.001466288;;;0.00000215;3.55E-10;;;;;;
1;3.31E-10;20.672621;1;2.23E-06;20.672621;;;0.001493318;;;0.00000223;3.31E-10;;;;;;
1.5;3.14E-10;20.822397;1;2.30E-06;20.822397;;;0.001516575;;;0.0000023;3.14E-10;;;;;;
1.9999;3.01E-10;20.972304;1;2.33E-06;20.972304;;;0.001526434;;;0.00000233;3.01E-10;;;;;;
2.4999;2.88E-10;21.122264;0.999999;2.50E-06;21.122264;;;0.001581139;;;0.0000025;2.88E-10;;;;;;
2.9999;2.85E-10;21.272156;1;2.65E-06;21.272156;;;0.001627882;;;0.00000265;2.85E-10;;;;;;
3.5;2.54E-10;21.431769;1;2.69E-06;21.431769;;;0.001640122;;;0.00000269;2.54E-10;;;;;;
4;2.54E-10;21.581687;0.999999;2.88E-06;21.581687;;;0.001697056;;;0.00000288;2.54E-10;;;;;;
4.4999;2.55E-10;21.731513;0.999999;2.95E-06;21.731513;;;0.001717556;;;0.00000295;2.55E-10;;;;;;
5;2.06E-10;21.910769;0.999999;3.10E-06;21.910769;;;0.001760682;;;0.0000031;2.06E-10;;;;;;
5.5;2.50E-10;22.060684;1;3.20E-06;22.060684;;;0.001788854;;;0.0000032;2.50E-10;;;;;;
6;2.53E-10;22.21061;1;3.35E-06;22.21061;;;0.001830301;;;0.00000335;2.53E-10;;;;;;
6.5;2.34E-10;22.360416;1;3.52E-06;22.360416;;;0.001876166;;;0.00000352;2.34E-10;;;;;;
6.9999;2.46E-10;22.526545;0.999999;3.59E-06;22.526545;;;0.00189473;;;0.00000359;2.46E-10;;;;;;
7.5;2.31E-10;22.676329;0.999999;3.79E-06;22.676329;;;0.001946792;;;0.00000379;2.31E-10;;;;;;
7.9999;2.31E-10;22.826183;1;3.91E-06;22.826183;;;0.001977372;;;0.00000391;2.31E-10;;;;;;
8.4999;2.26E-10;22.976147;0.999999;4.05E-06;22.976147;;;0.002012461;;;0.00000405;2.26E-10;;;;;;
8.9999;2.31E-10;23.126504;1;4.19E-06;23.126504;;;0.002046949;;;0.00000419;2.31E-10;;;;;;
9.5;2.26E-10;23.276403;1;4.42E-06;23.276403;;;0.00210238;;;0.00000442;2.26E-10;;;;;;
10;2.02E-10;23.436614;0.999999;4.53E-06;23.436614;;;0.00212838;;;0.00000453;2.02E-10;;;;;;
10.5;2.11E-10;23.586489;1;4.74E-06;23.586489;;;0.002177154;;;0.00000474;2.11E-10;;;;;;
10.9999;2.20E-10;23.736312;1;4.90E-06;23.736312;;;0.002213594;;;0.0000049;2.20E-10;;;;;;
11.5;2.17E-10;23.911093;1;5.07E-06;23.911093;;;0.002251666;;;0.00000507;2.17E-10;;;;;;
11.9999;2.17E-10;24.060958;1.000001;5.25E-06;24.060958;;;0.002291288;;;0.00000525;2.17E-10;;;;;;
12.4999;2.22E-10;24.210955;1;5.38E-06;24.210955;;;0.002319483;;;0.00000538;2.22E-10;;;;;;
12.9999;2.33E-10;24.360821;1;5.55E-06;24.360821;;;0.002355844;;;0.00000555;2.33E-10;;;;;;
13.5;2.47E-10;24.531506;1;5.77E-06;24.531506;;;0.002402082;;;0.00000577;2.47E-10;;;;;;
13.9999;2.40E-10;24.681291;1;5.98E-06;24.681291;;;0.002445404;;;0.00000598;2.40E-10;;;;;;
14.5;2.51E-10;24.83122;1;6.18E-06;24.83122;;;0.002485961;;;0.00000618;2.51E-10;;;;;;
14.9999;2.58E-10;24.981213;0.999999;6.37E-06;24.981213;;;0.002523886;;;0.00000637;2.58E-10;;;;;;
15.5;2.54E-10;25.131266;0.999999;6.60E-06;25.131266;;;0.002569047;;;0.0000066;2.54E-10;;;;;;
15.9999;2.58E-10;25.28121;0.999999;6.79E-06;25.28121;;;0.002605763;;;0.00000679;2.58E-10;;;;;;
16.4999;2.66E-10;25.445705;1;6.97E-06;25.445705;;;0.002640076;;;0.00000697;2.66E-10;;;;;;
17;2.65E-10;25.59554;0.999999;7.19E-06;25.59554;;;0.002681418;;;0.00000719;2.65E-10;;;;;;
17.5;2.87E-10;25.745423;0.999999;7.50E-06;25.745423;;;0.002738613;;;0.0000075;2.87E-10;;;;;;
17.9999;2.78E-10;25.916571;1;7.72E-06;25.916571;;;0.002778489;;;0.00000772;2.78E-10;;;;;;
18.5;2.93E-10;26.066489;1;8.09E-06;26.066489;;;0.002844293;;;0.00000809;2.93E-10;;;;;;
18.9999;2.98E-10;26.216433;1;8.14E-06;26.216433;;;0.002853069;;;0.00000814;2.98E-10;;;;;;
19.4999;2.92E-10;26.366229;1.000001;8.45E-06;26.366229;;;0.002906888;;;0.00000845;2.92E-10;;;;;;
20;2.97E-10;26.536287;0.999999;8.67E-06;26.536287;;;0.002944486;;;0.00000867;2.97E-10;;;;;;
20.5;2.93E-10;26.686111;1;8.93E-06;26.686111;;;0.002988311;;;0.00000893;2.93E-10;;;;;;
20.9999;2.98E-10;26.835924;1;9.34E-06;26.835924;;;0.003056141;;;0.00000934;2.98E-10;;;;;;
21.5;3.07E-10;26.985975;1;9.51E-06;26.985975;;;0.003083829;;;0.00000951;3.07E-10;;;;;;
21.9999;2.97E-10;27.13625;1;9.81E-06;27.13625;;;0.003132092;;;0.00000981;2.97E-10;;;;;;
22.4999;3.01E-10;27.286273;0.999999;1.01E-05;27.286273;;;0.00317805;;;0.0000101;3.01E-10;;;;;;
23;3.04E-10;27.454177;1;1.05E-05;27.454177;;;0.00324037;;;0.0000105;3.04E-10;;;;;;
23.5;3.17E-10;27.604199;0.999998;1.08E-05;27.604199;;;0.003286335;;;0.0000108;3.17E-10;;;;;;
24;3.11E-10;27.754196;1;1.09E-05;27.754196;;;0.003301515;;;0.0000109;3.11E-10;;;;;;
24.4999;3.31E-10;27.940581;0.999999;1.14E-05;27.940581;;;0.003376389;;;0.0000114;3.31E-10;;;;;;
25;3.26E-10;28.09069;1.000001;1.16E-05;28.09069;;;0.003405877;;;0.0000116;3.26E-10;;;;;;
25.5;3.45E-10;28.240714;0.999999;1.20E-05;28.240714;;;0.003464102;;;0.000012;3.45E-10;;;;;;
26;3.49E-10;28.425627;0.999999;1.24E-05;28.425627;;;0.003521363;;;0.0000124;3.49E-10;;;;;;
26.4999;3.44E-10;28.57582;1;1.26E-05;28.57582;;;0.003549648;;;0.0000126;3.44E-10;;;;;;
27;3.51E-10;28.725836;0.999999;1.29E-05;28.725836;;;0.003591657;;;0.0000129;3.51E-10;;;;;;
27.4999;3.44E-10;28.875973;1;1.34E-05;28.875973;;;0.003660601;;;0.0000134;3.44E-10;;;;;;
28;3.45E-10;29.043724;0.999999;1.36E-05;29.043724;;;0.003687818;;;0.0000136;3.45E-10;;;;;;
28.5;3.55E-10;29.193839;1.000001;1.41E-05;29.193839;;;0.003754997;;;0.0000141;3.55E-10;;;;;;
29;3.73E-10;29.343904;0.999999;1.45E-05;29.343904;;;0.003807887;;;0.0000145;3.73E-10;;;;;;
29.4999;3.63E-10;29.493982;0.999999;1.47E-05;29.493982;;;0.003834058;;;0.0000147;3.63E-10;;;;;;
29.9999;3.77E-10;29.644086;0.999999;1.52E-05;29.644086;;;0.003898718;;;0.0000152;3.77E-10;;;;;;
30.5;3.66E-10;29.794076;0.999999;1.56E-05;29.794076;;;0.003949684;;;0.0000156;3.66E-10;;;;;;
31;3.70E-10;29.952824;0.999999;1.57E-05;29.952824;;;0.003962323;;;0.0000157;3.70E-10;;;;;;
31.4999;3.81E-10;30.103037;1;1.62E-05;30.103037;;;0.004024922;;;0.0000162;3.81E-10;;;;;;
31.9999;3.79E-10;30.253131;1.000001;1.66E-05;30.253131;;;0.00407431;;;0.0000166;3.79E-10;;;;;;
32.5;4.05E-10;30.432253;1;1.69E-05;30.432253;;;0.004110961;;;0.0000169;4.05E-10;;;;;;
33;4.00E-10;30.582441;1;1.74E-05;30.582441;;;0.004171331;;;0.0000174;4.00E-10;;;;;;
33.5;4.08E-10;30.732488;0.999998;1.78E-05;30.732488;;;0.004219005;;;0.0000178;4.08E-10;;;;;;
33.9999;4.18E-10;30.882628;1;1.82E-05;30.882628;;;0.004266146;;;0.0000182;4.18E-10;;;;;;
34.5;4.27E-10;31.047756;1;1.85E-05;31.047756;;;0.004301163;;;0.0000185;4.27E-10;;;;;;
34.9999;4.50E-10;31.197822;1;1.92E-05;31.197822;;;0.00438178;;;0.0000192;4.50E-10;;;;;;
35.4999;4.40E-10;31.347988;1;1.97E-05;31.347988;;;0.004438468;;;0.0000197;4.40E-10;;;;;;
36;4.57E-10;31.498158;1;2.00E-05;31.498158;;;0.004472136;;;0.00002;4.57E-10;;;;;;
36.5;4.65E-10;31.64835;0.999999;2.06E-05;31.64835;;;0.004538722;;;0.0000206;4.65E-10;;;;;;
37;4.67E-10;31.798402;1;2.11E-05;31.798402;;;0.004593474;;;0.0000211;4.67E-10;;;;;;
37.5;4.70E-10;31.9578;1;2.15E-05;31.9578;;;0.004636809;;;0.0000215;4.70E-10;;;;;;
37.9999;4.87E-10;32.108091;0.999999;2.20E-05;32.108091;;;0.004690416;;;0.000022;4.87E-10;;;;;;
38.5;4.86E-10;32.258221;0.999999;2.25E-05;32.258221;;;0.004743416;;;0.0000225;4.86E-10;;;;;;
39;4.91E-10;32.437519;1;2.29E-05;32.437519;;;0.004785394;;;0.0000229;4.91E-10;;;;;;
39.5;4.96E-10;32.587778;0.999999;2.34E-05;32.587778;;;0.004837355;;;0.0000234;4.96E-10;;;;;;
39.9999;5.14E-10;32.737825;0.999999;2.38E-05;32.737825;;;0.004878524;;;0.0000238;5.14E-10;;;;;;
40.5001;5.22E-10;32.888071;1;2.45E-05;32.888071;;;0.004949747;;;0.0000245;5.22E-10;;;;;;
40.9999;5.25E-10;33.052776;1;2.50E-05;33.052776;;;0.005;;;0.000025;5.25E-10;;;;;;
41.5;5.36E-10;33.202977;0.999999;2.55E-05;33.202977;;;0.005049752;;;0.0000255;5.36E-10;;;;;;
42;5.32E-10;33.353102;0.999999;2.61E-05;33.353102;;;0.005108816;;;0.0000261;5.32E-10;;;;;;
42.4999;5.18E-10;33.50326;1;2.66E-05;33.50326;;;0.005157519;;;0.0000266;5.18E-10;;;;;;
42.9999;5.50E-10;33.653492;1;2.71E-05;33.653492;;;0.005205766;;;0.0000271;5.50E-10;;;;;;
43.4999;5.58E-10;33.803724;0.999999;2.76E-05;33.803724;;;0.00525357;;;0.0000276;5.58E-10;;;;;;
44;5.61E-10;33.963274;1;2.83E-05;33.963274;;;0.005319774;;;0.0000283;5.61E-10;;;;;;
44.4999;5.71E-10;34.113643;1;2.88E-05;34.113643;;;0.005366563;;;0.0000288;5.71E-10;;;;;;
45;5.82E-10;34.263932;0.999999;2.93E-05;34.263932;;;0.005412947;;;0.0000293;5.82E-10;;;;;;
45.5;5.67E-10;34.455511;1.000001;2.98E-05;34.455511;;;0.005458938;;;0.0000298;5.67E-10;;;;;;
45.9999;5.82E-10;34.605851;0.999998;3.04E-05;34.605851;;;0.00551362;;;0.0000304;5.82E-10;;;;;;
46.5;5.88E-10;34.75602;0.999999;3.10E-05;34.75602;;;0.005567764;;;0.000031;5.88E-10;;;;;;
46.9999;5.83E-10;34.938294;1;3.16E-05;34.938294;;;0.005621388;;;0.0000316;5.83E-10;;;;;;
47.5;5.95E-10;35.088646;0.999999;3.22E-05;35.088646;;;0.005674504;;;0.0000322;5.95E-10;;;;;;
47.9999;6.00E-10;35.239075;1;3.27E-05;35.239075;;;0.005718391;;;0.0000327;6.00E-10;;;;;;
48.4999;6.24E-10;35.389239;0.999998;3.34E-05;35.389239;;;0.005779273;;;0.0000334;6.24E-10;;;;;;
49;6.04E-10;35.558985;1;3.41E-05;35.558985;;;0.005839521;;;0.0000341;6.04E-10;;;;;;
49.4999;6.08E-10;35.709231;1;3.45E-05;35.709231;;;0.00587367;;;0.0000345;6.08E-10;;;;;;
50;6.41E-10;35.859486;1;3.53E-05;35.859486;;;0.00594138;;;0.0000353;6.41E-10;;;;;;
