#scan	iMeasureCycle=1	iMux=0	time=0.138	N=482	LocalTime=31/10/2023 13:23:03
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-5.86899E-09	0.298551	0.1	4.44386E-09	0.298551
-59.5	-4.15607E-09	0.475511	0.1000003	2.93589E-09	0.475511
-59.0001	-3.27822E-09	0.652243	0.1	2.18808E-09	0.652243
-58.5	-2.8641E-09	0.846635	0.1000004	1.86794E-09	0.846635
-58.0001	-2.33326E-09	1.024062	0.1000002	1.40055E-09	1.024062
-57.5001	-2.0064E-09	1.200711	0.1	1.1285E-09	1.200711
-57	-1.71635E-09	1.409171	0.1000003	8.9326E-10	1.409171
-56.5001	-1.47431E-09	1.585746	0.1000003	6.9908E-10	1.585746
-56.0001	-1.28535E-09	1.762402	0.0999996	5.505E-10	1.762402
-55.5001	-1.16677E-09	1.938942	0.1000002	4.5923E-10	1.938942
-55.0001	-1.0267E-09	2.115557	0.1000002	3.4572E-10	2.115557
-54.5001	-9.2874E-10	2.29204	0.1000004	2.7266E-10	2.29204
-54	-8.3919E-10	2.468839	0.0999997	2.1572E-10	2.468839
-53.5001	-7.7972E-10	2.645498	0.0999998	1.8105E-10	2.645498
-53	-7.0632E-10	2.821984	0.1000001	1.2663E-10	2.821984
-52.5	-6.3913E-10	3.009655	0.1000001	7.696E-11	3.009655
-52.0001	-5.9667E-10	3.186248	0.1000002	5.438E-11	3.186248
-51.5	-5.5989E-10	3.39289	0.1	3.009E-11	3.39289
-51	-5.0794E-10	3.569429	0.0999999	5.04E-12	3.569429
-50.5001	-4.8565E-10	3.746076	0.1000002	-2.43E-12	3.746076
-50	-4.5392E-10	3.922591	0.0999996	-1.64E-11	3.922591
-49.5001	-4.3146E-10	4.099256	0.1000004	-3.138E-11	4.099256
-49	-3.9422E-10	4.275842	0.0999998	-5.672E-11	4.275842
-48.5	-3.4914E-10	4.453992	0.0999996	-8.378E-11	4.453992
-48.0001	-3.2261E-10	4.630684	0.0999998	-1.0317E-10	4.630684
-47.5001	-2.7375E-10	4.807174	0.0999998	-1.4159E-10	4.807174
-47.0001	-2.2986E-10	4.985725	0.1000001	-1.7203E-10	4.985725
-46.5	-1.7872E-10	5.162337	0.0999996	-2.0994E-10	5.162337
-46	-1.6951E-10	5.359081	0.1	-2.1597E-10	5.359081
-45.5	-1.0285E-10	5.535688	0.1000002	-2.7208E-10	5.535688
-45	-3.627E-11	5.712265	0.0999999	-3.2177E-10	5.712265
-44.5001	-1.982E-11	5.925239	0.1000001	-3.3703E-10	5.925239
-44	2.23E-11	6.101729	0.0999998	-3.6598E-10	6.101729
-43.5	6.881E-11	6.278359	0.1000003	-3.978E-10	6.278359
-43	1.126E-10	6.454659	0.1000002	-4.325E-10	6.454659
-42.5	1.4048E-10	6.631349	0.1	-4.525E-10	6.631349
-42.0001	1.604E-10	6.807723	0.1000002	-4.6445E-10	6.807723
-41.4999	1.7143E-10	6.986536	0.0999998	-4.669E-10	6.986536
-41	2.042E-10	7.16304	0.1	-4.8704E-10	7.16304
-40.5	2.2532E-10	7.339718	0.1	-5.0222E-10	7.339718
-40	2.7073E-10	7.521183	0.1000001	-5.3824E-10	7.521183
-39.5001	2.8253E-10	7.697519	0.1000001	-5.3959E-10	7.697519
-39.0001	3.341E-10	7.905495	0.0999999	-5.8258E-10	7.905495
-38.5	3.6326E-10	8.081849	0.1	-6.0096E-10	8.081849
-38.0001	3.9269E-10	8.258182	0.0999996	-6.2296E-10	8.258182
-37.5	4.1803E-10	8.435745	0.1000001	-6.3104E-10	8.435745
-37	4.2485E-10	8.61216	0.1000003	-6.2199E-10	8.61216
-36.5	4.708E-10	8.788431	0.0999999	-6.4848E-10	8.788431
-36	4.6768E-10	8.966468	0.0999998	-6.3046E-10	8.966468
-35.5001	4.8859E-10	9.14285	0.0999993	-6.2978E-10	9.14285
-35.0001	5.2556E-10	9.319231	0.1000001	-6.3008E-10	9.319231
-34.5	5.0677E-10	9.497598	0.0999995	-5.7518E-10	9.497598
-34.0001	5.2179E-10	9.674104	0.0999998	-5.5131E-10	9.674104
-33.5	5.3916E-10	9.872569	0.0999996	-5.1944E-10	9.872569
-33	5.779E-10	10.049048	0.0999998	-4.8673E-10	10.049048
-32.5001	6.2171E-10	10.225622	0.1	-4.4429E-10	10.225622
-32	5.9475E-10	10.43848	0.1000001	-3.1715E-10	10.43848
-31.5	6.4758E-10	10.614778	0.1000002	-2.1855E-10	10.614778
-31.0001	6.5281E-10	10.791096	0.1000007	-3.94E-11	10.791096
-30.5001	6.588E-10	10.967285	0.0999999	1.6916E-10	10.967285
-30.0001	7.0051E-10	11.14375	0.1	4.0006E-10	11.14375
-29.5001	7.2675E-10	11.319962	0.0999997	6.846E-10	11.319962
-29	7.6877E-10	11.498729	0.0999999	1.03831E-09	11.498729
-28.5	7.4732E-10	11.675219	0.0999997	1.52176E-09	11.675219
-28.0001	7.9499E-10	11.851585	0.1	1.97198E-09	11.851585
-27.5001	8.3437E-10	12.034386	0.1000004	2.46894E-09	12.034386
-27.0001	8.2009E-10	12.210829	0.1	3.17529E-09	12.210829
-26.5001	8.0562E-10	12.414842	0.1000006	3.77884E-09	12.414842
-26	8.0801E-10	12.591102	0.1000001	4.83928E-09	12.591102
-25.5	8.3694E-10	12.767342	0.1	5.63204E-09	12.767342
-25.0001	8.8243E-10	12.944621	0.0999999	6.60179E-09	12.944621
-24.5001	8.9223E-10	13.120783	0.0999998	7.75998E-09	13.120783
-24.0001	9.0545E-10	13.297302	0.0999992	8.91836E-09	13.297302
-23.5001	9.674E-10	13.467638	0.0999999	1.04154E-08	13.467638
-23	1.01185E-09	13.617746	0.1000008	1.1659E-08	13.617746
-22.5001	1.12589E-09	13.767825	0.099999	1.28924E-08	13.767825
-22	1.11511E-09	13.925262	0.0999988	1.45635E-08	13.925262
-21.5001	1.11861E-09	14.075302	0.099999	1.65892E-08	14.075302
-21.0001	1.16673E-09	14.225135	0.0999998	1.82303E-08	14.225135
-20.5001	1.14354E-09	14.399793	0.0999998	2.03179E-08	14.399793
-20.0001	1.25425E-09	14.5497	0.0999991	2.26747E-08	14.5497
-19.5001	1.22517E-09	14.69951	0.1000007	2.42087E-08	14.69951
-19	1.27991E-09	14.849275	0.0999975	2.62958E-08	14.849275
-18.5	1.3091E-09	15.015782	0.1000038	2.89874E-08	15.015782
-18.0001	1.28899E-09	15.165676	0.1000022	3.23566E-08	15.165676
-17.5	1.41891E-09	15.315539	0.1000034	3.44587E-08	15.315539
-17	1.39937E-09	15.46553	0.0999971	3.75701E-08	15.46553
-16.5001	1.3887E-09	15.615746	0.1000023	4.03112E-08	15.615746
-16.0001	1.54053E-09	15.765631	0.0999995	4.24741E-08	15.765631
-15.5	1.38839E-09	15.929976	0.0999955	4.62287E-08	15.929976
-15	1.46036E-09	16.079882	0.100001	4.89621E-08	16.079882
-14.5001	1.49813E-09	16.229897	0.1000032	5.27643E-08	16.229897
-14.0001	1.51368E-09	16.404918	0.099999	5.54201E-08	16.404918
-13.5	1.61749E-09	16.554831	0.0999983	5.9014E-08	16.554831
-13	1.75411E-09	16.704668	0.1000004	6.1996E-08	16.704668
-12.5001	1.84937E-09	16.854419	0.1000037	6.54689E-08	16.854419
-12.0001	1.91117E-09	17.020626	0.1000032	6.80952E-08	17.020626
-11.5001	2.06064E-09	17.170481	0.0999948	7.39118E-08	17.170481
-11.0001	1.97625E-09	17.320417	0.1000054	7.77195E-08	17.320417
-10.5001	1.98952E-09	17.470248	0.0999938	8.11692E-08	17.470248
-10	2.25696E-09	17.620609	0.1000018	8.52925E-08	17.620609
-9.5	1.99073E-09	17.770451	0.1000038	9.13123E-08	17.770451
-9	1.9588E-09	17.934908	0.0999976	9.53411E-08	17.934908
-8.5001	2.00052E-09	18.084812	0.1000031	1.002552E-07	18.084812
-8.0001	1.93924E-09	18.240575	0.0999998	1.03943E-07	18.240575
-7.5001	1.70609E-09	18.428354	0.0999998	1.0873E-07	18.428354
-7.0001	1.74571E-09	18.5782	0.1000001	1.14807E-07	18.5782
-6.5	1.69911E-09	18.728295	0.1	1.22121E-07	18.728295
-6.0001	1.49415E-09	18.909633	0.0999997	1.2583E-07	18.909633
-5.5	1.36687E-09	19.059705	0.0999999	1.33784E-07	19.059705
-5.0001	1.42511E-09	19.20964	0.1000004	1.39284E-07	19.20964
-4.5001	1.34646E-09	19.359432	0.0999999	1.44985E-07	19.359432
-4	1.29685E-09	19.526826	0.0999999	1.50668E-07	19.526826
-3.5001	1.29959E-09	19.676795	0.0999996	1.58813E-07	19.676795
-3.0001	1.32765E-09	19.82663	0.1000001	1.65731E-07	19.82663
-2.5001	1.31551E-09	19.976468	0.0999998	1.72784E-07	19.976468
-2	1.30347E-09	20.126836	0.1000001	1.80959E-07	20.126836
-1.5001	1.25485E-09	20.276745	0.0999998	1.86158E-07	20.276745
-1.0001	1.19599E-09	20.441178	0.1	1.94978E-07	20.441178
-0.5	1.16785E-09	20.591108	0.1000002	2.05133E-07	20.591108
0	1.14467E-09	20.74102	0.0999996	2.11826E-07	20.74102
0.5	9.5098E-10	20.916248	0.1	2.20972E-07	20.916248
0.9999	1.01499E-09	21.066113	0.1000002	2.29836E-07	21.066113
1.4999	1.10659E-09	21.216117	0.1	2.38789E-07	21.216117
2	1.26083E-09	21.365941	0.0999998	2.50406E-07	21.365941
2.4999	1.36859E-09	21.531769	0.1000001	2.58441E-07	21.531769
3	1.43297E-09	21.68171	0.0999998	2.70647E-07	21.68171
3.5	1.39815E-09	21.831502	0.1000002	2.8289E-07	21.831502
4	1.24219E-09	21.981328	0.1000004	2.93295E-07	21.981328
4.5	1.15199E-09	22.131671	0.0999996	3.07985E-07	22.131671
5	1.04972E-09	22.281557	0.1000001	3.17865E-07	22.281557
5.5	8.4766E-10	22.445742	0.0999999	3.31236E-07	22.445742
6	8.3398E-10	22.595601	0.0999999	3.42626E-07	22.595601
6.4999	7.9726E-10	22.745483	0.1000001	3.57583E-07	22.745483
7	5.5401E-10	22.916991	0.1000003	3.67437E-07	22.916991
7.4999	6.6888E-10	23.06687	0.1000006	3.78307E-07	23.06687
7.9999	5.8058E-10	23.216902	0.1000005	3.95782E-07	23.216902
8.5	5.1772E-10	23.366731	0.1000004	4.05542E-07	23.366731
9	4.5979E-10	23.536665	0.100001	4.20203E-07	23.536665
9.5	4.1805E-10	23.686553	0.1	4.39419E-07	23.686553
10	3.6424E-10	23.836408	0.0999992	4.55008E-07	23.836408
10.5	3.3319E-10	23.986235	0.1000007	4.68655E-07	23.986235
10.9999	2.9399E-10	24.136571	0.0999999	4.84894E-07	24.136571
11.4999	2.7645E-10	24.286463	0.1000004	4.98779E-07	24.286463
11.9999	2.4035E-10	24.450884	0.1000002	5.16863E-07	24.450884
12.4999	2.5029E-10	24.600763	0.0999997	5.35529E-07	24.600763
12.9999	2.4968E-10	24.750692	0.1000002	5.50407E-07	24.750692
13.5001	2.1554E-10	24.926274	0.1000006	5.65645E-07	24.926274
14	2.3408E-10	25.076104	0.1000002	5.8322E-07	25.076104
14.4999	2.3761E-10	25.226138	0.0999997	6.0581E-07	25.226138
15	2.3019E-10	25.37601	0.1000001	6.2195E-07	25.37601
15.5	2.4717E-10	25.541585	0.0999994	6.46098E-07	25.541585
16	2.4747E-10	25.691516	0.1000005	6.66156E-07	25.691516
16.4999	2.4866E-10	25.841303	0.1000009	6.79485E-07	25.841303
16.9999	2.5794E-10	25.991152	0.1000004	7.02731E-07	25.991152
17.4999	2.6849E-10	26.141625	0.1000013	7.18074E-07	26.141625
18	2.6187E-10	26.291539	0.100001	7.40168E-07	26.291539
18.5	2.6395E-10	26.455857	0.0999998	7.62007E-07	26.455857
19	2.6151E-10	26.605759	0.0999996	7.85188E-07	26.605759
19.5	2.7211E-10	26.755689	0.1000003	8.01632E-07	26.755689
19.9999	2.6584E-10	26.959902	0.1000002	8.23845E-07	26.959902
20.4999	2.8374E-10	27.109811	0.1000003	8.43886E-07	27.109811
21	2.9289E-10	27.259844	0.0999989	8.63863E-07	27.259844
21.5	2.8463E-10	27.44731	0.0999994	8.84982E-07	27.44731
21.9999	3.0201E-10	27.597395	0.1000006	9.13059E-07	27.597395
22.4999	2.9895E-10	27.747457	0.1	9.33196E-07	27.747457
22.9999	2.9859E-10	27.932459	0.1000005	9.51865E-07	27.932459
23.5	3.0742E-10	28.082584	0.1000002	9.82083E-07	28.082584
24	3.0916E-10	28.232796	0.1000003	1.003787E-06	28.232796
24.5	3.1762E-10	28.386124	0.1	1.02226E-06	28.386124
24.9999	3.2102E-10	28.549449	0.1	1.04118E-06	28.549449
25.4999	3.3495E-10	28.699704	0.1	1.07157E-06	28.699704
26	3.2967E-10	28.849682	0.0999998	1.09441E-06	28.849682
26.4999	3.3332E-10	28.999728	0.1000001	1.11099E-06	28.999728
27	3.4485E-10	29.149815	0.0999999	1.14104E-06	29.149815
27.4999	3.3677E-10	29.299878	0.0999999	1.16633E-06	29.299878
28	3.4535E-10	29.464017	0.0999998	1.18889E-06	29.464017
28.4999	3.5356E-10	29.614086	0.1000001	1.21602E-06	29.614086
29	3.4835E-10	29.764137	0.0999999	1.24485E-06	29.764137
29.5	3.5467E-10	29.93541	0.1	1.26095E-06	29.93541
30	3.4751E-10	30.0855	0.1	1.29343E-06	30.0855
30.5	3.7124E-10	30.235692	0.1000001	1.31719E-06	30.235692
30.9999	3.6641E-10	30.38591	0.1	1.3443E-06	30.38591
31.4999	3.8628E-10	30.554413	0.1000001	1.37298E-06	30.554413
32	3.8369E-10	30.70461	0.0999998	1.39626E-06	30.70461
32.5	3.8877E-10	30.854666	0.0999999	1.42391E-06	30.854666
33	3.9704E-10	31.004717	0.1000001	1.45715E-06	31.004717
33.4999	4.0537E-10	31.155331	0.1	1.48643E-06	31.155331
33.9999	4.2388E-10	31.305367	0.1	1.50799E-06	31.305367
34.5	4.3483E-10	31.469264	0.1000002	1.54364E-06	31.469264
35	4.5221E-10	31.619405	0.1	1.57873E-06	31.619405
35.4999	4.5995E-10	31.769534	0.1000002	1.59682E-06	31.769534
36	4.4596E-10	31.953757	0.0999999	1.60908E-06	31.953757
36.5	4.6731E-10	32.103911	0.0999998	1.64246E-06	32.103911
37	4.6749E-10	32.254316	0.1	1.67328E-06	32.254316
37.4999	4.7954E-10	32.404405	0.0999999	1.70164E-06	32.404405
37.9999	4.8536E-10	32.559375	0.1000001	1.72821E-06	32.559375
38.4999	4.861E-10	32.709702	0.0999998	1.75642E-06	32.709702
39	4.9619E-10	32.859817	0.0999999	1.78032E-06	32.859817
39.5	5.0717E-10	33.009997	0.0999998	1.80255E-06	33.009997
39.9999	5.1864E-10	33.16009	0.0999999	1.85048E-06	33.16009
40.5	5.1407E-10	33.310336	0.1	1.87688E-06	33.310336
41	5.14E-10	33.474183	0.0999999	1.91471E-06	33.474183
41.4999	5.2809E-10	33.624327	0.0999998	1.94818E-06	33.624327
42	5.2127E-10	33.774508	0.1	1.97236E-06	33.774508
42.5	5.3898E-10	33.966643	0.0999999	2.00612E-06	33.966643
43	5.3686E-10	34.11681	0.1	2.03634E-06	34.11681
43.4999	5.4302E-10	34.267121	0.1000001	2.0622E-06	34.267121
44	5.6045E-10	34.449143	0.0999998	2.10584E-06	34.449143
44.4999	5.5274E-10	34.599499	0.1000001	2.1341E-06	34.599499
45	5.6969E-10	34.749766	0.1000001	2.16165E-06	34.749766
45.5	5.5713E-10	34.89992	0.1	2.20086E-06	34.89992
46	5.7307E-10	35.065683	0.0999999	2.24186E-06	35.065683
46.4999	5.7611E-10	35.215935	0.1000002	2.27315E-06	35.215935
47	5.8508E-10	35.366184	0.0999998	2.31241E-06	35.366184
47.4999	5.8551E-10	35.516377	0.0999998	2.34074E-06	35.516377
48	5.9767E-10	35.666734	0.1000001	2.37675E-06	35.666734
48.5	6.0555E-10	35.816989	0.1	2.39062E-06	35.816989
49	6.1423E-10	35.980679	0.0999998	2.43114E-06	35.980679
49.5	6.0914E-10	36.131014	0.0999999	2.46904E-06	36.131014
49.9999	6.1804E-10	36.281407	0.1	2.50507E-06	36.281407
50.4999	6.0811E-10	36.460994	0.1000001	2.52636E-06	36.460994
50.9999	6.1729E-10	36.611349	0.1	2.55549E-06	36.611349
51.4999	6.2855E-10	36.761658	0.1	2.58218E-06	36.761658
51.9999	6.248E-10	36.912046	0.1000001	2.60308E-06	36.912046
52.5	6.4323E-10	37.070686	0.0999998	2.64925E-06	37.070686
53	6.5521E-10	37.221	0.1	2.68124E-06	37.221
53.4999	6.3448E-10	37.371379	0.1	2.72446E-06	37.371379
53.9999	6.6206E-10	37.52177	0.1000001	2.75882E-06	37.52177
54.5	6.5585E-10	37.672147	0.1000003	2.8012E-06	37.672147
54.9999	6.6628E-10	37.822356	0.1000001	2.82273E-06	37.822356
55.5	6.6133E-10	37.98627	0.1000001	2.86431E-06	37.98627
55.9999	6.6818E-10	38.136566	0.1	2.89198E-06	38.136566
56.5	6.911E-10	38.287178	0.1	2.93206E-06	38.287178
57	6.9336E-10	38.475146	0.1000002	2.9525E-06	38.475146
57.4999	6.8941E-10	38.625524	0.1	2.99466E-06	38.625524
57.9999	7.0112E-10	38.77581	0.0999998	3.02558E-06	38.77581
58.5	6.9248E-10	38.959844	0.1	3.06222E-06	38.959844
59	6.9733E-10	39.110141	0.0999999	3.09651E-06	39.110141
59.5	7.0512E-10	39.26066	0.1000001	3.14738E-06	39.26066
60	7.1062E-10	39.410979	0.1	3.17136E-06	39.410979
60	6.8646E-10	39.548875	0.1000001	3.17278E-06	39.548875
59.5	6.5139E-10	39.699184	0.0999999	3.11551E-06	39.699184
59	6.1813E-10	39.849599	0.0999998	3.072E-06	39.849599
58.4999	6.0219E-10	40.000039	0.1	3.02917E-06	40.000039
57.9999	5.7934E-10	40.150327	0.1000002	2.9789E-06	40.150327
57.5	5.48E-10	40.300701	0.0999999	2.93619E-06	40.300701
56.9999	5.385E-10	40.489035	0.1	2.89038E-06	40.489035
56.4999	5.0956E-10	40.639416	0.1	2.85057E-06	40.639416
56	4.695E-10	40.789771	0.1000001	2.79E-06	40.789771
55.4999	4.2582E-10	40.966867	0.0999998	2.74646E-06	40.966867
55	4.0109E-10	41.117202	0.0999999	2.71511E-06	41.117202
54.5	3.7427E-10	41.267664	0.0999997	2.66814E-06	41.267664
53.9999	3.3537E-10	41.417871	0.0999999	2.62959E-06	41.417871
53.4999	3.3297E-10	41.581676	0.1	2.595E-06	41.581676
52.9999	3.039E-10	41.732078	0.1000001	2.54688E-06	41.732078
52.4999	2.911E-10	41.882353	0.1	2.51098E-06	41.882353
52	2.806E-10	42.032638	0.0999999	2.46057E-06	42.032638
51.5	2.743E-10	42.183043	0.1000002	2.42084E-06	42.183043
50.9999	2.503E-10	42.333339	0.1	2.36704E-06	42.333339
50.4999	2.5257E-10	42.493177	0.0999999	2.32856E-06	42.493177
50	2.5264E-10	42.643534	0.0999999	2.29048E-06	42.643534
49.5	2.3277E-10	42.793863	0.0999998	2.23558E-06	42.793863
48.9999	2.4574E-10	42.971858	0.0999998	2.19709E-06	42.971858
48.5	2.2476E-10	43.122157	0.1000001	2.15119E-06	43.122157
48	1.9919E-10	43.272561	0.1000003	2.11446E-06	43.272561
47.4999	1.9443E-10	43.422746	0.0999997	2.07369E-06	43.422746
46.9999	1.8532E-10	43.586553	0.0999999	2.04183E-06	43.586553
46.4999	1.8987E-10	43.736903	0.0999999	2.00457E-06	43.736903
46	1.6217E-10	43.887111	0.1000003	1.96956E-06	43.887111
45.5	1.7203E-10	44.037324	0.1	1.93382E-06	44.037324
44.9999	1.5774E-10	44.187669	0.0999998	1.89929E-06	44.187669
44.5	1.5481E-10	44.337901	0.1000001	1.86724E-06	44.337901
44	1.4788E-10	44.502021	0.0999999	1.82947E-06	44.502021
43.4999	1.4397E-10	44.65228	0.1000002	1.77992E-06	44.65228
43	1.2982E-10	44.802687	0.0999999	1.74639E-06	44.802687
42.5	1.4456E-10	44.991222	0.1	1.70267E-06	44.991222
42	1.2341E-10	45.141432	0.1	1.66224E-06	45.141432
41.5	1.1808E-10	45.29167	0.1	1.64622E-06	45.29167
40.9999	1.1569E-10	45.476021	0.1000001	1.611E-06	45.476021
40.5	9.179E-11	45.626337	0.1	1.58556E-06	45.626337
40	6.894E-11	45.776496	0.1000001	1.55893E-06	45.776496
39.5	3.428E-11	45.926691	0.0999999	1.52006E-06	45.926691
39	9.33E-12	46.092723	0.0999999	1.48532E-06	46.092723
38.4999	-4.387E-11	46.242997	0.0999999	1.44945E-06	46.242997
37.9999	-8.535E-11	46.393121	0.1	1.42328E-06	46.393121
37.5	-1.3244E-10	46.543215	0.1	1.38798E-06	46.543215
36.9999	-2.0046E-10	46.69335	0.0999999	1.35584E-06	46.69335
36.4999	-2.5444E-10	46.843391	0.0999999	1.32771E-06	46.843391
35.9999	-2.4733E-10	47.007693	0.0999999	1.30483E-06	47.007693
35.5	-3.237E-10	47.157746	0.1000001	1.26948E-06	47.157746
34.9999	-3.6274E-10	47.307839	0.0999999	1.2382E-06	47.307839
34.4999	-3.1013E-10	47.487928	0.0999999	1.21845E-06	47.487928
33.9999	-3.8526E-10	47.638015	0.0999999	1.19349E-06	47.638015
33.4999	-3.9187E-10	47.788159	0.0999998	1.16838E-06	47.788159
32.9999	-4.3967E-10	47.938335	0.0999999	1.14345E-06	47.938335
32.5	-4.6087E-10	48.097447	0.1000001	1.11709E-06	48.097447
31.9999	-4.5193E-10	48.2477	0.1000001	1.09243E-06	48.2477
31.4999	-4.3476E-10	48.397803	0.0999998	1.06847E-06	48.397803
31	-4.4699E-10	48.547847	0.0999999	1.04514E-06	48.547847
30.4999	-5.0243E-10	48.698239	0.0999999	1.01738E-06	48.698239
29.9999	-4.8879E-10	48.84821	0.0999998	9.8978E-07	48.84821
29.5	-4.5375E-10	49.008388	0.1000001	9.7011E-07	49.008388
29	-4.5678E-10	49.158382	0.0999999	9.4903E-07	49.158382
28.4999	-4.8805E-10	49.308429	0.1	9.2295E-07	49.308429
27.9999	-4.4765E-10	49.487762	0.1	9.0372E-07	49.487762
27.4999	-4.7851E-10	49.640651	0.0999997	8.76761E-07	49.640651
27	-4.8598E-10	49.790654	0.0999998	8.52448E-07	49.790654
26.5	-4.8136E-10	49.940736	0.0999994	8.28026E-07	49.940736
26	-4.6949E-10	50.102288	0.1	8.09021E-07	50.102288
25.5	-4.8938E-10	50.252559	0.0999994	7.85693E-07	50.252559
25	-4.6114E-10	50.402667	0.1000001	7.67362E-07	50.402667
24.4999	-4.6216E-10	50.552772	0.100001	7.50552E-07	50.552772
24	-5.0296E-10	50.703111	0.1000002	7.31508E-07	50.703111
23.5	-5.1256E-10	50.85306	0.0999983	7.0601E-07	50.85306
22.9999	-5.1943E-10	51.017421	0.1	6.8639E-07	51.017421
22.5	-5.4605E-10	51.167403	0.0999997	6.69063E-07	51.167403
21.9999	-5.7214E-10	51.317399	0.1	6.48267E-07	51.317399
21.5	-5.2148E-10	51.49338	0.1000001	6.31946E-07	51.49338
21	-5.4428E-10	51.643273	0.1000012	6.14445E-07	51.643273
20.5	-5.6531E-10	51.793099	0.0999994	5.95207E-07	51.793099
