#scan;iMeasureCycle=1;iMux=0;time=0.133;N=142;LocalTime=21/12/2023 11:51:35;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
-5.5;-2.07E-09;8.821049;-0.5;-2.87E-06;8.821049;;;-5.5;2.8705E-06;2.06753E-09
-6.00001;-2.29E-09;8.992793;-0.5;-2.89E-06;8.992793;;;-6.00001;2.88843E-06;2.28501E-09
-6.5;-2.51E-09;9.142697;-0.5;-2.90E-06;9.142697;;;-6.5;2.90302E-06;2.51478E-09
-7.00001;-2.75E-09;9.292562;-0.5;-2.91E-06;9.292562;;;-7.00001;2.91424E-06;2.74834E-09
-7.5;-2.99E-09;9.442492;-0.5;-2.92E-06;9.442492;;;-7.5;2.92217E-06;2.9886E-09
-8;-3.24E-09;9.592874;-0.5;-2.93E-06;9.592874;;;-8;2.92663E-06;3.23894E-09
-8.5;-3.49E-09;9.74272;-0.5;-2.93E-06;9.74272;;;-8.5;2.92867E-06;3.4877E-09
-9;-3.72E-09;9.902722;-0.5;-2.93E-06;9.902722;;;-9;2.92794E-06;3.72449E-09
-9.50001;-4.00E-09;10.052545;-0.5;-2.93E-06;10.052545;;;-9.50001;2.92515E-06;4.00234E-09
-10.00001;-4.27E-09;10.202366;-0.5;-2.92E-06;10.202366;;;-10.00001;2.92033E-06;4.27031E-09
-10.5;-4.50E-09;10.376743;-0.5;-2.91E-06;10.376743;;;-10.5;2.91264E-06;4.50224E-09
-11.00001;-4.80E-09;10.526668;-0.5;-2.90E-06;10.526668;;;-11.00001;2.90448E-06;4.79793E-09
-11.50001;-5.07E-09;10.67646;-0.5;-2.89E-06;10.67646;;;-11.50001;2.89475E-06;5.06769E-09
-12.00001;-5.35E-09;10.826406;-0.5;-2.88E-06;10.826406;;;-12.00001;2.88295E-06;5.34921E-09
-12.50001;-5.63E-09;10.998099;-0.5;-2.87E-06;10.998099;;;-12.50001;2.87018E-06;5.62927E-09
-13.00001;-5.91E-09;11.148112;-0.5;-2.86E-06;11.148112;;;-13.00001;2.85593E-06;5.91378E-09
-13.50001;-6.20E-09;11.297887;-0.5;-2.84E-06;11.297887;;;-13.50001;2.84105E-06;6.19718E-09
-14.00001;-6.50E-09;11.447771;-0.5;-2.82E-06;11.447771;;;-14.00001;2.82424E-06;6.4976E-09
-14.50001;-6.81E-09;11.597927;-0.5;-2.81E-06;11.597927;;;-14.50001;2.80753E-06;6.80762E-09
-15.00001;-7.11E-09;11.747734;-0.5;-2.79E-06;11.747734;;;-15.00001;2.78897E-06;7.10903E-09
-15.00001;-6.95E-09;11.880296;-0.5;-2.79E-06;11.880296;;;-15.00001;2.78722E-06;6.95134E-09
-14.5;-6.41E-09;12.030212;-0.5;-2.80E-06;12.030212;;;-14.5;2.80098E-06;6.40989E-09
-14;-5.96E-09;12.180148;-0.5;-2.81E-06;12.180148;;;-14;2.81286E-06;5.95568E-09
-13.5;-5.58E-09;12.329986;-0.5;-2.82E-06;12.329986;;;-13.5;2.82464E-06;5.57677E-09
-13.00001;-5.21E-09;12.5019;-0.5;-2.84E-06;12.5019;;;-13.00001;2.83608E-06;5.2148E-09
-12.5;-4.89E-09;12.651693;-0.5;-2.85E-06;12.651693;;;-12.5;2.84611E-06;4.89063E-09
-12.00001;-4.55E-09;12.80165;-0.5;-2.86E-06;12.80165;;;-12.00001;2.85522E-06;4.55109E-09
-11.5;-4.23E-09;12.951613;-0.5;-2.86E-06;12.951613;;;-11.5;2.86215E-06;4.22864E-09
-11.00001;-3.91E-09;13.101782;-0.5;-2.87E-06;13.101782;;;-11.00001;2.86752E-06;3.91188E-09
-10.50001;-3.63E-09;13.2517;-0.5;-2.87E-06;13.2517;;;-10.50001;2.87124E-06;3.62997E-09
-10.00001;-3.37E-09;13.41161;-0.5;-2.87E-06;13.41161;;;-10.00001;2.87355E-06;3.37386E-09
-9.5;-3.08E-09;13.561454;-0.5;-2.87E-06;13.561454;;;-9.5;2.87337E-06;3.07911E-09
-9.00001;-2.81E-09;13.711387;-0.5;-2.87E-06;13.711387;;;-9.00001;2.87103E-06;2.80517E-09
-8.5;-2.59E-09;13.885917;-0.5;-2.87E-06;13.885917;;;-8.5;2.86514E-06;2.5939E-09
-8;-2.32E-09;14.035798;-0.5;-2.86E-06;14.035798;;;-8;2.85861E-06;2.3159E-09
-7.50001;-2.08E-09;14.185727;-0.5;-2.85E-06;14.185727;;;-7.50001;2.84703E-06;2.08383E-09
-7.00001;-1.83E-09;14.33572;-0.5;-2.83E-06;14.33572;;;-7.00001;2.83288E-06;1.83239E-09
-6.5;-1.62E-09;14.507006;-0.5;-2.82E-06;14.507006;;;-6.5;2.81508E-06;1.6213E-09
-6;-1.41E-09;14.656819;-0.5;-2.79E-06;14.656819;;;-6;2.79382E-06;1.40613E-09
-5.50001;-1.18E-09;14.806673;-0.5;-2.77E-06;14.806673;;;-5.50001;2.76731E-06;1.18385E-09
-5.00001;-9.91E-10;14.956606;-0.5;-2.74E-06;14.956606;;;-5.00001;2.73603E-06;9.9102E-10
-4.50001;-7.98E-10;15.106967;-0.5;-2.70E-06;15.106967;;;-4.50001;2.69896E-06;7.9821E-10
-4.00001;-6.15E-10;15.256896;-0.5;-2.66E-06;15.256896;;;-4.00001;2.65581E-06;6.1529E-10
-3.50001;-4.57E-10;15.416901;-0.5;-2.60E-06;15.416901;;;-3.50001;2.6046E-06;4.5682E-10
-3.00001;-2.96E-10;15.566794;-0.5;-2.54E-06;15.566794;;;-3.00001;2.5447E-06;2.9583E-10
-2.5;-1.41E-10;15.716545;-0.5;-2.47E-06;15.716545;;;-2.5;2.4739E-06;1.4138E-10
-2.00001;-3.28E-11;15.890977;-0.5;-2.39E-06;15.890977;;;-2.00001;2.39127E-06;3.282E-11
-1.50001;1.10E-10;16.040798;-0.5;-2.29E-06;16.040798;;;-1.50001;2.2927E-06;1.1019E-10
-1;2.31E-10;16.190633;-0.5;-2.17E-06;16.190633;;;-1;2.17366E-06;2.3114E-10
-0.50001;3.29E-10;16.340487;-0.5;-2.03E-06;16.340487;;;-0.50001;2.02743E-06;3.2892E-10
-1.00E-05;4.12E-10;16.512076;-0.5;-1.84E-06;16.512076;;;-1.00E-05;1.84237E-06;4.1246E-10
0.49999;4.86E-10;16.661862;-0.5;-1.59E-06;16.661862;;;0.49999;1.59247E-06;4.8577E-10
0.99999;5.44E-10;16.811662;-0.5;-1.27E-06;16.811662;;;0.99999;1.27243E-06;5.4448E-10
1.49999;5.89E-10;16.961607;-0.5;-9.57E-07;16.961607;;;1.49999;9.5682E-07;5.8878E-10
2;6.23E-10;17.114938;-0.5;-6.94E-07;17.114938;;;2;6.94206E-07;6.2343E-10
2.5;6.47E-10;17.270749;-0.5;-4.95E-07;17.270749;;;2.5;4.94628E-07;6.4702E-10
3.00001;6.74E-10;17.430022;-0.5;-3.46E-07;17.430022;;;3.00001;3.46356E-07;6.7355E-10
3.49999;7.52E-10;17.579879;-0.5;-2.37E-07;17.579879;;;3.49999;2.37169E-07;7.5179E-10
4;8.62E-10;17.729626;-0.5;-1.56E-07;17.729626;;;4;1.56389E-07;8.6237E-10
4.49999;8.74E-10;17.912017;-0.5;-9.80E-08;17.912017;;;4.49999;9.8044E-08;8.742E-10
5;1.22E-09;18.079067;-0.499999;-5.83E-08;18.079067;;;5;5.83362E-08;1.22093E-09
5.49999;1.62E-09;18.249167;-0.5;-3.33E-08;18.249167;;;5.49999;3.33268E-08;1.62491E-09
5.99999;1.72E-09;18.44802;-0.500001;-1.81E-08;18.44802;;;5.99999;1.80791E-08;1.72166E-09
6.5;2.39E-09;18.618196;-0.5;-9.50E-09;18.618196;;;6.5;9.4967E-09;2.38579E-09
7;2.55E-09;18.794257;-0.500001;-4.90E-09;18.794257;;;7;4.89975E-09;2.5542E-09
7.50001;2.59E-09;18.970409;-0.5;-2.68E-09;18.970409;;;7.50001;2.67769E-09;2.58573E-09
7.99999;2.49E-09;19.146517;-0.500001;-1.73E-09;19.146517;;;7.99999;1.7332E-09;2.49141E-09
8.49999;2.33E-09;19.322575;-0.500001;-1.35E-09;19.322575;;;8.49999;1.34997E-09;2.32525E-09
9;2.13E-09;19.499024;-0.5;-1.17E-09;19.499024;;;9;1.16719E-09;2.12669E-09
9.49999;1.94E-09;19.675148;-0.5;-1.05E-09;19.675148;;;9.49999;1.04775E-09;1.94E-09
10;1.76E-09;19.851279;-0.5;-9.54E-10;19.851279;;;10;9.536E-10;1.76461E-09
10.49999;1.58E-09;20.048013;-0.500001;-8.64E-10;20.048013;;;10.49999;8.6417E-10;1.58101E-09
11;1.45E-09;20.224391;-0.500001;-8.04E-10;20.224391;;;11;8.0367E-10;1.45263E-09
11.5;1.30E-09;20.433745;-0.5;-7.37E-10;20.433745;;;11.5;7.3691E-10;1.30082E-09
11.99999;1.22E-09;20.609945;-0.5;-6.99E-10;20.609945;;;11.99999;6.9868E-10;1.21957E-09
12.5;1.14E-09;20.785984;-0.5;-6.65E-10;20.785984;;;12.5;6.6452E-10;1.14403E-09
12.99999;1.07E-09;20.9639;-0.5;-6.33E-10;20.9639;;;12.99999;6.3314E-10;1.07449E-09
13.49999;9.98E-10;21.184192;-0.500001;-6.01E-10;21.184192;;;13.49999;6.0107E-10;9.9815E-10
14;9.61E-10;21.36022;-0.5;-5.85E-10;21.36022;;;14;5.8452E-10;9.6142E-10
14.50001;9.27E-10;21.552935;-0.500001;-5.70E-10;21.552935;;;14.50001;5.7008E-10;9.2741E-10
14.99999;8.87E-10;21.729047;-0.5;-5.51E-10;21.729047;;;14.99999;5.5121E-10;8.8726E-10
15.5;8.51E-10;21.934492;-0.5;-5.38E-10;21.934492;;;15.5;5.3795E-10;8.5145E-10
15.99999;8.26E-10;22.110547;-0.500001;-5.26E-10;22.110547;;;15.99999;5.2584E-10;8.2577E-10
16.5;8.04E-10;22.286647;-0.500001;-5.17E-10;22.286647;;;16.5;5.1742E-10;8.0431E-10
17;7.90E-10;22.468599;-0.500001;-5.12E-10;22.468599;;;17;5.1205E-10;7.8997E-10
17.49999;7.68E-10;22.644644;-0.500001;-5.02E-10;22.644644;;;17.49999;5.0164E-10;7.6784E-10
18;7.57E-10;22.820791;-0.499999;-4.96E-10;22.820791;;;18;4.9649E-10;7.5704E-10
18.49999;7.42E-10;22.996962;-0.5;-4.90E-10;22.996962;;;18.49999;4.9022E-10;7.4209E-10
19;7.30E-10;23.17306;-0.500001;-4.85E-10;23.17306;;;19;4.8508E-10;7.3E-10
19.49999;7.17E-10;23.349113;-0.5;-4.78E-10;23.349113;;;19.49999;4.7828E-10;7.174E-10
19.99999;7.07E-10;23.527849;-0.499999;-4.74E-10;23.527849;;;19.99999;4.7403E-10;7.0661E-10
