#scan;iMeasureCycle=1;iMux=0;time=0.152;N=492;LocalTime=21/12/2023 11:46:01;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
4.99999;-4.06E-09;13.824106;-4.5;-3.56E-08;13.824106;;;-4.5;3.56E-08
5.00012;2.89E-08;13.967979;-5;-2.12E-07;13.967979;;;-5;0.000000212
5.00001;-4.43E-09;14.11185;-5.5;-2.42E-07;14.11185;;;-5.5;0.000000242
5.0002;-1.03E-09;14.235388;-6;-2.83E-07;14.235388;;;-6;0.000000283
4.9999;5.85E-10;14.438397;-6.5;-3.24E-07;14.438397;;;-6.5;0.000000324
5;-5.48E-08;14.609321;-7;-2.32E-07;14.609321;;;-7;0.000000232
5;-1.62E-08;14.732946;-7.5;-1.15E-07;14.732946;;;-7.5;0.000000115
5;-1.11E-08;14.937102;-8.00001;-2.11E-07;14.937102;;;-8.00001;0.000000211
5.00008;-5.78E-09;15.077962;-8.5;-2.48E-07;15.077962;;;-8.5;0.000000248
5;-6.55E-09;15.269116;-9;-3.38E-07;15.269116;;;-9;0.000000338
5.0002;3.26E-09;15.425255;-9.50001;-2.84E-07;15.425255;;;-9.50001;0.000000284
5.00001;1.20E-08;15.554683;-10.00001;-3.42E-07;15.554683;;;-10.00001;0.000000342
5;-2.32E-09;15.678242;-10.5;-3.48E-07;15.678242;;;-10.5;0.000000348
4.99998;4.52E-09;15.853317;-11;-3.76E-07;15.853317;;;-11;0.000000376
4.99987;-1.16E-09;16.044853;-11.5;-3.86E-07;16.044853;;;-11.5;0.000000386
5.00018;5.45E-09;16.21156;-12;-4.07E-07;16.21156;;;-12;0.000000407
5.00032;-5.98E-09;16.335018;-12.50001;-4.01E-07;16.335018;;;-12.50001;0.000000401
4.99995;2.68E-09;16.478933;-13;-4.13E-07;16.478933;;;-13;0.000000413
4.99999;-5.18E-09;16.647354;-13.5;-3.98E-07;16.647354;;;-13.5;0.000000398
4.99992;8.47E-09;16.78827;-14;-4.48E-07;16.78827;;;-14;0.000000448
4.99976;-3.30E-11;16.959765;-14.5;-4.48E-07;16.959765;;;-14.5;0.000000448
5;-6.63E-09;17.162323;-15;-4.27E-07;17.162323;;;-15;0.000000427
5;6.13E-09;17.327697;-15.5;-4.65E-07;17.327697;;;-15.5;0.000000465
5.00001;-2.15E-09;17.468766;-16;-4.63E-07;17.468766;;;-16;0.000000463
5.00037;-2.42E-09;17.612623;-16.5;-4.61E-07;17.612623;;;-16.5;0.000000461
4.99999;1.24E-08;17.815264;-17;-4.82E-07;17.815264;;;-17;0.000000482
5;1.06E-08;17.980652;-17.5;-4.74E-07;17.980652;;;-17.5;0.000000474
4.99991;-2.00E-09;18.122582;-18;-4.69E-07;18.122582;;;-18;0.000000469
5;1.22E-08;18.3252;-18.5;-4.85E-07;18.3252;;;-18.5;0.000000485
5.0001;7.80E-10;18.46613;-19;-4.81E-07;18.46613;;;-19;0.000000481
5.00008;8.59E-09;18.609991;-19.50001;-4.91E-07;18.609991;;;-19.50001;0.000000491
5;9.17E-09;18.758103;-20.00001;-4.97E-07;18.758103;;;-20.00001;0.000000497
4.99983;1.20E-08;18.930334;-20;-4.99E-07;18.930334;;;-20;0.000000499
5.00007;-1.39E-09;19.097105;-19.50001;-4.82E-07;19.097105;;;-19.50001;0.000000482
5.00001;6.02E-09;19.220621;-19;-4.89E-07;19.220621;;;-19;0.000000489
4.99997;1.46E-09;19.406566;-18.5;-4.84E-07;19.406566;;;-18.5;0.000000484
5.00012;3.15E-09;19.550491;-18;-4.79E-07;19.550491;;;-18;0.000000479
5;3.33E-09;19.694549;-17.5;-4.86E-07;19.694549;;;-17.5;0.000000486
4.99999;-4.89E-09;19.862919;-17;-4.76E-07;19.862919;;;-17;0.000000476
5.00025;-1.27E-09;20.063152;-16.50001;-4.76E-07;20.063152;;;-16.50001;0.000000476
4.99994;-3.35E-09;20.229884;-16;-4.73E-07;20.229884;;;-16;0.000000473
4.99993;-4.33E-10;20.373727;-15.5;-4.75E-07;20.373727;;;-15.5;0.000000475
5;4.98E-09;20.591519;-15;-4.75E-07;20.591519;;;-15;0.000000475
5;-2.45E-09;20.756936;-14.5;-4.67E-07;20.756936;;;-14.5;0.000000467
5.00007;-1.52E-09;20.937531;-14;-4.65E-07;20.937531;;;-14;0.000000465
4.99993;-1.43E-09;21.061185;-13.5;-4.62E-07;21.061185;;;-13.5;0.000000462
4.99987;1.83E-10;21.207645;-13;-4.62E-07;21.207645;;;-13;0.000000462
4.9999;1.67E-09;21.374397;-12.5;-4.59E-07;21.374397;;;-12.5;0.000000459
4.9999;1.48E-09;21.536049;-12;-4.55E-07;21.536049;;;-12;0.000000455
5.00012;-2.48E-09;21.679914;-11.5;-4.45E-07;21.679914;;;-11.5;0.000000445
5.00021;-5.06E-10;21.803484;-11;-4.43E-07;21.803484;;;-11;0.000000443
4.99992;-3.12E-11;21.983413;-10.5;-4.40E-07;21.983413;;;-10.5;0.00000044
4.99981;-5.47E-10;22.127301;-10;-4.36E-07;22.127301;;;-10;0.000000436
5.0003;-4.24E-10;22.271133;-9.50001;-4.23E-07;22.271133;;;-9.50001;0.000000423
4.99981;-1.03E-09;22.472712;-9;-4.20E-07;22.472712;;;-9;0.00000042
5;2.49E-09;22.664001;-8.5;-4.21E-07;22.664001;;;-8.5;0.000000421
5;-9.61E-09;22.787495;-8;-3.99E-07;22.787495;;;-8;0.000000399
5.00012;2.22E-09;22.950814;-7.5;-3.96E-07;22.950814;;;-7.5;0.000000396
4.99987;-3.88E-09;23.131353;-7;-3.81E-07;23.131353;;;-7;0.000000381
5.00019;-3.55E-09;23.254851;-6.50001;-3.64E-07;23.254851;;;-6.50001;0.000000364
5.00014;2.23E-09;23.378435;-6;-3.57E-07;23.378435;;;-6;0.000000357
4.99992;1.25E-09;23.575874;-5.5;-3.42E-07;23.575874;;;-5.5;0.000000342
4.99983;-6.05E-09;23.742574;-5;-3.20E-07;23.742574;;;-5;0.00000032
4.99974;-1.27E-09;23.866052;-4.49999;-3.00E-07;23.866052;;;-4.49999;0.0000003
4.9998;-4.41E-10;24.032806;-3.99999;-2.74E-07;24.032806;;;-3.99999;0.000000274
4.99994;8.45E-09;24.156356;-3.50001;-2.59E-07;24.156356;;;-3.50001;0.000000259
5.00006;1.43E-09;24.334399;-3;-2.09E-07;24.334399;;;-3;0.000000209
4.99992;2.79E-10;24.457901;-2.5;-1.97E-07;24.457901;;;-2.5;0.000000197
4.99998;-1.03E-08;24.632111;-1.99999;-1.11E-07;24.632111;;;-1.99999;0.000000111
4.99999;-1.69E-09;24.84924;-1.5;-9.23E-08;24.84924;;;-1.5;9.23E-08
5.00001;3.75E-10;25.005015;-1.00003;-3.71E-08;25.005015;;;-1.00003;3.71E-08
5.00001;-3.00E-10;25.155085;-0.50003;-8.84E-09;25.155085;;;-0.50003;8.84E-09
5;2.42E-10;25.292363;-1.00E-05;1.18E-12;25.292363;;;-1.00E-05;1.18E-12
-3.00E-07;-5.57E-10;25.509857;0;7.04E-12;25.509857;;;0;7.04E-12
-4.50E-06;-2.14E-10;25.652502;-0.49997;-2.89E-08;25.652502;;;-0.49997;2.89E-08
-2.41E-05;-2.39E-10;25.844727;-1;-1.27E-07;25.844727;;;-1;0.000000127
-1.08E-05;-8.76E-11;26.011351;-1.5;-5.57E-07;26.011351;;;-1.5;0.000000557
-4.33E-05;4.16E-09;26.134949;-1.99998;-4.91E-07;26.134949;;;-1.99998;0.000000491
7.29E-05;3.09E-09;26.284599;-2.50001;-4.89E-07;26.284599;;;-2.50001;0.000000489
1.04E-05;8.01E-10;26.46058;-3;-1.14E-07;26.46058;;;-3;0.000000114
-5.50E-06;-2.62E-10;26.610345;-3.5;-1.13E-07;26.610345;;;-3.5;0.000000113
9.10E-05;3.94E-10;26.788375;-4.00001;-4.42E-07;26.788375;;;-4.00001;0.000000442
1.80E-06;-9.42E-10;26.983923;-4.5;-1.00E-07;26.983923;;;-4.5;0.0000001
-2.51E-05;-2.32E-11;27.150583;-5;-1.75E-07;27.150583;;;-5;0.000000175
-1.58E-05;7.90E-10;27.31725;-5.5;-2.66E-07;27.31725;;;-5.5;0.000000266
2.86E-05;-1.34E-09;27.485782;-6;-2.25E-07;27.485782;;;-6;0.000000225
-4.89E-05;1.12E-09;27.652474;-6.5;-3.81E-07;27.652474;;;-6.5;0.000000381
-7.70E-06;-5.47E-09;27.846728;-7;-8.12E-07;27.846728;;;-7;0.000000812
-2.30E-05;-1.65E-09;28.02758;-7.5;-2.73E-07;28.02758;;;-7.5;0.000000273
3.18E-05;-3.69E-10;28.151178;-8.00001;-2.57E-07;28.151178;;;-8.00001;0.000000257
4.40E-06;4.59E-09;28.304268;-8.5;-1.26E-05;28.304268;;;-8.5;0.0000126
6.00E-07;1.82E-09;28.471347;-9;-1.27E-05;28.471347;;;-9;0.0000127
1.00E-07;1.25E-09;28.621139;-9.5;-1.29E-05;28.621139;;;-9.5;0.0000129
5.00E-07;9.73E-10;28.771023;-10;-1.30E-05;28.771023;;;-10;0.000013
-3.00E-07;7.78E-10;28.94636;-10.5;-1.31E-05;28.94636;;;-10.5;0.0000131
8.00E-07;6.90E-10;29.096381;-11;-1.31E-05;29.096381;;;-11;0.0000131
1.00E-07;6.22E-10;29.246176;-11.5;-1.32E-05;29.246176;;;-11.5;0.0000132
1.00E-07;5.70E-10;29.396175;-12;-1.33E-05;29.396175;;;-12;0.0000133
-2.00E-07;5.15E-10;29.560884;-12.5;-1.34E-05;29.560884;;;-12.5;0.0000134
0;4.92E-10;29.710825;-13;-1.34E-05;29.710825;;;-13;0.0000134
0;4.63E-10;29.860649;-13.5;-1.35E-05;29.860649;;;-13.5;0.0000135
-2.00E-07;4.49E-10;30.010441;-14;-1.35E-05;30.010441;;;-14;0.0000135
-2.00E-07;4.28E-10;30.160967;-14.5;-1.36E-05;30.160967;;;-14.5;0.0000136
1.00E-07;4.14E-10;30.310766;-15;-1.36E-05;30.310766;;;-15;0.0000136
-2.00E-07;3.98E-10;30.475911;-15.5;-1.37E-05;30.475911;;;-15.5;0.0000137
-1.00E-07;3.92E-10;30.625717;-16;-1.37E-05;30.625717;;;-16;0.0000137
1.00E-07;3.78E-10;30.775591;-16.5;-1.38E-05;30.775591;;;-16.5;0.0000138
-2.00E-07;3.80E-10;30.947084;-17;-1.38E-05;30.947084;;;-17;0.0000138
2.00E-07;3.73E-10;31.09695;-17.5;-1.39E-05;31.09695;;;-17.5;0.0000139
-2.00E-07;3.66E-10;31.2467;-18;-1.39E-05;31.2467;;;-18;0.0000139
0;3.65E-10;31.39656;-18.5;-1.39E-05;31.39656;;;-18.5;0.0000139
-1.00E-07;3.57E-10;31.565989;-19;-1.40E-05;31.565989;;;-19;0.000014
1.00E-07;3.55E-10;31.715914;-19.5;-1.40E-05;31.715914;;;-19.5;0.000014
-1.00E-07;3.58E-10;31.8657;-20;-1.40E-05;31.8657;;;-20;0.000014
-1.00E-07;3.47E-10;31.988071;-20;-1.41E-05;31.988071;;;-20;0.0000141
-4.00E-07;3.43E-10;32.137962;-19.5;-1.40E-05;32.137962;;;-19.5;0.000014
2.00E-07;3.40E-10;32.287765;-19;-1.40E-05;32.287765;;;-19;0.000014
7.00E-07;3.40E-10;32.471666;-18.5;-1.40E-05;32.471666;;;-18.5;0.000014
-2.00E-07;3.23E-10;32.621769;-18;-1.39E-05;32.621769;;;-18;0.0000139
0;3.28E-10;32.771564;-17.5;-1.39E-05;32.771564;;;-17.5;0.0000139
-1.00E-07;3.21E-10;32.954734;-17;-1.38E-05;32.954734;;;-17;0.0000138
-1.00E-07;3.21E-10;33.104638;-16.5;-1.38E-05;33.104638;;;-16.5;0.0000138
1.00E-07;3.23E-10;33.254568;-16;-1.38E-05;33.254568;;;-16;0.0000138
-2.00E-07;3.20E-10;33.404501;-15.5;-1.37E-05;33.404501;;;-15.5;0.0000137
-6.00E-07;3.12E-10;33.571044;-15;-1.37E-05;33.571044;;;-15;0.0000137
7.00E-07;3.05E-10;33.72097;-14.5;-1.36E-05;33.72097;;;-14.5;0.0000136
-2.00E-07;3.08E-10;33.870778;-14;-1.36E-05;33.870778;;;-14;0.0000136
0;3.12E-10;34.020578;-13.5;-1.35E-05;34.020578;;;-13.5;0.0000135
1.00E-07;3.00E-10;34.17211;-13;-1.34E-05;34.17211;;;-13;0.0000134
1.00E-07;2.92E-10;34.321907;-12.5;-1.34E-05;34.321907;;;-12.5;0.0000134
2.00E-07;2.91E-10;34.486552;-12;-1.33E-05;34.486552;;;-12;0.0000133
-2.00E-07;2.82E-10;34.63643;-11.5;-1.32E-05;34.63643;;;-11.5;0.0000132
4.00E-07;2.58E-10;34.786299;-11;-1.32E-05;34.786299;;;-11;0.0000132
2.00E-07;2.57E-10;34.962152;-10.5;-1.31E-05;34.962152;;;-10.5;0.0000131
0;2.06E-10;35.111999;-10;-1.30E-05;35.111999;;;-10;0.000013
-2.00E-07;1.33E-10;35.261833;-9.5;-1.29E-05;35.261833;;;-9.5;0.0000129
-4.00E-07;2.94E-11;35.411766;-9;-1.27E-05;35.411766;;;-9;0.0000127
-6.00E-07;-7.62E-11;35.576264;-8.5;-1.26E-05;35.576264;;;-8.5;0.0000126
-1.00E-07;-2.05E-10;35.726199;-8;-1.25E-05;35.726199;;;-8;0.0000125
-5.00E-07;-2.72E-10;35.876025;-7.5;-1.23E-05;35.876025;;;-7.5;0.0000123
-6.00E-07;-3.66E-10;36.025863;-7;-1.21E-05;36.025863;;;-7;0.0000121
-5.00E-07;-4.95E-10;36.177302;-6.5;-1.19E-05;36.177302;;;-6.5;0.0000119
-8.00E-07;-5.55E-10;36.327153;-6;-1.16E-05;36.327153;;;-6;0.0000116
-8.00E-07;-2.92E-10;36.491869;-5.5;-1.14E-05;36.491869;;;-5.5;0.0000114
-5.00E-07;-1.38E-10;36.641695;-5;-1.10E-05;36.641695;;;-5;0.000011
-3.00E-07;-5.75E-12;36.79164;-4.5;-1.06E-05;36.79164;;;-4.5;0.0000106
3.00E-07;1.31E-10;36.967318;-4;-1.01E-05;36.967318;;;-4;0.0000101
-4.00E-07;1.41E-10;37.117166;-3.5;-9.58E-06;37.117166;;;-3.5;0.00000958
-3.00E-07;1.56E-10;37.269614;-3;-8.89E-06;37.269614;;;-3;0.00000889
0;1.34E-10;37.419533;-2.5;-8.06E-06;37.419533;;;-2.5;0.00000806
-3.00E-07;9.72E-11;37.581371;-2;-7.01E-06;37.581371;;;-2;0.00000701
-1.00E-07;4.19E-11;37.731297;-1.5;-5.70E-06;37.731297;;;-1.5;0.0000057
-4.00E-07;-1.02E-11;37.881121;-1;-4.05E-06;37.881121;;;-1;0.00000405
-4.00E-07;-7.02E-11;38.030932;-0.5;-2.09E-06;38.030932;;;-0.5;0.00000209
3.00E-07;-1.36E-10;38.205523;0;3.62E-10;38.205523;;;0;3.62E-10
-5;-2.77E-09;38.381493;0;1.96E-09;38.381493;;;0;1.96E-09
-4.99999;-1.91E-09;38.534707;-0.5;-2.87E-06;38.534707;;;-0.5;0.00000287
-5.00001;-1.60E-09;38.686945;-1;-5.96E-06;38.686945;;;-1;0.00000596
-5.00001;-1.36E-09;38.836877;-1.5;-9.13E-06;38.836877;;;-1.5;0.00000913
-5;-1.14E-09;39.00506;-2;-1.23E-05;39.00506;;;-2;0.0000123
-5.00001;-1.03E-09;39.154952;-2.5;-1.54E-05;39.154952;;;-2.5;0.0000154
-5.00001;-8.93E-10;39.304805;-3;-1.85E-05;39.304805;;;-3;0.0000185
-5.00001;-7.92E-10;39.484613;-3.5;-2.15E-05;39.484613;;;-3.5;0.0000215
-5.00001;-6.63E-10;39.634546;-4;-2.43E-05;39.634546;;;-4;0.0000243
-5;-5.72E-10;39.784486;-4.5;-2.69E-05;39.784486;;;-4.5;0.0000269
-5.00001;-4.86E-10;39.958627;-5;-2.94E-05;39.958627;;;-5;0.0000294
-5;-3.97E-10;40.108599;-5.5;-3.17E-05;40.108599;;;-5.5;0.0000317
-5;-3.34E-10;40.258461;-6;-3.37E-05;40.258461;;;-6;0.0000337
-5.00001;-2.82E-10;40.408355;-6.5;-3.54E-05;40.408355;;;-6.5;0.0000354
-5;-2.22E-10;40.560578;-7;-3.68E-05;40.560578;;;-7;0.0000368
-5;-1.97E-10;40.710518;-7.5;-3.79E-05;40.710518;;;-7.5;0.0000379
-5.00001;-1.73E-10;40.860336;-8;-3.88E-05;40.860336;;;-8;0.0000388
-5.00001;-1.31E-10;41.010302;-8.5;-3.96E-05;41.010302;;;-8.5;0.0000396
-5.00001;-9.07E-11;41.160229;-9;-4.02E-05;41.160229;;;-9;0.0000402
-5.00001;-3.00E-11;41.310091;-9.5;-4.07E-05;41.310091;;;-9.5;0.0000407
-5.00001;-3.51E-11;41.489973;-10;-4.12E-05;41.489973;;;-10;0.0000412
-5;1.43E-10;41.639855;-10.5;-4.16E-05;41.639855;;;-10.5;0.0000416
-5.00001;2.30E-10;41.78967;-11;-4.19E-05;41.78967;;;-11;0.0000419
-5.00001;2.15E-10;41.963721;-11.5;-4.23E-05;41.963721;;;-11.5;0.0000423
-5.00001;3.23E-10;42.113683;-12;-4.25E-05;42.113683;;;-12;0.0000425
-5;3.48E-10;42.263529;-12.5;-4.28E-05;42.263529;;;-12.5;0.0000428
-5.00001;3.34E-10;42.413436;-13;-4.30E-05;42.413436;;;-13;0.000043
-5.00001;3.04E-10;42.563261;-13.5;-4.32E-05;42.563261;;;-13.5;0.0000432
-5.00001;2.65E-10;42.713191;-14;-4.34E-05;42.713191;;;-14;0.0000434
-5;2.16E-10;42.863045;-14.5;-4.36E-05;42.863045;;;-14.5;0.0000436
-5;1.62E-10;43.012897;-15;-4.37E-05;43.012897;;;-15;0.0000437
-5;9.45E-11;43.162734;-15.5;-4.39E-05;43.162734;;;-15.5;0.0000439
-5.00001;4.07E-11;43.312494;-16;-4.40E-05;43.312494;;;-16;0.000044
-5.00001;1.00E-11;43.498352;-16.5;-4.41E-05;43.498352;;;-16.5;0.0000441
-5.00001;-2.37E-11;43.648431;-17;-4.43E-05;43.648431;;;-17;0.0000443
-5.00001;-4.03E-11;43.798308;-17.5;-4.44E-05;43.798308;;;-17.5;0.0000444
-5;-5.92E-11;43.979143;-18;-4.45E-05;43.979143;;;-18;0.0000445
-5.00001;-7.48E-11;44.129013;-18.5;-4.46E-05;44.129013;;;-18.5;0.0000446
-5.00001;-8.14E-11;44.278863;-19;-4.47E-05;44.278863;;;-19;0.0000447
-5;-1.01E-10;44.428754;-19.5;-4.48E-05;44.428754;;;-19.5;0.0000448
-5;-9.83E-11;44.599519;-20;-4.49E-05;44.599519;;;-20;0.0000449
-5;-1.25E-10;44.721893;-20;-4.49E-05;44.721893;;;-20;0.0000449
