File Name: 00_Sample7_device1_trfSat_dark_begin.dat;;;;;;;;;
File Data: 21/11/2023;12:26:14;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
1.54E+05;1.00E+00;6.47E-11;-1.50E+00;-1.11E-10;;;;6.4691E-11;1.1115E-10
1.55E+05;1.00E+00;6.45E-11;-2.00E+00;-1.11E-10;;;;6.4546E-11;1.1114E-10
1.55E+05;1.00E+00;6.43E-11;-2.50E+00;-1.12E-10;;;;6.4306E-11;1.1189E-10
1.56E+05;1.00E+00;6.50E-11;-3.00E+00;-1.11E-10;;;;6.4969E-11;1.1136E-10
1.56E+05;1.00E+00;6.49E-11;-3.50E+00;-1.12E-10;;;;6.488E-11;1.1187E-10
1.57E+05;1.00E+00;6.47E-11;-4.00E+00;-1.12E-10;;;;6.4745E-11;1.1172E-10
1.57E+05;1.00E+00;6.49E-11;-4.50E+00;-1.12E-10;;;;6.4892E-11;1.1193E-10
1.58E+05;1.00E+00;6.53E-11;-5.00E+00;-1.12E-10;;;;6.5293E-11;1.1221E-10
1.58E+05;1.00E+00;6.59E-11;-5.50E+00;-1.13E-10;;;;6.5926E-11;1.129E-10
1.59E+05;1.00E+00;6.51E-11;-6.00E+00;-1.13E-10;;;;6.5097E-11;1.1276E-10
1.59E+05;1.00E+00;6.47E-11;-6.50E+00;-1.12E-10;;;;6.4659E-11;1.1212E-10
1.60E+05;1.00E+00;6.48E-11;-7.00E+00;-1.12E-10;;;;6.4763E-11;1.124E-10
1.60E+05;1.00E+00;6.55E-11;-7.50E+00;-1.13E-10;;;;6.5494E-11;1.1282E-10
1.61E+05;1.00E+00;6.48E-11;-8.00E+00;-1.13E-10;;;;6.4844E-11;1.1315E-10
1.61E+05;1.00E+00;6.53E-11;-8.50E+00;-1.13E-10;;;;6.5316E-11;1.1348E-10
1.62E+05;1.00E+00;6.54E-11;-9.00E+00;-1.14E-10;;;;6.5415E-11;1.136E-10
1.62E+05;1.00E+00;6.39E-11;-9.50E+00;-1.13E-10;;;;6.3919E-11;1.1317E-10
1.63E+05;1.00E+00;6.05E-11;-1.00E+01;-1.09E-10;;;;6.0474E-11;1.0949E-10
1.63E+05;1.00E+00;5.93E-11;-1.05E+01;-1.09E-10;;;;5.9278E-11;1.0892E-10
1.64E+05;1.00E+00;6.00E-11;-1.10E+01;-1.09E-10;;;;5.9992E-11;1.0913E-10
1.64E+05;1.00E+00;6.12E-11;-1.15E+01;-1.10E-10;;;;6.1232E-11;1.0991E-10
1.65E+05;1.00E+00;6.03E-11;-1.20E+01;-1.10E-10;;;;6.0312E-11;1.0957E-10
1.65E+05;1.00E+00;5.88E-11;-1.25E+01;-1.09E-10;;;;5.8763E-11;1.0883E-10
1.66E+05;1.00E+00;5.80E-11;-1.30E+01;-1.07E-10;;;;5.8026E-11;1.0701E-10
1.66E+05;1.00E+00;6.42E-11;-1.35E+01;-1.13E-10;;;;6.4191E-11;1.1324E-10
1.67E+05;1.00E+00;6.46E-11;-1.40E+01;-1.13E-10;;;;6.4641E-11;1.1275E-10
1.67E+05;1.00E+00;8.88E-11;-1.45E+01;-2.53E-10;;;;8.8819E-11;2.5262E-10
1.68E+05;1.00E+00;8.74E-11;-1.50E+01;-1.47E-10;;;;8.7361E-11;1.4736E-10
1.68E+05;1.00E+00;8.45E-11;-1.55E+01;-1.29E-10;;;;8.4502E-11;1.293E-10
1.69E+05;1.00E+00;1.02E-10;-1.60E+01;-1.41E-10;;;;1.0173E-10;1.4069E-10
1.69E+05;1.00E+00;1.10E-10;-1.65E+01;-1.48E-10;;;;1.0979E-10;1.4759E-10
1.70E+05;1.00E+00;1.03E-10;-1.70E+01;-1.46E-10;;;;1.0264E-10;1.4621E-10
1.70E+05;1.00E+00;1.47E-10;-1.75E+01;-2.01E-10;;;;1.4736E-10;2.0117E-10
1.71E+05;1.00E+00;7.46E-11;-1.80E+01;-1.32E-10;;;;7.4563E-11;1.3247E-10
1.71E+05;1.00E+00;6.39E-11;-1.85E+01;-1.16E-10;;;;6.3876E-11;1.1625E-10
1.72E+05;1.00E+00;6.11E-11;-1.90E+01;-1.14E-10;;;;6.1072E-11;1.1379E-10
1.72E+05;1.00E+00;5.98E-11;-1.95E+01;-1.11E-10;;;;5.9786E-11;1.1105E-10
1.73E+05;1.00E+00;6.01E-11;-2.00E+01;-1.12E-10;;;;6.012E-11;1.1235E-10
1.73E+05;1.00E+00;5.97E-11;-2.05E+01;-1.14E-10;;;;5.9688E-11;1.1427E-10
1.74E+05;1.00E+00;6.01E-11;-2.10E+01;-1.13E-10;;;;6.007E-11;1.1272E-10
1.74E+05;1.00E+00;5.90E-11;-2.15E+01;-1.11E-10;;;;5.9005E-11;1.1144E-10
1.75E+05;1.00E+00;5.98E-11;-2.20E+01;-1.11E-10;;;;5.9792E-11;1.1145E-10
1.75E+05;1.00E+00;6.05E-11;-2.25E+01;-1.13E-10;;;;6.0498E-11;1.1287E-10
1.76E+05;1.00E+00;5.88E-11;-2.30E+01;-1.12E-10;;;;5.8765E-11;1.1211E-10
1.76E+05;1.00E+00;5.79E-11;-2.35E+01;-1.10E-10;;;;5.7917E-11;1.0955E-10
1.77E+05;1.00E+00;5.70E-11;-2.40E+01;-1.11E-10;;;;5.7035E-11;1.1087E-10
1.77E+05;1.00E+00;5.54E-11;-2.45E+01;-1.08E-10;;;;5.5373E-11;1.0847E-10
1.78E+05;1.00E+00;5.68E-11;-2.50E+01;-1.09E-10;;;;5.684E-11;1.0948E-10
1.78E+05;1.00E+00;5.83E-11;-2.55E+01;-1.12E-10;;;;5.8279E-11;1.116E-10
1.79E+05;1.00E+00;6.00E-11;-2.60E+01;-1.13E-10;;;;5.9978E-11;1.1265E-10
1.79E+05;1.00E+00;6.03E-11;-2.65E+01;-1.12E-10;;;;6.0316E-11;1.123E-10
1.80E+05;1.00E+00;5.93E-11;-2.70E+01;-1.13E-10;;;;5.9254E-11;1.1282E-10
1.80E+05;1.00E+00;5.95E-11;-2.75E+01;-1.12E-10;;;;5.9475E-11;1.1207E-10
1.81E+05;1.00E+00;5.96E-11;-2.80E+01;-1.13E-10;;;;5.9611E-11;1.1265E-10
1.81E+05;1.00E+00;5.95E-11;-2.85E+01;-1.13E-10;;;;5.9483E-11;1.1341E-10
1.82E+05;1.00E+00;5.97E-11;-2.90E+01;-1.14E-10;;;;5.9661E-11;1.1354E-10
1.82E+05;1.00E+00;4.94E-11;-2.95E+01;-9.54E-11;;;;4.9434E-11;9.5447E-11
1.83E+05;1.00E+00;5.74E-11;-3.00E+01;-2.50E-10;;;;5.7386E-11;2.4957E-10
1.83E+05;1.00E+00;5.29E-11;-3.05E+01;-1.07E-10;;;;5.2885E-11;1.071E-10
1.84E+05;1.00E+00;5.52E-11;-3.10E+01;-1.09E-10;;;;5.5158E-11;1.0872E-10
1.84E+05;1.00E+00;5.53E-11;-3.15E+01;-1.10E-10;;;;5.5277E-11;1.1005E-10
1.85E+05;1.00E+00;5.50E-11;-3.20E+01;-1.10E-10;;;;5.4995E-11;1.1048E-10
1.85E+05;1.00E+00;5.55E-11;-3.25E+01;-1.10E-10;;;;5.5504E-11;1.1035E-10
1.86E+05;1.00E+00;5.59E-11;-3.30E+01;-1.11E-10;;;;5.5904E-11;1.1078E-10
1.86E+05;1.00E+00;5.57E-11;-3.35E+01;-1.10E-10;;;;5.5667E-11;1.1037E-10
1.87E+05;1.00E+00;5.52E-11;-3.40E+01;-1.10E-10;;;;5.5165E-11;1.1008E-10
1.87E+05;1.00E+00;5.51E-11;-3.45E+01;-1.10E-10;;;;5.5115E-11;1.1026E-10
1.88E+05;1.00E+00;5.55E-11;-3.50E+01;-1.11E-10;;;;5.5519E-11;1.1052E-10
1.88E+05;1.00E+00;5.63E-11;-3.55E+01;-1.11E-10;;;;5.6312E-11;1.1134E-10
1.89E+05;1.00E+00;5.67E-11;-3.60E+01;-1.12E-10;;;;5.6736E-11;1.1167E-10
1.89E+05;1.00E+00;5.79E-11;-3.65E+01;-1.13E-10;;;;5.787E-11;1.1331E-10
1.90E+05;1.00E+00;5.78E-11;-3.70E+01;-1.13E-10;;;;5.7849E-11;1.1299E-10
1.90E+05;1.00E+00;5.81E-11;-3.75E+01;-1.14E-10;;;;5.8097E-11;1.1352E-10
1.91E+05;1.00E+00;5.81E-11;-3.80E+01;-1.14E-10;;;;5.811E-11;1.136E-10
1.91E+05;1.00E+00;5.91E-11;-3.85E+01;-1.14E-10;;;;5.9074E-11;1.1437E-10
1.92E+05;1.00E+00;5.82E-11;-3.90E+01;-1.14E-10;;;;5.8203E-11;1.1367E-10
1.92E+05;1.00E+00;5.78E-11;-3.95E+01;-1.14E-10;;;;5.7759E-11;1.1366E-10
1.93E+05;1.00E+00;5.92E-11;-4.00E+01;-1.15E-10;;;;5.9227E-11;1.149E-10
1.93E+05;1.00E+00;5.88E-11;-4.05E+01;-1.15E-10;;;;5.8798E-11;1.1525E-10
1.94E+05;1.00E+00;5.70E-11;-4.10E+01;-1.14E-10;;;;5.7021E-11;1.1406E-10
1.94E+05;1.00E+00;5.72E-11;-4.15E+01;-1.14E-10;;;;5.7162E-11;1.1358E-10
1.95E+05;1.00E+00;5.84E-11;-4.20E+01;-1.15E-10;;;;5.841E-11;1.1454E-10
1.95E+05;1.00E+00;5.95E-11;-4.25E+01;-1.16E-10;;;;5.9515E-11;1.1575E-10
1.96E+05;1.00E+00;6.02E-11;-4.30E+01;-1.18E-10;;;;6.0157E-11;1.1754E-10
1.96E+05;1.00E+00;6.00E-11;-4.35E+01;-1.17E-10;;;;5.9999E-11;1.1682E-10
1.97E+05;1.00E+00;6.07E-11;-4.40E+01;-1.17E-10;;;;6.0699E-11;1.169E-10
1.97E+05;1.00E+00;5.89E-11;-4.45E+01;-1.11E-10;;;;5.8888E-11;1.114E-10
1.98E+05;1.00E+00;6.79E-11;-4.50E+01;-2.63E-10;;;;6.7935E-11;2.6347E-10
1.98E+05;1.00E+00;6.13E-11;-4.55E+01;-1.18E-10;;;;6.1258E-11;1.1802E-10
1.99E+05;1.00E+00;6.04E-11;-4.60E+01;-1.18E-10;;;;6.0359E-11;1.1838E-10
1.99E+05;1.00E+00;5.87E-11;-4.65E+01;-1.17E-10;;;;5.8651E-11;1.1715E-10
2.00E+05;1.00E+00;5.89E-11;-4.70E+01;-1.16E-10;;;;5.8904E-11;1.1601E-10
2.00E+05;1.00E+00;5.83E-11;-4.75E+01;-1.17E-10;;;;5.8276E-11;1.1679E-10
2.01E+05;1.00E+00;5.87E-11;-4.80E+01;-1.17E-10;;;;5.8706E-11;1.1693E-10
2.01E+05;1.00E+00;5.78E-11;-4.85E+01;-1.16E-10;;;;5.7847E-11;1.1629E-10
2.02E+05;1.00E+00;5.89E-11;-4.90E+01;-1.17E-10;;;;5.8893E-11;1.1696E-10
2.02E+05;1.00E+00;6.04E-11;-4.95E+01;-1.18E-10;;;;6.0432E-11;1.1839E-10
2.03E+05;1.00E+00;6.14E-11;-5.00E+01;-1.20E-10;;;;6.1411E-11;1.1979E-10
