Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	7.0748e-10	2.8374e-09	-10.0	20.0
1.0	4.0058e-10	1.0771e-09	-10.0	19.9
1.5	3.0028e-10	7.4755e-10	-10.0	19.8
2.0	2.4484e-10	5.6438e-10	-10.0	19.7
2.5	2.0846e-10	4.4907e-10	-10.0	19.6
3.0	1.8437e-10	3.7151e-10	-10.0	19.5
3.5	1.6637e-10	3.123e-10	-10.0	19.4
4.0	1.5142e-10	2.6773e-10	-10.0	19.3
4.5	1.4124e-10	2.3391e-10	-10.0	19.2
5.0	1.3189e-10	2.064e-10	-10.0	19.1
5.5	1.2427e-10	1.8451e-10	-10.0	19.0
6.0	1.1852e-10	1.6639e-10	-10.0	18.9
6.5	1.1276e-10	1.5089e-10	-10.0	18.8
7.0	1.0954e-10	1.3742e-10	-10.0	18.7
7.5	1.0566e-10	1.2583e-10	-10.0	18.6
8.0	1.0203e-10	1.1445e-10	-10.0	18.5
8.5	9.9261e-11	1.0552e-10	-10.0	18.4
9.0	9.6719e-11	9.8317e-11	-10.0	18.3
9.5	9.4261e-11	9.1139e-11	-10.0	18.2
10.0	9.1435e-11	8.2256e-11	-10.0	18.1
10.5	8.9117e-11	7.5635e-11	-10.0	18.0
11.0	8.8339e-11	7.0406e-11	-10.0	17.9
11.5	8.6532e-11	6.307e-11	-10.0	17.8
12.0	8.4944e-11	5.5882e-11	-10.0	17.7
12.5	8.4447e-11	4.7771e-11	-10.0	17.6
13.0	8.2941e-11	3.6844e-11	-10.0	17.5
13.5	8.298e-11	2.664e-11	-10.0	17.4
14.0	8.1723e-11	1.2711e-11	-10.0	17.3
14.5	8.2239e-11	2.7609e-12	-10.0	17.2
15.0	9.0457e-11	1.0043e-11	-10.0	17.1
15.5	8.9631e-11	1.3594e-10	-10.0	17.0
16.0	1.1258e-10	5.756e-11	-10.0	16.9
16.5	1.3829e-10	7.2026e-11	-10.0	16.8
17.0	1.7454e-10	8.7882e-11	-10.0	16.7
17.5	2.2258e-10	1.0209e-10	-10.0	16.6
