File Name: 13_Sample14_device3_trfSat_dark_final.dat;;;;;;;;;
File Data: 22/11/2023;13:44:42;;;;;;;;
Start V: 0;;;;;;;;;
Step V: 0;;;;;;;;;
Stop V: 0;;;;;;;;;
Range V: 200;;;;;;;;;
Delay(ms): 0;;;;;;;;;
Auorange: yes;;;;;;;;;
Sweep type: log;;;;;;;;;
Instrument Meter: SM2614;;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;;|IDrain|, |IGate| (A);|IGate| (A)
7.90E+04;1.00E+00;1.80E-07;2.85E+01;5.99E-11;;;;1.7989E-07;5.9911E-11
7.95E+04;1.00E+00;1.92E-07;2.90E+01;6.03E-11;;;;1.9182E-07;6.0273E-11
8.00E+04;1.00E+00;2.08E-07;2.95E+01;5.98E-11;;;;2.0768E-07;5.9804E-11
8.05E+04;1.00E+00;2.19E-07;3.00E+01;5.98E-11;;;;2.1856E-07;5.9824E-11
8.10E+04;1.00E+00;2.35E-07;3.05E+01;6.02E-11;;;;2.3509E-07;6.0211E-11
8.15E+04;1.00E+00;2.53E-07;3.10E+01;6.03E-11;;;;2.5254E-07;6.0254E-11
8.20E+04;1.00E+00;2.65E-07;3.15E+01;6.03E-11;;;;2.6501E-07;6.0273E-11
8.25E+04;1.00E+00;2.69E-07;3.20E+01;6.03E-11;;;;2.6904E-07;6.0278E-11
8.30E+04;1.00E+00;2.87E-07;3.25E+01;6.03E-11;;;;2.8683E-07;6.0322E-11
8.35E+04;1.00E+00;3.06E-07;3.30E+01;6.04E-11;;;;3.0635E-07;6.0368E-11
8.40E+04;1.00E+00;3.20E-07;3.35E+01;6.06E-11;;;;3.2032E-07;6.0622E-11
8.45E+04;1.00E+00;3.34E-07;3.40E+01;6.03E-11;;;;3.3417E-07;6.034E-11
8.50E+04;1.00E+00;3.58E-07;3.45E+01;6.09E-11;;;;3.5815E-07;6.0874E-11
8.55E+04;1.00E+00;3.75E-07;3.50E+01;6.06E-11;;;;3.7495E-07;6.0629E-11
8.60E+04;1.00E+00;3.94E-07;3.55E+01;6.07E-11;;;;3.9351E-07;6.0747E-11
8.65E+04;1.00E+00;4.17E-07;3.60E+01;6.07E-11;;;;4.1675E-07;6.0723E-11
8.70E+04;1.00E+00;4.34E-07;3.65E+01;6.10E-11;;;;4.3402E-07;6.097E-11
8.75E+04;1.00E+00;4.54E-07;3.70E+01;6.09E-11;;;;4.5446E-07;6.0915E-11
8.80E+04;1.00E+00;4.72E-07;3.75E+01;6.11E-11;;;;4.7176E-07;6.1057E-11
8.85E+04;1.00E+00;5.00E-07;3.80E+01;6.11E-11;;;;4.9984E-07;6.1133E-11
8.90E+04;1.00E+00;5.32E-07;3.85E+01;6.07E-11;;;;5.323E-07;6.0707E-11
8.95E+04;1.00E+00;5.49E-07;3.90E+01;6.10E-11;;;;5.4876E-07;6.097E-11
9.00E+04;1.00E+00;5.70E-07;3.95E+01;6.13E-11;;;;5.6984E-07;6.1303E-11
9.05E+04;1.00E+00;5.98E-07;4.00E+01;6.14E-11;;;;5.9758E-07;6.1398E-11
9.10E+04;1.00E+00;6.28E-07;4.05E+01;5.12E-11;;;;6.2775E-07;5.1209E-11
9.15E+04;1.00E+00;6.58E-07;4.10E+01;1.95E-10;;;;6.578E-07;1.9473E-10
9.20E+04;1.00E+00;6.91E-07;4.15E+01;6.13E-11;;;;6.9146E-07;6.1344E-11
9.25E+04;1.00E+00;7.20E-07;4.20E+01;6.19E-11;;;;7.2025E-07;6.188E-11
9.30E+04;1.00E+00;7.52E-07;4.25E+01;6.20E-11;;;;7.5154E-07;6.2003E-11
9.35E+04;1.00E+00;7.87E-07;4.30E+01;6.23E-11;;;;7.8674E-07;6.2321E-11
9.40E+04;1.00E+00;8.15E-07;4.35E+01;6.23E-11;;;;8.1469E-07;6.2333E-11
9.45E+04;1.00E+00;8.41E-07;4.40E+01;6.30E-11;;;;8.4057E-07;6.2976E-11
9.50E+04;1.00E+00;8.77E-07;4.45E+01;6.38E-11;;;;8.7739E-07;6.3795E-11
9.55E+04;1.00E+00;9.10E-07;4.50E+01;6.37E-11;;;;9.1018E-07;6.374E-11
9.60E+04;1.00E+00;9.62E-07;4.55E+01;6.40E-11;;;;9.6168E-07;6.4049E-11
9.65E+04;1.00E+00;1.01E-06;4.60E+01;6.49E-11;;;;1.0099E-06;6.487E-11
9.70E+04;1.00E+00;1.06E-06;4.65E+01;8.72E-11;;;;1.0551E-06;8.7191E-11
9.75E+04;1.00E+00;1.10E-06;4.70E+01;7.57E-11;;;;1.1035E-06;7.574E-11
9.80E+04;1.00E+00;1.14E-06;4.75E+01;6.72E-11;;;;1.1356E-06;6.7223E-11
9.85E+04;1.00E+00;1.19E-06;4.80E+01;6.75E-11;;;;1.1942E-06;6.7474E-11
9.90E+04;1.00E+00;1.24E-06;4.85E+01;6.74E-11;;;;1.2412E-06;6.7438E-11
9.95E+04;1.00E+00;1.28E-06;4.90E+01;6.75E-11;;;;0.000001279;6.7501E-11
1.00E+05;1.00E+00;1.32E-06;4.95E+01;6.78E-11;;;;1.3201E-06;6.7831E-11
1.01E+05;1.00E+00;1.39E-06;5.00E+01;6.83E-11;;;;1.3919E-06;6.8297E-11
1.01E+05;1.00E+00;1.46E-06;5.05E+01;6.86E-11;;;;1.4586E-06;6.8581E-11
1.02E+05;1.00E+00;1.37E-06;5.00E+01;-8.33E-11;;;;1.3674E-06;8.3324E-11
1.02E+05;1.00E+00;1.28E-06;4.95E+01;-8.79E-11;;;;1.2829E-06;8.7872E-11
1.03E+05;1.00E+00;1.22E-06;4.90E+01;-8.97E-11;;;;1.2164E-06;8.9711E-11
1.03E+05;1.00E+00;1.16E-06;4.85E+01;-9.06E-11;;;;1.1631E-06;9.059E-11
1.04E+05;1.00E+00;1.11E-06;4.80E+01;-9.14E-11;;;;1.1082E-06;9.1373E-11
1.04E+05;1.00E+00;1.03E-06;4.75E+01;-9.13E-11;;;;1.0336E-06;9.1274E-11
1.05E+05;1.00E+00;9.83E-07;4.70E+01;-9.10E-11;;;;9.8294E-07;9.095E-11
1.05E+05;1.00E+00;9.32E-07;4.65E+01;-1.04E-10;;;;9.3225E-07;1.0438E-10
1.06E+05;1.00E+00;8.73E-07;4.60E+01;-9.10E-11;;;;8.7257E-07;9.1003E-11
1.06E+05;1.00E+00;8.03E-07;4.55E+01;-8.29E-11;;;;8.0315E-07;8.292E-11
1.07E+05;1.00E+00;7.55E-07;4.50E+01;-2.27E-10;;;;7.5459E-07;2.2711E-10
1.07E+05;1.00E+00;7.12E-07;4.45E+01;-9.00E-11;;;;7.1167E-07;8.9959E-11
1.08E+05;1.00E+00;6.75E-07;4.40E+01;-8.98E-11;;;;6.7502E-07;8.9763E-11
1.08E+05;1.00E+00;6.23E-07;4.35E+01;-8.93E-11;;;;6.2273E-07;8.9328E-11
1.09E+05;1.00E+00;5.84E-07;4.30E+01;-8.92E-11;;;;5.8427E-07;8.9184E-11
1.09E+05;1.00E+00;5.52E-07;4.25E+01;-8.94E-11;;;;5.5238E-07;8.9368E-11
1.10E+05;1.00E+00;5.22E-07;4.20E+01;-8.95E-11;;;;5.2184E-07;8.9526E-11
1.10E+05;1.00E+00;4.83E-07;4.15E+01;-8.96E-11;;;;4.8253E-07;8.9617E-11
1.11E+05;1.00E+00;4.51E-07;4.10E+01;-9.00E-11;;;;4.5082E-07;8.9963E-11
1.11E+05;1.00E+00;4.12E-07;4.05E+01;-9.00E-11;;;;4.118E-07;8.9977E-11
1.12E+05;1.00E+00;3.80E-07;4.00E+01;-9.02E-11;;;;3.7986E-07;9.022E-11
1.12E+05;1.00E+00;3.51E-07;3.95E+01;-9.02E-11;;;;3.505E-07;9.0238E-11
1.13E+05;1.00E+00;3.24E-07;3.90E+01;-9.14E-11;;;;3.2362E-07;9.135E-11
1.13E+05;1.00E+00;2.97E-07;3.85E+01;-9.07E-11;;;;2.974E-07;9.0681E-11
1.14E+05;1.00E+00;2.71E-07;3.80E+01;-9.09E-11;;;;2.7118E-07;9.0873E-11
1.14E+05;1.00E+00;2.49E-07;3.75E+01;-9.09E-11;;;;2.4865E-07;9.0915E-11
1.15E+05;1.00E+00;2.28E-07;3.70E+01;-9.13E-11;;;;2.2821E-07;9.1268E-11
1.15E+05;1.00E+00;2.10E-07;3.65E+01;-9.12E-11;;;;2.0987E-07;9.1211E-11
1.16E+05;1.00E+00;1.90E-07;3.60E+01;-9.13E-11;;;;1.9036E-07;9.1308E-11
1.16E+05;1.00E+00;1.72E-07;3.55E+01;-9.18E-11;;;;1.7195E-07;9.1841E-11
1.17E+05;1.00E+00;1.53E-07;3.50E+01;-9.19E-11;;;;1.528E-07;9.1906E-11
1.17E+05;1.00E+00;1.36E-07;3.45E+01;-9.17E-11;;;;1.3629E-07;9.1729E-11
1.18E+05;1.00E+00;1.20E-07;3.40E+01;-9.20E-11;;;;1.2018E-07;9.2019E-11
1.18E+05;1.00E+00;1.06E-07;3.35E+01;-9.21E-11;;;;1.0601E-07;9.2117E-11
1.19E+05;1.00E+00;9.10E-08;3.30E+01;-9.26E-11;;;;9.102E-08;9.2589E-11
1.19E+05;1.00E+00;7.60E-08;3.25E+01;-1.53E-10;;;;7.5982E-08;1.528E-10
1.20E+05;1.00E+00;6.21E-08;3.20E+01;-9.28E-11;;;;6.2125E-08;9.2787E-11
1.20E+05;1.00E+00;4.93E-08;3.15E+01;-9.28E-11;;;;4.9273E-08;9.2756E-11
1.21E+05;1.00E+00;3.87E-08;3.10E+01;-9.28E-11;;;;3.8745E-08;9.2779E-11
1.21E+05;1.00E+00;3.00E-08;3.05E+01;-9.19E-11;;;;3.0009E-08;9.1888E-11
1.22E+05;1.00E+00;2.27E-08;3.00E+01;-2.36E-10;;;;2.267E-08;2.3631E-10
1.22E+05;1.00E+00;1.71E-08;2.95E+01;-9.33E-11;;;;1.7066E-08;9.3324E-11
1.23E+05;1.00E+00;1.24E-08;2.90E+01;-9.35E-11;;;;1.2357E-08;9.3538E-11
1.23E+05;1.00E+00;8.49E-09;2.85E+01;-9.34E-11;;;;8.4883E-09;9.3443E-11
1.24E+05;1.00E+00;5.36E-09;2.80E+01;-9.37E-11;;;;5.358E-09;9.367E-11
