File Name: 10_Sample14_device3_trfSat_dark_beginl.dat;;;;;;;;
File Data: 22/11/2023;13:15:21;;;;;;;
Start V: 0;;;;;;;;
Step V: 0;;;;;;;;
Stop V: 0;;;;;;;;
Range V: 200;;;;;;;;
Delay(ms): 0;;;;;;;;
Auorange: yes;;;;;;;;
Sweep type: log;;;;;;;;
Instrument Meter: SM2614;;;;;;;;
Time(ms);Vdrain(V);Idrain(A);Vgate(V);Igate(A);;;|IDrain|, |IGate| (A);|IGate| (A)
1.51E+05;1.00E+00;8.67E-11;1.50E+00;-9.57E-11;;;8.6659E-11;9.5666E-11
1.52E+05;1.00E+00;8.51E-11;1.00E+00;-8.92E-11;;;8.51E-11;8.9151E-11
1.52E+05;1.00E+00;9.00E-11;5.00E-01;-2.33E-10;;;9.0009E-11;2.3316E-10
1.53E+05;1.00E+00;8.62E-11;0.00E+00;-9.59E-11;;;8.6151E-11;9.5938E-11
1.53E+05;1.00E+00;8.62E-11;-5.00E-01;-9.61E-11;;;8.6176E-11;9.6142E-11
1.54E+05;1.00E+00;8.65E-11;-1.00E+00;-9.62E-11;;;8.6457E-11;9.6203E-11
1.54E+05;1.00E+00;8.61E-11;-1.50E+00;-9.64E-11;;;8.6082E-11;9.6363E-11
1.55E+05;1.00E+00;8.60E-11;-2.00E+00;-9.64E-11;;;8.6045E-11;9.6375E-11
1.55E+05;1.00E+00;8.58E-11;-2.50E+00;-9.69E-11;;;8.58E-11;9.6879E-11
1.56E+05;1.00E+00;8.57E-11;-3.00E+00;-9.64E-11;;;8.5743E-11;9.6406E-11
1.56E+05;1.00E+00;8.55E-11;-3.50E+00;-9.65E-11;;;8.5473E-11;9.6515E-11
1.57E+05;1.00E+00;8.56E-11;-4.00E+00;-9.66E-11;;;8.5554E-11;9.6597E-11
1.57E+05;1.00E+00;8.56E-11;-4.50E+00;-9.67E-11;;;8.563E-11;9.6673E-11
1.58E+05;1.00E+00;8.51E-11;-5.00E+00;-9.67E-11;;;8.5081E-11;9.6663E-11
1.58E+05;1.00E+00;8.54E-11;-5.50E+00;-9.68E-11;;;8.5361E-11;9.675E-11
1.59E+05;1.00E+00;8.53E-11;-6.00E+00;-9.68E-11;;;8.5269E-11;9.6846E-11
1.59E+05;1.00E+00;8.52E-11;-6.50E+00;-9.68E-11;;;8.5167E-11;9.6803E-11
1.60E+05;1.00E+00;8.49E-11;-7.00E+00;-9.70E-11;;;8.4925E-11;9.7011E-11
1.60E+05;1.00E+00;8.48E-11;-7.50E+00;-9.69E-11;;;8.4842E-11;9.6852E-11
1.61E+05;1.00E+00;8.47E-11;-8.00E+00;-9.71E-11;;;8.4678E-11;9.7095E-11
1.61E+05;1.00E+00;8.48E-11;-8.50E+00;-9.71E-11;;;8.4816E-11;9.7086E-11
1.62E+05;1.00E+00;8.46E-11;-9.00E+00;-9.71E-11;;;8.4573E-11;9.7098E-11
1.62E+05;1.00E+00;8.46E-11;-9.50E+00;-9.71E-11;;;8.4637E-11;9.7059E-11
1.63E+05;1.00E+00;8.43E-11;-1.00E+01;-9.71E-11;;;8.4329E-11;9.7112E-11
1.63E+05;1.00E+00;8.42E-11;-1.05E+01;-9.73E-11;;;8.4246E-11;9.7257E-11
1.64E+05;1.00E+00;8.42E-11;-1.10E+01;-9.74E-11;;;8.4174E-11;9.7388E-11
1.64E+05;1.00E+00;8.39E-11;-1.15E+01;-9.74E-11;;;8.3909E-11;9.7392E-11
1.65E+05;1.00E+00;8.40E-11;-1.20E+01;-9.75E-11;;;8.3952E-11;9.7542E-11
1.65E+05;1.00E+00;8.39E-11;-1.25E+01;-9.73E-11;;;8.3885E-11;9.7295E-11
1.66E+05;1.00E+00;8.38E-11;-1.30E+01;-9.75E-11;;;8.375E-11;9.7504E-11
1.66E+05;1.00E+00;8.35E-11;-1.35E+01;-9.82E-11;;;8.3532E-11;9.8151E-11
1.67E+05;1.00E+00;8.25E-11;-1.40E+01;-9.67E-11;;;8.2471E-11;9.6657E-11
1.67E+05;1.00E+00;8.72E-11;-1.45E+01;-2.37E-10;;;8.7196E-11;2.37E-10
1.68E+05;1.00E+00;8.35E-11;-1.50E+01;-9.77E-11;;;8.35E-11;9.7688E-11
1.68E+05;1.00E+00;8.34E-11;-1.55E+01;-9.78E-11;;;8.3392E-11;9.7779E-11
1.69E+05;1.00E+00;8.33E-11;-1.60E+01;-9.80E-11;;;8.3327E-11;9.7965E-11
1.69E+05;1.00E+00;8.34E-11;-1.65E+01;-9.79E-11;;;8.3377E-11;9.7917E-11
1.70E+05;1.00E+00;8.32E-11;-1.70E+01;-9.81E-11;;;8.316E-11;9.811E-11
1.70E+05;1.00E+00;8.29E-11;-1.75E+01;-9.81E-11;;;8.2936E-11;9.811E-11
1.71E+05;1.00E+00;8.28E-11;-1.80E+01;-9.81E-11;;;8.2849E-11;9.8135E-11
1.71E+05;1.00E+00;8.26E-11;-1.85E+01;-9.81E-11;;;8.2627E-11;9.814E-11
1.72E+05;1.00E+00;8.26E-11;-1.90E+01;-9.84E-11;;;8.2581E-11;9.8363E-11
1.72E+05;1.00E+00;8.28E-11;-1.95E+01;-9.85E-11;;;8.2753E-11;9.8457E-11
1.73E+05;1.00E+00;8.26E-11;-2.00E+01;-9.85E-11;;;8.2586E-11;9.8535E-11
1.73E+05;1.00E+00;8.28E-11;-2.05E+01;-1.01E-10;;;8.2811E-11;1.007E-10
1.74E+05;1.00E+00;8.28E-11;-2.10E+01;-9.86E-11;;;8.2754E-11;9.8609E-11
1.74E+05;1.00E+00;8.24E-11;-2.15E+01;-9.87E-11;;;8.2367E-11;9.8672E-11
1.75E+05;1.00E+00;8.24E-11;-2.20E+01;-9.89E-11;;;8.2358E-11;9.8904E-11
1.75E+05;1.00E+00;8.23E-11;-2.25E+01;-9.88E-11;;;8.2262E-11;9.8774E-11
1.76E+05;1.00E+00;8.21E-11;-2.30E+01;-9.87E-11;;;8.2139E-11;9.8739E-11
1.76E+05;1.00E+00;8.22E-11;-2.35E+01;-9.92E-11;;;8.2157E-11;9.9162E-11
1.77E+05;1.00E+00;8.18E-11;-2.40E+01;-9.92E-11;;;8.1826E-11;9.9164E-11
1.77E+05;1.00E+00;8.19E-11;-2.45E+01;-9.92E-11;;;8.1916E-11;9.9248E-11
1.78E+05;1.00E+00;8.19E-11;-2.50E+01;-9.90E-11;;;8.1907E-11;9.9031E-11
1.78E+05;1.00E+00;8.16E-11;-2.55E+01;-9.90E-11;;;8.1618E-11;9.9014E-11
1.79E+05;1.00E+00;8.16E-11;-2.60E+01;-9.92E-11;;;8.1561E-11;9.9162E-11
1.79E+05;1.00E+00;8.17E-11;-2.65E+01;-9.94E-11;;;8.1676E-11;9.9406E-11
1.80E+05;1.00E+00;8.15E-11;-2.70E+01;-9.93E-11;;;8.154E-11;9.9277E-11
1.80E+05;1.00E+00;8.17E-11;-2.75E+01;-9.94E-11;;;8.1734E-11;9.9356E-11
1.81E+05;1.00E+00;8.17E-11;-2.80E+01;-9.95E-11;;;8.1734E-11;9.9504E-11
1.81E+05;1.00E+00;8.14E-11;-2.85E+01;-9.94E-11;;;8.1378E-11;9.9385E-11
1.82E+05;1.00E+00;8.14E-11;-2.90E+01;-9.93E-11;;;8.1404E-11;9.926E-11
1.82E+05;1.00E+00;7.93E-11;-2.95E+01;-8.34E-11;;;7.9294E-11;8.3418E-11
1.83E+05;1.00E+00;8.51E-11;-3.00E+01;-2.39E-10;;;8.5123E-11;2.3944E-10
1.83E+05;1.00E+00;8.11E-11;-3.05E+01;-9.97E-11;;;8.1133E-11;9.9689E-11
1.84E+05;1.00E+00;8.11E-11;-3.10E+01;-1.00E-10;;;8.1098E-11;1.0014E-10
1.84E+05;1.00E+00;8.10E-11;-3.15E+01;-9.99E-11;;;8.104E-11;9.9936E-11
1.85E+05;1.00E+00;8.09E-11;-3.20E+01;-9.99E-11;;;8.0934E-11;9.9915E-11
1.85E+05;1.00E+00;8.08E-11;-3.25E+01;-9.98E-11;;;8.0824E-11;9.9841E-11
1.86E+05;1.00E+00;8.11E-11;-3.30E+01;-1.00E-10;;;8.1075E-11;1.0006E-10
1.86E+05;1.00E+00;8.09E-11;-3.35E+01;-1.00E-10;;;8.0912E-11;1.0007E-10
1.87E+05;1.00E+00;8.06E-11;-3.40E+01;-1.00E-10;;;8.0605E-11;1.0002E-10
1.87E+05;1.00E+00;8.07E-11;-3.45E+01;-1.00E-10;;;8.0668E-11;1.0024E-10
1.88E+05;1.00E+00;8.05E-11;-3.50E+01;-1.00E-10;;;8.0546E-11;1.0024E-10
1.88E+05;1.00E+00;8.04E-11;-3.55E+01;-1.00E-10;;;8.0404E-11;1.0016E-10
1.89E+05;1.00E+00;8.05E-11;-3.60E+01;-1.01E-10;;;8.0453E-11;1.0056E-10
1.89E+05;1.00E+00;8.03E-11;-3.65E+01;-1.00E-10;;;8.0254E-11;1.0015E-10
1.90E+05;1.00E+00;8.05E-11;-3.70E+01;-1.00E-10;;;8.0496E-11;1.0045E-10
1.90E+05;1.00E+00;8.02E-11;-3.75E+01;-1.01E-10;;;8.019E-11;1.0064E-10
1.91E+05;1.00E+00;8.05E-11;-3.80E+01;-1.01E-10;;;8.0464E-11;1.0051E-10
1.91E+05;1.00E+00;8.02E-11;-3.85E+01;-1.01E-10;;;8.0239E-11;1.0051E-10
1.92E+05;1.00E+00;8.01E-11;-3.90E+01;-1.01E-10;;;8.009E-11;1.0072E-10
1.92E+05;1.00E+00;8.00E-11;-3.95E+01;-1.01E-10;;;8.0026E-11;1.008E-10
1.93E+05;1.00E+00;8.01E-11;-4.00E+01;-1.01E-10;;;8.0065E-11;1.0065E-10
1.93E+05;1.00E+00;7.99E-11;-4.05E+01;-1.01E-10;;;7.9937E-11;1.0077E-10
1.94E+05;1.00E+00;8.00E-11;-4.10E+01;-1.01E-10;;;8.001E-11;1.0094E-10
1.94E+05;1.00E+00;7.98E-11;-4.15E+01;-1.01E-10;;;7.9806E-11;1.0115E-10
1.95E+05;1.00E+00;7.98E-11;-4.20E+01;-1.01E-10;;;7.9751E-11;1.0096E-10
1.95E+05;1.00E+00;7.98E-11;-4.25E+01;-1.01E-10;;;7.9768E-11;1.0133E-10
1.96E+05;1.00E+00;7.96E-11;-4.30E+01;-1.01E-10;;;7.9559E-11;1.0122E-10
1.96E+05;1.00E+00;7.94E-11;-4.35E+01;-1.02E-10;;;7.944E-11;1.0154E-10
1.97E+05;1.00E+00;7.97E-11;-4.40E+01;-1.02E-10;;;7.9659E-11;1.0182E-10
1.97E+05;1.00E+00;7.78E-11;-4.45E+01;-9.50E-11;;;7.7777E-11;9.5027E-11
1.98E+05;1.00E+00;8.34E-11;-4.50E+01;-2.45E-10;;;8.3388E-11;2.454E-10
1.98E+05;1.00E+00;7.93E-11;-4.55E+01;-1.02E-10;;;7.9269E-11;1.0155E-10
1.99E+05;1.00E+00;7.92E-11;-4.60E+01;-1.02E-10;;;7.9236E-11;1.0196E-10
1.99E+05;1.00E+00;7.91E-11;-4.65E+01;-1.02E-10;;;7.9138E-11;1.0189E-10
2.00E+05;1.00E+00;7.89E-11;-4.70E+01;-1.02E-10;;;7.8931E-11;1.0188E-10
2.00E+05;1.00E+00;7.92E-11;-4.75E+01;-1.02E-10;;;7.9173E-11;1.0235E-10
2.01E+05;1.00E+00;7.92E-11;-4.80E+01;-1.02E-10;;;7.9192E-11;1.0197E-10
2.01E+05;1.00E+00;7.91E-11;-4.85E+01;-1.03E-10;;;7.9106E-11;1.0264E-10
2.02E+05;1.00E+00;7.87E-11;-4.90E+01;-1.02E-10;;;7.8729E-11;1.0235E-10
2.02E+05;1.00E+00;7.89E-11;-4.95E+01;-1.03E-10;;;7.8899E-11;1.0263E-10
2.03E+05;1.00E+00;7.91E-11;-5.00E+01;-1.03E-10;;;7.9098E-11;1.0256E-10
