#scan	iMeasureCycle=1	iMux=0	time=0.138	N=220	LocalTime=31/10/2023 16:48:31
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30.0001	-1.11441E-09	0.30082	-1E-06	1.0768E-10	0.30082
-30.0001	-9.4174E-10	0.443822	0.099999	1.42609E-08	0.443822
-30.0001	-8.8085E-10	0.566195	0.199999	2.84272E-08	0.566195
-30.0001	-8.1864E-10	0.688546	0.299999	4.2832E-08	0.688546
-30.0001	-7.7351E-10	0.810859	0.399998	5.66324E-08	0.810859
-30.0001	-7.2467E-10	0.952898	0.499998	7.11518E-08	0.952898
-30.0001	-7.0293E-10	1.075234	0.6	8.50055E-08	1.075234
-30.0001	-6.735E-10	1.197607	0.7	9.86451E-08	1.197607
-30.0001	-6.4497E-10	1.360057	0.8	1.11789E-07	1.360057
-30.0001	-6.1633E-10	1.482532	0.9	1.25337E-07	1.482532
-30.0001	-6.0366E-10	1.604882	1	1.38366E-07	1.604882
-30.0001	-5.8789E-10	1.727199	1	1.38437E-07	1.727199
-30.0001	-5.7399E-10	1.864221	0.9	1.26175E-07	1.864221
-30.0001	-5.5092E-10	1.986618	0.8	1.13504E-07	1.986618
-30.0001	-5.4754E-10	2.108931	0.7	1.0085E-07	2.108931
-30.0001	-5.3003E-10	2.248592	0.600001	8.71109E-08	2.248592
-30.0001	-5.139E-10	2.370929	0.499998	7.35533E-08	2.370929
-30.0001	-5.0062E-10	2.493347	0.400002	5.88917E-08	2.493347
-30.0001	-4.9382E-10	2.615721	0.299998	4.41413E-08	2.615721
-30.0001	-4.7308E-10	2.738042	0.199999	2.97603E-08	2.738042
-30.0001	-4.7417E-10	2.864103	0.1	1.49669E-08	2.864103
-30.0001	-4.6686E-10	3.001553	0	1.1397E-10	3.001553
-20.00001	7.205E-11	3.177634	0	1.81894E-09	3.177634
-20.00001	4.796E-11	3.305839	0.1	2.45293E-07	3.305839
-20.00001	8.02E-12	3.428189	0.2	4.84404E-07	3.428189
-20.00001	-4.867E-11	3.550574	0.3	7.18501E-07	3.550574
-20.00001	-7.019E-11	3.672917	0.4	9.46397E-07	3.672917
-20.00001	-9.619E-11	3.798657	0.5	1.16906E-06	3.798657
-20.00001	-1.1429E-10	3.921027	0.6	1.3879E-06	3.921027
-20.00001	-1.2609E-10	4.043396	0.7	1.59701E-06	4.043396
-20.00001	-1.3267E-10	4.165745	0.8	1.80195E-06	4.165745
-20.00001	-1.3811E-10	4.288088	0.9	1.99841E-06	4.288088
-20.00001	-1.4333E-10	4.41044	1	2.18719E-06	4.41044
-20.00001	-1.4812E-10	4.532844	1	2.18496E-06	4.532844
-20.00001	-1.4941E-10	4.655164	0.899999	1.99624E-06	4.655164
-20.00001	-1.4903E-10	4.777495	0.8	1.79911E-06	4.777495
-20.00001	-1.471E-10	4.899857	0.7	1.59245E-06	4.899857
