#scan;iMeasureCycle=1;iMux=0;time=0.137;N=220;LocalTime=31/10/2023 15:38:53
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-1.12E-09;0.299928;-1.00E-06;6.42E-10;0.299928
-30;-8.70E-10;0.476478;0.1;4.71E-10;0.476478
-30;-8.63E-10;0.652883;0.200001;5.12E-10;0.652883
-30;-7.86E-10;0.848187;0.3;4.74E-10;0.848187
-30.0001;-6.95E-10;1.024491;0.399998;4.05E-10;1.024491
-30;-6.40E-10;1.201008;0.5;3.68E-10;1.201008
-30.0001;-5.95E-10;1.409224;0.6;3.35E-10;1.409224
-30.0001;-5.69E-10;1.585487;0.699998;3.20E-10;1.585487
-30;-5.23E-10;1.761779;0.800001;2.92E-10;1.761779
-30;-4.68E-10;1.938113;0.900001;2.48E-10;1.938113
-30.0001;-4.54E-10;2.114553;0.999997;2.38E-10;2.114553
-30.0001;-4.44E-10;2.235748;1;2.30E-10;2.235748
-30.0001;-4.18E-10;2.419918;0.900002;2.11E-10;2.419918
-30;-3.96E-10;2.596305;0.8;1.97E-10;2.596305
-30;-4.02E-10;2.772514;0.7;2.02E-10;2.772514
-30.0001;-3.97E-10;2.951106;0.600002;1.98E-10;2.951106
-30;-3.79E-10;3.127397;0.499998;1.82E-10;3.127397
-30.0001;-3.37E-10;3.30365;0.399999;1.50E-10;3.30365
-30.0001;-3.42E-10;3.482123;0.3;1.56E-10;3.482123
-30.0001;-3.40E-10;3.658405;0.2;1.53E-10;3.658405
-30.0001;-3.22E-10;3.856258;0.099999;1.42E-10;3.856258
-30.0001;-3.37E-10;4.032647;0;1.56E-10;4.032647
-20;3.07E-10;4.208833;0;-2.12E-10;4.208833
-20.00001;6.25E-11;4.421569;0.100001;-5.67E-11;4.421569
-20.00001;-1.65E-11;4.597629;0.200001;-4.73E-12;4.597629
-20;-5.49E-11;4.773682;0.3;1.63E-11;4.773682
-20.00001;-7.27E-11;4.949805;0.399999;2.22E-11;4.949805
-20;-8.87E-11;5.12588;0.499999;3.05E-11;5.12588
-20;-8.60E-11;5.301909;0.599999;2.50E-11;5.301909
-20.00001;-9.19E-11;5.479839;0.7;3.09E-11;5.479839
-20;-9.49E-11;5.655984;0.799999;2.95E-11;5.655984
-20.00001;-9.99E-11;5.832055;0.899999;3.22E-11;5.832055
-20;-1.09E-10;6.017776;0.999999;3.65E-11;6.017776
-20;-1.09E-10;6.13894;0.999999;3.83E-11;6.13894
-20.00001;-1.07E-10;6.315039;0.899999;3.38E-11;6.315039
-20;-1.06E-10;6.49313;0.799999;2.92E-11;6.49313
-20;-1.05E-10;6.669335;0.7;2.91E-11;6.669335
-20;-1.05E-10;6.865397;0.599999;2.83E-11;6.865397
-20.00001;-1.06E-10;7.041774;0.499999;2.55E-11;7.041774
-20.00001;-1.07E-10;7.217969;0.399999;2.58E-11;7.217969
-20;-1.00E-10;7.430689;0.3;2.36E-11;7.430689
-20;-9.91E-11;7.606794;0.2;1.94E-11;7.606794
-20.00001;-9.72E-11;7.782847;0.099999;1.57E-11;7.782847
-20;-1.01E-10;7.959096;1.00E-06;1.74E-11;7.959096
-10;7.58E-10;8.135121;-1.00E-06;-5.61E-10;8.135121
-10;4.58E-10;8.311143;0.099999;7.36E-10;8.311143
-10.00001;2.43E-10;8.48731;0.199999;1.43E-09;8.48731
-10.00001;1.77E-10;8.66338;0.299999;1.76E-09;8.66338
-10;1.61E-10;8.839436;0.4;1.92E-09;8.839436
-10;1.27E-10;9.026975;0.5;2.10E-09;9.026975
-10.00001;9.83E-11;9.203097;0.599999;2.18E-09;9.203097
-10.00001;7.47E-11;9.407586;0.700001;2.25E-09;9.407586
-10;5.19E-11;9.583703;0.800001;2.35E-09;9.583703
-10.00001;3.02E-11;9.759727;0.9;2.42E-09;9.759727
-10.00001;2.62E-11;9.937388;0.999999;2.49E-09;9.937388
-10.00001;1.96E-11;10.058784;0.999999;2.45E-09;10.058784
-10;1.79E-11;10.234971;0.9;2.31E-09;10.234971
-10;1.62E-11;10.437895;0.799999;2.19E-09;10.437895
-10.00001;2.18E-11;10.614089;0.699999;2.03E-09;10.614089
-10.00001;1.89E-11;10.7901;0.599999;1.87E-09;10.7901
-10.00001;1.46E-11;10.966137;0.5;1.73E-09;10.966137
-10;1.70E-11;11.142225;0.4;1.48E-09;11.142225
-10;1.71E-11;11.318322;0.300001;1.21E-09;11.318322
-10;1.58E-11;11.495925;0.2;8.68E-10;11.495925
-10;1.72E-11;11.672057;0.1;4.45E-10;11.672057
-10;1.54E-11;11.84814;0;-2.94E-11;11.84814
1.00E-07;5.45E-10;12.035065;0;4.06E-11;12.035065
7.00E-07;3.88E-10;12.205109;0.099992;3.15E-08;12.205109
4.00E-07;3.23E-10;12.354931;0.200006;4.29E-08;12.354931
3.00E-07;2.80E-10;12.510241;0.300001;4.70E-08;12.510241
-5.00E-07;2.55E-10;12.660061;0.400005;4.86E-08;12.660061
-3.00E-07;2.36E-10;12.809882;0.499995;5.03E-08;12.809882
5.00E-07;2.03E-10;12.959597;0.600002;5.04E-08;12.959597
1.00E-06;1.83E-10;13.110158;0.700002;5.23E-08;13.110158
1.40E-06;1.75E-10;13.260013;0.799993;4.91E-08;13.260013
-6.00E-07;1.67E-10;13.424096;0.899998;5.26E-08;13.424096
-7.00E-07;1.52E-10;13.573891;1.000006;5.19E-08;13.573891
3.00E-07;1.45E-10;13.696273;0.999993;4.97E-08;13.696273
-7.00E-07;1.28E-10;13.846033;0.900003;5.00E-08;13.846033
-1.00E-07;1.14E-10;14.006436;0.800001;5.11E-08;14.006436
3.00E-07;1.12E-10;14.156115;0.700008;4.84E-08;14.156115
-3.00E-07;9.85E-11;14.305906;0.599996;4.74E-08;14.305906
-3.00E-07;8.82E-11;14.455688;0.500005;4.57E-08;14.455688
0;8.77E-11;14.605517;0.399996;4.55E-08;14.605517
-3.00E-07;7.80E-11;14.755258;0.300005;4.35E-08;14.755258
1.00E-07;8.71E-11;14.924151;0.199998;3.88E-08;14.924151
1.00E-07;7.98E-11;15.073951;0.100003;2.78E-08;15.073951
-1.00E-07;7.44E-11;15.238688;-1.00E-06;2.16E-10;15.238688
9.99999;6.46E-10;15.45221;1.00E-06;8.51E-10;15.45221
10;5.03E-10;15.608063;0.1;1.21E-07;15.608063
10;4.21E-10;15.757831;0.2;1.70E-07;15.757831
9.99999;3.42E-10;15.93608;0.299999;2.00E-07;15.93608
10;3.06E-10;16.085958;0.4;2.12E-07;16.085958
10;2.90E-10;16.235806;0.499999;2.20E-07;16.235806
10;2.74E-10;16.416156;0.6;2.23E-07;16.416156
10;2.49E-10;16.566117;0.7;2.19E-07;16.566117
9.99999;2.44E-10;16.716227;0.8;2.31E-07;16.716227
10;2.28E-10;16.866065;0.9;2.29E-07;16.866065
10;2.19E-10;17.021669;0.999999;2.27E-07;17.021669
10;2.05E-10;17.144003;0.999999;2.24E-07;17.144003
9.99999;1.93E-10;17.293842;0.9;2.21E-07;17.293842
10;1.81E-10;17.443621;0.8;2.22E-07;17.443621
10;1.71E-10;17.59355;0.7;2.16E-07;17.59355
10;1.64E-10;17.743607;0.599999;2.14E-07;17.743607
10;1.53E-10;17.926011;0.5;2.10E-07;17.926011
9.99999;1.49E-10;18.07584;0.4;2.04E-07;18.07584
10;1.42E-10;18.225798;0.3;1.86E-07;18.225798
9.99999;1.34E-10;18.404974;0.2;1.58E-07;18.404974
9.99999;1.36E-10;18.55501;0.1;1.10E-07;18.55501
