#scan	iMeasureCycle=1	iMux=0	time=0.142	N=482	LocalTime=31/10/2023 15:40:54
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60.0001	-1.57995E-09	0.302789	0.0999996	6.2478E-10	0.302789
-59.5001	-2.01935E-09	0.479762	0.0999994	1.21581E-09	0.479762
-59.0001	-1.91929E-09	0.656382	0.1000011	1.20256E-09	0.656382
-58.5001	-3.39963E-09	0.850328	0.0999953	2.75362E-09	0.850328
-58	-4.334E-09	1.027735	0.1000009	3.74657E-09	1.027735
-57.5001	-2.78385E-09	1.204211	0.1000005	2.24597E-09	1.204211
-57	-2.66351E-09	1.417434	0.0999997	2.15145E-09	1.417434
-56.5	-2.52852E-09	1.594081	0.0999993	2.05252E-09	1.594081
-56	-2.2087E-09	1.770687	0.0999994	1.75989E-09	1.770687
-55.5001	-1.99632E-09	1.947473	0.099999	1.57132E-09	1.947473
-55	-2.14907E-09	2.124019	0.0999988	1.73351E-09	2.124019
-54.5	-2.05938E-09	2.300654	0.1000004	1.66278E-09	2.300654
-54.0001	-1.95051E-09	2.479096	0.1000003	1.57609E-09	2.479096
-53.5	-1.85084E-09	2.655567	0.1	1.48978E-09	2.655567
-53.0001	-1.69578E-09	2.855952	0.1000003	1.34838E-09	2.855952
-52.5	-1.66305E-09	3.032499	0.1000003	1.32214E-09	3.032499
-52	-1.58024E-09	3.208981	0.0999998	1.25517E-09	3.208981
-51.5001	-1.46756E-09	3.421732	0.0999997	1.15957E-09	3.421732
-51.0001	-1.43133E-09	3.598191	0.1000002	1.12685E-09	3.598191
-50.5	-1.37457E-09	3.774771	0.1000001	1.07817E-09	3.774771
-50	-1.2447E-09	3.951317	0.1000004	9.6368E-10	3.951317
-49.5001	-1.21254E-09	4.127746	0.0999986	9.4457E-10	4.127746
-49	-1.17829E-09	4.304396	0.0999995	9.235E-10	4.304396
-48.5001	-1.16173E-09	4.48292	0.1000019	9.006E-10	4.48292
-48	-1.11918E-09	4.659608	0.0999991	8.6951E-10	4.659608
-47.5001	-1.04063E-09	4.836111	0.0999996	8.033E-10	4.836111
-47.0001	-1.01918E-09	5.018153	0.1000001	7.85E-10	5.018153
-46.5	-9.4235E-10	5.194575	0.1000006	7.2054E-10	5.194575
-46	-9.0754E-10	5.402391	0.100001	6.8952E-10	5.402391
-45.5	-8.8476E-10	5.578821	0.1000011	6.7514E-10	5.578821
-45.0001	-8.213E-10	5.755267	0.0999988	6.1832E-10	5.755267
-44.5001	-7.301E-10	5.932573	0.1000001	5.2632E-10	5.932573
-44	-6.2583E-10	6.109061	0.0999993	4.2719E-10	6.109061
-43.5001	-5.6288E-10	6.285593	0.1000017	3.7613E-10	6.285593
-43	-4.9629E-10	6.463321	0.1000011	3.1782E-10	6.463321
-42.5001	-4.5735E-10	6.639811	0.1000005	2.7773E-10	6.639811
-42	-4.4717E-10	6.816222	0.0999986	2.6882E-10	6.816222
-41.4999	-3.8005E-10	6.994551	0.1000002	2.1542E-10	6.994551
-41	-3.5998E-10	7.170952	0.0999996	2.0125E-10	7.170952
-40.5	-3.6588E-10	7.368416	0.1000014	2.0519E-10	7.368416
-40.0001	-3.2797E-10	7.54492	0.100002	1.7869E-10	7.54492
-39.5001	-2.8407E-10	7.721275	0.1000004	1.4299E-10	7.721275
-39.0001	-2.9869E-10	7.934148	0.1000008	1.507E-10	7.934148
-38.5	-2.7765E-10	8.110523	0.1000001	1.3965E-10	8.110523
-38	-2.3948E-10	8.286742	0.1000007	1.1239E-10	8.286742
-37.5001	-2.0629E-10	8.463058	0.100001	8.379E-11	8.463058
-37	-2.3584E-10	8.639467	0.100001	1.0871E-10	8.639467
-36.5	-2.1487E-10	8.815767	0.1	9.176E-11	8.815767
-36.0001	-1.8649E-10	8.993856	0.1000008	7.28E-11	8.993856
-35.5	-1.7513E-10	9.170154	0.0999991	6.785E-11	9.170154
-35.0001	-1.5213E-10	9.346545	0.1	4.908E-11	9.346545
-34.5	-1.5754E-10	9.530284	0.0999991	5.403E-11	9.530284
-34	-1.4682E-10	9.706569	0.1000009	4.497E-11	9.706569
-33.5001	-1.2028E-10	9.914584	0.0999987	2.349E-11	9.914584
-33	-1.3255E-10	10.090849	0.1000001	3.544E-11	10.090849
-32.5001	-1.0671E-10	10.267072	0.0999983	1.596E-11	10.267072
-32.0001	-1.2413E-10	10.444547	0.1	3.834E-11	10.444547
-31.5001	-1.1098E-10	10.62086	0.1	3.034E-11	10.62086
-31	-8.615E-11	10.797064	0.0999981	1.008E-11	10.797064
-30.5001	-1.0302E-10	10.975702	0.1000013	2.338E-11	10.975702
-30.0001	-6.174E-11	11.152088	0.100001	-7.39E-12	11.152088
-29.5001	-4.81E-11	11.328441	0.1000011	-1.399E-11	11.328441
-29	-5.833E-11	11.506625	0.1000003	-7.53E-12	11.506625
-28.5001	-4.476E-11	11.68283	0.100001	-1.65E-11	11.68283
-28	-3.05E-11	11.880825	0.1000006	-2.591E-11	11.880825
-27.5001	6.05E-12	12.057209	0.0999996	-5.585E-11	12.057209
-27.0001	-2.099E-11	12.233406	0.1000002	-2.796E-11	12.233406
-26.5	-1.663E-11	12.44652	0.0999992	-2.816E-11	12.44652
-26.0001	1.291E-11	12.622707	0.0999989	-4.829E-11	12.622707
-25.5	1.046E-11	12.798927	0.1000003	-4.384E-11	12.798927
-25.0001	2.777E-11	12.975264	0.099999	-5.216E-11	12.975264
-24.5001	5.33E-11	13.151478	0.0999991	-6.545E-11	13.151478
-24.0001	2.835E-11	13.327723	0.0999995	-3.309E-11	13.327723
-23.5	6.305E-11	13.504141	0.099999	-5.261E-11	13.504141
-23	2.52E-11	13.680395	0.1000003	-8.04E-12	13.680395
-22.5001	6.997E-11	13.856605	0.1000011	-3.033E-11	13.856605
-22.0001	4.589E-11	14.042568	0.1000005	1.003E-11	14.042568
-21.5001	5.604E-11	14.2188	0.0999995	3.184E-11	14.2188
-21.0001	7.645E-11	14.427489	0.0999999	4.497E-11	14.427489
-20.5	9.121E-11	14.603537	0.1000003	7.694E-11	14.603537
-20	8.324E-11	14.779534	0.1000001	1.4294E-10	14.779534
-19.5	7.748E-11	14.956965	0.1000011	2.2974E-10	14.956965
-19	9.715E-11	15.133133	0.1000011	3.2614E-10	15.133133
-18.5	8.559E-11	15.309247	0.099999	4.42E-10	15.309247
-18	1.0723E-10	15.485319	0.1000016	5.6288E-10	15.485319
-17.5	1.0863E-10	15.661388	0.1	7.4662E-10	15.661388
-17	1.2336E-10	15.837636	0.1000008	8.5789E-10	15.837636
-16.5001	1.2164E-10	16.015688	0.0999996	1.1325E-09	16.015688
-16	1.0244E-10	16.191755	0.0999996	1.42713E-09	16.191755
-15.5	1.1572E-10	16.367861	0.0999998	1.65259E-09	16.367861
-15	3.4118E-10	16.549344	0.0999999	1.84461E-09	16.549344
-14.4999	1.6001E-10	16.725359	0.0999993	2.18356E-09	16.725359
-14.0001	1.4715E-10	16.934399	0.099999	2.58849E-09	16.934399
-13.5	1.5177E-10	17.110481	0.1000004	3.1128E-09	17.110481
-13	1.4973E-10	17.286526	0.1000019	3.75121E-09	17.286526
-12.5001	1.7123E-10	17.46439	0.0999986	4.04909E-09	17.46439
-12.0001	1.5623E-10	17.640448	0.1000005	4.91165E-09	17.640448
-11.5	1.9603E-10	17.816628	0.1000006	5.13665E-09	17.816628
-11.0001	1.8084E-10	17.992889	0.0999995	5.91853E-09	17.992889
-10.5001	1.3761E-10	18.16932	0.0999986	6.51E-09	18.16932
-10.0001	1.6995E-10	18.345603	0.100002	6.92156E-09	18.345603
-9.5001	1.8907E-10	18.524174	0.1000007	7.98633E-09	18.524174
-9.0001	1.7343E-10	18.694315	0.100001	9.1494E-09	18.694315
-8.5001	1.9251E-10	18.864572	0.1000006	9.7489E-09	18.864572
-8	1.8183E-10	19.050333	0.100002	1.08539E-08	19.050333
