#scan	iMeasureCycle=1	iMux=0	time=0.137	N=220	LocalTime=31/10/2023 15:38:53
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30.0001	-1.12054E-09	0.299928	-1E-06	6.4239E-10	0.299928
-30	-8.7047E-10	0.476478	0.1	4.7114E-10	0.476478
-30	-8.6303E-10	0.652883	0.200001	5.1189E-10	0.652883
-30	-7.8637E-10	0.848187	0.3	4.7375E-10	0.848187
-30.0001	-6.95E-10	1.024491	0.399998	4.0466E-10	1.024491
-30	-6.3982E-10	1.201008	0.5	3.6788E-10	1.201008
-30.0001	-5.951E-10	1.409224	0.6	3.3499E-10	1.409224
-30.0001	-5.6851E-10	1.585487	0.699998	3.2042E-10	1.585487
-30	-5.2339E-10	1.761779	0.800001	2.9191E-10	1.761779
-30	-4.6759E-10	1.938113	0.900001	2.4816E-10	1.938113
-30.0001	-4.5368E-10	2.114553	0.999997	2.3846E-10	2.114553
-30.0001	-4.4404E-10	2.235748	1	2.2992E-10	2.235748
-30.0001	-4.1849E-10	2.419918	0.900002	2.1099E-10	2.419918
-30	-3.9649E-10	2.596305	0.8	1.9664E-10	2.596305
-30	-4.0232E-10	2.772514	0.7	2.0224E-10	2.772514
-30.0001	-3.9676E-10	2.951106	0.600002	1.9762E-10	2.951106
-30	-3.7891E-10	3.127397	0.499998	1.8234E-10	3.127397
-30.0001	-3.3731E-10	3.30365	0.399999	1.5044E-10	3.30365
-30.0001	-3.416E-10	3.482123	0.3	1.5634E-10	3.482123
-30.0001	-3.4016E-10	3.658405	0.2	1.5336E-10	3.658405
-30.0001	-3.2192E-10	3.856258	0.099999	1.4211E-10	3.856258
-30.0001	-3.3691E-10	4.032647	0	1.5615E-10	4.032647
-20	3.0693E-10	4.208833	0	-2.1206E-10	4.208833
-20.00001	6.254E-11	4.421569	0.100001	-5.673E-11	4.421569
-20.00001	-1.654E-11	4.597629	0.200001	-4.73E-12	4.597629
-20	-5.486E-11	4.773682	0.3	1.626E-11	4.773682
-20.00001	-7.273E-11	4.949805	0.399999	2.22E-11	4.949805
-20	-8.873E-11	5.12588	0.499999	3.053E-11	5.12588
-20	-8.598E-11	5.301909	0.599999	2.502E-11	5.301909
-20.00001	-9.185E-11	5.479839	0.7	3.088E-11	5.479839
-20	-9.494E-11	5.655984	0.799999	2.946E-11	5.655984
-20.00001	-9.987E-11	5.832055	0.899999	3.219E-11	5.832055
-20	-1.0883E-10	6.017776	0.999999	3.647E-11	6.017776
-20	-1.0924E-10	6.13894	0.999999	3.833E-11	6.13894
-20.00001	-1.0709E-10	6.315039	0.899999	3.376E-11	6.315039
-20	-1.0614E-10	6.49313	0.799999	2.919E-11	6.49313
-20	-1.0519E-10	6.669335	0.7	2.905E-11	6.669335
-20	-1.0472E-10	6.865397	0.599999	2.829E-11	6.865397
