#scan;iMeasureCycle=1;iMux=0;time=0.137;N=482;LocalTime=31/10/2023 15:36:25;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60;-2.38E-09;0.297665;1;1.41E-09;0.297665;;;3.76E-05;;;1.41E-09;2.38E-09
-59.5;-2.16E-09;0.474554;1.000001;1.35E-09;0.474554;;;3.67E-05;;;1.35E-09;2.16E-09
-59.0001;-2.12E-09;0.651113;1;1.41E-09;0.651113;;;3.76E-05;;;1.41E-09;2.12E-09
-58.5001;-2.27E-09;0.844924;0.999999;1.62E-09;0.844924;;;4.02E-05;;;1.62E-09;2.27E-09
-58;-4.12E-09;1.021721;1;3.52E-09;1.021721;;;5.93E-05;;;3.52E-09;4.12E-09
-57.5001;-2.05E-09;1.198324;1.000001;1.50E-09;1.198324;;;3.87E-05;;;1.5E-09;2.05E-09
-57.0001;-2.85E-09;1.411363;0.999999;2.34E-09;1.411363;;;4.84E-05;;;2.34E-09;2.85E-09
-56.5;-1.95E-09;1.587921;1.000001;1.46E-09;1.587921;;;3.82E-05;;;1.46E-09;1.95E-09
-56;-1.81E-09;1.764629;1;1.35E-09;1.764629;;;3.67E-05;;;1.35E-09;1.81E-09
-55.5;-1.81E-09;1.941456;0.999999;1.38E-09;1.941456;;;3.71E-05;;;1.38E-09;1.81E-09
-55.0001;-1.69E-09;2.118125;0.999998;1.29E-09;2.118125;;;3.59E-05;;;1.29E-09;1.69E-09
-54.5001;-1.64E-09;2.294699;1.000001;1.25E-09;2.294699;;;3.54E-05;;;1.25E-09;1.64E-09
-54;-1.59E-09;2.473202;0.999999;1.21E-09;2.473202;;;3.48E-05;;;1.21E-09;1.59E-09
-53.5001;-1.53E-09;2.649682;0.999999;1.17E-09;2.649682;;;3.42E-05;;;1.17E-09;1.53E-09
-53.0001;-1.51E-09;2.850619;1;1.17E-09;2.850619;;;3.42E-05;;;1.17E-09;1.51E-09
-52.5001;-1.43E-09;3.027231;1;1.11E-09;3.027231;;;3.33E-05;;;1.11E-09;1.43E-09
-52.0001;-1.38E-09;3.203687;1;1.06E-09;3.203687;;;3.26E-05;;;1.06E-09;1.38E-09
-51.5;-1.38E-09;3.416733;1.000001;1.07E-09;3.416733;;;3.27E-05;;;1.07E-09;1.38E-09
-51;-1.38E-09;3.593315;0.999999;1.09E-09;3.593315;;;3.30E-05;;;1.09E-09;1.38E-09
-50.5001;-1.33E-09;3.769877;1;1.04E-09;3.769877;;;3.22E-05;;;1.04E-09;1.33E-09
-50.0001;-1.36E-09;3.946643;1.000001;1.08E-09;3.946643;;;3.29E-05;;;1.08E-09;1.36E-09
-49.5;-1.32E-09;4.123146;0.999999;1.05E-09;4.123146;;;3.24E-05;;;1.05E-09;1.32E-09
-49.0001;-1.25E-09;4.299669;1.000001;9.96E-10;4.299669;;;3.16E-05;;;9.96E-10;1.25E-09
-48.5001;-1.24E-09;4.478074;0.999998;9.88E-10;4.478074;;;3.14E-05;;;9.88E-10;1.24E-09
-48;-1.22E-09;4.65456;1;9.65E-10;4.65456;;;3.11E-05;;;9.65E-10;1.22E-09
-47.5001;-1.18E-09;4.856116;0.999999;9.33E-10;4.856116;;;3.05E-05;;;9.33E-10;1.18E-09
-47;-1.14E-09;5.032627;0.999999;9.12E-10;5.032627;;;3.02E-05;;;9.12E-10;1.14E-09
-46.5001;-1.17E-09;5.209103;0.999998;9.50E-10;5.209103;;;3.08E-05;;;9.5E-10;1.17E-09
-46.0001;-1.25E-09;5.421901;1.000002;1.03E-09;5.421901;;;3.21E-05;;;1.03E-09;1.25E-09
-45.5;-1.37E-09;5.598406;0.999998;1.16E-09;5.598406;;;3.41E-05;;;1.16E-09;1.37E-09
-45;-1.31E-09;5.774971;1.000001;1.10E-09;5.774971;;;3.32E-05;;;1.1E-09;1.31E-09
-44.5;-1.21E-09;5.951766;0.999998;1.02E-09;5.951766;;;3.19E-05;;;1.02E-09;1.21E-09
-44.0001;-1.10E-09;6.12827;1;9.08E-10;6.12827;;;3.01E-05;;;9.08E-10;1.1E-09
-43.5001;-1.16E-09;6.304663;0.999998;9.68E-10;6.304663;;;3.11E-05;;;9.68E-10;1.16E-09
-43;-1.23E-09;6.483203;1;1.04E-09;6.483203;;;3.22E-05;;;1.04E-09;1.23E-09
-42.5;-1.11E-09;6.6598;0.999999;9.41E-10;6.6598;;;3.07E-05;;;9.41E-10;1.11E-09
-42;-1.13E-09;6.83623;0.999999;9.61E-10;6.83623;;;0.000031;;;9.61E-10;1.13E-09
-41.4999;-1.13E-09;7.018272;1.000001;9.63E-10;7.018272;;;3.10E-05;;;9.63E-10;1.13E-09
-41;-1.14E-09;7.194631;1;9.81E-10;7.194631;;;3.13E-05;;;9.81E-10;1.14E-09
-40.5001;-1.04E-09;7.402584;1.000002;8.81E-10;7.402584;;;2.97E-05;;;8.81E-10;1.04E-09
-40.0001;-9.98E-10;7.578941;1;8.42E-10;7.578941;;;2.90E-05;;;8.42E-10;9.98E-10
-39.5;-9.45E-10;7.755514;1.000001;7.95E-10;7.755514;;;2.82E-05;;;7.95E-10;9.45E-10
-39;-8.82E-10;7.932295;1;7.40E-10;7.932295;;;2.72E-05;;;7.4E-10;8.82E-10
-38.5;-7.17E-10;8.108804;1;5.82E-10;8.108804;;;2.41E-05;;;5.82E-10;7.17E-10
