Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	3.2844e-09	9.5557e-09	-10.0	20.0
1.0	1.8122e-09	2.8e-09	-10.0	19.9
1.5	1.4988e-09	2.135e-09	-10.0	19.8
2.0	1.3224e-09	1.7939e-09	-10.0	19.7
2.5	1.2101e-09	1.5859e-09	-10.0	19.6
3.0	1.1349e-09	1.4486e-09	-10.0	19.5
3.5	1.0786e-09	1.3475e-09	-10.0	19.4
4.0	1.0377e-09	1.2722e-09	-10.0	19.3
4.5	1.0029e-09	1.206e-09	-10.0	19.2
5.0	9.7545e-10	1.1511e-09	-10.0	19.1
5.5	9.5073e-10	1.1034e-09	-10.0	19.0
6.0	9.3034e-10	1.0581e-09	-10.0	18.9
6.5	9.1522e-10	1.0135e-09	-10.0	18.8
7.0	9.0481e-10	9.7579e-10	-10.0	18.7
7.5	8.9866e-10	9.3833e-10	-10.0	18.6
8.0	9.0497e-10	9.0332e-10	-10.0	18.5
8.5	9.1697e-10	8.7345e-10	-10.0	18.4
9.0	9.3996e-10	8.4844e-10	-10.0	18.3
9.5	9.6888e-10	8.2418e-10	-10.0	18.2
10.0	1.0176e-09	8.05e-10	-10.0	18.1
10.5	1.0734e-09	7.8906e-10	-10.0	18.0
11.0	1.1418e-09	7.731e-10	-10.0	17.9
11.5	1.2273e-09	7.5662e-10	-10.0	17.8
12.0	1.3317e-09	7.3946e-10	-10.0	17.7
12.5	1.4518e-09	7.9482e-10	-10.0	17.6
13.0	1.5952e-09	6.0222e-10	-10.0	17.5
13.5	1.7606e-09	6.7504e-10	-10.0	17.4
14.0	1.956e-09	6.5367e-10	-10.0	17.3
14.5	2.1843e-09	6.2949e-10	-10.0	17.2
15.0	2.4448e-09	6.1704e-10	-10.0	17.1
15.5	2.7437e-09	3.0381e-10	-10.0	17.0
16.0	3.0894e-09	5.4408e-10	-10.0	16.9
16.5	3.4714e-09	5.2105e-10	-10.0	16.8
17.0	3.9064e-09	4.9224e-10	-10.0	16.7
17.5	4.3895e-09	4.6285e-10	-10.0	16.6
18.0	4.9402e-09	4.406e-10	-10.0	16.5
18.5	5.5501e-09	4.2337e-10	-10.0	16.4
19.0	6.2304e-09	4.1385e-10	-10.0	16.3
19.5	6.9924e-09	4.149e-10	-10.0	16.2
20.0	7.8336e-09	4.2114e-10	-10.0	16.1
20.5	8.7552e-09	4.2852e-10	-10.0	16.0
21.0	9.7422e-09	4.3326e-10	-10.0	15.9
21.5	1.0828e-08	4.3643e-10	-10.0	15.8
22.0	1.2027e-08	4.3812e-10	-10.0	15.7
22.5	1.3325e-08	4.3872e-10	-10.0	15.6
23.0	1.4748e-08	4.4111e-10	-10.0	15.5
23.5	1.6289e-08	4.465e-10	-10.0	15.4
24.0	1.7969e-08	4.5196e-10	-10.0	15.3
24.5	1.9798e-08	4.5446e-10	-10.0	15.2
25.0	2.1804e-08	4.6149e-10	-10.0	15.1
25.5	2.3985e-08	4.6638e-10	-10.0	15.0
26.0	2.6379e-08	4.7313e-10	-10.0	14.9
26.5	2.9016e-08	4.8248e-10	-10.0	14.8
27.0	3.1898e-08	4.8538e-10	-10.0	14.7
27.5	3.5044e-08	4.9604e-10	-10.0	14.6
28.0	3.8498e-08	5.0414e-10	-10.0	14.5
28.5	4.2281e-08	5.0793e-10	-10.0	14.4
29.0	4.6414e-08	5.1438e-10	-10.0	14.3
29.5	5.1022e-08	5.2214e-10	-10.0	14.2
30.0	5.5994e-08	5.2539e-10	-10.0	14.1
30.5	6.148e-08	4.0641e-10	-10.0	14.0
31.0	6.7556e-08	4.134e-10	-10.0	13.9
31.5	7.424e-08	5.3801e-10	-10.0	13.8
32.0	8.1519e-08	5.3879e-10	-10.0	13.7
32.5	8.9591e-08	5.4455e-10	-10.0	13.6
33.0	9.8433e-08	5.4451e-10	-10.0	13.5
33.5	1.0769e-07	5.4444e-10	-10.0	13.4
34.0	1.1862e-07	4.9899e-10	-10.0	13.3
34.5	1.3025e-07	5.47e-10	-10.0	13.2
35.0	1.4282e-07	5.4571e-10	-10.0	13.1
35.5	1.5657e-07	5.4911e-10	-10.0	13.0
36.0	1.7156e-07	5.4741e-10	-10.0	12.9
36.5	1.8783e-07	5.4927e-10	-10.0	12.8
37.0	2.0533e-07	5.4709e-10	-10.0	12.7
37.5	2.243e-07	5.4672e-10	-10.0	12.6
38.0	2.4475e-07	5.4928e-10	-10.0	12.5
38.5	2.6698e-07	5.4785e-10	-10.0	12.4
39.0	2.9067e-07	5.4268e-10	-10.0	12.3
39.5	3.1632e-07	5.4288e-10	-10.0	12.2
40.0	3.4378e-07	5.4194e-10	-10.0	12.1
40.5	3.7336e-07	5.4487e-10	-10.0	12.0
41.0	4.0474e-07	5.4311e-10	-10.0	11.9
41.5	4.3869e-07	5.4233e-10	-10.0	11.8
42.0	4.75e-07	5.383e-10	-10.0	11.7
42.5	5.1396e-07	5.4e-10	-10.0	11.6
43.0	5.549e-07	5.3711e-10	-10.0	11.5
43.5	5.9861e-07	5.3616e-10	-10.0	11.4
44.0	6.4486e-07	5.3443e-10	-10.0	11.3
44.5	6.9447e-07	5.3272e-10	-10.0	11.2
45.0	7.4696e-07	5.2962e-10	-10.0	11.1
45.5	8.0192e-07	5.8994e-10	-10.0	11.0
46.001	8.62e-07	2.1396e-10	-10.0	10.9
46.5	9.2322e-07	5.2681e-10	-10.0	10.8
47.0	9.8901e-07	5.2543e-10	-10.0	10.7
47.5	1.058e-06	5.234e-10	-10.0	10.6
48.0	1.1313e-06	4.7859e-10	-10.0	10.5
48.5	1.208e-06	5.1556e-10	-10.0	10.4
49.0	1.289e-06	5.1339e-10	-10.0	10.3
49.5	1.375e-06	5.0607e-10	-10.0	10.2
50.0	1.4645e-06	5.0075e-10	-10.0	10.1
50.5	1.5587e-06	4.9681e-10	-10.0	10.0
51.0	1.6581e-06	4.8955e-10	-10.0	9.9
51.5	1.7618e-06	4.8605e-10	-10.0	9.8
52.0	1.8709e-06	4.7838e-10	-10.0	9.7
52.5	1.9851e-06	4.7625e-10	-10.0	9.6
53.0	2.1042e-06	4.7454e-10	-10.0	9.5
53.5	2.2295e-06	4.6991e-10	-10.0	9.4
54.0	2.3594e-06	4.6966e-10	-10.0	9.3
54.5	2.4946e-06	4.6737e-10	-10.0	9.2
55.0	2.6353e-06	4.6681e-10	-10.0	9.1
55.5	2.7807e-06	4.6217e-10	-10.0	9.0
56.0	2.9315e-06	4.6197e-10	-10.0	8.9
56.5	3.0876e-06	4.5828e-10	-10.0	8.8
57.0	3.2491e-06	4.5146e-10	-10.0	8.7
57.5	3.4158e-06	4.5212e-10	-10.0	8.6
58.0	3.5896e-06	4.4855e-10	-10.0	8.5
58.5	3.768e-06	4.4274e-10	-10.0	8.4
59.0	3.9508e-06	4.3878e-10	-10.0	8.3
59.5	4.1397e-06	4.3353e-10	-10.0	8.2
60.0	4.3346e-06	4.2797e-10	-10.0	8.1
60.5	4.5329e-06	4.3995e-10	-10.0	8.0
61.0	4.7412e-06	8.1867e-11	-10.0	7.9
61.5	4.9502e-06	4.1197e-10	-10.0	7.8
62.0	5.1662e-06	4.0637e-10	-10.0	7.7
62.5	5.388e-06	3.982e-10	-10.0	7.6
63.0	5.6147e-06	3.9332e-10	-10.0	7.5
63.5	5.8454e-06	3.8812e-10	-10.0	7.4
64.0	6.0825e-06	3.8479e-10	-10.0	7.3
64.5	6.3248e-06	3.7875e-10	-10.0	7.2
65.0	6.572e-06	3.7742e-10	-10.0	7.1
65.5	6.8248e-06	3.7714e-10	-10.0	7.0
66.0	7.0795e-06	3.7332e-10	-10.0	6.9
66.5	7.3431e-06	3.723e-10	-10.0	6.8
67.0	7.6069e-06	3.678e-10	-10.0	6.7
67.5	7.8788e-06	3.631e-10	-10.0	6.6
68.0	8.1536e-06	3.5855e-10	-10.0	6.5
68.5	8.4353e-06	3.5572e-10	-10.0	6.4
69.0	8.7203e-06	3.5737e-10	-10.0	6.3
69.5	9.0096e-06	3.5651e-10	-10.0	6.2
70.0	9.305e-06	3.5347e-10	-10.0	6.1
70.5	9.6044e-06	3.5814e-10	-10.0	6.0
71.0	9.9065e-06	3.5992e-10	-10.0	5.9
71.5	1.0209e-05	3.5654e-10	-10.0	5.8
72.0	1.0524e-05	3.0933e-10	-10.0	5.7
72.5	1.0839e-05	3.5676e-10	-10.0	5.6
73.0	1.1157e-05	3.587e-10	-10.0	5.5
73.5	1.1478e-05	3.5765e-10	-10.0	5.4
74.0	1.1802e-05	3.5991e-10	-10.0	5.3
74.5	1.2133e-05	3.5863e-10	-10.0	5.2
75.0	1.2466e-05	3.5902e-10	-10.0	5.1
75.5	1.2797e-05	3.581e-10	-10.0	5.0
76.0	1.3134e-05	2.5434e-10	-10.0	4.9
76.5	1.3478e-05	2.5324e-10	-10.0	4.8
77.0	1.3821e-05	3.5937e-10	-10.0	4.7
