#scan;iMeasureCycle=1;iMux=0;time=0.127;N=210;LocalTime=20/12/2023 15:46:16;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
5;1.96E-09;6.236784;-4.00001;-6.63E-10;6.236784;;;-4.00001;6.6291E-10
4.99999;1.93E-09;6.418119;-3.50001;-6.55E-10;6.418119;;;-3.50001;6.5494E-10
5;1.92E-09;6.594229;-3;-6.47E-10;6.594229;;;-3;6.4656E-10
5;1.90E-09;6.770222;-2.50001;-6.39E-10;6.770222;;;-2.50001;6.3937E-10
4.99999;1.88E-09;6.946393;-2.00001;-6.31E-10;6.946393;;;-2.00001;6.3087E-10
4.99999;1.88E-09;7.122561;-1.50001;-6.25E-10;7.122561;;;-1.50001;6.2491E-10
5;1.86E-09;7.29869;-1;-6.16E-10;7.29869;;;-1;6.1639E-10
5;1.85E-09;7.474818;-0.50001;-6.06E-10;7.474818;;;-0.50001;6.0622E-10
5;1.84E-09;7.650876;-1.00E-05;-5.96E-10;7.650876;;;-1.00E-05;5.962E-10
2.49999;1.49E-09;7.827061;0;-5.09E-10;7.827061;;;0;5.093E-10
2.49999;1.69E-09;8.010468;-0.5;-1.07E-09;8.010468;;;-0.5;1.07374E-09
2.49999;1.74E-09;8.186448;-1.00001;-1.75E-09;8.186448;;;-1.00001;1.7542E-09
2.5;1.75E-09;8.395558;-1.5;-2.23E-09;8.395558;;;-1.5;2.22986E-09
2.5;1.75E-09;8.571677;-2.00001;-2.50E-09;8.571677;;;-2.00001;2.49934E-09
2.5;1.74E-09;8.747657;-2.5;-2.69E-09;8.747657;;;-2.5;2.6921E-09
2.49999;1.74E-09;8.925305;-3;-2.83E-09;8.925305;;;-3;2.83178E-09
2.5;1.72E-09;9.1015;-3.50001;-2.92E-09;9.1015;;;-3.50001;2.9165E-09
2.49999;1.71E-09;9.27763;-4.00001;-3.01E-09;9.27763;;;-4.00001;3.01439E-09
2.49999;1.70E-09;9.453913;-4.5;-3.08E-09;9.453913;;;-4.5;3.07565E-09
2.49999;1.70E-09;9.630024;-5.00001;-3.11E-09;9.630024;;;-5.00001;3.11239E-09
2.49999;1.69E-09;9.806021;-5.50001;-3.16E-09;9.806021;;;-5.50001;3.16233E-09
2.5;1.68E-09;9.98223;-6;-3.21E-09;9.98223;;;-6;3.20723E-09
2.5;1.66E-09;10.158308;-6.5;-3.23E-09;10.158308;;;-6.5;3.22964E-09
2.49999;1.67E-09;10.33442;-7.00001;-3.26E-09;10.33442;;;-7.00001;3.26011E-09
2.49999;1.65E-09;10.517325;-7.5;-3.28E-09;10.517325;;;-7.5;3.27884E-09
2.49999;1.64E-09;10.69333;-8.00001;-3.31E-09;10.69333;;;-8.00001;3.30894E-09
2.49999;1.63E-09;10.902584;-8.50001;-3.34E-09;10.902584;;;-8.50001;3.34382E-09
2.5;1.62E-09;11.078693;-9;-3.36E-09;11.078693;;;-9;3.36314E-09
2.5;1.61E-09;11.254972;-9.50001;-3.37E-09;11.254972;;;-9.50001;3.36956E-09
2.5;1.61E-09;11.432078;-10.00001;-3.39E-09;11.432078;;;-10.00001;3.38747E-09
2.5;1.60E-09;11.553347;-10.00001;-3.39E-09;11.553347;;;-10.00001;3.39276E-09
2.49999;1.59E-09;11.729431;-9.5;-3.34E-09;11.729431;;;-9.5;3.33546E-09
2.49999;1.57E-09;11.93304;-9.00001;-3.31E-09;11.93304;;;-9.00001;3.30852E-09
2.49999;1.56E-09;12.109158;-8.50001;-3.27E-09;12.109158;;;-8.50001;3.27138E-09
2.49999;1.55E-09;12.285208;-8;-3.26E-09;12.285208;;;-8;3.25949E-09
2.5;1.54E-09;12.461305;-7.50001;-3.23E-09;12.461305;;;-7.50001;3.23217E-09
2.5;1.54E-09;12.637621;-7;-3.19E-09;12.637621;;;-7;3.19283E-09
2.5;1.53E-09;12.813636;-6.50001;-3.14E-09;12.813636;;;-6.50001;3.13941E-09
2.49999;1.52E-09;12.991536;-6.00001;-3.09E-09;12.991536;;;-6.00001;3.08706E-09
2.5;1.51E-09;13.167611;-5.5;-3.04E-09;13.167611;;;-5.5;3.04179E-09
2.5;1.50E-09;13.343702;-5.00001;-2.97E-09;13.343702;;;-5.00001;2.97285E-09
2.49999;1.50E-09;13.525477;-4.50001;-2.91E-09;13.525477;;;-4.50001;2.90988E-09
2.49999;1.49E-09;13.70142;-4;-2.84E-09;13.70142;;;-4;2.84317E-09
2.5;1.48E-09;13.910772;-3.50001;-2.76E-09;13.910772;;;-3.50001;2.75701E-09
2.5;1.47E-09;14.086828;-3;-2.63E-09;14.086828;;;-3;2.63163E-09
2.5;1.46E-09;14.26294;-2.50001;-2.48E-09;14.26294;;;-2.50001;2.47626E-09
2.49999;1.45E-09;14.440207;-2.00001;-2.31E-09;14.440207;;;-2.00001;2.31418E-09
2.5;1.45E-09;14.616471;-1.5;-2.02E-09;14.616471;;;-1.5;2.01815E-09
2.5;1.43E-09;14.792633;-1;-1.52E-09;14.792633;;;-1;1.52254E-09
2.5;1.41E-09;14.968951;-0.5;-8.64E-10;14.968951;;;-0.5;8.6376E-10
2.49999;1.36E-09;15.144968;-1.00E-05;-3.93E-10;15.144968;;;-1.00E-05;3.9332E-10
-7.00E-07;-2.48E-09;15.320967;0;2.12E-09;15.320967;;;0;2.12299E-09
1.00E-07;-6.65E-10;15.479127;-0.5;-1.17E-07;15.479127;;;-0.5;1.17434E-07
5.00E-07;5.29E-10;15.629018;-1;-2.09E-07;15.629018;;;-1;2.08699E-07
3.00E-07;7.94E-10;15.778733;-1.5;-2.39E-07;15.778733;;;-1.5;2.39046E-07
5.00E-07;6.80E-10;15.928622;-2;-2.49E-07;15.928622;;;-2;2.49081E-07
-2.00E-07;5.70E-10;16.078547;-2.5;-2.54E-07;16.078547;;;-2.5;2.53859E-07
-2.00E-07;5.10E-10;16.22842;-3;-2.57E-07;16.22842;;;-3;2.56647E-07
0;4.46E-10;16.41575;-3.5;-2.58E-07;16.41575;;;-3.5;2.58358E-07
-3.00E-07;4.42E-10;16.565651;-4;-2.60E-07;16.565651;;;-4;2.6018E-07
5.00E-07;4.27E-10;16.715421;-4.5;-2.61E-07;16.715421;;;-4.5;2.60925E-07
-1.00E-07;4.28E-10;16.894352;-5;-2.62E-07;16.894352;;;-5;2.61806E-07
1.00E-07;4.37E-10;17.044205;-5.5;-2.63E-07;17.044205;;;-5.5;2.62939E-07
1.00E-07;4.40E-10;17.194075;-6;-2.64E-07;17.194075;;;-6;2.63774E-07
4.00E-07;4.45E-10;17.343951;-6.5;-2.64E-07;17.343951;;;-6.5;2.63999E-07
-2.00E-07;4.50E-10;17.509684;-7;-2.64E-07;17.509684;;;-7;2.6447E-07
4.00E-07;4.51E-10;17.659556;-7.5;-2.65E-07;17.659556;;;-7.5;2.64946E-07
-1.00E-07;4.57E-10;17.809449;-8;-2.66E-07;17.809449;;;-8;2.65799E-07
-4.00E-07;4.57E-10;17.959283;-8.5;-2.66E-07;17.959283;;;-8.5;2.66468E-07
0;4.67E-10;18.109833;-9;-2.67E-07;18.109833;;;-9;2.66944E-07
-3.00E-07;4.76E-10;18.259764;-9.5;-2.67E-07;18.259764;;;-9.5;2.67361E-07
-5.00E-07;4.73E-10;18.423843;-10;-2.68E-07;18.423843;;;-10;2.67738E-07
1.00E-07;4.72E-10;18.546236;-10;-2.68E-07;18.546236;;;-10;2.67805E-07
3.00E-07;4.66E-10;18.696058;-9.5;-2.67E-07;18.696058;;;-9.5;2.66971E-07
-1.00E-07;4.55E-10;18.845916;-9;-2.67E-07;18.845916;;;-9;2.67382E-07
1.00E-07;4.70E-10;19.013389;-8.5;-2.67E-07;19.013389;;;-8.5;2.669E-07
-1.00E-07;4.69E-10;19.163132;-8;-2.66E-07;19.163132;;;-8;2.65926E-07
-1.00E-07;4.66E-10;19.313107;-7.5;-2.65E-07;19.313107;;;-7.5;2.64646E-07
-1.00E-07;4.54E-10;19.462909;-7;-2.65E-07;19.462909;;;-7;2.65001E-07
-6.00E-07;4.83E-10;19.613416;-6.5;-2.64E-07;19.613416;;;-6.5;2.64132E-07
-1.00E-07;4.74E-10;19.763197;-6;-2.63E-07;19.763197;;;-6;2.63126E-07
-2.00E-07;4.64E-10;19.923303;-5.5;-2.62E-07;19.923303;;;-5.5;2.62392E-07
1.00E-07;4.53E-10;20.073118;-5;-2.62E-07;20.073118;;;-5;2.61702E-07
4.00E-07;4.74E-10;20.222838;-4.5;-2.60E-07;20.222838;;;-4.5;2.59641E-07
0;4.64E-10;20.401513;-4;-2.58E-07;20.401513;;;-4;2.58275E-07
1.00E-07;4.57E-10;20.551338;-3.5;-2.57E-07;20.551338;;;-3.5;2.56617E-07
-3.00E-07;4.47E-10;20.701088;-3;-2.54E-07;20.701088;;;-3;2.54495E-07
-3.00E-07;4.20E-10;20.850885;-2.5;-2.51E-07;20.850885;;;-2.5;2.51299E-07
-2.00E-07;3.54E-10;21.018331;-2;-2.46E-07;21.018331;;;-2;2.46417E-07
-3.00E-07;1.92E-10;21.168123;-1.5;-2.36E-07;21.168123;;;-1.5;2.36346E-07
-4.00E-07;-3.35E-10;21.318064;-1;-2.06E-07;21.318064;;;-1;2.05868E-07
0;-6.78E-10;21.473713;-0.5;-1.16E-07;21.473713;;;-0.5;1.164E-07
-4.00E-07;-1.80E-09;21.636556;-1.00E-05;1.65E-09;21.636556;;;-1.00E-05;1.64772E-09
-2.5;-1.89E-08;21.800617;-1.00E-05;1.20E-08;21.800617;;;-1.00E-05;1.19645E-08
-2.5;-1.56E-08;21.950407;-0.5;-1.89E-07;21.950407;;;-0.5;1.89194E-07
-2.5;-1.27E-08;22.100175;-1;-4.29E-07;22.100175;;;-1;4.29023E-07
-2.5;-1.05E-08;22.249912;-1.5;-6.65E-07;22.249912;;;-1.5;6.65392E-07
-2.5;-8.35E-09;22.435832;-2;-8.82E-07;22.435832;;;-2;8.8217E-07
-2.50001;-6.62E-09;22.585779;-2.5;-1.07E-06;22.585779;;;-2.5;1.06818E-06
-2.50001;-5.43E-09;22.735773;-3;-1.22E-06;22.735773;;;-3;1.21839E-06
-2.50001;-4.84E-09;22.918727;-3.5;-1.31E-06;22.918727;;;-3.5;1.30598E-06
-2.5;-4.57E-09;23.068619;-4;-1.33E-06;23.068619;;;-4;1.33488E-06
-2.5;-4.63E-09;23.218487;-4.5;-1.35E-06;23.218487;;;-4.5;1.34575E-06
-2.5;-4.72E-09;23.36865;-5;-1.35E-06;23.36865;;;-5;1.35463E-06
-2.5;-4.75E-09;23.524857;-5.5;-1.36E-06;23.524857;;;-5.5;1.36019E-06
-2.5;-4.77E-09;23.674687;-6;-1.36E-06;23.674687;;;-6;1.36339E-06
-2.5;-4.74E-09;23.824567;-6.5;-1.37E-06;23.824567;;;-6.5;1.36699E-06
-2.5;-4.87E-09;23.974542;-7;-1.37E-06;23.974542;;;-7;1.36936E-06
-2.50001;-4.85E-09;24.124418;-7.5;-1.37E-06;24.124418;;;-7.5;1.36661E-06
-2.50001;-4.99E-09;24.274523;-8;-1.37E-06;24.274523;;;-8;1.37158E-06
-2.5;-4.88E-09;24.439153;-8.5;-1.37E-06;24.439153;;;-8.5;1.36862E-06
-2.50001;-4.93E-09;24.589156;-9;-1.37E-06;24.589156;;;-9;1.36888E-06
-2.50001;-4.85E-09;24.739029;-9.5;-1.37E-06;24.739029;;;-9.5;1.37106E-06
-2.50001;-4.96E-09;24.91037;-10;-1.37E-06;24.91037;;;-10;1.37398E-06
-2.50001;-4.98E-09;25.032866;-10;-1.38E-06;25.032866;;;-10;1.37605E-06
-2.50001;-4.94E-09;25.182936;-9.5;-1.38E-06;25.182936;;;-9.5;1.37711E-06
-2.5;-4.95E-09;25.332804;-9;-1.37E-06;25.332804;;;-9;1.37163E-06
-2.50001;-4.92E-09;25.482656;-8.5;-1.37E-06;25.482656;;;-8.5;1.36757E-06
-2.5;-5.01E-09;25.632585;-8;-1.36E-06;25.632585;;;-8;1.3638E-06
-2.50001;-4.92E-09;25.782535;-7.5;-1.36E-06;25.782535;;;-7.5;1.36089E-06
-2.50001;-4.70E-09;25.94372;-7;-1.36E-06;25.94372;;;-7;1.3578E-06
-2.50001;-4.89E-09;26.093616;-6.5;-1.35E-06;26.093616;;;-6.5;1.35376E-06
-2.50001;-4.84E-09;26.243508;-6;-1.35E-06;26.243508;;;-6;1.35121E-06
-2.50001;-4.96E-09;26.414128;-5.5;-1.35E-06;26.414128;;;-5.5;1.3463E-06
-2.5;-5.00E-09;26.564013;-5;-1.34E-06;26.564013;;;-5;1.34312E-06
-2.50001;-4.92E-09;26.714024;-4.5;-1.33E-06;26.714024;;;-4.5;1.33272E-06
-2.50001;-5.25E-09;26.863886;-4;-1.32E-06;26.863886;;;-4;1.32103E-06
-2.5;-5.40E-09;27.033511;-3.5;-1.30E-06;27.033511;;;-3.5;1.29531E-06
-2.5;-6.02E-09;27.183296;-3;-1.20E-06;27.183296;;;-3;1.20382E-06
-2.50001;-7.11E-09;27.33323;-2.5;-1.06E-06;27.33323;;;-2.5;1.05658E-06
-2.5;-8.64E-09;27.48593;-2;-8.69E-07;27.48593;;;-2;8.69071E-07
-2.50001;-1.04E-08;27.629895;-1.5;-6.58E-07;27.629895;;;-1.5;6.57787E-07
-2.5;-1.20E-08;27.779649;-1;-4.26E-07;27.779649;;;-1;4.25693E-07
-2.5;-1.39E-08;27.942057;-0.5;-1.89E-07;27.942057;;;-0.5;1.88632E-07
-2.5;-1.58E-08;28.103205;0;9.69E-09;28.103205;;;0;9.6855E-09
-5;-5.21E-08;28.267305;-1.00E-05;2.31E-08;28.267305;;;-1.00E-05;2.31062E-08
-5;-4.76E-08;28.452099;-0.5;-2.06E-07;28.452099;;;-0.5;2.06468E-07
-5;-4.39E-08;28.601963;-1;-4.92E-07;28.601963;;;-1;4.92091E-07
-4.99999;-4.11E-08;28.751662;-1.5;-7.89E-07;28.751662;;;-1.5;7.88726E-07
-5;-3.85E-08;28.939323;-2;-1.08E-06;28.939323;;;-2;1.07514E-06
-5;-3.63E-08;29.08322;-2.5;-1.35E-06;29.08322;;;-2.5;1.35075E-06
-5;-3.35E-08;29.227138;-3;-1.61E-06;29.227138;;;-3;1.60876E-06
-5;-3.18E-08;29.370993;-3.5;-1.85E-06;29.370993;;;-3.5;1.85342E-06
-5;-3.05E-08;29.533874;-4;-2.08E-06;29.533874;;;-4;2.07641E-06
-5;-2.85E-08;29.677769;-4.5;-2.27E-06;29.677769;;;-4.5;2.26973E-06
-5;-2.64E-08;29.821692;-5;-2.44E-06;29.821692;;;-5;2.43828E-06
-5;-2.48E-08;29.965591;-5.5;-2.57E-06;29.965591;;;-5.5;2.57317E-06
-5;-2.50E-08;30.109489;-6;-2.64E-06;30.109489;;;-6;2.64381E-06
-5;-2.47E-08;30.253303;-6.5;-2.67E-06;30.253303;;;-6.5;2.6688E-06
-5;-2.52E-08;30.422401;-7;-2.65E-06;30.422401;;;-7;2.65398E-06
-5;-2.53E-08;30.566295;-7.5;-2.66E-06;30.566295;;;-7.5;2.65993E-06
-5;-2.51E-08;30.710254;-8;-2.66E-06;30.710254;;;-8;2.66337E-06
-5;-2.52E-08;30.854275;-8.5;-2.67E-06;30.854275;;;-8.5;2.67022E-06
-5;-2.54E-08;30.998247;-9;-2.67E-06;30.998247;;;-9;2.66694E-06
-5;-2.51E-08;31.142258;-9.5;-2.66E-06;31.142258;;;-9.5;2.66382E-06
-5;-2.54E-08;31.286271;-10;-2.67E-06;31.286271;;;-10;2.66614E-06
-5;-2.53E-08;31.426391;-10;-2.66E-06;31.426391;;;-10;2.66495E-06
-5;-2.55E-08;31.570333;-9.5;-2.66E-06;31.570333;;;-9.5;2.66025E-06
-5;-2.55E-08;31.714218;-9;-2.65E-06;31.714218;;;-9;2.65486E-06
-5;-2.57E-08;31.858055;-8.5;-2.65E-06;31.858055;;;-8.5;2.65317E-06
-5;-2.55E-08;32.00192;-8;-2.65E-06;32.00192;;;-8;2.64624E-06
-5;-2.58E-08;32.145846;-7.5;-2.66E-06;32.145846;;;-7.5;2.65887E-06
-5;-2.63E-08;32.289769;-7;-2.64E-06;32.289769;;;-7;2.64336E-06
-5;-2.62E-08;32.448833;-6.5;-2.62E-06;32.448833;;;-6.5;2.62279E-06
-5.00001;-2.63E-08;32.592747;-6;-2.59E-06;32.592747;;;-6;2.59193E-06
-5;-2.69E-08;32.736692;-5.5;-2.52E-06;32.736692;;;-5.5;2.52431E-06
-5;-2.82E-08;32.880571;-5;-2.39E-06;32.880571;;;-5;2.39424E-06
-5;-3.00E-08;33.042229;-4.5;-2.22E-06;33.042229;;;-4.5;2.22252E-06
-5;-3.18E-08;33.186071;-4;-2.03E-06;33.186071;;;-4;2.02901E-06
-5;-3.34E-08;33.330073;-3.5;-1.81E-06;33.330073;;;-3.5;1.81216E-06
-5;-3.53E-08;33.474192;-3;-1.57E-06;33.474192;;;-3;0.000001573
-5;-3.77E-08;33.61821;-2.5;-1.32E-06;33.61821;;;-2.5;1.3206E-06
-5;-3.97E-08;33.762101;-2;-1.06E-06;33.762101;;;-2;1.05524E-06
-5;-4.14E-08;33.934011;-1.5;-7.75E-07;33.934011;;;-1.5;7.74762E-07
-5;-4.38E-08;34.077978;-1;-4.86E-07;34.077978;;;-1;4.85866E-07
-5;-4.65E-08;34.22177;-0.5;-2.04E-07;34.22177;;;-0.5;2.04307E-07
-5;-4.89E-08;34.385851;-1.00E-05;2.07E-08;34.385851;;;-1.00E-05;2.06908E-08
