#scan;iMeasureCycle=1;iMux=0;time=0.128;N=202;LocalTime=20/12/2023 15:47:15;;;;;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A);|IDrain|^1/2 (A^1/2);;;IDS_off_avg
2.40001;2.29E-09;4.533832;-10;-4.11E-09;4.533832;;;2.40001;4.11E-09;2.29E-09;6.41E-05;;;
2.3;2.26E-09;4.682444;-10;-4.94E-09;4.682444;;;2.3;4.94E-09;2.26E-09;7.03E-05;;;
2.19999;2.22E-09;4.856057;-10;-5.98E-09;4.856057;;;2.19999;5.98E-09;2.22E-09;7.74E-05;;;
2.09999;2.18E-09;5.032472;-10.00001;-7.28E-09;5.032472;;;2.09999;7.28E-09;2.18E-09;8.53E-05;;;
1.99999;2.12E-09;5.181067;-10.00001;-8.89E-09;5.181067;;;1.99999;8.89E-09;2.12E-09;9.43E-05;;;
1.9;2.10E-09;5.381109;-10;-1.09E-08;5.381109;;;1.9;1.09E-08;2.10E-09;0.000104258;;;
1.79999;2.02E-09;5.53103;-10;-1.33E-08;5.53103;;;1.79999;1.33E-08;2.02E-09;0.000115495;;;
1.69999;1.96E-09;5.680937;-10;-1.63E-08;5.680937;;;1.69999;1.63E-08;1.96E-09;0.000127722;;;
1.6;1.93E-09;5.862122;-10;-2.00E-08;5.862122;;;1.6;2.00E-08;1.93E-09;0.000141364;;;
1.5;1.85E-09;6.012055;-10;-2.43E-08;6.012055;;;1.5;2.43E-08;1.85E-09;0.000155922;;;
1.39999;1.77E-09;6.161883;-10;-2.95E-08;6.161883;;;1.39999;2.95E-08;1.77E-09;0.00017174;;;
1.29999;1.71E-09;6.311706;-10;-3.56E-08;6.311706;;;1.29999;3.56E-08;1.71E-09;0.000188784;;;
1.2;1.64E-09;6.479827;-10;-4.29E-08;6.479827;;;1.2;4.29E-08;1.64E-09;0.000207094;;;
1.09999;1.57E-09;6.629766;-10;-5.12E-08;6.629766;;;1.09999;5.12E-08;1.57E-09;0.00022624;;;
0.99999;1.50E-09;6.779615;-10;-6.10E-08;6.779615;;;0.99999;6.10E-08;1.50E-09;0.00024696;;;
0.89999;1.45E-09;6.929461;-10;-7.22E-08;6.929461;;;0.89999;7.22E-08;1.45E-09;0.000268766;;;
0.79999;1.39E-09;7.079373;-10;-8.51E-08;7.079373;;;0.79999;8.51E-08;1.39E-09;0.000291714;;;
0.69999;1.31E-09;7.229303;-10;-1.00E-07;7.229303;;;0.69999;1.00E-07;1.31E-09;0.00031625;;;
0.59999;1.25E-09;7.395098;-10;-1.17E-07;7.395098;;;0.59999;1.17E-07;1.25E-09;0.00034183;;;
0.49999;1.16E-09;7.545227;-10;-1.36E-07;7.545227;;;0.49999;1.36E-07;1.16E-09;0.000368741;;;
0.39999;1.06E-09;7.695108;-10;-1.58E-07;7.695108;;;0.39999;1.58E-07;1.06E-09;0.000397096;;;
0.3;9.77E-10;7.867771;-10;-1.82E-07;7.867771;;;0.3;1.82E-07;9.77E-10;0.000426609;;;
0.2;8.79E-10;8.017594;-10;-2.08E-07;8.017594;;;0.2;2.08E-07;8.79E-10;0.00045599;;;
0.09999;7.92E-10;8.167414;-10;-2.36E-07;8.167414;;;0.09999;2.36E-07;7.92E-10;0.000486208;;;
-1.00E-05;6.96E-10;8.317335;-10;-2.67E-07;8.317335;;;-1.00E-05;2.67E-07;6.96E-10;0.000516606;;;
-0.10001;5.95E-10;8.48576;-10;-3.00E-07;8.48576;;;-0.10001;3.00E-07;5.95E-10;0.000547324;;;
-0.19999;4.95E-10;8.635622;-10;-3.33E-07;8.635622;;;-0.19999;3.33E-07;4.95E-10;0.0005772;;;
-0.3;3.91E-10;8.785503;-10;-3.69E-07;8.785503;;;-0.3;3.69E-07;3.91E-10;0.000607385;;;
-0.4;2.69E-10;8.935385;-10;-4.06E-07;8.935385;;;-0.4;4.06E-07;2.69E-10;0.000637335;;;
-0.5;1.19E-10;9.085291;-10;-4.44E-07;9.085291;;;-0.5;4.44E-07;1.19E-10;0.000666552;;;
-0.6;-9.14E-11;9.235177;-10;-4.83E-07;9.235177;;;-0.6;4.83E-07;9.14E-11;0.000695267;;;
-0.70001;-3.05E-10;9.394274;-10;-5.25E-07;9.394274;;;-0.70001;5.25E-07;3.05E-10;0.00072465;;;
-0.8;-4.76E-10;9.544129;-10;-5.67E-07;9.544129;;;-0.8;5.67E-07;4.76E-10;0.000752704;;;
-0.90001;-6.45E-10;9.694025;-10;-6.09E-07;9.694025;;;-0.90001;6.09E-07;6.45E-10;0.000780218;;;
-1;-8.08E-10;9.868136;-10;-6.52E-07;9.868136;;;-1;6.52E-07;8.08E-10;0.000807417;;;
-1.10001;-1.04E-09;10.018191;-10;-6.96E-07;10.018191;;;-1.10001;6.96E-07;1.04E-09;0.000834467;;;
-1.20001;-1.26E-09;10.1681;-10;-7.41E-07;10.1681;;;-1.20001;7.41E-07;1.26E-09;0.000860814;;;
-1.30001;-1.47E-09;10.317924;-10;-7.85E-07;10.317924;;;-1.30001;7.85E-07;1.47E-09;0.000886084;;;
-1.4;-1.68E-09;10.489777;-10;-8.31E-07;10.489777;;;-1.4;8.31E-07;1.68E-09;0.000911491;;;
-1.50001;-2.01E-09;10.639561;-10;-8.79E-07;10.639561;;;-1.50001;8.79E-07;2.01E-09;0.000937475;;;
-1.6;-2.21E-09;10.789528;-10;-9.25E-07;10.789528;;;-1.6;9.25E-07;2.21E-09;0.000962008;;;
-1.7;-2.50E-09;10.939469;-10;-9.73E-07;10.939469;;;-1.7;9.73E-07;2.50E-09;0.000986617;;;
-1.80001;-2.78E-09;11.08971;-10;-1.02E-06;11.08971;;;-1.80001;1.02E-06;2.78E-09;0.001010599;;;
-1.9;-3.13E-09;11.243004;-10;-1.07E-06;11.243004;;;-1.9;1.07E-06;3.13E-09;0.001033513;;;
-2.00001;-3.50E-09;11.400034;-10;-1.12E-06;11.400034;;;-2.00001;1.12E-06;3.50E-09;0.001057719;;;
-2.1;-3.83E-09;11.549991;-10;-1.17E-06;11.549991;;;-2.1;1.17E-06;3.83E-09;0.001079542;;;
-2.20001;-4.22E-09;11.69993;-10;-1.22E-06;11.69993;;;-2.20001;1.22E-06;4.22E-09;0.001102329;;;
-2.29999;-4.68E-09;11.874846;-10;-1.26E-06;11.874846;;;-2.29999;1.26E-06;4.68E-09;0.001124527;;;
-2.40001;-5.18E-09;12.024752;-10;-1.31E-06;12.024752;;;-2.40001;1.31E-06;5.18E-09;0.001145792;;;
-2.50001;-5.64E-09;12.174694;-10;-1.36E-06;12.174694;;;-2.50001;1.36E-06;5.64E-09;0.001168212;;;
-2.6;-6.18E-09;12.324492;-10;-1.41E-06;12.324492;;;-2.6;1.41E-06;6.18E-09;0.001189197;;;
-2.70001;-6.59E-09;12.494849;-10;-1.47E-06;12.494849;;;-2.70001;1.47E-06;6.59E-09;0.001211004;;;
-2.80001;-7.29E-09;12.644643;-10;-1.52E-06;12.644643;;;-2.80001;1.52E-06;7.29E-09;0.001231166;;;
-2.9;-7.87E-09;12.794521;-10;-1.57E-06;12.794521;;;-2.9;1.57E-06;7.87E-09;0.001251183;;;
-3;-8.22E-09;12.944387;-10;-1.62E-06;12.944387;;;-3;1.62E-06;8.22E-09;0.001273468;;;
-3.09999;-8.83E-09;13.08861;-10;-1.67E-06;13.08861;;;-3.09999;1.67E-06;8.83E-09;0.001292436;;;
-3.2;-9.41E-09;13.212142;-10;-1.72E-06;13.212142;;;-3.2;1.72E-06;9.41E-09;0.001311198;;;
-3.3;-1.04E-08;13.335705;-10;-1.77E-06;13.335705;;;-3.3;1.77E-06;1.04E-08;0.001331796;;;
-3.39999;-1.08E-08;13.470802;-10;-1.82E-06;13.470802;;;-3.39999;1.82E-06;1.08E-08;0.001350781;;;
-3.5;-1.15E-08;13.594321;-10;-1.88E-06;13.594321;;;-3.5;1.88E-06;1.15E-08;0.001369876;;;
-3.6;-1.23E-08;13.717984;-10;-1.93E-06;13.717984;;;-3.6;1.93E-06;1.23E-08;0.001388517;;;
-3.7;-1.32E-08;13.841497;-10;-1.98E-06;13.841497;;;-3.7;1.98E-06;1.32E-08;0.001408297;;;
-3.8;-1.41E-08;13.96564;-10;-2.04E-06;13.96564;;;-3.8;2.04E-06;1.41E-08;0.001426997;;;
-3.9;-1.49E-08;14.089501;-10;-2.08E-06;14.089501;;;-3.9;2.08E-06;1.49E-08;0.001443842;;;
-4;-1.56E-08;14.213047;-10;-2.14E-06;14.213047;;;-4;2.14E-06;1.56E-08;0.001462371;;;
-4.1;-1.66E-08;14.336646;-10;-2.19E-06;14.336646;;;-4.1;2.19E-06;1.66E-08;0.001481401;;;
-4.2;-1.77E-08;14.472884;-10;-2.25E-06;14.472884;;;-4.2;2.25E-06;1.77E-08;0.001501146;;;
-4.3;-1.88E-08;14.596409;-10;-2.30E-06;14.596409;;;-4.3;2.30E-06;1.88E-08;0.001517241;;;
-4.4;-1.94E-08;14.720074;-10;-2.35E-06;14.720074;;;-4.4;2.35E-06;1.94E-08;0.001532456;;;
-4.5;-2.04E-08;14.84359;-10;-2.40E-06;14.84359;;;-4.5;2.40E-06;2.04E-08;0.001550061;;;
-4.6;-2.14E-08;14.973885;-10;-2.46E-06;14.973885;;;-4.6;2.46E-06;2.14E-08;0.001568123;;;
-4.7;-2.27E-08;15.097506;-10;-2.51E-06;15.097506;;;-4.7;2.51E-06;2.27E-08;0.001584547;;;
-4.8;-2.41E-08;15.221046;-10;-2.56E-06;15.221046;;;-4.8;2.56E-06;2.41E-08;0.00160075;;;
-4.9;-2.52E-08;15.344632;-10;-2.62E-06;15.344632;;;-4.9;2.62E-06;2.52E-08;0.001617541;;;
-5.00001;-2.69E-08;15.474909;-10;-2.68E-06;15.474909;;;-5.00001;2.68E-06;2.69E-08;0.001636099;;;
-5;-2.66E-08;15.598426;-10;-2.68E-06;15.598426;;;-5;2.68E-06;2.66E-08;0.001635729;;;
-4.90001;-2.55E-08;15.722102;-10;-2.61E-06;15.722102;;;-4.90001;2.61E-06;2.55E-08;0.001616963;;;
-4.8;-2.43E-08;15.845601;-10;-2.55E-06;15.845601;;;-4.8;2.55E-06;2.43E-08;0.001597464;;;
-4.70001;-2.29E-08;15.975914;-10;-2.50E-06;15.975914;;;-4.70001;2.50E-06;2.29E-08;0.001580699;;;
-4.60001;-2.20E-08;16.09945;-10;-2.45E-06;16.09945;;;-4.60001;2.45E-06;2.20E-08;0.001566276;;;
-4.50001;-2.07E-08;16.222964;-10;-2.39E-06;16.222964;;;-4.50001;2.39E-06;2.07E-08;0.001545002;;;
-4.40001;-1.93E-08;16.346571;-10;-2.34E-06;16.346571;;;-4.40001;2.34E-06;1.93E-08;0.001529176;;;
-4.30001;-1.81E-08;16.476923;-10;-2.28E-06;16.476923;;;-4.30001;2.28E-06;1.81E-08;0.001510209;;;
-4.20001;-1.73E-08;16.600429;-10;-2.23E-06;16.600429;;;-4.20001;2.23E-06;1.73E-08;0.001491684;;;
-4.10001;-1.59E-08;16.724114;-10;-2.18E-06;16.724114;;;-4.10001;2.18E-06;1.59E-08;0.001474832;;;
-4.00001;-1.53E-08;16.847618;-10;-2.12E-06;16.847618;;;-4.00001;2.12E-06;1.53E-08;0.001454435;;;
-3.9;-1.40E-08;16.97791;-10;-2.07E-06;16.97791;;;-3.9;2.07E-06;1.40E-08;0.001437174;;;
-3.80001;-1.32E-08;17.101523;-10;-2.01E-06;17.101523;;;-3.80001;2.01E-06;1.32E-08;0.001416775;;;
-3.70001;-1.20E-08;17.225074;-10;-1.96E-06;17.225074;;;-3.70001;1.96E-06;1.20E-08;0.001398696;;;
-3.60001;-1.13E-08;17.34868;-10;-1.90E-06;17.34868;;;-3.60001;1.90E-06;1.13E-08;0.001379826;;;
-3.50001;-1.06E-08;17.478933;-10;-1.85E-06;17.478933;;;-3.50001;1.85E-06;1.06E-08;0.001361102;;;
-3.40001;-9.97E-09;17.602442;-10;-1.80E-06;17.602442;;;-3.40001;1.80E-06;9.97E-09;0.001340936;;;
-3.30001;-9.41E-09;17.741038;-10;-1.74E-06;17.741038;;;-3.30001;1.74E-06;9.41E-09;0.001320311;;;
-3.2;-8.70E-09;17.913831;-10;-1.70E-06;17.913831;;;-3.2;1.70E-06;8.70E-09;0.001303315;;;
-3.1;-7.98E-09;18.063805;-10;-1.64E-06;18.063805;;;-3.1;1.64E-06;7.98E-09;0.001281889;;;
-3.00001;-7.46E-09;18.213676;-10;-1.59E-06;18.213676;;;-3.00001;1.59E-06;7.46E-09;0.00126266;;;
-2.90001;-6.88E-09;18.38881;-10;-1.54E-06;18.38881;;;-2.90001;1.54E-06;6.88E-09;0.001241213;;;
-2.79999;-6.23E-09;18.538723;-10;-1.49E-06;18.538723;;;-2.79999;1.49E-06;6.23E-09;0.00122077;;;
-2.7;-5.78E-09;18.688686;-10;-1.44E-06;18.688686;;;-2.7;1.44E-06;5.78E-09;0.001198799;;;
-2.60001;-5.12E-09;18.838488;-10;-1.39E-06;18.838488;;;-2.60001;1.39E-06;5.12E-09;0.001178974;;;
-2.50001;-4.65E-09;19.008788;-10;-1.34E-06;19.008788;;;-2.50001;1.34E-06;4.65E-09;0.001156819;;;
-2.40001;-4.16E-09;19.158616;-10;-1.29E-06;19.158616;;;-2.40001;1.29E-06;4.16E-09;0.001136618;;;
-2.3;-3.67E-09;19.308406;-10;-1.24E-06;19.308406;;;-2.3;1.24E-06;3.67E-09;0.001113903;;;
-2.20001;-3.23E-09;19.458264;-10;-1.19E-06;19.458264;;;-2.20001;1.19E-06;3.23E-09;0.001091636;;;
-2.1;-2.85E-09;19.608625;-10;-1.14E-06;19.608625;;;-2.1;1.14E-06;2.85E-09;0.00106863;;;
-2;-2.46E-09;19.758626;-10;-1.09E-06;19.758626;;;-2;1.09E-06;2.46E-09;0.001044701;;;
-1.90001;-2.08E-09;19.918717;-10;-1.05E-06;19.918717;;;-1.90001;1.05E-06;2.08E-09;0.001022311;;;
-1.8;-1.65E-09;20.068653;-10;-9.95E-07;20.068653;;;-1.8;9.95E-07;1.65E-09;0.000997582;;;
-1.70001;-1.43E-09;20.218494;-10;-9.48E-07;20.218494;;;-1.70001;9.48E-07;1.43E-09;0.000973828;;;
-1.6;-1.06E-09;20.392951;-10;-9.03E-07;20.392951;;;-1.6;9.03E-07;1.06E-09;0.000950242;;;
-1.5;-8.59E-10;20.545661;-10;-8.54E-07;20.545661;;;-1.5;8.54E-07;8.59E-10;0.000924281;;;
-1.4;-5.79E-10;20.695644;-10;-8.09E-07;20.695644;;;-1.4;8.09E-07;5.79E-10;0.000899713;;;
-1.30001;-3.61E-10;20.845406;-10;-7.64E-07;20.845406;;;-1.30001;7.64E-07;3.61E-10;0.000873843;;;
-1.2;-1.37E-10;21.014724;-10;-7.20E-07;21.014724;;;-1.2;7.20E-07;1.37E-10;0.000848487;;;
-1.1;1.11E-10;21.164572;-10;-6.76E-07;21.164572;;;-1.1;6.76E-07;1.11E-10;0.000822244;;;
-1;3.09E-10;21.314369;-10;-6.32E-07;21.314369;;;-1;6.32E-07;3.09E-10;0.000794902;;;
-0.9;4.95E-10;21.464287;-10;-5.90E-07;21.464287;;;-0.9;5.90E-07;4.95E-10;0.000768048;;;
-0.8;6.68E-10;21.614587;-10;-5.49E-07;21.614587;;;-0.8;5.49E-07;6.68E-10;0.000740733;;;
-0.7;8.59E-10;21.7646;-10;-5.08E-07;21.7646;;;-0.7;5.08E-07;8.59E-10;0.000712748;;;
-0.60001;1.03E-09;21.924995;-10;-4.69E-07;21.924995;;;-0.60001;4.69E-07;1.03E-09;0.000684599;;;
-0.50001;1.21E-09;22.074894;-10;-4.31E-07;22.074894;;;-0.50001;4.31E-07;1.21E-09;0.000656372;;;
-0.4;1.41E-09;22.224767;-10;-3.93E-07;22.224767;;;-0.4;3.93E-07;1.41E-09;0.000627226;;;
-0.30001;1.53E-09;22.399884;-10;-3.57E-07;22.399884;;;-0.30001;3.57E-07;1.53E-09;0.000597486;;;
-0.20001;1.62E-09;22.549797;-10;-3.22E-07;22.549797;;;-0.20001;3.22E-07;1.62E-09;0.00056752;;;
-0.10001;1.70E-09;22.699788;-10;-2.89E-07;22.699788;;;-0.10001;2.89E-07;1.70E-09;0.000537358;;;
0;1.78E-09;22.849568;-10;-2.58E-07;22.849568;;;0;2.58E-07;1.78E-09;0.000507534;;;
0.1;1.87E-09;23.020656;-10;-2.28E-07;23.020656;;;0.1;2.28E-07;1.87E-09;0.000477083;;;
0.2;1.94E-09;23.170477;-10;-2.01E-07;23.170477;;;0.2;2.01E-07;1.94E-09;0.000447828;;;
0.3;2.04E-09;23.320335;-10;-1.75E-07;23.320335;;;0.3;1.75E-07;2.04E-09;0.000417949;;;
0.40001;2.13E-09;23.47019;-10;-1.51E-07;23.47019;;;0.40001;1.51E-07;2.13E-09;0.000388672;;;
0.5;2.22E-09;23.620085;-10;-1.31E-07;23.620085;;;0.5;1.31E-07;2.22E-09;0.000361298;;;
0.6;2.30E-09;23.770011;-10;-1.12E-07;23.770011;;;0.6;1.12E-07;2.30E-09;0.000334679;;;
0.7;2.35E-09;23.930013;-10;-9.56E-08;23.930013;;;0.7;9.56E-08;2.35E-09;0.000309165;;;
0.79999;2.42E-09;24.09731;-10;-8.13E-08;24.09731;;;0.79999;8.13E-08;2.42E-09;0.000285197;;;
0.9;2.48E-09;24.247123;-10;-6.89E-08;24.247123;;;0.9;6.89E-08;2.48E-09;0.00026252;;;
1.00001;2.47E-09;24.433146;-10;-5.80E-08;24.433146;;;1.00001;5.80E-08;2.47E-09;0.000240773;;;
1.09999;2.54E-09;24.583076;-10;-4.86E-08;24.583076;;;1.09999;4.86E-08;2.54E-09;0.000220402;;;
1.2;2.57E-09;24.732945;-10;-4.04E-08;24.732945;;;1.2;4.04E-08;2.57E-09;0.000200906;;;
1.3;2.55E-09;24.906535;-10;-3.34E-08;24.906535;;;1.3;3.34E-08;2.55E-09;0.000182877;;;
1.39999;2.59E-09;25.056424;-10;-2.75E-08;25.056424;;;1.39999;2.75E-08;2.59E-09;0.000165809;;;
1.5;2.58E-09;25.206375;-10;-2.24E-08;25.206375;;;1.5;2.24E-08;2.58E-09;0.000149776;;;
1.59999;2.58E-09;25.35623;-10;-1.82E-08;25.35623;;;1.59999;1.82E-08;2.58E-09;0.00013486;;;
1.69999;2.56E-09;25.525856;-10;-1.48E-08;25.525856;;;1.69999;1.48E-08;2.56E-09;0.000121657;;;
1.79999;2.55E-09;25.675656;-10;-1.19E-08;25.675656;;;1.79999;1.19E-08;2.55E-09;0.00010912;;;
1.89999;2.52E-09;25.825597;-10;-9.62E-09;25.825597;;;1.89999;9.62E-09;2.52E-09;9.81E-05;;;
1.99999;2.47E-09;25.990386;-10;-7.75E-09;25.990386;;;1.99999;7.75E-09;2.47E-09;8.80E-05;;;
2.1;2.43E-09;26.166569;-10;-6.29E-09;26.166569;;;2.1;6.29E-09;2.43E-09;7.93E-05;;;
2.19999;2.41E-09;26.342613;-10;-5.13E-09;26.342613;;;2.19999;5.13E-09;2.41E-09;7.16E-05;;;
2.29999;2.39E-09;26.52091;-10.00001;-4.20E-09;26.52091;;;2.29999;4.20E-09;2.39E-09;6.48E-05;;;
2.39999;2.36E-09;26.69708;-10;-3.46E-09;26.69708;;;2.39999;3.46E-09;2.36E-09;5.89E-05;;;
2.5;2.33E-09;26.873158;-10;-2.87E-09;26.873158;;;2.5;2.87E-09;2.33E-09;5.36E-05;;;
2.59999;2.30E-09;27.05627;-10.00001;-2.40E-09;27.05627;;;2.59999;2.40E-09;2.30E-09;4.90E-05;;;
2.69999;2.27E-09;27.232512;-10;-2.04E-09;27.232512;;;2.69999;2.04E-09;2.27E-09;4.52E-05;;;
2.79999;2.24E-09;27.437838;-10.00001;-1.74E-09;27.437838;;;2.79999;1.74E-09;2.24E-09;4.18E-05;;;
2.89999;2.22E-09;27.613938;-10.00001;-1.53E-09;27.613938;;;2.89999;1.53E-09;2.22E-09;3.91E-05;;;
3.00001;2.20E-09;27.789984;-10.00001;-1.34E-09;27.789984;;;3.00001;1.34E-09;2.20E-09;3.66E-05;;;
3.09999;2.18E-09;27.97238;-10;-1.21E-09;27.97238;;;3.09999;1.21E-09;2.18E-09;3.47E-05;;;
3.19999;2.16E-09;28.148489;-10.00001;-1.09E-09;28.148489;;;3.19999;1.09E-09;2.16E-09;3.30E-05;;;
3.3;2.14E-09;28.324576;-10;-1.01E-09;28.324576;;;3.3;1.01E-09;2.14E-09;3.17E-05;;;
3.4;2.12E-09;28.502942;-10.00001;-9.33E-10;28.502942;;;3.4;9.33E-10;2.12E-09;3.05E-05;;;
3.5;2.11E-09;28.679106;-10.00001;-8.69E-10;28.679106;;;3.5;8.69E-10;2.11E-09;2.95E-05;;;
3.60001;2.10E-09;28.855229;-10;-8.15E-10;28.855229;;;3.60001;8.15E-10;2.10E-09;2.85E-05;;;
3.7;2.08E-09;29.033161;-10.00001;-7.71E-10;29.033161;;;3.7;7.71E-10;2.08E-09;2.78E-05;;;
3.79999;2.06E-09;29.209243;-10.00001;-7.35E-10;29.209243;;;3.79999;7.35E-10;2.06E-09;2.71E-05;;;
3.9;2.05E-09;29.407129;-10;-7.05E-10;29.407129;;;3.9;7.05E-10;2.05E-09;2.66E-05;;;
3.99999;2.03E-09;29.58343;-10.00001;-6.82E-10;29.58343;;;3.99999;6.82E-10;2.03E-09;2.61E-05;;;
4.1;2.01E-09;29.75958;-10.00001;-6.59E-10;29.75958;;;4.1;6.59E-10;2.01E-09;2.57E-05;;;
4.2;1.99E-09;29.969345;-10;-6.40E-10;29.969345;;;4.2;6.40E-10;1.99E-09;2.53E-05;;;
4.29999;1.99E-09;30.14541;-10;-6.27E-10;30.14541;;;4.29999;6.27E-10;1.99E-09;2.50E-05;;;
4.39999;1.96E-09;30.321395;-10.00001;-6.15E-10;30.321395;;;4.39999;6.15E-10;1.96E-09;2.48E-05;;;
4.5;1.96E-09;30.49749;-10.00001;-6.06E-10;30.49749;;;4.5;6.06E-10;1.96E-09;2.46E-05;;;
4.59999;1.96E-09;30.673857;-10.00001;-5.98E-10;30.673857;;;4.59999;5.98E-10;1.96E-09;2.45E-05;;;
4.7;1.93E-09;30.84985;-10.00001;-5.89E-10;30.84985;;;4.7;5.89E-10;1.93E-09;2.43E-05;;;
4.79999;1.93E-09;31.026183;-10;-5.84E-10;31.026183;;;4.79999;5.84E-10;1.93E-09;2.42E-05;;;
4.9;1.91E-09;31.202474;-10.00001;-5.80E-10;31.202474;;;4.9;5.80E-10;1.91E-09;2.41E-05;;;
4.99999;1.91E-09;31.378536;-10;-5.75E-10;31.378536;;;4.99999;5.75E-10;1.91E-09;2.40E-05;;;
