#scan;iMeasureCycle=1;iMux=0;time=0.131;N=142;LocalTime=21/12/2023 13:08:45;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
2.49999;7.28E-10;6.227556;-0.5;-1.33E-06;6.227556;;;2.49999;1.33475E-06;7.2799E-10
1.99999;4.67E-10;6.384701;-0.5;-1.52E-06;6.384701;;;1.99999;1.51834E-06;4.6707E-10
1.49999;1.56E-10;6.53466;-0.5;-1.70E-06;6.53466;;;1.49999;1.6978E-06;1.5635E-10
0.99999;-1.49E-10;6.684528;-0.5;-1.87E-06;6.684528;;;0.99999;1.86688E-06;1.4864E-10
0.5;-4.02E-10;6.859457;-0.5;-2.02E-06;6.859457;;;0.5;2.01981E-06;4.0212E-10
-1.00E-05;-7.75E-10;7.009322;-0.5;-2.15E-06;7.009322;;;-1.00E-05;2.15225E-06;7.7548E-10
-0.5;-1.13E-09;7.159412;-0.5;-2.26E-06;7.159412;;;-0.5;2.25728E-06;1.12729E-09
-1.00001;-1.49E-09;7.309158;-0.5;-2.34E-06;7.309158;;;-1.00001;2.34402E-06;1.49484E-09
-1.50001;-1.83E-09;7.479471;-0.5;-2.42E-06;7.479471;;;-1.50001;2.41764E-06;1.8342E-09
-2;-2.21E-09;7.629283;-0.5;-2.48E-06;7.629283;;;-2;2.48249E-06;2.20578E-09
-2.5;-2.59E-09;7.77913;-0.5;-2.54E-06;7.77913;;;-2.5;0.000002539;2.58613E-09
-3;-2.96E-09;7.928955;-0.5;-2.59E-06;7.928955;;;-3;2.58928E-06;2.96248E-09
-3.50001;-3.35E-09;8.079299;-0.5;-2.63E-06;8.079299;;;-3.50001;2.63346E-06;3.34726E-09
-4.00001;-3.73E-09;8.229121;-0.5;-2.67E-06;8.229121;;;-4.00001;2.67246E-06;3.72928E-09
-4.50001;-4.09E-09;8.388983;-0.5;-2.71E-06;8.388983;;;-4.50001;2.70597E-06;4.09337E-09
-5.00001;-4.50E-09;8.538782;-0.5;-2.74E-06;8.538782;;;-5.00001;2.73572E-06;4.49518E-09
-5.50001;-4.91E-09;8.688588;-0.5;-2.76E-06;8.688588;;;-5.50001;2.76073E-06;4.91135E-09
-6.00001;-5.23E-09;8.86287;-0.5;-2.78E-06;8.86287;;;-6.00001;2.78194E-06;5.23208E-09
-6.5;-5.68E-09;9.01284;-0.5;-2.80E-06;9.01284;;;-6.5;2.80049E-06;5.6763E-09
-7.00001;-6.09E-09;9.16276;-0.5;-2.82E-06;9.16276;;;-7.00001;2.81581E-06;6.09173E-09
-7.50001;-6.51E-09;9.312616;-0.5;-2.83E-06;9.312616;;;-7.50001;2.82846E-06;6.51343E-09
-8.00001;-6.89E-09;9.484269;-0.5;-2.84E-06;9.484269;;;-8.00001;2.83675E-06;6.88798E-09
-8.50001;-7.34E-09;9.634105;-0.5;-2.84E-06;9.634105;;;-8.50001;2.84367E-06;7.34114E-09
-9.00001;-7.75E-09;9.783916;-0.5;-2.85E-06;9.783916;;;-9.00001;2.84846E-06;7.74689E-09
-9.50001;-8.18E-09;9.933747;-0.5;-2.85E-06;9.933747;;;-9.50001;2.85046E-06;8.17539E-09
-10;-8.58E-09;10.084066;-0.5;-2.85E-06;10.084066;;;-10;2.84982E-06;8.57633E-09
-10.50001;-9.06E-09;10.227917;-0.5;-2.85E-06;10.227917;;;-10.50001;2.84864E-06;9.0587E-09
-11;-9.42E-09;10.387764;-0.5;-2.84E-06;10.387764;;;-11;2.84426E-06;9.4214E-09
-11.5;-9.90E-09;10.531635;-0.5;-2.84E-06;10.531635;;;-11.5;2.83813E-06;9.8991E-09
-12;-1.03E-08;10.67551;-0.5;-2.83E-06;10.67551;;;-12;2.83128E-06;1.03466E-08
-12.50001;-1.08E-08;10.819447;-0.5;-2.82E-06;10.819447;;;-12.50001;2.82268E-06;1.07768E-08
-13;-1.12E-08;10.981792;-0.5;-2.81E-06;10.981792;;;-13;2.81267E-06;1.11983E-08
-13.5;-1.16E-08;11.125628;-0.5;-2.80E-06;11.125628;;;-13.5;2.80154E-06;1.1624E-08
-14;-1.21E-08;11.269542;-0.5;-2.79E-06;11.269542;;;-14;2.78895E-06;1.2072E-08
-14.5;-1.25E-08;11.413409;-0.5;-2.78E-06;11.413409;;;-14.5;2.77512E-06;1.25002E-08
-15.00001;-1.30E-08;11.557266;-0.5;-2.76E-06;11.557266;;;-15.00001;2.76056E-06;1.29688E-08
-15.00001;-1.26E-08;11.680783;-0.5;-2.76E-06;11.680783;;;-15.00001;2.75801E-06;1.26452E-08
-14.5;-1.17E-08;11.824815;-0.5;-2.77E-06;11.824815;;;-14.5;2.76644E-06;1.1664E-08
-14.00001;-1.09E-08;11.984257;-0.5;-2.77E-06;11.984257;;;-14.00001;2.77403E-06;1.09264E-08
-13.5;-1.03E-08;12.128178;-0.5;-2.78E-06;12.128178;;;-13.5;2.78164E-06;1.0289E-08
-13;-9.66E-09;12.272101;-0.5;-2.79E-06;12.272101;;;-13;2.78786E-06;9.6609E-09
-12.50001;-9.12E-09;12.421995;-0.5;-2.79E-06;12.421995;;;-12.50001;2.79262E-06;9.11912E-09
-12.00001;-8.59E-09;12.571898;-0.5;-2.80E-06;12.571898;;;-12.00001;2.79554E-06;8.59178E-09
-11.50001;-8.07E-09;12.721762;-0.5;-2.80E-06;12.721762;;;-11.50001;2.79702E-06;8.07472E-09
-11.00001;-7.64E-09;12.899899;-0.5;-2.80E-06;12.899899;;;-11.00001;2.79664E-06;7.64283E-09
-10.5;-7.11E-09;13.049741;-0.5;-2.79E-06;13.049741;;;-10.5;2.79475E-06;7.10637E-09
-10;-6.62E-09;13.199576;-0.5;-2.79E-06;13.199576;;;-10;2.78991E-06;6.61878E-09
-9.50001;-6.20E-09;13.373914;-0.5;-2.78E-06;13.373914;;;-9.50001;2.78359E-06;6.20415E-09
-9;-5.67E-09;13.523827;-0.5;-2.77E-06;13.523827;;;-9;2.77471E-06;5.67113E-09
-8.5;-5.24E-09;13.673686;-0.5;-2.76E-06;13.673686;;;-8.5;2.76325E-06;5.23505E-09
-8;-4.80E-09;13.823545;-0.5;-2.75E-06;13.823545;;;-8;2.74913E-06;4.797E-09
-7.5;-4.38E-09;13.994839;-0.5;-2.73E-06;13.994839;;;-7.5;2.73244E-06;4.38077E-09
-7.00001;-3.94E-09;14.144682;-0.5;-2.71E-06;14.144682;;;-7.00001;2.71204E-06;3.936E-09
-6.5;-3.52E-09;14.294576;-0.5;-2.69E-06;14.294576;;;-6.5;2.68848E-06;3.52076E-09
-6.00001;-3.12E-09;14.444456;-0.5;-2.66E-06;14.444456;;;-6.00001;2.66106E-06;3.11632E-09
-5.5;-2.71E-09;14.594779;-0.5;-2.63E-06;14.594779;;;-5.5;2.62978E-06;2.7111E-09
-5;-2.32E-09;14.744681;-0.5;-2.60E-06;14.744681;;;-5;2.59513E-06;2.3187E-09
-4.50001;-1.96E-09;14.904763;-0.5;-2.56E-06;14.904763;;;-4.50001;2.55538E-06;1.96394E-09
-4.00001;-1.57E-09;15.054615;-0.5;-2.51E-06;15.054615;;;-4.00001;2.51111E-06;1.56606E-09
-3.5;-1.20E-09;15.204472;-0.5;-2.46E-06;15.204472;;;-3.5;0.000002461;1.19602E-09
-3.00001;-9.14E-10;15.378827;-0.5;-2.41E-06;15.378827;;;-3.00001;2.40533E-06;9.135E-10
-2.50001;-5.24E-10;15.528746;-0.5;-2.34E-06;15.528746;;;-2.50001;2.34143E-06;5.242E-10
-2;-1.86E-10;15.678583;-0.5;-2.27E-06;15.678583;;;-2;2.26966E-06;1.8608E-10
-1.50001;1.57E-10;15.828447;-0.5;-2.19E-06;15.828447;;;-1.50001;2.1898E-06;1.5695E-10
-1.00001;4.46E-10;15.999702;-0.5;-2.10E-06;15.999702;;;-1.00001;2.09952E-06;4.4572E-10
-0.50001;7.63E-10;16.149535;-0.5;-2.00E-06;16.149535;;;-0.50001;1.99522E-06;7.6339E-10
-1.00E-05;1.06E-09;16.29948;-0.5;-1.87E-06;16.29948;;;-1.00E-05;1.87439E-06;1.06146E-09
0.5;1.33E-09;16.449293;-0.5;-1.73E-06;16.449293;;;0.5;1.73304E-06;1.33476E-09
0.99999;1.60E-09;16.59963;-0.5;-1.58E-06;16.59963;;;0.99999;0.000001577;1.6038E-09
1.5;1.85E-09;16.74958;-0.5;-1.41E-06;16.74958;;;1.5;1.41034E-06;1.84785E-09
1.99999;2.06E-09;16.909837;-0.5;-1.24E-06;16.909837;;;1.99999;1.23679E-06;2.05579E-09
2.5;2.29E-09;17.059718;-0.5;-1.06E-06;17.059718;;;2.5;1.06059E-06;2.28672E-09
3.00001;2.49E-09;17.209564;-0.5;-8.89E-07;17.209564;;;3.00001;8.8854E-07;2.492E-09
3.50001;2.64E-09;17.387849;-0.5;-7.27E-07;17.387849;;;3.50001;7.26861E-07;2.63671E-09
3.99999;2.81E-09;17.543588;-0.5;-5.78E-07;17.543588;;;3.99999;5.78113E-07;2.81114E-09
4.49999;2.95E-09;17.699236;-0.5;-4.47E-07;17.699236;;;4.49999;4.47392E-07;2.94668E-09
5;3.03E-09;17.888715;-0.5;-3.38E-07;17.888715;;;5;3.38087E-07;3.02866E-09
5.5;3.19E-09;18.038504;-0.5;-2.49E-07;18.038504;;;5.5;2.48759E-07;3.19128E-09
6;3.30E-09;18.188441;-0.5;-1.80E-07;18.188441;;;6;1.80327E-07;3.29902E-09
6.5;3.41E-09;18.338281;-0.5;-1.29E-07;18.338281;;;6.5;1.2937E-07;3.40878E-09
6.99999;3.48E-09;18.506978;-0.5;-9.28E-08;18.506978;;;6.99999;9.2751E-08;3.48424E-09
7.5;3.55E-09;18.674059;-0.5;-6.69E-08;18.674059;;;7.5;6.68637E-08;3.54888E-09
8;3.61E-09;18.844221;-0.5;-4.87E-08;18.844221;;;8;4.87E-08;3.61483E-09
8.49999;3.66E-09;19.023938;-0.499999;-3.60E-08;19.023938;;;8.49999;3.60105E-08;3.65854E-09
9;3.70E-09;19.194118;-0.5;-2.71E-08;19.194118;;;9;2.70821E-08;3.70127E-09
9.49999;3.70E-09;19.389991;-0.5;-2.07E-08;19.389991;;;9.49999;2.07004E-08;3.6956E-09
9.99999;3.78E-09;19.560193;-0.5;-1.60E-08;19.560193;;;9.99999;1.59786E-08;3.78217E-09
10.49999;3.85E-09;19.730297;-0.500001;-1.24E-08;19.730297;;;10.49999;1.23959E-08;3.85463E-09
11;3.84E-09;19.933819;-0.5;-9.57E-09;19.933819;;;11;9.5657E-09;3.83539E-09
11.5;4.05E-09;20.109848;-0.5;-7.46E-09;20.109848;;;11.5;7.46172E-09;4.05118E-09
12;4.26E-09;20.285946;-0.500001;-5.89E-09;20.285946;;;12;5.89056E-09;4.2582E-09
12.50001;4.56E-09;20.462028;-0.500001;-4.80E-09;20.462028;;;12.50001;4.79925E-09;4.55823E-09
12.99999;4.97E-09;20.638137;-0.500001;-4.11E-09;20.638137;;;12.99999;4.11321E-09;4.97011E-09
13.5;5.49E-09;20.814262;-0.500001;-3.77E-09;20.814262;;;13.5;3.76618E-09;5.492E-09
14;5.88E-09;20.992193;-0.500002;-3.53E-09;20.992193;;;14;3.53388E-09;5.87867E-09
14.49999;6.06E-09;21.168296;-0.5;-3.34E-09;21.168296;;;14.49999;3.33799E-09;6.05664E-09
14.99999;5.95E-09;21.344332;-0.500001;-3.10E-09;21.344332;;;14.99999;3.09557E-09;5.94962E-09
15.49999;5.62E-09;21.542299;-0.500001;-2.81E-09;21.542299;;;15.49999;2.80909E-09;5.62257E-09
16;5.35E-09;21.718408;-0.500001;-2.61E-09;21.718408;;;16;2.60613E-09;5.35468E-09
16.49999;5.00E-09;21.922763;-0.5;-2.39E-09;21.922763;;;16.49999;2.38792E-09;5.00233E-09
16.99999;4.81E-09;22.098848;-0.5;-2.26E-09;22.098848;;;16.99999;2.26404E-09;4.81324E-09
17.5;4.64E-09;22.274857;-0.5;-2.16E-09;22.274857;;;17.5;2.15713E-09;4.63743E-09
18;4.47E-09;22.456591;-0.5;-2.06E-09;22.456591;;;18;2.06161E-09;4.47475E-09
18.49999;4.35E-09;22.632808;-0.5;-2.00E-09;22.632808;;;18.49999;1.99514E-09;4.35202E-09
19;4.25E-09;22.808801;-0.5;-1.94E-09;22.808801;;;19;1.93978E-09;4.2542E-09
19.49999;4.16E-09;22.984951;-0.5;-1.89E-09;22.984951;;;19.49999;1.88627E-09;4.16499E-09
19.99999;4.09E-09;23.161472;-0.499999;-1.85E-09;23.161472;;;19.99999;1.84616E-09;4.09312E-09
