#scan;iMeasureCycle=1;iMux=0;time=0.134;N=482;LocalTime=31/10/2023 15:10:39;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60;-1.36E-09;0.294666;1.000001;2.55E-10;0.294666;;;1.60E-05;;;2.55E-10;1.36E-09
-59.5;-1.06E-09;0.471684;1;1.13E-10;0.471684;;;1.06E-05;;;1.13E-10;1.06E-09
-59;-9.10E-10;0.648249;1.000001;7.56E-11;0.648249;;;8.69E-06;;;7.56E-11;9.1E-10
-58.5001;-8.02E-10;0.842582;1;4.40E-11;0.842582;;;6.63E-06;;;4.4E-11;8.02E-10
-58;-7.40E-10;1.019337;0.999999;2.01E-11;1.019337;;;4.48E-06;;;2.01E-11;7.4E-10
-57.5001;-6.81E-10;1.195958;0.999999;8.53E-12;1.195958;;;2.92E-06;;;8.53E-12;6.81E-10
-57;-6.39E-10;1.408856;1;1.91E-11;1.408856;;;4.37E-06;;;1.91E-11;6.39E-10
-56.5;-6.22E-10;1.585706;1.000001;2.08E-11;1.585706;;;4.56E-06;;;2.08E-11;6.22E-10
-56;-5.93E-10;1.762373;1;2.32E-11;1.762373;;;4.82E-06;;;2.32E-11;5.93E-10
-55.5001;-5.60E-10;1.938913;0.999999;2.50E-11;1.938913;;;0.000005;;;2.5E-11;5.6E-10
-55;-5.30E-10;2.11552;0.999999;2.72E-11;2.11552;;;5.22E-06;;;2.72E-11;5.3E-10
-54.5001;-5.14E-10;2.292046;0.999999;2.89E-11;2.292046;;;5.38E-06;;;2.89E-11;5.14E-10
-54.0001;-5.20E-10;2.470416;0.999999;3.59E-11;2.470416;;;5.99E-06;;;3.59E-11;5.2E-10
-53.5;-4.86E-10;2.646892;0.999999;3.28E-11;2.646892;;;5.73E-06;;;3.28E-11;4.86E-10
-53;-4.65E-10;2.848304;1;3.43E-11;2.848304;;;5.86E-06;;;3.43E-11;4.65E-10
-52.5;-4.45E-10;3.02487;0.999999;3.09E-11;3.02487;;;5.56E-06;;;3.09E-11;4.45E-10
-52.0001;-4.45E-10;3.20133;0.999999;3.48E-11;3.20133;;;5.90E-06;;;3.48E-11;4.45E-10
-51.5001;-4.30E-10;3.427131;1;2.64E-11;3.427131;;;5.14E-06;;;2.64E-11;4.3E-10
-51;-4.11E-10;3.603875;0.999999;2.32E-11;3.603875;;;4.82E-06;;;2.32E-11;4.11E-10
-50.5;-3.96E-10;3.780362;1;2.20E-11;3.780362;;;4.69E-06;;;2.2E-11;3.96E-10
-50;-3.66E-10;3.958517;1;1.34E-11;3.958517;;;3.66E-06;;;1.34E-11;3.66E-10
-49.5001;-3.69E-10;4.135085;1;1.32E-11;4.135085;;;3.63E-06;;;1.32E-11;3.69E-10
-49;-3.52E-10;4.311601;1;7.00E-12;4.311601;;;2.65E-06;;;7E-12;3.52E-10
-48.5;-3.33E-10;4.51;1;3.50E-12;4.51;;;1.87E-06;;;3.5E-12;3.33E-10
-48;-3.24E-10;4.686411;0.999999;2.08E-12;4.686411;;;1.44E-06;;;2.08E-12;3.24E-10
-47.5001;-3.22E-10;4.893691;0.999999;1.52E-12;4.893691;;;1.23E-06;;;1.52E-12;3.22E-10
-47;-3.16E-10;5.070286;1.000001;1.68E-12;5.070286;;;1.30E-06;;;1.68E-12;3.16E-10
-46.5;-2.91E-10;5.246777;0.999999;1.45E-12;5.246777;;;1.20E-06;;;1.45E-12;2.91E-10
-46;-2.79E-10;5.423323;1;7.70E-13;5.423323;;;8.77E-07;;;7.7E-13;2.79E-10
-45.5001;-2.76E-10;5.599764;0.999999;2.37E-12;5.599764;;;1.54E-06;;;2.37E-12;2.76E-10
-45.0001;-2.77E-10;5.77624;1;3.73E-12;5.77624;;;1.93E-06;;;3.73E-12;2.77E-10
-44.5001;-2.66E-10;5.954523;1;1.20E-12;5.954523;;;1.10E-06;;;1.2E-12;2.66E-10
-44;-2.45E-10;6.13121;1;-1.38E-12;6.13121;;;0;;;1.38E-12;2.45E-10
-43.5001;-2.36E-10;6.307675;0.999999;-2.13E-12;6.307675;;;0;;;2.13E-12;2.36E-10
-43.0001;-2.50E-10;6.486009;1;2.09E-12;6.486009;;;1.45E-06;;;2.09E-12;2.5E-10
