#scan	iMeasureCycle=1	iMux=0	time=0.131	N=220	LocalTime=31/10/2023 15:14:08
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-30	-6.7469E-10	0.29389	0	1.1234E-10	0.29389
-30	-5.7702E-10	0.442808	0.099999	8.765E-11	0.442808
-30	-5.1016E-10	0.591454	0.2	7.12E-11	0.591454
-30	-4.6524E-10	0.740025	0.3	6.285E-11	0.740025
-30	-4.3533E-10	0.888639	0.399999	5.938E-11	0.888639
-30	-4.0501E-10	1.037212	0.499999	5.283E-11	1.037212
-30	-3.9481E-10	1.185806	0.6	5.025E-11	1.185806
-30	-3.6975E-10	1.366518	0.699999	4.405E-11	1.366518
-30	-3.5205E-10	1.515144	0.799999	4.213E-11	1.515144
-30	-3.3638E-10	1.663863	0.9	3.98E-11	1.663863
-30	-3.2928E-10	1.812424	0.999999	3.92E-11	1.812424
-30	-3.1651E-10	1.945476	0.999999	3.458E-11	1.945476
-30	-3.1225E-10	2.094032	0.900001	3.139E-11	2.094032
-30	-3.0029E-10	2.242762	0.800001	2.646E-11	2.242762
-30	-2.9921E-10	2.391451	0.7	2.643E-11	2.391451
-30	-2.8429E-10	2.540125	0.600001	2.185E-11	2.540125
-30	-2.8147E-10	2.688699	0.499999	2.277E-11	2.688699
-30	-2.7459E-10	2.865308	0.399999	1.992E-11	2.865308
-30	-2.6662E-10	3.013898	0.299999	1.758E-11	3.013898
-30	-2.6123E-10	3.162747	0.199999	1.718E-11	3.162747
-30	-2.5941E-10	3.311382	0.1	1.558E-11	3.311382
-30	-2.6074E-10	3.476334	-1E-06	1.555E-11	3.476334
-20	7.157E-11	3.652466	-1E-06	-1.086E-11	3.652466
-20	-6.73E-12	3.801192	0.1	-7.03E-12	3.801192
-20	-3.93E-11	3.949956	0.199999	-4.63E-12	3.949956
-20	-5.727E-11	4.098521	0.3	-2.34E-12	4.098521
-20	-6.549E-11	4.247134	0.4	-2.37E-12	4.247134
-20	-7.383E-11	4.396012	0.5	-1.76E-12	4.396012
-20	-8.204E-11	4.544762	0.6	-1.26E-12	4.544762
-20	-9.029E-11	4.693384	0.7	1.3E-13	4.693384
-20	-9.034E-11	4.870467	0.8	-3.6E-13	4.870467
-20	-9.535E-11	5.019061	0.899999	-4E-14	5.019061
-20	-1.0031E-10	5.16778	1	8.4E-13	5.16778
-20	-9.715E-11	5.288994	1	-3.2E-13	5.288994
-20	-9.651E-11	5.437588	0.9	-1.19E-12	5.437588
-20	-9.991E-11	5.586298	0.8	-1.59E-12	5.586298
-20	-1.065E-10	5.735086	0.700001	-1.67E-12	5.735086
-20	-1.0405E-10	5.890055	0.6	-2.41E-12	5.890055
-20	-1.0095E-10	6.038597	0.5	-2.57E-12	6.038597
-20	-1.0043E-10	6.187296	0.4	-3.49E-12	6.187296
-20	-1.0068E-10	6.355251	0.299999	-4.29E-12	6.355251
-20	-1.0205E-10	6.503896	0.2	-4.23E-12	6.503896
-20	-1.0401E-10	6.652511	0.100001	-4.28E-12	6.652511
-20	-1.0703E-10	6.801146	-1E-06	-5.48E-12	6.801146
-10	3.3819E-10	6.979719	-1E-06	-1.5899E-10	6.979719
-10	2.3339E-10	7.128287	0.099999	-1.2939E-10	7.128287
-10	1.6385E-10	7.277145	0.2	-9.431E-11	7.277145
-10	1.2253E-10	7.425776	0.3	-7.331E-11	7.425776
-10	9.282E-11	7.574406	0.4	-5.693E-11	7.574406
-10	7.356E-11	7.723146	0.499999	-4.68E-11	7.723146
-10	5.575E-11	7.894317	0.599999	-3.777E-11	7.894317
-10	4.336E-11	8.042968	0.700001	-3.096E-11	8.042968
-10	3.165E-11	8.191923	0.799999	-2.499E-11	8.191923
-10	2.439E-11	8.360144	0.899999	-2.145E-11	8.360144
-10	1.729E-11	8.508809	0.999999	-1.812E-11	8.508809
-10	1.592E-11	8.630042	0.999999	-1.747E-11	8.630042
-10	1.305E-11	8.778718	0.9	-1.809E-11	8.778718
-10	9.07E-12	8.92745	0.8	-1.858E-11	8.92745
-10	6.37E-12	9.076123	0.7	-1.885E-11	9.076123
-10	3.47E-12	9.224689	0.599999	-1.798E-11	9.224689
-10	2.47E-12	9.397852	0.5	-1.749E-11	9.397852
-10	-5.5E-13	9.546482	0.4	-1.578E-11	9.546482
-10	-2.69E-12	9.695215	0.3	-1.595E-11	9.695215
-10	-4.4E-12	9.863761	0.199999	-1.469E-11	9.863761
-10	-5.88E-12	10.012444	0.1	-1.438E-11	10.012444
-10	-6.85E-12	10.161017	-1E-06	-1.448E-11	10.161017
0	4.1613E-10	10.337179	0	-1.5202E-10	10.337179
1E-07	3.084E-10	10.493583	0.099999	-1.2829E-10	10.493583
-1E-07	2.5188E-10	10.642279	0.199999	-1.072E-10	10.642279
-1E-07	2.1222E-10	10.790863	0.3	-8.953E-11	10.790863
-2E-07	1.8362E-10	10.939653	0.399999	-7.623E-11	10.939653
-2E-07	1.6053E-10	11.088285	0.5	-6.407E-11	11.088285
