Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	3.4184e-05	3.9599e-10	-10.0	-2.5
1.0	3.4192e-05	1.8423e-10	-10.0	-2.5
1.5	3.4192e-05	1.4964e-10	-10.0	-2.5
2.0	3.4188e-05	1.2881e-10	-10.0	-2.5
2.5	3.419e-05	1.1705e-10	-10.0	-2.5
3.0	3.4183e-05	1.0799e-10	-10.0	-2.5
3.5	3.4168e-05	1.0233e-10	-10.0	-2.5
4.0	3.4162e-05	9.6569e-11	-10.0	-2.5
4.5	3.4157e-05	9.5036e-11	-10.0	-2.5
5.0	3.415e-05	8.8218e-11	-10.0	-2.5
5.5	3.4139e-05	8.8286e-11	-10.0	-2.5
6.0	3.4131e-05	8.6907e-11	-10.0	-2.5
6.5	3.4124e-05	8.323e-11	-10.0	-2.5
7.0	3.4118e-05	8.2214e-11	-10.0	-2.5
7.5	3.4107e-05	8.2671e-11	-10.0	-2.5
8.0	3.4103e-05	7.8255e-11	-10.0	-2.5
8.5	3.4094e-05	7.7338e-11	-10.0	-2.5
9.0	3.4082e-05	7.67e-11	-10.0	-2.5
9.5	3.4075e-05	7.7791e-11	-10.0	-2.5
10.0	3.4071e-05	7.5426e-11	-10.0	-2.5
10.5	3.4056e-05	7.481e-11	-10.0	-2.5
11.0	3.4048e-05	7.3918e-11	-10.0	-2.5
11.5	3.4039e-05	7.3197e-11	-10.0	-2.5
12.0	3.403e-05	7.3593e-11	-10.0	-2.5
12.5	3.4023e-05	7.2513e-11	-10.0	-2.5
13.0	3.4016e-05	7.3501e-11	-10.0	-2.5
13.5	3.4007e-05	7.0258e-11	-10.0	-2.5
14.0	3.3997e-05	7.2571e-11	-10.0	-2.5
14.5	3.3995e-05	7.2533e-11	-10.0	-2.5
15.0	3.3986e-05	7.0124e-11	-10.0	-2.5
15.5	3.3977e-05	7.2404e-11	-10.0	-2.5
16.0	3.3966e-05	7.1137e-11	-10.0	-2.5
16.5	3.396e-05	7.2607e-11	-10.0	-2.5
17.0	3.3956e-05	6.8139e-11	-10.0	-2.5
17.5	3.3951e-05	7.0281e-11	-10.0	-2.5
18.0	3.3943e-05	6.9927e-11	-10.0	-2.5
18.5	3.393e-05	6.9802e-11	-10.0	-2.5
19.0	3.3925e-05	6.8082e-11	-10.0	-2.5
19.5	3.3921e-05	7.1306e-11	-10.0	-2.5
20.0	3.3918e-05	6.9911e-11	-10.0	-2.5
20.5	3.3911e-05	7.0571e-11	-10.0	-2.5
21.0	3.3903e-05	7.0289e-11	-10.0	-2.5
21.5	3.3896e-05	6.9425e-11	-10.0	-2.5
22.0	3.3888e-05	6.7927e-11	-10.0	-2.5
22.5	3.3884e-05	6.8897e-11	-10.0	-2.5
23.0	3.3876e-05	6.7921e-11	-10.0	-2.5
23.5	3.3868e-05	6.8661e-11	-10.0	-2.5
24.0	3.3859e-05	6.8243e-11	-10.0	-2.5
24.5	3.3852e-05	7.0138e-11	-10.0	-2.5
25.0	3.3847e-05	6.8024e-11	-10.0	-2.5
25.5	3.384e-05	6.8967e-11	-10.0	-2.5
