Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
44.0	1.3297e-05	2.1285e-10	-10.0	-2.5	-2.6737890624997944e-07
44.5	1.3298e-05	2.1272e-10	-10.0	-2.5	-2.6681510850692285e-07
45.0	1.3304e-05	2.1371e-10	-10.0	-2.5	-2.6125090277775616e-07
45.5	1.3304e-05	2.1279e-10	-10.0	-2.5	-2.616862890624798e-07
46.0	1.3306e-05	2.1282e-10	-10.0	-2.5	-2.6012126736109144e-07
46.5	1.3308e-05	2.1276e-10	-10.0	-2.5	-2.585558376735904e-07
47.0	1.331e-05	2.1226e-10	-10.0	-2.5	-2.5698999999998007e-07
47.5	1.3313e-05	2.1292e-10	-10.0	-2.5	-2.5442375434025825e-07
48.0	1.3316e-05	2.1262e-10	-10.0	-2.5	-2.5185710069442376e-07
48.5	1.3319e-05	2.1327e-10	-10.0	-2.5	-2.492900390624783e-07
49.0	1.3318e-05	2.1376e-10	-10.0	-2.5	-2.507225694444238e-07
49.5	1.3321e-05	2.1339e-10	-10.0	-2.5	-2.4815469184025634e-07
50.0	1.3323e-05	2.1279e-10	-10.0	-2.5	-2.465864062499801e-07
50.5	1.3325e-05	2.1305e-10	-10.0	-2.5	-2.4501771267358947e-07
51.0	1.3328e-05	2.1281e-10	-10.0	-2.5	-2.4244861111109075e-07
51.5	1.3329e-05	2.1272e-10	-10.0	-2.5	-2.4187910156247865e-07
52.0	1.3332e-05	2.1179e-10	-10.0	-2.5	-2.3930918402775626e-07
52.5	1.3333e-05	2.1255e-10	-10.0	-2.5	-2.387388585069256e-07
53.0	1.3335e-05	2.1245e-10	-10.0	-2.5	-2.3716812499998002e-07
53.5	1.3335e-05	2.1193e-10	-10.0	-2.5	-2.3759698350692447e-07
54.0	1.334e-05	2.1305e-10	-10.0	-2.5	-2.3302543402775883e-07
54.5	1.3341e-05	2.117e-10	-10.0	-2.5	-2.3245347656247911e-07
55.0	1.3342e-05	2.1243e-10	-10.0	-2.5	-2.318811111110901e-07
55.5	1.3345e-05	2.1228e-10	-10.0	-2.5	-2.293083376735908e-07
56.0	1.3348e-05	2.1141e-10	-10.0	-2.5	-2.2673515624998053e-07
56.5	1.335e-05	2.128e-10	-10.0	-2.5	-2.2516156684025806e-07
57.0	1.3353e-05	2.1256e-10	-10.0	-2.5	-2.225875694444241e-07
57.5	1.3355e-05	2.1198e-10	-10.0	-2.5	-2.2101316406247967e-07
58.0	1.3356e-05	2.1283e-10	-10.0	-2.5	-2.2043835069442475e-07
58.5	1.3356e-05	2.1267e-10	-10.0	-2.5	-2.2086312934025764e-07
59.0	1.3361e-05	2.1253e-10	-10.0	-2.5	-2.1628749999998044e-07
59.5	1.3364e-05	2.1335e-10	-10.0	-2.5	-2.1371146267359155e-07
60.0	1.3366e-05	2.1241e-10	-10.0	-2.5	-2.1213501736109049e-07
60.5	1.3369e-05	2.1227e-10	-10.0	-2.5	-2.0955816406247963e-07
61.0	1.3371e-05	2.1315e-10	-10.0	-2.5	-2.0798090277775828e-07
61.5	1.3373e-05	2.1287e-10	-10.0	-2.5	-2.0640323350692425e-07
62.0	1.3375e-05	2.1286e-10	-10.0	-2.5	-2.0482515624998094e-07
62.5	1.3374e-05	2.1229e-10	-10.0	-2.5	-2.0624667100692474e-07
63.0	1.3376e-05	2.1286e-10	-10.0	-2.5	-2.0466777777775775e-07
63.5	1.3377e-05	2.1193e-10	-10.0	-2.5	-2.0408847656248028e-07
64.0	1.3379e-05	2.1128e-10	-10.0	-2.5	-2.0250876736109132e-07
64.5	1.338e-05	2.1255e-10	-10.0	-2.5	-2.0192865017359017e-07
65.0	1.3383e-05	2.1307e-10	-10.0	-2.5	-1.9934812499998044e-07
65.5	1.3382e-05	2.1293e-10	-10.0	-2.5	-2.0076719184025832e-07
66.0	1.3383e-05	2.1197e-10	-10.0	-2.5	-2.0018585069442421e-07
66.5	1.3386e-05	2.1195e-10	-10.0	-2.5	-1.9760410156247982e-07
67.0	1.3389e-05	2.118e-10	-10.0	-2.5	-1.9502194444442444e-07
67.5	1.3391e-05	2.1252e-10	-10.0	-2.5	-1.9343937934025858e-07
68.0	1.3392e-05	2.1233e-10	-10.0	-2.5	-1.9285640624998053e-07
68.5	1.3393e-05	2.1354e-10	-10.0	-2.5	-1.922730251735915e-07
69.0	1.3394e-05	2.137e-10	-10.0	-2.5	-1.9168923611109316e-07
69.5	1.3394e-05	2.1281e-10	-10.0	-2.5	-1.9210503906248096e-07
70.0	1.3397e-05	2.1281e-10	-10.0	-2.5	-1.8952043402775796e-07
70.5	1.34e-05	2.1341e-10	-10.0	-2.5	-1.8693542100692568e-07
71.0	1.3402e-05	2.1309e-10	-10.0	-2.5	-1.853499999999812e-07
71.5	1.3402e-05	2.135e-10	-10.0	-2.5	-1.8576417100692506e-07
72.0	1.3404e-05	2.1236e-10	-10.0	-2.5	-1.8417793402775862e-07
72.5	1.3407e-05	2.1312e-10	-10.0	-2.5	-1.815912890624807e-07
73.0	1.341e-05	2.1304e-10	-10.0	-2.5	-1.7900423611109177e-07
73.5	1.341e-05	2.135e-10	-10.0	-2.5	-1.7941677517359168e-07
74.0	1.3413e-05	2.1212e-10	-10.0	-2.5	-1.768289062499808e-07
74.5	1.3414e-05	2.1245e-10	-10.0	-2.5	-1.7624062934025822e-07
75.0	1.3413e-05	2.1224e-10	-10.0	-2.5	-1.7765194444442566e-07
75.5	1.3416e-05	2.1257e-10	-10.0	-2.5	-1.750628515624818e-07
76.0	1.3418e-05	2.1322e-10	-10.0	-2.5	-1.7347335069442578e-07
76.5	1.3421e-05	2.124e-10	-10.0	-2.5	-1.7088344184025827e-07
77.0	1.3423e-05	2.1225e-10	-10.0	-2.5	-1.6929312499998196e-07
77.5	1.3423e-05	2.1256e-10	-10.0	-2.5	-1.6970240017359227e-07
78.0	1.3423e-05	2.1291e-10	-10.0	-2.5	-1.701112673610933e-07
78.5	1.3424e-05	2.1326e-10	-10.0	-2.5	-1.6951972656248113e-07
79.0	1.3426e-05	2.1255e-10	-10.0	-2.5	-1.6792777777775918e-07
79.5	1.343e-05	2.1275e-10	-10.0	-2.5	-1.6433542100692525e-07
80.0	1.3431e-05	2.1362e-10	-10.0	-2.5	-1.6374265624998182e-07
80.5	1.3433e-05	2.1364e-10	-10.0	-2.5	-1.6214948350692691e-07
81.0	1.3433e-05	2.1298e-10	-10.0	-2.5	-1.6255590277776032e-07
81.5	1.3437e-05	2.1364e-10	-10.0	-2.5	-1.5896191406248075e-07
82.0	1.3438e-05	2.1353e-10	-10.0	-2.5	-1.5836751736109168e-07
82.5	1.344e-05	2.133e-10	-10.0	-2.5	-1.5677271267359282e-07
83.0	1.3441e-05	2.1281e-10	-10.0	-2.5	-1.5617749999998179e-07
83.5	1.3443e-05	2.1361e-10	-10.0	-2.5	-1.5458187934025926e-07
84.0	1.3447e-05	2.1182e-10	-10.0	-2.5	-1.5098585069442645e-07
84.5	1.3447e-05	2.1291e-10	-10.0	-2.5	-1.5138941406248125e-07
85.0	1.3446e-05	2.1303e-10	-10.0	-2.5	-1.5279256944442726e-07
85.5	1.345e-05	2.1356e-10	-10.0	-2.5	-1.491953168402598e-07
86.0	1.3448e-05	2.1268e-10	-10.0	-2.5	-1.5159765624998094e-07
86.5	1.3451e-05	2.1267e-10	-10.0	-2.5	-1.48999587673592e-07
87.0	1.3454e-05	2.1223e-10	-10.0	-2.5	-1.4640111111109377e-07
87.5	1.3456e-05	2.1385e-10	-10.0	-2.5	-1.4480222656248335e-07
88.0	1.3456e-05	2.1272e-10	-10.0	-2.5	-1.4520293402776125e-07
88.5	1.3455e-05	2.1211e-10	-10.0	-2.5	-1.4660323350692527e-07
89.0	1.3458e-05	2.1211e-10	-10.0	-2.5	-1.440031249999814e-07
89.5	1.3458e-05	2.1312e-10	-10.0	-2.5	-1.4440260850692633e-07
90.0	1.3458e-05	2.1269e-10	-10.0	-2.5	-1.4480168402776028e-07
90.5	1.346e-05	2.1423e-10	-10.0	-2.5	-1.4320035156248225e-07
91.0	1.3464e-05	2.1306e-10	-10.0	-2.5	-1.3959861111109393e-07
91.5	1.3465e-05	2.1273e-10	-10.0	-2.5	-1.3899646267359273e-07
92.0	1.3464e-05	2.1139e-10	-10.0	-2.5	-1.4039390624998323e-07
92.5	1.3464e-05	2.118e-10	-10.0	-2.5	-1.4079094184026055e-07
93.0	1.3467e-05	2.1213e-10	-10.0	-2.5	-1.381875694444271e-07
93.5	1.3469e-05	2.1202e-10	-10.0	-2.5	-1.3658378906248314e-07
94.0	1.3469e-05	2.12e-10	-10.0	-2.5	-1.369796006944275e-07
94.5	1.347e-05	2.117e-10	-10.0	-2.5	-1.3637500434026038e-07
95.0	1.3474e-05	2.1255e-10	-10.0	-2.5	-1.3276999999998247e-07
95.5	1.3474e-05	2.118e-10	-10.0	-2.5	-1.3316458767359387e-07
96.0	1.3471e-05	2.1248e-10	-10.0	-2.5	-1.365587673610941e-07
96.5	1.3475e-05	2.1318e-10	-10.0	-2.5	-1.3295253906248153e-07
97.0	1.3476e-05	2.1277e-10	-10.0	-2.5	-1.3234590277776116e-07
97.5	1.3476e-05	2.1198e-10	-10.0	-2.5	-1.3273885850692862e-07
98.0	1.3477e-05	2.1185e-10	-10.0	-2.5	-1.321314062499829e-07
98.5	1.3481e-05	2.1201e-10	-10.0	-2.5	-1.2852354600692808e-07
99.0	1.3483e-05	2.1352e-10	-10.0	-2.5	-1.2691527777776158e-07
99.5	1.3485e-05	2.1143e-10	-10.0	-2.5	-1.253066015624824e-07
100.0	1.3485e-05	2.1191e-10	-10.0	-2.5	-1.2569751736109323e-07
100.5	1.3484e-05	2.1202e-10	-10.0	-2.5	-1.2708802517359357e-07
101.0	1.3487e-05	2.1247e-10	-10.0	-2.5	-1.2447812499998432e-07
101.5	1.3486e-05	2.1292e-10	-10.0	-2.5	-1.25867816840261e-07
102.0	1.3489e-05	2.1299e-10	-10.0	-2.5	-1.2325710069442638e-07
102.5	1.349e-05	2.1352e-10	-10.0	-2.5	-1.2264597656248347e-07
103.0	1.3493e-05	2.1212e-10	-10.0	-2.5	-1.2003444444442858e-07
103.5	1.3494e-05	2.1295e-10	-10.0	-2.5	-1.19422504340262e-07
104.0	1.3496e-05	2.1293e-10	-10.0	-2.5	-1.1781015624998394e-07
104.5	1.3497e-05	2.1198e-10	-10.0	-2.5	-1.1719740017359539e-07
105.0	1.3499e-05	2.1263e-10	-10.0	-2.5	-1.1558423611109366e-07
105.5	1.3499e-05	2.1298e-10	-10.0	-2.5	-1.1597066406248363e-07
106.0	1.3503e-05	2.1257e-10	-10.0	-2.5	-1.1235668402776232e-07
106.5	1.3504e-05	2.1367e-10	-10.0	-2.5	-1.1174229600692813e-07
107.0	1.3508e-05	2.1251e-10	-10.0	-2.5	-1.0812749999998315e-07
107.5	1.3507e-05	2.134e-10	-10.0	-2.5	-1.0951229600692798e-07
108.0	1.3507e-05	2.1211e-10	-10.0	-2.5	-1.0989668402776133e-07
108.5	1.3509e-05	2.1347e-10	-10.0	-2.5	-1.082806640624827e-07
109.0	1.351e-05	2.138e-10	-10.0	-2.5	-1.0766423611109527e-07
109.5	1.3512e-05	2.1292e-10	-10.0	-2.5	-1.0604740017359466e-07
110.0	1.3511e-05	2.1308e-10	-10.0	-2.5	-1.0743015624998456e-07
110.5	1.3512e-05	2.1452e-10	-10.0	-2.5	-1.0681250434026078e-07
111.0	1.3511e-05	2.1389e-10	-10.0	-2.5	-1.081944444444287e-07
111.5	1.3514e-05	2.1346e-10	-10.0	-2.5	-1.0557597656248365e-07
112.0	1.3515e-05	2.1344e-10	-10.0	-2.5	-1.049571006944286e-07
112.5	1.3517e-05	2.1265e-10	-10.0	-2.5	-1.0333781684026207e-07
113.0	1.352e-05	2.1324e-10	-10.0	-2.5	-1.0071812499998406e-07
113.5	1.3518e-05	2.1355e-10	-10.0	-2.5	-1.0309802517359585e-07
114.0	1.352e-05	2.1341e-10	-10.0	-2.5	-1.0147751736109636e-07
114.5	1.3522e-05	2.1317e-10	-10.0	-2.5	-9.98566015624842e-08
115.0	1.3521e-05	2.1406e-10	-10.0	-2.5	-1.0123527777776253e-07
115.5	1.3524e-05	2.1304e-10	-10.0	-2.5	-9.861354600692958e-08
116.0	1.3525e-05	2.1346e-10	-10.0	-2.5	-9.799140624998495e-08
116.5	1.3524e-05	2.1292e-10	-10.0	-2.5	-9.936885850692863e-08
117.0	1.3525e-05	2.1323e-10	-10.0	-2.5	-9.874590277776203e-08
117.5	1.3525e-05	2.1366e-10	-10.0	-2.5	-9.912253906248493e-08
118.0	1.3528e-05	2.124e-10	-10.0	-2.5	-9.649876736109536e-08
118.5	1.3528e-05	2.1374e-10	-10.0	-2.5	-9.687458767359629e-08
119.0	1.353e-05	2.1423e-10	-10.0	-2.5	-9.524999999998524e-08
119.5	1.353e-05	2.8901e-10	-10.0	-2.5	-9.56250043402625e-08
120.0	1.3533e-05	2.9456e-10	-10.0	-2.5	-9.299960069442898e-08
120.5	1.3535e-05	2.9459e-10	-10.0	-2.5	-9.137378906248497e-08
121.0	1.3536e-05	2.9565e-10	-10.0	-2.5	-9.074756944442878e-08
121.5	1.3538e-05	2.9488e-10	-10.0	-2.5	-8.912094184026279e-08
122.0	1.354e-05	2.9547e-10	-10.0	-2.5	-8.749390624998412e-08
122.5	1.3539e-05	2.9388e-10	-10.0	-2.5	-8.886646267359597e-08
123.0	1.3542e-05	2.9448e-10	-10.0	-2.5	-8.623861111109652e-08
123.5	1.3541e-05	2.937e-10	-10.0	-2.5	-8.76103515624847e-08
124.0	1.3544e-05	2.9363e-10	-10.0	-2.5	-8.498168402776328e-08
124.5	1.3544e-05	2.9337e-10	-10.0	-2.5	-8.535260850693068e-08
125.0	1.3547e-05	2.9261e-10	-10.0	-2.5	-8.27231249999856e-08
125.5	1.3549e-05	2.9237e-10	-10.0	-2.5	-8.109323350693002e-08
126.0	1.3553e-05	2.9186e-10	-10.0	-2.5	-7.746293402776247e-08
126.5	1.3553e-05	2.9138e-10	-10.0	-2.5	-7.783222656248422e-08
127.0	1.3555e-05	2.9101e-10	-10.0	-2.5	-7.620111111109569e-08
127.5	1.3557e-05	2.9119e-10	-10.0	-2.5	-7.456958767359617e-08
128.0	1.3559e-05	2.9121e-10	-10.0	-2.5	-7.293765624998566e-08
128.5	1.3561e-05	2.9099e-10	-10.0	-2.5	-7.130531684026417e-08
129.0	1.3563e-05	2.9016e-10	-10.0	-2.5	-6.967256944443e-08
129.5	1.3565e-05	2.9005e-10	-10.0	-2.5	-6.803941406248484e-08
130.0	1.3569e-05	2.8896e-10	-10.0	-2.5	-6.440585069442939e-08
130.5	1.3571e-05	2.8952e-10	-10.0	-2.5	-6.277187934026395e-08
131.0	1.3571e-05	2.8873e-10	-10.0	-2.5	-6.313749999998682e-08
131.5	1.3571e-05	2.8881e-10	-10.0	-2.5	-6.350271267359702e-08
132.0	1.3571e-05	2.8867e-10	-10.0	-2.5	-6.386751736109792e-08
132.5	1.3572e-05	2.8862e-10	-10.0	-2.5	-6.323191406248565e-08
133.0	1.3573e-05	2.8902e-10	-10.0	-2.5	-6.259590277776238e-08
133.5	1.3575e-05	2.888e-10	-10.0	-2.5	-6.095948350693102e-08
134.0	1.3576e-05	2.8921e-10	-10.0	-2.5	-6.032265624998579e-08
134.5	1.358e-05	2.8881e-10	-10.0	-2.5	-5.668542100692976e-08
135.0	1.3582e-05	2.8737e-10	-10.0	-2.5	-5.504777777776375e-08
135.5	1.3583e-05	2.8771e-10	-10.0	-2.5	-5.440972656248555e-08
136.0	1.3586e-05	2.8863e-10	-10.0	-2.5	-5.1771267361097064e-08
136.5	1.3586e-05	2.8768e-10	-10.0	-2.5	-5.213240017359739e-08
137.0	1.3587e-05	2.8805e-10	-10.0	-2.5	-5.149312499998454e-08
137.5	1.3589e-05	2.883e-10	-10.0	-2.5	-4.9853441840263594e-08
138.0	1.3591e-05	2.8732e-10	-10.0	-2.5	-4.8213350694429965e-08
138.5	1.3593e-05	2.8638e-10	-10.0	-2.5	-4.657285156248535e-08
139.0	1.3593e-05	2.8746e-10	-10.0	-2.5	-4.6931944444430744e-08
139.5	1.3595e-05	2.8549e-10	-10.0	-2.5	-4.5290629340264156e-08
140.0	1.3596e-05	2.8595e-10	-10.0	-2.5	-4.4648906249985384e-08
140.5	1.3596e-05	2.8584e-10	-10.0	-2.5	-4.500677517359782e-08
141.0	1.3599e-05	2.8509e-10	-10.0	-2.5	-4.236423611109777e-08
141.5	1.3602e-05	2.8591e-10	-10.0	-2.5	-3.972128906248674e-08
142.0	1.3604e-05	2.8471e-10	-10.0	-2.5	-3.807793402776352e-08
142.5	1.3606e-05	2.8508e-10	-10.0	-2.5	-3.643417100693101e-08
143.0	1.3605e-05	2.8394e-10	-10.0	-2.5	-3.778999999998732e-08
143.5	1.3609e-05	2.8406e-10	-10.0	-2.5	-3.414542100693014e-08
144.0	1.361e-05	2.8423e-10	-10.0	-2.5	-3.350043402776348e-08
144.5	1.3611e-05	2.8461e-10	-10.0	-2.5	-3.285503906248583e-08
145.0	1.3612e-05	2.8387e-10	-10.0	-2.5	-3.220923611109719e-08
145.5	1.3616e-05	2.8468e-10	-10.0	-2.5	-2.8563025173597762e-08
146.0	1.3617e-05	2.8463e-10	-10.0	-2.5	-2.7916406249985456e-08
146.5	1.3613e-05	2.8429e-10	-10.0	-2.5	-3.226937934026466e-08
147.0	1.3613e-05	2.8436e-10	-10.0	-2.5	-3.2621944444430876e-08
147.5	1.3616e-05	2.8269e-10	-10.0	-2.5	-2.997410156248631e-08
148.0	1.3619e-05	2.8158e-10	-10.0	-2.5	-2.732585069443075e-08
148.5	1.3617e-05	2.8372e-10	-10.0	-2.5	-2.9677191840263314e-08
149.0	1.362e-05	2.8297e-10	-10.0	-2.5	-2.7028124999985785e-08
149.5	1.3622e-05	2.8148e-10	-10.0	-2.5	-2.5378650173597767e-08
150.0	1.3621e-05	2.816e-10	-10.0	-2.5	-2.672876736109687e-08
150.5	1.362e-05	2.8142e-10	-10.0	-2.5	-2.8078476562486682e-08
151.0	1.3623e-05	2.8097e-10	-10.0	-2.5	-2.5427777777765206e-08
151.5	1.3623e-05	2.8186e-10	-10.0	-2.5	-2.577667100693085e-08
152.0	1.3624e-05	2.8228e-10	-10.0	-2.5	-2.5125156249986705e-08
152.5	1.3624e-05	2.8062e-10	-10.0	-2.5	-2.5473233506930376e-08
153.0	1.3623e-05	2.8069e-10	-10.0	-2.5	-2.6820902777765254e-08
153.5	1.3626e-05	2.8113e-10	-10.0	-2.5	-2.416816406248715e-08
154.0	1.3625e-05	2.8156e-10	-10.0	-2.5	-2.5515017361096666e-08
154.5	1.3625e-05	2.805e-10	-10.0	-2.5	-2.586146267359639e-08
155.0	1.363e-05	2.8148e-10	-10.0	-2.5	-2.1207499999987718e-08
155.5	1.3631e-05	2.8076e-10	-10.0	-2.5	-2.055312934026497e-08
156.0	1.3631e-05	2.8146e-10	-10.0	-2.5	-2.0898350694431735e-08
156.5	1.3633e-05	2.8025e-10	-10.0	-2.5	-1.9243164062486516e-08
157.0	1.3634e-05	2.8086e-10	-10.0	-2.5	-1.8587569444430808e-08
157.5	1.3635e-05	2.8088e-10	-10.0	-2.5	-1.7931566840264114e-08
158.0	1.3636e-05	2.8044e-10	-10.0	-2.5	-1.7275156249988127e-08
158.5	1.3639e-05	2.8104e-10	-10.0	-2.5	-1.4618337673598462e-08
159.0	1.3641e-05	2.8065e-10	-10.0	-2.5	-1.2961111111098309e-08
159.5	1.3643e-05	2.8148e-10	-10.0	-2.5	-1.1303476562487169e-08
160.0	1.3642e-05	2.8086e-10	-10.0	-2.5	-1.2645434027764844e-08
160.5	1.3644e-05	2.8133e-10	-10.0	-2.5	-1.0986983506931731e-08
161.0	1.3646e-05	2.8023e-10	-10.0	-2.5	-9.328124999987631e-09
161.5	1.3646e-05	2.8118e-10	-10.0	-2.5	-9.668858506931848e-09
162.0	1.3646e-05	2.7957e-10	-10.0	-2.5	-1.0009184027765078e-08
162.5	1.3647e-05	2.7979e-10	-10.0	-2.5	-9.349101562486822e-09
163.0	1.3648e-05	2.7953e-10	-10.0	-2.5	-8.68861111109758e-09
163.5	1.3651e-05	2.7981e-10	-10.0	-2.5	-6.027712673598048e-09
164.0	1.3652e-05	2.7981e-10	-10.0	-2.5	-5.3664062499868324e-09
