Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	5.0752e-10	2.8125e-09	-10.0	20.0
1.0	2.4256e-10	7.4477e-10	-10.0	19.9
1.5	1.7034e-10	4.85e-10	-10.0	19.8
2.0	1.3698e-10	3.7818e-10	-10.0	19.7
2.5	1.1772e-10	3.1568e-10	-10.0	19.6
3.0	1.0574e-10	2.7484e-10	-10.0	19.5
3.5	9.7309e-11	2.4572e-10	-10.0	19.4
4.0	9.0836e-11	2.2521e-10	-10.0	19.3
4.5	8.597e-11	2.0963e-10	-10.0	19.2
5.0	8.2076e-11	1.9763e-10	-10.0	19.1
5.5	7.9212e-11	1.8725e-10	-10.0	19.0
6.0	7.6214e-11	1.7919e-10	-10.0	18.9
6.5	7.4174e-11	1.721e-10	-10.0	18.8
7.0	7.2201e-11	1.6662e-10	-10.0	18.7
7.5	7.0648e-11	1.6137e-10	-10.0	18.6
8.0	6.9583e-11	1.5773e-10	-10.0	18.5
8.5	6.8221e-11	1.5312e-10	-10.0	18.4
9.0	6.7127e-11	1.5117e-10	-10.0	18.3
9.5	6.6159e-11	1.4829e-10	-10.0	18.2
10.0	6.5378e-11	1.4577e-10	-10.0	18.1
10.5	6.4751e-11	1.4351e-10	-10.0	18.0
11.0	6.3823e-11	1.4144e-10	-10.0	17.9
11.5	6.3237e-11	1.398e-10	-10.0	17.8
12.0	6.2811e-11	1.3786e-10	-10.0	17.7
12.5	6.2408e-11	1.3655e-10	-10.0	17.6
13.0	6.2031e-11	1.3488e-10	-10.0	17.5
13.5	6.1103e-11	1.3335e-10	-10.0	17.4
14.0	6.0999e-11	1.327e-10	-10.0	17.3
14.5	6.075e-11	1.3128e-10	-10.0	17.2
15.0	6.2486e-11	1.4419e-10	-10.0	17.1
15.5	5.4446e-11	4.252e-11	-10.0	17.0
16.0	5.9844e-11	1.2841e-10	-10.0	16.9
16.5	5.9681e-11	1.2739e-10	-10.0	16.8
17.0	5.9228e-11	1.2679e-10	-10.0	16.7
17.5	5.9044e-11	1.2542e-10	-10.0	16.6
18.0	5.8937e-11	1.2521e-10	-10.0	16.5
18.5	5.8696e-11	1.2473e-10	-10.0	16.4
19.0	5.8535e-11	1.2404e-10	-10.0	16.3
19.5	5.8653e-11	1.2325e-10	-10.0	16.2
20.0	5.8516e-11	1.2263e-10	-10.0	16.1
20.5	5.8197e-11	1.2229e-10	-10.0	16.0
21.0	5.8016e-11	1.2111e-10	-10.0	15.9
21.5	5.7728e-11	1.2133e-10	-10.0	15.8
22.0	5.748e-11	1.2071e-10	-10.0	15.7
22.5	5.7669e-11	1.1976e-10	-10.0	15.6
23.0	5.765e-11	1.1968e-10	-10.0	15.5
23.5	5.7403e-11	1.1929e-10	-10.0	15.4
24.0	5.7491e-11	1.1923e-10	-10.0	15.3
24.5	5.7305e-11	1.1809e-10	-10.0	15.2
25.0	5.667e-11	1.1644e-10	-10.0	15.1
25.5	5.6696e-11	1.175e-10	-10.0	15.0
26.0	5.7005e-11	1.1689e-10	-10.0	14.9
26.5	5.6634e-11	1.1696e-10	-10.0	14.8
27.0	5.6664e-11	1.167e-10	-10.0	14.7
27.5	5.6784e-11	1.1665e-10	-10.0	14.6
28.0	5.6573e-11	1.1647e-10	-10.0	14.5
28.5	5.6396e-11	1.159e-10	-10.0	14.4
29.0	5.6603e-11	1.1583e-10	-10.0	14.3
29.5	5.6324e-11	1.1575e-10	-10.0	14.2
30.0	5.8521e-11	1.1744e-10	-10.0	14.1
30.5	5.5803e-11	8.2573e-11	-10.0	14.0
31.0	5.3506e-11	8.238e-11	-10.0	13.9
31.5	5.6039e-11	1.1445e-10	-10.0	13.8
32.0	5.589e-11	1.1386e-10	-10.0	13.7
32.5	5.5888e-11	1.1429e-10	-10.0	13.6
33.0	5.5908e-11	1.1381e-10	-10.0	13.5
33.5	5.5925e-11	1.1323e-10	-10.0	13.4
34.0	5.5898e-11	1.1296e-10	-10.0	13.3
34.5	5.5809e-11	1.1332e-10	-10.0	13.2
35.0	5.5673e-11	1.1331e-10	-10.0	13.1
35.5	5.5715e-11	1.1313e-10	-10.0	13.0
36.0	5.5857e-11	1.1269e-10	-10.0	12.9
36.5	5.5871e-11	1.1309e-10	-10.0	12.8
37.0	5.5678e-11	1.1237e-10	-10.0	12.7
37.5	5.5698e-11	1.1269e-10	-10.0	12.6
38.0	5.5782e-11	1.123e-10	-10.0	12.5
38.5	5.5621e-11	1.1259e-10	-10.0	12.4
39.0	5.574e-11	1.1191e-10	-10.0	12.3
39.5	5.5604e-11	1.1215e-10	-10.0	12.2
40.0	5.5645e-11	1.1207e-10	-10.0	12.1
40.5	5.5112e-11	1.1193e-10	-10.0	12.0
41.0	5.5386e-11	1.1158e-10	-10.0	11.9
41.5	5.5225e-11	1.1115e-10	-10.0	11.8
42.0	5.5139e-11	1.1135e-10	-10.0	11.7
42.5	5.5463e-11	1.1134e-10	-10.0	11.6
43.0	5.5058e-11	1.1171e-10	-10.0	11.5
43.5	5.522e-11	1.1012e-10	-10.0	11.4
44.0	5.5238e-11	1.1097e-10	-10.0	11.3
44.5	5.4798e-11	1.1094e-10	-10.0	11.2
45.0	5.5004e-11	1.1104e-10	-10.0	11.1
45.5	5.7945e-11	1.3581e-10	-10.0	11.0
46.0	4.9299e-11	2.6745e-11	-10.0	10.9
46.5	5.4921e-11	1.1025e-10	-10.0	10.8
47.0	5.5056e-11	1.1018e-10	-10.0	10.7
47.5	5.491e-11	1.1021e-10	-10.0	10.6
48.0	5.504e-11	1.1019e-10	-10.0	10.5
48.5	5.5016e-11	1.1017e-10	-10.0	10.4
49.0	5.4843e-11	1.1034e-10	-10.0	10.3
49.5	5.4973e-11	1.1027e-10	-10.0	10.2
50.0	5.4836e-11	1.0999e-10	-10.0	10.1
50.5	5.4885e-11	1.0993e-10	-10.0	10.0
51.0	5.4685e-11	1.0959e-10	-10.0	9.9
51.5	5.4696e-11	1.0971e-10	-10.0	9.8
52.0	5.4752e-11	1.0983e-10	-10.0	9.7
52.5	5.4742e-11	1.0932e-10	-10.0	9.6
53.0	5.4908e-11	1.0903e-10	-10.0	9.5
53.5	5.466e-11	1.0926e-10	-10.0	9.4
54.0	5.4755e-11	1.0894e-10	-10.0	9.3
54.5	5.4583e-11	1.0897e-10	-10.0	9.2
55.0	5.4449e-11	1.0861e-10	-10.0	9.1
55.5	5.4722e-11	1.0862e-10	-10.0	9.0
56.0	5.4624e-11	1.0834e-10	-10.0	8.9
56.5	5.5066e-11	1.0866e-10	-10.0	8.8
57.0	5.5408e-11	1.0822e-10	-10.0	8.7
57.5	5.5538e-11	1.0844e-10	-10.0	8.6
58.0	5.6399e-11	1.0838e-10	-10.0	8.5
58.5	5.7225e-11	1.0818e-10	-10.0	8.4
59.0	5.8459e-11	1.0829e-10	-10.0	8.3
59.5	6.0339e-11	1.0775e-10	-10.0	8.2
60.0	6.2435e-11	1.0776e-10	-10.0	8.1
60.5	6.7966e-11	1.2308e-10	-10.0	8.0
61.0	6.242e-11	2.048e-11	-10.0	7.9
61.5	7.2682e-11	1.0706e-10	-10.0	7.8
62.0	7.7968e-11	1.0741e-10	-10.0	7.7
62.5	8.3138e-11	1.0675e-10	-10.0	7.6
63.0	8.9376e-11	1.0741e-10	-10.0	7.5
63.5	9.7147e-11	1.0675e-10	-10.0	7.4
64.0	1.0641e-10	1.0689e-10	-10.0	7.3
64.5	1.1685e-10	1.067e-10	-10.0	7.2
65.0	1.2976e-10	1.0648e-10	-10.0	7.1
65.5	1.4564e-10	1.0651e-10	-10.0	7.0
66.0	1.6549e-10	1.0659e-10	-10.0	6.9
66.5	1.8885e-10	1.0587e-10	-10.0	6.8
67.0	2.1729e-10	1.0588e-10	-10.0	6.7
67.5	2.5225e-10	1.0527e-10	-10.0	6.6
68.0	2.9641e-10	1.0565e-10	-10.0	6.5
68.5	3.5454e-10	1.0547e-10	-10.0	6.4
69.0	4.1897e-10	1.0499e-10	-10.0	6.3
69.5	4.9447e-10	1.048e-10	-10.0	6.2
70.0	5.7166e-10	1.0361e-10	-10.0	6.1
70.5	6.4973e-10	1.0349e-10	-10.0	6.0
71.0	7.371e-10	1.0339e-10	-10.0	5.9
71.5	8.3884e-10	1.0328e-10	-10.0	5.8
72.0	9.6734e-10	1.0246e-10	-10.0	5.7
72.5	1.1179e-09	1.0225e-10	-10.0	5.6
73.0	1.3173e-09	1.0156e-10	-10.0	5.5
73.5	1.5085e-09	1.0062e-10	-10.0	5.4
74.0	1.7512e-09	9.9948e-11	-10.0	5.3
74.5	2.0301e-09	9.8264e-11	-10.0	5.2
75.0	2.3492e-09	9.6533e-11	-10.0	5.1
75.5	2.6825e-09	9.9218e-11	-10.0	5.0
76.0	3.0658e-09	7.7403e-12	-10.0	4.9
76.5	3.5318e-09	8.9825e-11	-10.0	4.8
77.0	4.0583e-09	8.7347e-11	-10.0	4.7
77.5	4.7009e-09	8.383e-11	-10.0	4.6
78.0	5.478e-09	7.955e-11	-10.0	4.5
78.5	6.4182e-09	7.2554e-11	-10.0	4.4
79.0	7.5518e-09	6.6695e-11	-10.0	4.3
79.5	8.8929e-09	6.0355e-11	-10.0	4.2
80.0	1.0506e-08	5.3858e-11	-10.0	4.1
80.5	1.2475e-08	4.4808e-11	-10.0	4.0
81.0	1.4765e-08	3.4171e-11	-10.0	3.9
81.5	1.7422e-08	2.2183e-11	-10.0	3.8
82.0	2.0403e-08	9.6595e-12	-10.0	3.7
82.5	2.3807e-08	1.1337e-12	-10.0	3.6
83.0	2.7557e-08	1.1489e-11	-10.0	3.5
83.5	3.1848e-08	2.2242e-11	-10.0	3.4
84.0	3.6571e-08	3.6299e-11	-10.0	3.3
84.5	4.1981e-08	4.8864e-11	-10.0	3.2
85.0	4.8172e-08	6.3329e-11	-10.0	3.1
85.5	5.5306e-08	8.064e-11	-10.0	3.0
86.0	6.3616e-08	9.8535e-11	-10.0	2.9
86.5	7.3222e-08	1.1756e-10	-10.0	2.8
87.0	8.4404e-08	1.3621e-10	-10.0	2.7
87.5	9.7517e-08	1.5343e-10	-10.0	2.6
88.0	1.1233e-07	1.6215e-10	-10.0	2.5
88.5	1.3061e-07	1.7979e-10	-10.0	2.4
89.0	1.5189e-07	1.5365e-10	-10.0	2.3
89.5	1.7737e-07	1.5049e-10	-10.0	2.2
90.0	2.081e-07	1.4501e-10	-10.0	2.1
90.5	2.459e-07	1.4059e-10	-10.0	2.0
91.0	2.9045e-07	7.7772e-11	-10.0	1.9
91.5	3.4488e-07	5.2735e-10	-10.0	1.8
92.0	4.0929e-07	9.853e-11	-10.0	1.7
92.5	4.8652e-07	7.4502e-11	-10.0	1.6
93.0	5.7814e-07	5.3793e-11	-10.0	1.5
93.5	6.8563e-07	3.653e-11	-10.0	1.4
94.0	8.1051e-07	2.4474e-11	-10.0	1.3
94.5	9.5423e-07	1.6824e-11	-10.0	1.2
95.0	1.1172e-06	1.5033e-11	-10.0	1.1
95.5	1.299e-06	3.5271e-11	-10.0	1.0
96.0	1.4985e-06	1.9703e-11	-10.0	0.9
96.5	1.7144e-06	2.3357e-11	-10.0	0.8
97.0	1.9453e-06	2.9227e-11	-10.0	0.7
97.5	2.1887e-06	3.5685e-11	-10.0	0.6
98.0	2.443e-06	4.2273e-11	-10.0	0.5
98.5	2.7076e-06	4.9472e-11	-10.0	0.4
99.0	2.9812e-06	5.6244e-11	-10.0	0.3
99.5	3.265e-06	9.2216e-11	-10.0	0.2
100.0	3.5564e-06	7.3119e-11	-10.0	0.1
100.5	3.8568e-06	8.2169e-11	-10.0	-1.5293e-14
101.0	4.1656e-06	9.0474e-11	-10.0	-0.1
101.5	4.4825e-06	9.9824e-11	-10.0	-0.2
102.0	4.8074e-06	1.0982e-10	-10.0	-0.3
102.5	5.1402e-06	1.2e-10	-10.0	-0.4
103.0	5.4807e-06	1.3002e-10	-10.0	-0.5
103.5	5.8292e-06	1.4086e-10	-10.0	-0.6
104.0	6.1855e-06	1.5119e-10	-10.0	-0.7
104.5	6.5481e-06	1.6253e-10	-10.0	-0.8
105.0	6.9152e-06	1.7304e-10	-10.0	-0.9
105.5	7.2921e-06	1.8565e-10	-10.0	-1.0
106.0	7.6726e-06	1.9111e-10	-10.0	-1.1
106.5	8.0603e-06	4.4017e-10	-10.0	-1.2
107.0	8.4529e-06	2.2145e-10	-10.0	-1.3
107.5	8.8502e-06	2.3249e-10	-10.0	-1.4
108.0	9.2537e-06	2.4511e-10	-10.0	-1.5
108.5	9.6615e-06	2.5741e-10	-10.0	-1.6
109.0	1.0073e-05	2.7081e-10	-10.0	-1.7
109.5	1.049e-05	2.9354e-10	-10.0	-1.8
110.0	1.0912e-05	2.9779e-10	-10.0	-1.9
110.5	1.1338e-05	3.1171e-10	-10.0	-2.0
111.0	1.1772e-05	3.2744e-10	-10.0	-2.1
111.5	1.2205e-05	3.405e-10	-10.0	-2.2
112.0	1.2644e-05	3.5589e-10	-10.0	-2.3
112.5	1.3083e-05	3.7154e-10	-10.0	-2.4
113.0	1.3529e-05	3.8895e-10	-10.0	-2.5
113.5	1.3978e-05	4.0401e-10	-10.0	-2.6
114.0	1.4429e-05	4.1993e-10	-10.0	-2.7
114.5	1.4883e-05	4.379e-10	-10.0	-2.8
115.0	1.534e-05	4.5555e-10	-10.0	-2.9
115.5	1.5803e-05	4.7355e-10	-10.0	-3.0
116.0	1.6263e-05	4.9218e-10	-10.0	-3.1
116.5	1.6727e-05	5.1213e-10	-10.0	-3.2
117.0	1.7194e-05	5.302e-10	-10.0	-3.3
117.5	1.7664e-05	5.4944e-10	-10.0	-3.4
118.0	1.8136e-05	5.705e-10	-10.0	-3.5
118.5	1.8609e-05	5.9016e-10	-10.0	-3.6
119.0	1.9086e-05	6.0972e-10	-10.0	-3.7
119.5	1.956e-05	6.317e-10	-10.0	-3.8
120.0	2.0038e-05	6.5312e-10	-10.0	-3.9
120.5	2.0517e-05	6.7557e-10	-10.0	-4.0
121.0	2.0998e-05	6.9426e-10	-10.0	-4.1
121.5	2.1479e-05	9.2289e-10	-10.0	-4.2
122.0	2.1967e-05	7.4084e-10	-10.0	-4.3
122.5	2.2449e-05	7.6255e-10	-10.0	-4.4
123.0	2.2939e-05	7.857e-10	-10.0	-4.5
123.5	2.343e-05	8.0846e-10	-10.0	-4.6
124.0	2.3914e-05	8.3174e-10	-10.0	-4.7
124.5	2.4402e-05	8.5398e-10	-10.0	-4.8
125.0	2.4895e-05	8.7832e-10	-10.0	-4.9
125.5	2.5387e-05	9.0255e-10	-10.0	-5.0
126.0	2.5879e-05	9.2603e-10	-10.0	-5.1
126.5	2.637e-05	9.5159e-10	-10.0	-5.2
127.0	2.686e-05	9.7523e-10	-10.0	-5.3
127.5	2.7353e-05	1.0019e-09	-10.0	-5.4
128.0	2.7846e-05	1.0248e-09	-10.0	-5.5
128.5	2.8338e-05	1.0513e-09	-10.0	-5.6
129.0	2.8834e-05	1.0777e-09	-10.0	-5.7
129.5	2.9322e-05	1.1061e-09	-10.0	-5.8
130.0	2.981e-05	1.1317e-09	-10.0	-5.9
130.5	3.0304e-05	1.1602e-09	-10.0	-6.0
131.0	3.0792e-05	1.1863e-09	-10.0	-6.1
131.5	3.1285e-05	1.215e-09	-10.0	-6.2
132.0	3.1774e-05	1.2438e-09	-10.0	-6.3
132.5	3.226e-05	1.2753e-09	-10.0	-6.4
133.0	3.2746e-05	1.3059e-09	-10.0	-6.5
133.5	3.3235e-05	1.3375e-09	-10.0	-6.6
134.0	3.3724e-05	1.3695e-09	-10.0	-6.7
134.5	3.4202e-05	1.3999e-09	-10.0	-6.8
135.0	3.4692e-05	1.4324e-09	-10.0	-6.9
135.5	3.5169e-05	1.4619e-09	-10.0	-7.0
136.0	3.5653e-05	1.4967e-09	-10.0	-7.1
136.5	3.6131e-05	1.5194e-09	-10.0	-7.2
137.0	3.6596e-05	1.7788e-09	-10.0	-7.3
137.5	3.7072e-05	1.6023e-09	-10.0	-7.4
138.0	3.7543e-05	1.6365e-09	-10.0	-7.5
138.5	3.8016e-05	1.6726e-09	-10.0	-7.6
139.0	3.8474e-05	1.7086e-09	-10.0	-7.7
139.5	3.8924e-05	1.7351e-09	-10.0	-7.8
140.0	3.9372e-05	1.7669e-09	-10.0	-7.9
140.5	3.9825e-05	1.7997e-09	-10.0	-8.0
141.0	4.0273e-05	1.8216e-09	-10.0	-8.1
141.5	4.0726e-05	1.8399e-09	-10.0	-8.2
142.0	4.1165e-05	1.859e-09	-10.0	-8.3
142.5	4.1591e-05	1.8757e-09	-10.0	-8.4
143.0	4.2018e-05	1.8938e-09	-10.0	-8.5
143.5	4.2434e-05	1.9137e-09	-10.0	-8.6
144.0	4.2843e-05	1.937e-09	-10.0	-8.7
144.5	4.3248e-05	1.9717e-09	-10.0	-8.8
145.0	4.3645e-05	2.0059e-09	-10.0	-8.9
145.5	4.4007e-05	2.0374e-09	-10.0	-9.0
146.0	4.4389e-05	2.0699e-09	-10.0	-9.1
146.5	4.4767e-05	2.1032e-09	-10.0	-9.2
147.0	4.5118e-05	2.1387e-09	-10.0	-9.3
147.5	4.5468e-05	2.1745e-09	-10.0	-9.4
148.0	4.5814e-05	2.2101e-09	-10.0	-9.5
148.5	4.6143e-05	2.2507e-09	-10.0	-9.6
149.0	4.6474e-05	2.2905e-09	-10.0	-9.7
149.5	4.6797e-05	2.3307e-09	-10.0	-9.8
150.0	4.7099e-05	2.3681e-09	-10.0	-9.9
150.5	4.7395e-05	2.4099e-09	-10.0	-10.0
151.0	4.7689e-05	2.4508e-09	-10.0	-10.1
151.5	4.7972e-05	2.4923e-09	-10.0	-10.2
152.0	4.8256e-05	2.7874e-09	-10.0	-10.3
152.5	4.8535e-05	2.5744e-09	-10.0	-10.4
153.0	4.8792e-05	2.6189e-09	-10.0	-10.5
153.5	4.9049e-05	2.6588e-09	-10.0	-10.6
154.0	4.9302e-05	2.7042e-09	-10.0	-10.7
154.5	4.9555e-05	2.7469e-09	-10.0	-10.8
155.0	4.9795e-05	2.7923e-09	-10.0	-10.9
155.5	5.0031e-05	2.8348e-09	-10.0	-11.0
156.0	5.0265e-05	2.8813e-09	-10.0	-11.1
156.5	5.0478e-05	2.9278e-09	-10.0	-11.2
157.0	5.0699e-05	2.9703e-09	-10.0	-11.3
157.5	5.0914e-05	3.0183e-09	-10.0	-11.4
158.0	5.1113e-05	3.0641e-09	-10.0	-11.5
158.5	5.1308e-05	3.1125e-09	-10.0	-11.6
159.0	5.1515e-05	3.1615e-09	-10.0	-11.7
159.5	5.169e-05	3.2094e-09	-10.0	-11.8
160.0	5.1891e-05	3.2552e-09	-10.0	-11.9
160.5	5.2065e-05	3.307e-09	-10.0	-12.0
161.0	5.2244e-05	3.3551e-09	-10.0	-12.1
161.5	5.2428e-05	3.4065e-09	-10.0	-12.2
162.0	5.2584e-05	3.4582e-09	-10.0	-12.3
162.5	5.2751e-05	3.5075e-09	-10.0	-12.4
163.0	5.2906e-05	3.56e-09	-10.0	-12.5
163.5	5.3063e-05	3.6141e-09	-10.0	-12.6
164.0	5.3214e-05	3.663e-09	-10.0	-12.7
164.5	5.3364e-05	3.7161e-09	-10.0	-12.8
165.0	5.3503e-05	3.7684e-09	-10.0	-12.9
165.5	5.3653e-05	3.8214e-09	-10.0	-13.0
166.0	5.379e-05	3.8783e-09	-10.0	-13.1
166.5	5.3927e-05	3.9321e-09	-10.0	-13.2
167.0	5.4079e-05	4.2276e-09	-10.0	-13.3
167.5	5.4194e-05	4.0412e-09	-10.0	-13.4
168.0	5.4308e-05	4.0988e-09	-10.0	-13.5
168.5	5.4421e-05	4.1504e-09	-10.0	-13.6
169.0	5.4534e-05	4.2065e-09	-10.0	-13.7
169.5	5.4639e-05	4.2616e-09	-10.0	-13.8
170.0	5.4761e-05	4.318e-09	-10.0	-13.9
170.5	5.4864e-05	4.3783e-09	-10.0	-14.0
171.0	5.4973e-05	4.4352e-09	-10.0	-14.1
171.5	5.5091e-05	4.4912e-09	-10.0	-14.2
172.0	5.5195e-05	4.5466e-09	-10.0	-14.3
172.5	5.5295e-05	4.6056e-09	-10.0	-14.4
173.0	5.5371e-05	4.6682e-09	-10.0	-14.5
173.5	5.5463e-05	4.7231e-09	-10.0	-14.6
174.0	5.556e-05	4.7833e-09	-10.0	-14.7
174.5	5.5649e-05	4.8423e-09	-10.0	-14.8
175.0	5.572e-05	4.9045e-09	-10.0	-14.9
175.5	5.5804e-05	4.9684e-09	-10.0	-15.0
176.0	5.5781e-05	4.9376e-09	-10.0	-15.0
176.5	5.5856e-05	5.018e-09	-10.0	-15.1
177.0	5.5739e-05	4.9039e-09	-10.0	-15.0
177.5	5.5633e-05	4.825e-09	-10.0	-14.9
178.0	5.5537e-05	4.7509e-09	-10.0	-14.8
178.5	5.542e-05	4.6834e-09	-10.0	-14.7
179.0	5.5303e-05	4.6133e-09	-10.0	-14.6
179.5	5.5192e-05	4.5464e-09	-10.0	-14.5
180.0	5.5096e-05	4.4776e-09	-10.0	-14.4
180.5	5.4979e-05	4.4125e-09	-10.0	-14.3
181.0	5.4861e-05	4.3484e-09	-10.0	-14.2
181.5	5.4745e-05	4.2873e-09	-10.0	-14.1
182.0	5.4614e-05	4.2282e-09	-10.0	-14.0
182.5	5.4489e-05	3.6225e-09	-10.0	-13.9
183.0	5.4369e-05	4.1041e-09	-10.0	-13.8
183.5	5.4226e-05	4.0437e-09	-10.0	-13.7
184.0	5.4091e-05	3.9822e-09	-10.0	-13.6
184.5	5.395e-05	3.9259e-09	-10.0	-13.5
185.0	5.3793e-05	3.8681e-09	-10.0	-13.4
185.5	5.366e-05	3.8107e-09	-10.0	-13.3
186.0	5.3522e-05	3.7533e-09	-10.0	-13.2
186.5	5.3374e-05	3.6963e-09	-10.0	-13.1
187.0	5.322e-05	3.6403e-09	-10.0	-13.0
187.5	5.3063e-05	3.5863e-09	-10.0	-12.9
188.0	5.2904e-05	3.5312e-09	-10.0	-12.8
188.5	5.2734e-05	3.4815e-09	-10.0	-12.7
189.0	5.2574e-05	3.4245e-09	-10.0	-12.6
189.5	5.2402e-05	3.3699e-09	-10.0	-12.5
190.0	5.223e-05	3.3214e-09	-10.0	-12.4
190.5	5.2052e-05	3.2674e-09	-10.0	-12.3
191.0	5.1861e-05	3.2141e-09	-10.0	-12.2
191.5	5.1675e-05	3.1635e-09	-10.0	-12.1
192.0	5.1495e-05	3.1129e-09	-10.0	-12.0
192.5	5.1308e-05	3.0581e-09	-10.0	-11.9
193.0	5.1106e-05	3.0097e-09	-10.0	-11.8
193.5	5.0905e-05	2.9588e-09	-10.0	-11.7
194.0	5.0692e-05	2.9108e-09	-10.0	-11.6
194.5	5.0467e-05	2.86e-09	-10.0	-11.5
195.0	5.0255e-05	2.8112e-09	-10.0	-11.4
195.5	5.0034e-05	2.763e-09	-10.0	-11.3
196.0	4.9813e-05	2.717e-09	-10.0	-11.2
196.5	4.9589e-05	2.6726e-09	-10.0	-11.1
197.0	4.9345e-05	2.6281e-09	-10.0	-11.0
197.5	4.9089e-05	2.0382e-09	-10.0	-10.9
198.0	4.8839e-05	2.5347e-09	-10.0	-10.8
198.5	4.8586e-05	2.4912e-09	-10.0	-10.7
199.0	4.8319e-05	2.4419e-09	-10.0	-10.6
199.5	4.8044e-05	2.4003e-09	-10.0	-10.5
200.0	4.7784e-05	2.3588e-09	-10.0	-10.4
200.5	4.7507e-05	2.3134e-09	-10.0	-10.3
201.0	4.7213e-05	2.266e-09	-10.0	-10.2
201.5	4.6925e-05	2.2254e-09	-10.0	-10.1
202.0	4.6622e-05	2.1812e-09	-10.0	-10.0
202.5	4.6307e-05	2.1372e-09	-10.0	-9.9
203.0	4.5988e-05	2.0934e-09	-10.0	-9.8
203.5	4.5663e-05	2.0501e-09	-10.0	-9.7
204.0	4.5325e-05	2.0081e-09	-10.0	-9.6
204.5	4.4988e-05	1.9652e-09	-10.0	-9.5
205.0	4.4641e-05	1.9229e-09	-10.0	-9.4
205.5	4.4293e-05	1.8803e-09	-10.0	-9.3
206.0	4.3923e-05	1.8362e-09	-10.0	-9.2
