Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.2372e-05	6.7407e-11	-10.0	-2.5
1.0	1.2381e-05	1.5728e-10	-10.0	-2.5
1.5	1.2382e-05	1.7695e-10	-10.0	-2.5
2.0	1.2385e-05	1.8496e-10	-10.0	-2.5
2.5	1.2387e-05	1.8739e-10	-10.0	-2.5
3.0	1.239e-05	1.8937e-10	-10.0	-2.5
3.5	1.2389e-05	1.8996e-10	-10.0	-2.5
4.0	1.2391e-05	1.9039e-10	-10.0	-2.5
4.5	1.2391e-05	1.884e-10	-10.0	-2.5
5.0	1.2394e-05	1.8942e-10	-10.0	-2.5
5.5	1.2393e-05	1.8885e-10	-10.0	-2.5
6.0	1.2394e-05	1.8802e-10	-10.0	-2.5
6.5	1.2395e-05	1.8732e-10	-10.0	-2.5
7.0	1.2396e-05	1.8655e-10	-10.0	-2.5
7.5	1.2397e-05	1.865e-10	-10.0	-2.5
8.0	1.2401e-05	1.8512e-10	-10.0	-2.5
8.5	1.2402e-05	1.8533e-10	-10.0	-2.5
9.0	1.2403e-05	1.8374e-10	-10.0	-2.5
9.5	1.2401e-05	1.8311e-10	-10.0	-2.5
10.0	1.2405e-05	1.8467e-10	-10.0	-2.5
10.5	1.2404e-05	1.8187e-10	-10.0	-2.5
11.0	1.2407e-05	1.8207e-10	-10.0	-2.5
11.5	1.2407e-05	1.8105e-10	-10.0	-2.5
12.0	1.2409e-05	1.7944e-10	-10.0	-2.5
12.5	1.2412e-05	1.8112e-10	-10.0	-2.5
13.0	1.2412e-05	1.8001e-10	-10.0	-2.5
13.5	1.2413e-05	1.7916e-10	-10.0	-2.5
14.0	1.2414e-05	1.7912e-10	-10.0	-2.5
14.5	1.2412e-05	1.7841e-10	-10.0	-2.5
15.0	1.2418e-05	1.7817e-10	-10.0	-2.5
15.5	1.2418e-05	1.7716e-10	-10.0	-2.5
16.0	1.2419e-05	1.7723e-10	-10.0	-2.5
16.5	1.242e-05	1.774e-10	-10.0	-2.5
17.0	1.2421e-05	1.7592e-10	-10.0	-2.5
17.5	1.2421e-05	1.767e-10	-10.0	-2.5
18.0	1.2422e-05	1.7498e-10	-10.0	-2.5
18.5	1.2424e-05	1.7481e-10	-10.0	-2.5
19.0	1.2425e-05	1.7467e-10	-10.0	-2.5
19.5	1.2428e-05	1.7445e-10	-10.0	-2.5
20.0	1.2427e-05	1.7438e-10	-10.0	-2.5
20.5	1.2427e-05	1.7345e-10	-10.0	-2.5
21.0	1.243e-05	1.7258e-10	-10.0	-2.5
21.5	1.2431e-05	1.7349e-10	-10.0	-2.5
22.0	1.2432e-05	1.7231e-10	-10.0	-2.5
22.5	1.2431e-05	1.7172e-10	-10.0	-2.5
23.0	1.2433e-05	1.7341e-10	-10.0	-2.5
23.5	1.2433e-05	1.7232e-10	-10.0	-2.5
24.0	1.2436e-05	1.7172e-10	-10.0	-2.5
24.5	1.2438e-05	1.7184e-10	-10.0	-2.5
25.0	1.2439e-05	1.7162e-10	-10.0	-2.5
25.5	1.2441e-05	1.7027e-10	-10.0	-2.5
26.0	1.2442e-05	1.7211e-10	-10.0	-2.5
26.5	1.2442e-05	1.7195e-10	-10.0	-2.5
27.0	1.2445e-05	1.7024e-10	-10.0	-2.5
27.5	1.2445e-05	1.7131e-10	-10.0	-2.5
28.0	1.2446e-05	1.7051e-10	-10.0	-2.5
28.5	1.2446e-05	1.7085e-10	-10.0	-2.5
29.0	1.2447e-05	1.7188e-10	-10.0	-2.5
29.5	1.2448e-05	1.7121e-10	-10.0	-2.5
30.0	1.2451e-05	1.7088e-10	-10.0	-2.5
30.5	1.2453e-05	1.6996e-10	-10.0	-2.5
31.0	1.2453e-05	1.7111e-10	-10.0	-2.5
31.5	1.2451e-05	1.7049e-10	-10.0	-2.5
32.0	1.2453e-05	1.6913e-10	-10.0	-2.5
32.5	1.2456e-05	1.6928e-10	-10.0	-2.5
33.0	1.2458e-05	1.6949e-10	-10.0	-2.5
33.5	1.2458e-05	1.6916e-10	-10.0	-2.5
34.0	1.2458e-05	1.678e-10	-10.0	-2.5
34.5	1.2461e-05	1.6969e-10	-10.0	-2.5
35.0	1.2462e-05	1.7003e-10	-10.0	-2.5
35.5	1.2461e-05	1.69e-10	-10.0	-2.5
36.0	1.2462e-05	1.6898e-10	-10.0	-2.5
36.5	1.2464e-05	1.6947e-10	-10.0	-2.5
37.0	1.2465e-05	1.6941e-10	-10.0	-2.5
37.5	1.2464e-05	1.6807e-10	-10.0	-2.5
38.0	1.2465e-05	1.6811e-10	-10.0	-2.5
38.5	1.2467e-05	1.6849e-10	-10.0	-2.5
39.0	1.247e-05	1.6935e-10	-10.0	-2.5
39.5	1.247e-05	1.6896e-10	-10.0	-2.5
40.0	1.2471e-05	1.6875e-10	-10.0	-2.5
40.5	1.2473e-05	1.6779e-10	-10.0	-2.5
41.0	1.2473e-05	1.6885e-10	-10.0	-2.5
41.5	1.2476e-05	1.6949e-10	-10.0	-2.5
42.0	1.2479e-05	1.6856e-10	-10.0	-2.5
42.5	1.2475e-05	1.687e-10	-10.0	-2.5
43.0	1.2479e-05	1.6966e-10	-10.0	-2.5
43.5	1.2479e-05	1.684e-10	-10.0	-2.5
44.0	1.2481e-05	1.6859e-10	-10.0	-2.5
44.5	1.2481e-05	1.6831e-10	-10.0	-2.5
45.0	1.2482e-05	1.6802e-10	-10.0	-2.5
45.5	1.2484e-05	1.68e-10	-10.0	-2.5
46.0	1.2486e-05	1.6815e-10	-10.0	-2.5
46.5	1.2485e-05	1.681e-10	-10.0	-2.5
47.0	1.2484e-05	1.6782e-10	-10.0	-2.5
47.5	1.2486e-05	1.6771e-10	-10.0	-2.5
48.0	1.2489e-05	1.6748e-10	-10.0	-2.5
48.5	1.249e-05	1.6703e-10	-10.0	-2.5
49.0	1.2492e-05	1.6802e-10	-10.0	-2.5
49.5	1.2492e-05	1.6762e-10	-10.0	-2.5
50.0	1.2493e-05	1.672e-10	-10.0	-2.5
50.5	1.2493e-05	1.6733e-10	-10.0	-2.5
51.0	1.2495e-05	1.6821e-10	-10.0	-2.5
51.5	1.2497e-05	1.6702e-10	-10.0	-2.5
52.0	1.2495e-05	1.6756e-10	-10.0	-2.5
52.5	1.2497e-05	1.6811e-10	-10.0	-2.5
53.0	1.2498e-05	1.6726e-10	-10.0	-2.5
53.5	1.2498e-05	1.6767e-10	-10.0	-2.5
54.0	1.2502e-05	1.6813e-10	-10.0	-2.5
54.5	1.2501e-05	1.6806e-10	-10.0	-2.5
55.0	1.2501e-05	1.6667e-10	-10.0	-2.5
55.5	1.25e-05	1.6738e-10	-10.0	-2.5
56.0	1.25e-05	1.6684e-10	-10.0	-2.5
56.5	1.2504e-05	1.6732e-10	-10.0	-2.5
57.0	1.2506e-05	1.6761e-10	-10.0	-2.5
57.5	1.251e-05	1.664e-10	-10.0	-2.5
58.0	1.2509e-05	1.6579e-10	-10.0	-2.5
58.5	1.2511e-05	1.6701e-10	-10.0	-2.5
59.0	1.2514e-05	1.6767e-10	-10.0	-2.5
59.5	1.2518e-05	1.6676e-10	-10.0	-2.5
60.0	1.2518e-05	1.6564e-10	-10.0	-2.5
60.5	1.252e-05	1.6641e-10	-10.0	-2.5
61.0	1.2518e-05	1.6606e-10	-10.0	-2.5
61.5	1.2519e-05	1.6556e-10	-10.0	-2.5
62.0	1.252e-05	1.6597e-10	-10.0	-2.5
62.5	1.252e-05	1.6663e-10	-10.0	-2.5
63.0	1.2524e-05	1.6654e-10	-10.0	-2.5
63.5	1.2525e-05	1.6639e-10	-10.0	-2.5
64.0	1.2526e-05	1.6573e-10	-10.0	-2.5
64.5	1.2526e-05	1.6523e-10	-10.0	-2.5
65.0	1.2526e-05	1.6644e-10	-10.0	-2.5
65.5	1.2527e-05	1.6674e-10	-10.0	-2.5
66.0	1.2529e-05	1.6691e-10	-10.0	-2.5
66.5	1.253e-05	1.6634e-10	-10.0	-2.5
67.0	1.2529e-05	1.652e-10	-10.0	-2.5
67.5	1.2533e-05	1.6653e-10	-10.0	-2.5
68.0	1.2533e-05	1.6464e-10	-10.0	-2.5
68.5	1.2534e-05	1.6611e-10	-10.0	-2.5
69.0	1.2536e-05	1.6715e-10	-10.0	-2.5
69.5	1.2537e-05	1.6606e-10	-10.0	-2.5
70.0	1.2536e-05	1.6614e-10	-10.0	-2.5
70.5	1.254e-05	1.6578e-10	-10.0	-2.5
71.0	1.2542e-05	1.6612e-10	-10.0	-2.5
71.504	1.2544e-05	1.6544e-10	-10.0	-2.5
72.0	1.2545e-05	1.6685e-10	-10.0	-2.5
72.5	1.2545e-05	1.6655e-10	-10.0	-2.5
73.0	1.2547e-05	1.6434e-10	-10.0	-2.5
73.5	1.2549e-05	1.65e-10	-10.0	-2.5
74.0	1.2551e-05	1.6737e-10	-10.0	-2.5
74.5	1.255e-05	1.6581e-10	-10.0	-2.5
75.0	1.2551e-05	1.6633e-10	-10.0	-2.5
75.5	1.2552e-05	1.6585e-10	-10.0	-2.5
76.0	1.2551e-05	1.6668e-10	-10.0	-2.5
76.5	1.2552e-05	1.6629e-10	-10.0	-2.5
77.0	1.2551e-05	1.6579e-10	-10.0	-2.5
77.5	1.2552e-05	1.6498e-10	-10.0	-2.5
78.0	1.2555e-05	1.6578e-10	-10.0	-2.5
78.5	1.2557e-05	1.6696e-10	-10.0	-2.5
79.0	1.2558e-05	1.6576e-10	-10.0	-2.5
79.5	1.2557e-05	1.6561e-10	-10.0	-2.5
80.0	1.256e-05	1.6573e-10	-10.0	-2.5
80.5	1.2561e-05	1.6574e-10	-10.0	-2.5
81.0	1.2563e-05	1.6692e-10	-10.0	-2.5
81.5	1.2563e-05	1.654e-10	-10.0	-2.5
82.0	1.2563e-05	1.6554e-10	-10.0	-2.5
82.5	1.2566e-05	1.6576e-10	-10.0	-2.5
83.0	1.2566e-05	1.6611e-10	-10.0	-2.5
83.5	1.2569e-05	1.6615e-10	-10.0	-2.5
84.0	1.2567e-05	1.663e-10	-10.0	-2.5
84.5	1.2569e-05	1.6635e-10	-10.0	-2.5
85.0	1.2569e-05	1.6548e-10	-10.0	-2.5
85.5	1.257e-05	1.6576e-10	-10.0	-2.5
86.0	1.2573e-05	1.6562e-10	-10.0	-2.5
86.5	1.257e-05	1.6452e-10	-10.0	-2.5
87.0	1.2569e-05	1.6518e-10	-10.0	-2.5
87.5	1.2574e-05	1.6433e-10	-10.0	-2.5
88.0	1.2573e-05	1.6576e-10	-10.0	-2.5
88.5	1.2572e-05	1.654e-10	-10.0	-2.5
89.0	1.2576e-05	1.6476e-10	-10.0	-2.5
89.5	1.2575e-05	1.6545e-10	-10.0	-2.5
90.0	1.2579e-05	1.6471e-10	-10.0	-2.5
90.5	1.2581e-05	1.6552e-10	-10.0	-2.5
91.0	1.2582e-05	1.6467e-10	-10.0	-2.5
91.5	1.258e-05	1.6578e-10	-10.0	-2.5
92.0	1.2585e-05	1.6426e-10	-10.0	-2.5
92.5	1.2582e-05	1.6438e-10	-10.0	-2.5
93.0	1.2584e-05	1.6475e-10	-10.0	-2.5
93.5	1.2585e-05	1.6516e-10	-10.0	-2.5
94.0	1.2584e-05	1.6476e-10	-10.0	-2.5
94.5	1.2587e-05	1.6468e-10	-10.0	-2.5
95.0	1.2587e-05	1.6528e-10	-10.0	-2.5
95.5	1.259e-05	1.6493e-10	-10.0	-2.5
96.0	1.2591e-05	1.6402e-10	-10.0	-2.5
96.5	1.2588e-05	1.6443e-10	-10.0	-2.5
97.0	1.259e-05	1.6556e-10	-10.0	-2.5
97.5	1.2592e-05	1.648e-10	-10.0	-2.5
98.0	1.2594e-05	1.6486e-10	-10.0	-2.5
98.5	1.2596e-05	1.6363e-10	-10.0	-2.5
99.0	1.2595e-05	1.6408e-10	-10.0	-2.5
99.5	1.2593e-05	1.6401e-10	-10.0	-2.5
100.0	1.2595e-05	1.637e-10	-10.0	-2.5
100.5	1.2597e-05	1.6522e-10	-10.0	-2.5
101.0	1.2599e-05	1.651e-10	-10.0	-2.5
101.5	1.26e-05	1.6431e-10	-10.0	-2.5
102.0	1.2601e-05	1.6539e-10	-10.0	-2.5
102.5	1.26e-05	1.6382e-10	-10.0	-2.5
103.0	1.2602e-05	1.6501e-10	-10.0	-2.5
103.5	1.2603e-05	1.65e-10	-10.0	-2.5
104.0	1.2602e-05	1.6421e-10	-10.0	-2.5
104.5	1.2602e-05	1.6484e-10	-10.0	-2.5
105.0	1.2605e-05	1.6472e-10	-10.0	-2.5
105.5	1.2604e-05	1.6418e-10	-10.0	-2.5
106.0	1.2608e-05	1.6567e-10	-10.0	-2.5
106.5	1.2609e-05	1.6498e-10	-10.0	-2.5
107.0	1.2607e-05	1.6508e-10	-10.0	-2.5
107.5	1.261e-05	1.6557e-10	-10.0	-2.5
108.0	1.2611e-05	1.6481e-10	-10.0	-2.5
108.5	1.2613e-05	1.6495e-10	-10.0	-2.5
109.0	1.2613e-05	1.649e-10	-10.0	-2.5
109.5	1.2615e-05	1.6567e-10	-10.0	-2.5
110.0	1.2615e-05	1.6435e-10	-10.0	-2.5
110.5	1.2615e-05	1.6489e-10	-10.0	-2.5
111.0	1.2617e-05	1.6422e-10	-10.0	-2.5
111.5	1.2618e-05	1.6293e-10	-10.0	-2.5
112.0	1.2618e-05	1.645e-10	-10.0	-2.5
112.5	1.2621e-05	1.6472e-10	-10.0	-2.5
113.0	1.2621e-05	1.625e-10	-10.0	-2.5
113.5	1.2621e-05	1.6331e-10	-10.0	-2.5
114.0	1.2623e-05	1.6387e-10	-10.0	-2.5
114.5	1.2622e-05	1.6293e-10	-10.0	-2.5
115.0	1.2625e-05	1.6408e-10	-10.0	-2.5
115.5	1.2624e-05	1.6517e-10	-10.0	-2.5
116.0	1.2623e-05	1.6405e-10	-10.0	-2.5
116.5	1.2627e-05	1.6564e-10	-10.0	-2.5
117.0	1.2628e-05	1.639e-10	-10.0	-2.5
117.5	1.2627e-05	1.6523e-10	-10.0	-2.5
118.0	1.2632e-05	1.6428e-10	-10.0	-2.5
118.5	1.2631e-05	1.6387e-10	-10.0	-2.5
119.0	1.2632e-05	1.6396e-10	-10.0	-2.5
119.5	1.2633e-05	3.0658e-10	-10.0	-2.5
120.0	1.2637e-05	3.0757e-10	-10.0	-2.5
120.5	1.2643e-05	3.0585e-10	-10.0	-2.5
121.0	1.2647e-05	3.0231e-10	-10.0	-2.5
121.5	1.2649e-05	2.9951e-10	-10.0	-2.5
122.0	1.2655e-05	2.9815e-10	-10.0	-2.5
122.5	1.266e-05	2.9717e-10	-10.0	-2.5
123.0	1.2668e-05	2.9489e-10	-10.0	-2.5
123.5	1.2672e-05	2.9378e-10	-10.0	-2.5
