Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.3015e-05	4.3807e-10	-10.0	-2.5
1.0	1.302e-05	2.3421e-10	-10.0	-2.5
1.5	1.302e-05	2.653e-10	-10.0	-2.5
2.0	1.3024e-05	2.7538e-10	-10.0	-2.5
2.5	1.3027e-05	2.7792e-10	-10.0	-2.5
3.0	1.303e-05	2.805e-10	-10.0	-2.5
3.5	1.3032e-05	2.7939e-10	-10.0	-2.5
4.0	1.3031e-05	2.7984e-10	-10.0	-2.5
4.5	1.3033e-05	2.7873e-10	-10.0	-2.5
5.0	1.3032e-05	2.7707e-10	-10.0	-2.5
5.5	1.3034e-05	2.7702e-10	-10.0	-2.5
6.0	1.3034e-05	2.761e-10	-10.0	-2.5
6.5	1.3036e-05	2.7603e-10	-10.0	-2.5
7.0	1.3039e-05	2.7411e-10	-10.0	-2.5
7.5	1.3041e-05	2.7406e-10	-10.0	-2.5
8.0	1.3042e-05	2.7237e-10	-10.0	-2.5
8.5	1.3045e-05	2.7265e-10	-10.0	-2.5
9.0	1.3044e-05	2.7011e-10	-10.0	-2.5
9.5	1.3046e-05	2.7203e-10	-10.0	-2.5
10.0	1.3047e-05	2.7077e-10	-10.0	-2.5
10.5	1.305e-05	2.6913e-10	-10.0	-2.5
11.0	1.3052e-05	2.6827e-10	-10.0	-2.5
11.5	1.3051e-05	2.6869e-10	-10.0	-2.5
12.0	1.3053e-05	2.6756e-10	-10.0	-2.5
12.5	1.3055e-05	2.6669e-10	-10.0	-2.5
13.0	1.3057e-05	2.6714e-10	-10.0	-2.5
13.5	1.3057e-05	2.6714e-10	-10.0	-2.5
14.0	1.3061e-05	2.666e-10	-10.0	-2.5
14.5	1.3059e-05	2.6694e-10	-10.0	-2.5
15.0	1.3063e-05	2.6602e-10	-10.0	-2.5
15.5	1.3064e-05	2.6606e-10	-10.0	-2.5
16.0	1.3064e-05	2.6524e-10	-10.0	-2.5
16.5	1.3066e-05	2.6503e-10	-10.0	-2.5
17.0	1.3066e-05	2.6553e-10	-10.0	-2.5
17.5	1.3069e-05	2.6492e-10	-10.0	-2.5
18.0	1.307e-05	2.6577e-10	-10.0	-2.5
18.5	1.3068e-05	2.643e-10	-10.0	-2.5
19.0	1.3074e-05	2.6408e-10	-10.0	-2.5
19.5	1.3075e-05	2.6404e-10	-10.0	-2.5
20.0	1.3074e-05	2.6467e-10	-10.0	-2.5
20.5	1.3077e-05	2.635e-10	-10.0	-2.5
21.0	1.3079e-05	2.6334e-10	-10.0	-2.5
21.5	1.3081e-05	2.6209e-10	-10.0	-2.5
22.0	1.3081e-05	2.6339e-10	-10.0	-2.5
