#scan;iMeasureCycle=1;iMux=0;time=0.134;N=220;LocalTime=27/10/2023 15:03:29
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30.0001;-1.73E-09;0.296865;0;3.00E-11;0.296865
-30.0001;-1.57E-09;0.418434;0.099999;2.14E-11;0.418434
-30.0001;-1.47E-09;0.539684;0.199999;2.54E-11;0.539684
-30.0001;-1.38E-09;0.66092;0.299999;1.77E-11;0.66092
-30.0001;-1.32E-09;0.782099;0.399999;2.27E-11;0.782099
-30.0001;-1.26E-09;0.903298;0.499999;1.62E-11;0.903298
-30.0001;-1.21E-09;1.024568;0.599999;1.88E-11;1.024568
-30.0001;-1.17E-09;1.145753;0.699999;1.79E-11;1.145753
-30.0001;-1.14E-09;1.266937;0.799999;1.73E-11;1.266937
-30.0001;-1.11E-09;1.38821;0.899999;1.99E-11;1.38821
-30.0001;-1.08E-09;1.509453;0.999999;1.63E-11;1.509453
-30.0001;-1.05E-09;1.630681;0.999999;1.87E-11;1.630681
-30.0001;-1.03E-09;1.751868;0.9;1.26E-11;1.751868
-30.0001;-1.01E-09;1.873056;0.8;1.67E-11;1.873056
-30.0001;-9.81E-10;1.994294;0.7;9.94E-12;1.994294
-30.0001;-9.63E-10;2.115486;0.6;1.31E-11;2.115486
-30.0001;-9.49E-10;2.236671;0.5;1.11E-11;2.236671
-30.0001;-9.28E-10;2.35788;0.400001;1.05E-11;2.35788
-30.0001;-9.13E-10;2.479127;0.3;9.63E-12;2.479127
-30.0001;-8.98E-10;2.60032;0.2;7.29E-12;2.60032
-30.0001;-8.88E-10;2.721571;0.1;9.16E-12;2.721571
-30.0001;-8.72E-10;2.848551;0;8.97E-12;2.848551
-20.00001;3.19E-11;3.024633;0;-9.59E-12;3.024633
-20.00001;-1.50E-10;3.145793;0.099999;8.12E-10;3.145793
-20.00001;-2.24E-10;3.26697;0.199999;1.40E-09;3.26697
-20.00001;-2.64E-10;3.388249;0.299999;1.88E-09;3.388249
-20.00001;-2.92E-10;3.509484;0.399999;2.32E-09;3.509484
-20.00001;-3.13E-10;3.630712;0.499999;2.68E-09;3.630712
-20.00001;-3.26E-10;3.751896;0.599999;3.05E-09;3.751896
-20.00001;-3.38E-10;3.873094;0.699999;3.39E-09;3.873094
-20.00001;-3.51E-10;4.021761;0.800001;3.72E-09;4.021761
-20.00001;-3.59E-10;4.170365;0.899999;4.01E-09;4.170365
-20.00001;-3.67E-10;4.319011;1;4.33E-09;4.319011
-20.00001;-3.74E-10;4.452758;1;4.35E-09;4.452758
-20.00001;-3.76E-10;4.573922;0.9;4.01E-09;4.573922
-20.00001;-3.81E-10;4.69515;0.8;3.63E-09;4.69515
-20.00001;-3.83E-10;4.816338;0.700001;3.25E-09;4.816338
-20.00001;-3.83E-10;4.954718;0.6;2.86E-09;4.954718
-20.00001;-3.84E-10;5.075872;0.5;2.47E-09;5.075872
-20.00001;-3.87E-10;5.197049;0.4;2.02E-09;5.197049
-20.00001;-3.87E-10;5.318281;0.3;1.57E-09;5.318281
-20.00001;-3.88E-10;5.455727;0.2;1.10E-09;5.455727
-20.00001;-3.88E-10;5.576894;0.100001;5.72E-10;5.576894
-20.00001;-3.89E-10;5.698121;0;6.21E-12;5.698121
-10.00001;3.41E-10;5.908008;1.00E-06;7.30E-09;5.908008
-10.00001;1.81E-10;6.03636;0.1;8.36E-07;6.03636
-10.00001;1.08E-10;6.162073;0.2;1.49E-06;6.162073
-10.00001;6.27E-11;6.28449;0.3;1.95E-06;6.28449
-10.00001;3.30E-11;6.406852;0.4;2.27E-06;6.406852
-10.00001;1.08E-11;6.52929;0.5;2.49E-06;6.52929
-10.00001;-5.79E-12;6.651709;0.6;2.57E-06;6.651709
-10.00001;-1.97E-11;6.774035;0.7;2.65E-06;6.774035
-10.00001;-3.04E-11;6.896381;0.8;2.67E-06;6.896381
-10.00001;-3.89E-11;7.018778;0.9;2.68E-06;7.018778
-10.00001;-4.64E-11;7.141089;1;2.69E-06;7.141089
-10.00001;-5.19E-11;7.263472;1;2.70E-06;7.263472
-10.00001;-5.52E-11;7.385928;0.9;2.65E-06;7.385928
-10.00001;-6.01E-11;7.508308;0.8;2.59E-06;7.508308
-10.00001;-6.44E-11;7.630732;0.7;2.49E-06;7.630732
-10.00001;-6.70E-11;7.753072;0.6;2.36E-06;7.753072
-10.00001;-7.07E-11;7.875445;0.5;2.20E-06;7.875445
