#scan;iMeasureCycle=1;iMux=0;time=0.139;N=492;LocalTime=21/12/2023 11:34:04;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
-15;-3.26E-08;75.08786;-7.5;-4.30E-05;75.08786;;;-7.5;0.000043
-15;-3.38E-08;75.231754;-7;-3.99E-05;75.231754;;;-7;0.0000399
-15;-3.51E-08;75.375566;-6.5;-3.68E-05;75.375566;;;-6.5;0.0000368
-15;-3.62E-08;75.54666;-6;-3.37E-05;75.54666;;;-6;0.0000337
-15;-3.75E-08;75.690634;-5.5;-3.07E-05;75.690634;;;-5.5;0.0000307
-15;-3.88E-08;75.834599;-5;-2.76E-05;75.834599;;;-5;0.0000276
-15;-4.00E-08;75.978445;-4.5;-2.46E-05;75.978445;;;-4.5;0.0000246
-15;-4.13E-08;76.122353;-4;-2.15E-05;76.122353;;;-4;0.0000215
-15;-4.26E-08;76.266284;-3.5;-1.86E-05;76.266284;;;-3.5;0.0000186
-15;-4.38E-08;76.410207;-3;-1.56E-05;76.410207;;;-3;0.0000156
-15;-4.51E-08;76.571012;-2.5;-1.27E-05;76.571012;;;-2.5;0.0000127
-15;-4.64E-08;76.714934;-2;-9.89E-06;76.714934;;;-2;0.00000989
-15;-4.76E-08;76.861499;-1.5;-7.14E-06;76.861499;;;-1.5;0.00000714
-15;-4.89E-08;77.005383;-1;-4.53E-06;77.005383;;;-1;0.00000453
-15;-5.02E-08;77.162289;-0.5;-2.09E-06;77.162289;;;-0.5;0.00000209
-15;-5.14E-08;77.323449;-1.00E-05;3.49E-08;77.323449;;;-1.00E-05;3.49E-08
