#scan;iMeasureCycle=1;iMux=0;time=0.144;N=482;LocalTime=31/10/2023 13:46:47;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;;;
-60.0001;-5.42E-09;0.304712;0.0999998;3.39E-11;0.304712;;;;3.39E-11;5.42E-09
-59.5001;-4.47E-09;0.481723;0.0999998;2.69E-11;0.481723;;;;2.69E-11;4.47E-09
-59.0001;-3.87E-09;0.658377;0.0999997;2.59E-11;0.658377;;;;2.59E-11;3.87E-09
-58.5001;-3.38E-09;0.85236;0.0999999;2.08E-11;0.85236;;;;2.08E-11;3.38E-09
-58;-3.02E-09;1.030112;0.0999998;2.18E-11;1.030112;;;;2.18E-11;3.02E-09
-57.5;-2.74E-09;1.206765;0.1;1.63E-11;1.206765;;;;1.63E-11;2.74E-09
-57;-2.47E-09;1.420813;0.1;1.49E-11;1.420813;;;;1.49E-11;2.47E-09
-56.5;-2.27E-09;1.597465;0.0999998;1.15E-11;1.597465;;;;1.15E-11;2.27E-09
-56;-2.10E-09;1.774141;0.1000001;9.65E-12;1.774141;;;;9.65E-12;2.1E-09
-55.5001;-1.98E-09;1.952794;0.0999997;1.04E-11;1.952794;;;;1.04E-11;1.98E-09
-55;-1.83E-09;2.129479;0.1;6.41E-12;2.129479;;;;6.41E-12;1.83E-09
-54.5;-1.72E-09;2.30604;0.0999999;7.00E-12;2.30604;;;;7E-12;1.72E-09
-54.0001;-1.63E-09;2.484585;0.0999997;6.47E-12;2.484585;;;;6.47E-12;1.63E-09
-53.5;-1.53E-09;2.661328;0.0999998;2.56E-12;2.661328;;;;2.56E-12;1.53E-09
-53;-1.44E-09;2.857883;0.0999997;3.96E-12;2.857883;;;;3.96E-12;1.44E-09
-52.5;-1.36E-09;3.034493;0.1;4.00E-13;3.034493;;;;4E-13;1.36E-09
-52.0001;-1.29E-09;3.211218;0.1;1.10E-13;3.211218;;;;1.1E-13;1.29E-09
-51.5;-1.22E-09;3.424005;0.1;3.06E-12;3.424005;;;;3.06E-12;1.22E-09
-51;-1.16E-09;3.600735;0.0999999;1.94E-12;3.600735;;;;1.94E-12;1.16E-09
