#scan;iMeasureCycle=1;iMux=0;time=0.129;N=202;LocalTime=20/12/2023 14:26:40;;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VGate (V);|IDrain|, |IGate| (A);|IGate| (A)
0.5;5.77E-10;8.397397;-0.5;-6.00E-09;8.397397;;;0.5;6.00229E-09;5.7711E-10
0.39999;4.76E-10;8.573542;-0.500001;-7.11E-09;8.573542;;;0.39999;7.11022E-09;4.7564E-10
0.29999;3.84E-10;8.749686;-0.5;-8.63E-09;8.749686;;;0.29999;8.62694E-09;3.8377E-10
0.19999;2.78E-10;8.919904;-0.500001;-1.09E-08;8.919904;;;0.19999;1.08673E-08;2.7769E-10
0.1;1.46E-10;9.06981;-0.500001;-1.40E-08;9.06981;;;0.1;1.39674E-08;1.4589E-10
0;3.20E-11;9.219663;-0.500001;-1.78E-08;9.219663;;;0;1.77507E-08;3.201E-11
-0.10001;-9.75E-11;9.401425;-0.500001;-2.18E-08;9.401425;;;-0.10001;2.17556E-08;9.75E-11
-0.20001;-3.09E-10;9.551321;-0.500001;-2.55E-08;9.551321;;;-0.20001;2.54662E-08;3.0937E-10
-0.30001;-5.61E-10;9.701137;-0.500001;-2.86E-08;9.701137;;;-0.30001;2.86264E-08;5.6072E-10
-0.40001;-8.31E-10;9.872684;-0.500001;-3.13E-08;9.872684;;;-0.40001;3.12799E-08;8.3075E-10
-0.50001;-1.15E-09;10.022551;-0.500001;-3.35E-08;10.022551;;;-0.50001;3.35197E-08;1.15294E-09
-0.6;-1.50E-09;10.172368;-0.500001;-3.55E-08;10.172368;;;-0.6;3.54687E-08;1.49555E-09
-0.7;-1.85E-09;10.32213;-0.500001;-3.72E-08;10.32213;;;-0.7;3.71861E-08;1.84759E-09
-0.8;-2.23E-09;10.492561;-0.500001;-3.87E-08;10.492561;;;-0.8;3.87307E-08;2.23064E-09
-0.90001;-2.64E-09;10.642401;-0.500001;-4.01E-08;10.642401;;;-0.90001;4.00821E-08;2.63517E-09
-1.00001;-3.05E-09;10.792258;-0.500001;-4.14E-08;10.792258;;;-1.00001;4.13501E-08;3.04756E-09
-1.10001;-3.48E-09;10.9421;-0.500001;-4.25E-08;10.9421;;;-1.10001;4.2485E-08;3.48394E-09
-1.20001;-3.92E-09;11.092466;-0.500001;-4.35E-08;11.092466;;;-1.20001;4.35333E-08;3.91859E-09
-1.3;-4.38E-09;11.242388;-0.500001;-4.45E-08;11.242388;;;-1.3;4.44846E-08;4.37616E-09
-1.40001;-4.84E-09;11.402159;-0.500001;-4.53E-08;11.402159;;;-1.40001;4.53472E-08;4.84016E-09
-1.50001;-5.32E-09;11.551959;-0.500001;-4.62E-08;11.551959;;;-1.50001;4.61645E-08;5.31503E-09
-1.59999;-5.83E-09;11.701754;-0.500001;-4.69E-08;11.701754;;;-1.59999;4.68631E-08;5.82593E-09
-1.7;-6.29E-09;11.875997;-0.500001;-4.75E-08;11.875997;;;-1.7;4.75341E-08;6.29108E-09
-1.80001;-6.80E-09;12.02586;-0.500001;-4.81E-08;12.02586;;;-1.80001;4.81461E-08;6.8048E-09
-1.9;-7.32E-09;12.175812;-0.500001;-4.87E-08;12.175812;;;-1.9;4.87011E-08;7.3205E-09
-2.00001;-7.87E-09;12.325629;-0.500001;-4.92E-08;12.325629;;;-2.00001;4.91907E-08;7.86606E-09
-2.1;-8.38E-09;12.497324;-0.500001;-4.97E-08;12.497324;;;-2.1;4.96675E-08;8.37805E-09
-2.20001;-8.92E-09;12.647123;-0.500001;-5.01E-08;12.647123;;;-2.20001;5.00739E-08;8.92264E-09
-2.30001;-9.50E-09;12.791104;-0.500001;-5.04E-08;12.791104;;;-2.30001;5.04329E-08;9.5004E-09
-2.4;-1.01E-08;12.93505;-0.500001;-5.08E-08;12.93505;;;-2.4;5.07846E-08;1.00652E-08
-2.5;-1.06E-08;13.078897;-0.500001;-5.11E-08;13.078897;;;-2.5;5.10676E-08;1.06446E-08
-2.6;-1.12E-08;13.222765;-0.500001;-5.13E-08;13.222765;;;-2.6;5.13215E-08;1.12187E-08
-2.7;-1.18E-08;13.399192;-0.5;-5.16E-08;13.399192;;;-2.7;5.15951E-08;1.17681E-08
-2.8;-1.24E-08;13.543067;-0.500001;-5.18E-08;13.543067;;;-2.8;5.18055E-08;1.23693E-08
-2.90001;-1.30E-08;13.686926;-0.500001;-5.20E-08;13.686926;;;-2.90001;5.19702E-08;1.29784E-08
-3;-1.36E-08;13.83079;-0.500001;-5.21E-08;13.83079;;;-3;5.20952E-08;1.36188E-08
-3.1;-1.42E-08;13.995929;-0.500001;-5.22E-08;13.995929;;;-3.1;5.22284E-08;1.424E-08
-3.2;-1.49E-08;14.13979;-0.500001;-5.23E-08;14.13979;;;-3.2;5.23025E-08;1.48857E-08
-3.3;-1.55E-08;14.283631;-0.500001;-5.24E-08;14.283631;;;-3.3;5.23936E-08;1.55199E-08
-3.4;-1.62E-08;14.427537;-0.500001;-5.24E-08;14.427537;;;-3.4;5.24207E-08;1.61881E-08
-3.5;-1.69E-08;14.571412;-0.500001;-5.24E-08;14.571412;;;-3.5;5.23862E-08;1.68575E-08
-3.6;-1.75E-08;14.715255;-0.500001;-5.24E-08;14.715255;;;-3.6;5.23902E-08;1.7543E-08
-3.7;-1.82E-08;14.883584;-0.500001;-5.23E-08;14.883584;;;-3.7;5.23486E-08;1.82302E-08
-3.8;-1.90E-08;15.027463;-0.500001;-5.22E-08;15.027463;;;-3.8;5.22329E-08;1.89746E-08
-3.9;-1.97E-08;15.171323;-0.500001;-5.21E-08;15.171323;;;-3.9;5.21468E-08;1.96823E-08
-4;-2.03E-08;15.315193;-0.5;-5.21E-08;15.315193;;;-4;5.20852E-08;2.03372E-08
-4.1;-2.12E-08;15.459118;-0.5;-5.18E-08;15.459118;;;-4.1;5.18479E-08;2.11604E-08
-4.2;-2.19E-08;15.60308;-0.500001;-5.17E-08;15.60308;;;-4.2;5.17104E-08;2.19103E-08
-4.3;-2.26E-08;15.74698;-0.500001;-5.16E-08;15.74698;;;-4.3;5.1569E-08;2.26334E-08
-4.40001;-2.34E-08;15.912031;-0.500001;-5.14E-08;15.912031;;;-4.40001;5.13928E-08;2.33974E-08
-4.5;-2.42E-08;16.055891;-0.500001;-5.12E-08;16.055891;;;-4.5;5.11528E-08;2.41794E-08
-4.6;-2.50E-08;16.199737;-0.5;-5.09E-08;16.199737;;;-4.6;5.08967E-08;2.50058E-08
-4.70001;-2.58E-08;16.343605;-0.500001;-5.06E-08;16.343605;;;-4.70001;5.05898E-08;2.58453E-08
-4.8;-2.68E-08;16.501836;-0.500001;-5.01E-08;16.501836;;;-4.8;5.01241E-08;2.68262E-08
-4.9;-2.76E-08;16.645719;-0.5;-4.99E-08;16.645719;;;-4.9;4.98516E-08;2.76081E-08
-5;-2.84E-08;16.789618;-0.5;-4.95E-08;16.789618;;;-5;4.9528E-08;2.84313E-08
-5;-2.82E-08;16.913718;-0.5;-4.98E-08;16.913718;;;-5;4.97582E-08;2.81933E-08
-4.90001;-2.69E-08;17.057548;-0.5;-5.05E-08;17.057548;;;-4.90001;5.04603E-08;2.6922E-08
-4.80001;-2.61E-08;17.201343;-0.5;-5.07E-08;17.201343;;;-4.80001;5.06758E-08;2.60984E-08
-4.70001;-2.50E-08;17.345077;-0.500001;-5.13E-08;17.345077;;;-4.70001;5.12699E-08;2.49519E-08
-4.60001;-2.39E-08;17.504188;-0.5;-5.17E-08;17.504188;;;-4.60001;5.1714E-08;2.3899E-08
-4.50001;-2.29E-08;17.648068;-0.500001;-5.22E-08;17.648068;;;-4.50001;5.21683E-08;2.28746E-08
-4.40001;-2.17E-08;17.791861;-0.499999;-5.27E-08;17.791861;;;-4.40001;5.26709E-08;2.17238E-08
-4.30001;-2.08E-08;17.935683;-0.5;-5.30E-08;17.935683;;;-4.30001;5.30245E-08;2.07803E-08
-4.20001;-1.98E-08;18.079466;-0.5;-5.34E-08;18.079466;;;-4.20001;5.33559E-08;1.98054E-08
-4.1;-1.88E-08;18.24359;-0.500001;-5.37E-08;18.24359;;;-4.1;5.37121E-08;1.88417E-08
-4;-1.80E-08;18.438573;-0.5;-5.39E-08;18.438573;;;-4;5.38847E-08;1.80034E-08
-3.9;-1.71E-08;18.605255;-0.5;-5.42E-08;18.605255;;;-3.9;5.41906E-08;1.71058E-08
-3.80001;-1.63E-08;18.769545;-0.499999;-5.44E-08;18.769545;;;-3.80001;5.43657E-08;1.62607E-08
-3.7;-1.54E-08;18.940698;-0.500001;-5.45E-08;18.940698;;;-3.7;5.4536E-08;1.54324E-08
-3.60001;-1.46E-08;19.08455;-0.500001;-5.47E-08;19.08455;;;-3.60001;5.46691E-08;1.45952E-08
-3.50001;-1.38E-08;19.248666;-0.500001;-5.48E-08;19.248666;;;-3.50001;5.47907E-08;1.3793E-08
-3.4;-1.31E-08;19.441541;-0.500001;-5.49E-08;19.441541;;;-3.4;5.48688E-08;1.30688E-08
-3.3;-1.23E-08;19.605679;-0.5;-5.49E-08;19.605679;;;-3.3;5.49045E-08;1.23016E-08
-3.20001;-1.16E-08;19.769872;-0.500001;-5.49E-08;19.769872;;;-3.20001;5.48601E-08;1.16E-08
-3.1;-1.08E-08;19.939111;-0.500001;-5.49E-08;19.939111;;;-3.1;5.48849E-08;1.08326E-08
-3;-1.02E-08;20.103255;-0.500001;-5.48E-08;20.103255;;;-3;5.47968E-08;1.01622E-08
-2.9;-9.47E-09;20.267407;-0.500001;-5.47E-08;20.267407;;;-2.9;5.47021E-08;9.4749E-09
-2.8;-8.81E-09;20.442687;-0.5;-5.46E-08;20.442687;;;-2.8;5.45732E-08;8.8079E-09
-2.7;-8.14E-09;20.612848;-0.5;-5.44E-08;20.612848;;;-2.7;5.43849E-08;8.13683E-09
-2.6;-7.50E-09;20.783048;-0.5;-5.42E-08;20.783048;;;-2.6;5.41804E-08;7.50039E-09
-2.5;-6.87E-09;20.953348;-0.500001;-5.39E-08;20.953348;;;-2.5;5.39159E-08;6.87084E-09
-2.40001;-6.27E-09;21.12342;-0.500001;-5.37E-08;21.12342;;;-2.40001;5.36541E-08;6.27124E-09
-2.3;-5.69E-09;21.29352;-0.500001;-5.33E-08;21.29352;;;-2.3;5.33138E-08;5.68818E-09
-2.20001;-5.12E-09;21.463654;-0.5;-5.29E-08;21.463654;;;-2.20001;5.29034E-08;5.11756E-09
-2.10001;-4.57E-09;21.633904;-0.5;-5.25E-08;21.633904;;;-2.10001;5.25007E-08;4.56716E-09
-2.00001;-4.03E-09;21.804286;-0.5;-5.20E-08;21.804286;;;-2.00001;5.20131E-08;4.03085E-09
-1.9;-3.50E-09;21.974411;-0.5;-5.15E-08;21.974411;;;-1.9;5.15269E-08;3.50015E-09
-1.8;-3.00E-09;22.144698;-0.5;-5.09E-08;22.144698;;;-1.8;5.09231E-08;2.99955E-09
-1.7;-2.51E-09;22.314924;-0.500001;-5.03E-08;22.314924;;;-1.7;5.02939E-08;2.50773E-09
-1.60001;-2.04E-09;22.485125;-0.500001;-4.96E-08;22.485125;;;-1.60001;4.95741E-08;2.04475E-09
-1.5;-1.59E-09;22.655565;-0.500001;-4.88E-08;22.655565;;;-1.5;4.87826E-08;1.58766E-09
-1.40001;-1.16E-09;22.825788;-0.5;-4.79E-08;22.825788;;;-1.40001;4.79465E-08;1.16262E-09
-1.30001;-7.47E-10;22.99597;-0.500001;-4.70E-08;22.99597;;;-1.30001;4.70112E-08;7.4685E-10
-1.20001;-3.49E-10;23.166554;-0.5;-4.60E-08;23.166554;;;-1.20001;4.60174E-08;3.4855E-10
-1.10001;2.45E-11;23.336689;-0.500001;-4.49E-08;23.336689;;;-1.10001;4.49188E-08;2.452E-11
-1.00001;3.88E-10;23.508529;-0.500001;-4.37E-08;23.508529;;;-1.00001;4.36964E-08;3.883E-10
-0.9;7.22E-10;23.678739;-0.5;-4.24E-08;23.678739;;;-0.9;4.23588E-08;7.2208E-10
-0.8;1.04E-09;23.848932;-0.500001;-4.09E-08;23.848932;;;-0.8;4.08873E-08;1.03823E-09
-0.7;1.34E-09;24.021033;-0.500001;-3.93E-08;24.021033;;;-0.7;3.92787E-08;1.33782E-09
-0.60001;1.61E-09;24.19132;-0.5;-3.75E-08;24.19132;;;-0.60001;3.74563E-08;1.60939E-09
-0.50001;1.85E-09;24.36141;-0.5;-3.54E-08;24.36141;;;-0.50001;3.54327E-08;1.85345E-09
-0.40001;2.07E-09;24.549167;-0.500001;-3.31E-08;24.549167;;;-0.40001;3.3085E-08;2.07021E-09
-0.30001;2.27E-09;24.719264;-0.499999;-3.04E-08;24.719264;;;-0.30001;3.03726E-08;2.2668E-09
-0.20001;2.43E-09;24.869068;-0.5;-2.71E-08;24.869068;;;-0.20001;2.71313E-08;2.42723E-09
-0.10001;2.55E-09;25.030247;-0.5;-2.33E-08;25.030247;;;-0.10001;2.33147E-08;2.54868E-09
0;2.65E-09;25.180016;-0.5;-1.93E-08;25.180016;;;0;1.9275E-08;2.65129E-09
0.1;2.73E-09;25.329885;-0.5;-1.55E-08;25.329885;;;0.1;1.54817E-08;2.73492E-09
0.2;2.81E-09;25.479747;-0.5;-1.24E-08;25.479747;;;0.2;1.23517E-08;2.8076E-09
0.3;2.88E-09;25.630226;-0.5;-1.01E-08;25.630226;;;0.3;1.01038E-08;2.87548E-09
0.4;2.90E-09;25.794951;-0.5;-8.52E-09;25.794951;;;0.4;8.52385E-09;2.9029E-09
0.49999;2.91E-09;25.971248;-0.500001;-7.34E-09;25.971248;;;0.49999;7.3367E-09;2.91136E-09
0.6;2.91E-09;26.147596;-0.5;-6.36E-09;26.147596;;;0.6;6.35936E-09;2.91462E-09
0.7;2.92E-09;26.323751;-0.5;-5.55E-09;26.323751;;;0.7;5.54842E-09;2.91942E-09
0.79999;2.91E-09;26.500047;-0.5;-4.84E-09;26.500047;;;0.79999;4.83588E-09;2.90836E-09
0.89999;2.89E-09;26.676432;-0.500001;-4.22E-09;26.676432;;;0.89999;4.21965E-09;2.88984E-09
0.99999;2.85E-09;26.852661;-0.500001;-3.69E-09;26.852661;;;0.99999;3.68757E-09;2.85318E-09
1.09999;2.82E-09;27.030934;-0.500001;-3.23E-09;27.030934;;;1.09999;3.23357E-09;2.81989E-09
1.19999;2.79E-09;27.207146;-0.500001;-2.84E-09;27.207146;;;1.19999;2.84196E-09;2.78746E-09
1.3;2.72E-09;27.408006;-0.5;-2.49E-09;27.408006;;;1.3;2.49294E-09;2.72117E-09
1.39999;2.69E-09;27.584212;-0.500001;-2.23E-09;27.584212;;;1.39999;2.22769E-09;2.69429E-09
1.5;2.66E-09;27.760382;-0.500001;-2.00E-09;27.760382;;;1.5;2.00477E-09;2.66061E-09
1.59999;2.60E-09;27.969847;-0.500001;-1.81E-09;27.969847;;;1.59999;1.80762E-09;2.59817E-09
1.69999;2.57E-09;28.146091;-0.500001;-1.67E-09;28.146091;;;1.69999;1.66533E-09;2.5749E-09
1.8;2.54E-09;28.322229;-0.500001;-1.54E-09;28.322229;;;1.8;1.5364E-09;2.53614E-09
1.89999;2.50E-09;28.498569;-0.5;-1.44E-09;28.498569;;;1.89999;1.43523E-09;2.50228E-09
2;2.47E-09;28.674705;-0.500001;-1.35E-09;28.674705;;;2;1.34702E-09;2.46584E-09
2.1;2.43E-09;28.850793;-0.5;-1.27E-09;28.850793;;;2.1;1.26929E-09;2.42817E-09
2.2;2.40E-09;29.028015;-0.500001;-1.21E-09;29.028015;;;2.2;1.20678E-09;2.39681E-09
2.29999;2.36E-09;29.204339;-0.500001;-1.15E-09;29.204339;;;2.29999;1.15491E-09;2.36241E-09
2.4;2.33E-09;29.380295;-0.5;-1.11E-09;29.380295;;;2.4;1.11083E-09;2.32846E-09
2.49999;2.30E-09;29.569524;-0.5;-1.07E-09;29.569524;;;2.49999;1.07025E-09;2.29655E-09
2.59999;2.27E-09;29.745569;-0.500001;-1.04E-09;29.745569;;;2.59999;1.03547E-09;2.26728E-09
2.7;2.23E-09;29.955303;-0.500001;-1.00E-09;29.955303;;;2.7;1.00497E-09;2.2273E-09
2.79999;2.21E-09;30.131445;-0.500001;-9.81E-10;30.131445;;;2.79999;9.8091E-10;2.20808E-09
2.89999;2.19E-09;30.307529;-0.500001;-9.60E-10;30.307529;;;2.89999;9.5962E-10;2.18697E-09
2.99999;2.16E-09;30.4837;-0.500001;-9.38E-10;30.4837;;;2.99999;9.3843E-10;2.15651E-09
3.1;2.13E-09;30.659945;-0.5;-9.24E-10;30.659945;;;3.1;9.2402E-10;2.13215E-09
3.2;2.11E-09;30.836121;-0.5;-9.08E-10;30.836121;;;3.2;9.0768E-10;2.1087E-09
3.29999;2.08E-09;31.012225;-0.500001;-8.94E-10;31.012225;;;3.29999;8.9359E-10;2.08497E-09
3.39999;2.07E-09;31.188655;-0.500001;-8.81E-10;31.188655;;;3.39999;8.806E-10;2.06953E-09
3.5;2.04E-09;31.364671;-0.500001;-8.67E-10;31.364671;;;3.5;8.6669E-10;2.03904E-09
3.59999;2.02E-09;31.543171;-0.499999;-8.57E-10;31.543171;;;3.59999;8.5712E-10;2.01773E-09
3.7;2.00E-09;31.719375;-0.500001;-8.47E-10;31.719375;;;3.7;8.47E-10;2.00411E-09
3.8;1.98E-09;31.920397;-0.500001;-8.32E-10;31.920397;;;3.8;8.3244E-10;1.97823E-09
3.89999;1.95E-09;32.096629;-0.500001;-8.21E-10;32.096629;;;3.89999;8.2098E-10;1.95001E-09
4;1.94E-09;32.272704;-0.5;-8.14E-10;32.272704;;;4;8.1399E-10;1.94228E-09
4.1;1.92E-09;32.487149;-0.500001;-8.03E-10;32.487149;;;4.1;8.026E-10;1.91526E-09
4.19999;1.90E-09;32.663318;-0.500001;-7.96E-10;32.663318;;;4.19999;7.9624E-10;1.89731E-09
4.3;1.88E-09;32.839344;-0.5;-7.86E-10;32.839344;;;4.3;7.8602E-10;1.88432E-09
4.39999;1.87E-09;33.015532;-0.500001;-7.78E-10;33.015532;;;4.39999;7.7778E-10;1.86761E-09
4.5;1.86E-09;33.191794;-0.500001;-7.72E-10;33.191794;;;4.5;7.7156E-10;1.85982E-09
4.6;1.84E-09;33.367798;-0.5;-7.63E-10;33.367798;;;4.6;7.6275E-10;1.83741E-09
4.7;1.82E-09;33.544535;-0.5;-7.54E-10;33.544535;;;4.7;7.5421E-10;1.81998E-09
4.79999;1.80E-09;33.720569;-0.5;-7.47E-10;33.720569;;;4.79999;7.4689E-10;1.80326E-09
4.9;1.79E-09;33.896611;-0.500001;-7.39E-10;33.896611;;;4.9;7.3877E-10;1.79173E-09
4.99999;1.77E-09;34.082892;-0.499999;-7.31E-10;34.082892;;;4.99999;7.3131E-10;1.77344E-09
