#scan;iMeasureCycle=1;iMux=0;time=0.141;N=220;LocalTime=27/10/2023 15:51:48
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s)
-30;-1.12E-09;0.303904;-1.00E-06;4.79E-10;0.303904
-30;-9.97E-10;0.446901;0.1;5.93E-08;0.446901
-30;-9.28E-10;0.575096;0.2;1.15E-07;0.575096
-30;-8.61E-10;0.725283;0.3;1.68E-07;0.725283
-30;-8.03E-10;0.897055;0.4;2.18E-07;0.897055
-30.0001;-7.50E-10;1.047115;0.499999;2.64E-07;1.047115
-30;-7.23E-10;1.197077;0.6;3.05E-07;1.197077
-30;-6.89E-10;1.379721;0.7;3.44E-07;1.379721
-30;-6.66E-10;1.529889;0.8;3.78E-07;1.529889
-30;-6.47E-10;1.679945;0.899999;4.09E-07;1.679945
-30;-6.28E-10;1.854216;1;4.35E-07;1.854216
-30;-6.23E-10;1.976655;1;4.34E-07;1.976655
-30;-6.08E-10;2.098988;0.9;4.10E-07;2.098988
-30;-5.94E-10;2.221327;0.8;3.81E-07;2.221327
-30;-5.91E-10;2.366077;0.7;3.50E-07;2.366077
-30;-5.71E-10;2.488489;0.6;3.11E-07;2.488489
-30;-5.62E-10;2.610909;0.5;2.71E-07;2.610909
-30;-5.57E-10;2.733225;0.4;2.26E-07;2.733225
-30;-5.50E-10;2.866913;0.299999;1.75E-07;2.866913
-30;-5.43E-10;2.989311;0.2;1.21E-07;2.989311
-30;-5.29E-10;3.129036;0.1;6.28E-08;3.129036
-30;-5.27E-10;3.266345;0;5.13E-10;3.266345
-20;6.86E-11;3.442429;-1.00E-06;3.49E-09;3.442429
-20;-4.51E-11;3.570769;0.1;4.27E-07;3.570769
-20;-1.06E-10;3.720576;0.199999;8.13E-07;3.720576
-20;-1.45E-10;3.879882;0.3;1.16E-06;3.879882
-20;-1.63E-10;4.029685;0.4;1.47E-06;4.029685
-20.00001;-1.78E-10;4.179549;0.5;1.74E-06;4.179549
-20;-1.89E-10;4.329488;0.6;1.98E-06;4.329488
-20;-1.96E-10;4.461678;0.7;2.20E-06;4.461678
-20;-2.03E-10;4.611871;0.8;2.38E-06;4.611871
-20;-2.09E-10;4.761744;0.9;2.54E-06;4.761744
-20;-2.13E-10;4.911592;1;2.68E-06;4.911592
-20;-2.19E-10;5.034081;1;2.67E-06;5.034081
-20;-2.20E-10;5.156415;0.9;2.53E-06;5.156415
-20;-2.19E-10;5.27883;0.8;2.37E-06;5.27883
-20;-2.23E-10;5.401186;0.7;2.18E-06;5.401186
-20;-2.27E-10;5.523604;0.6;1.97E-06;5.523604
-20;-2.24E-10;5.646007;0.5;1.73E-06;5.646007
-20;-2.26E-10;5.768328;0.4;1.45E-06;5.768328
-20;-2.29E-10;5.890697;0.3;1.15E-06;5.890697
-20;-2.29E-10;6.015833;0.199999;8.01E-07;6.015833
-20;-2.25E-10;6.138141;0.1;4.19E-07;6.138141
-20;-2.30E-10;6.273524;-1.00E-06;3.44E-09;6.273524
-10;3.18E-10;6.449589;-1.00E-06;8.81E-09;6.449589
-10;1.92E-10;6.575345;0.1;1.09E-06;6.575345
-10;1.32E-10;6.697723;0.199999;2.13E-06;6.697723
-10;9.40E-11;6.820049;0.3;3.12E-06;6.820049
-10;6.26E-11;6.967048;0.4;4.04E-06;6.967048
-10;4.54E-11;7.089454;0.5;4.90E-06;7.089454
-10;3.14E-11;7.211818;0.6;5.68E-06;7.211818
-10;1.93E-11;7.334215;0.7;6.40E-06;7.334215
-10;1.03E-11;7.468028;0.8;7.04E-06;7.468028
-10;1.21E-12;7.590348;0.9;7.61E-06;7.590348
-10;-4.08E-12;7.712764;1;8.13E-06;7.712764
-10;-9.35E-12;7.835074;1;8.11E-06;7.835074
-10;-1.41E-11;7.969004;0.9;7.58E-06;7.969004
-10;-1.93E-11;8.091336;0.8;7.01E-06;8.091336
-10;-2.32E-11;8.213691;0.7;6.36E-06;8.213691
-10;-2.58E-11;8.336078;0.6;5.64E-06;8.336078
-10;-2.87E-11;8.469975;0.5;4.86E-06;8.469975
-10;-3.03E-11;8.592314;0.4;3.99E-06;8.592314
-10;-3.34E-11;8.714813;0.3;3.07E-06;8.714813
-10;-3.46E-11;8.837145;0.2;2.10E-06;8.837145
-10;-3.64E-11;8.971927;0.1;1.07E-06;8.971927
-10;-3.95E-11;9.117427;-1.00E-06;8.60E-09;9.117427
3.00E-07;5.02E-10;9.287492;0;1.51E-08;9.287492
0;3.58E-10;9.413173;0.1;1.93E-06;9.413173
0;2.90E-10;9.535567;0.2;3.81E-06;9.535567
-1.00E-07;2.48E-10;9.657935;0.3;5.62E-06;9.657935
1.00E-07;2.15E-10;9.780248;0.4;7.37E-06;9.780248
1.00E-07;1.93E-10;9.902629;0.5;9.05E-06;9.902629
-2.00E-07;1.72E-10;10.0284;0.6;1.06E-05;10.0284
0;1.61E-10;10.150733;0.7;1.21E-05;10.150733
1.00E-07;1.49E-10;10.273094;0.8;1.35E-05;10.273094
0;1.37E-10;10.395626;0.899999;1.48E-05;10.395626
1.00E-07;1.29E-10;10.518021;1;1.59E-05;10.518021
2.00E-07;1.22E-10;10.640373;1;1.59E-05;10.640373
0;1.13E-10;10.762793;0.9;1.47E-05;10.762793
-2.00E-07;1.07E-10;10.889091;0.8;1.35E-05;10.889091
-1.00E-07;1.01E-10;11.011514;0.7;1.21E-05;11.011514
-1.00E-07;9.72E-11;11.133912;0.6;1.06E-05;11.133912
0;9.24E-11;11.256235;0.5;9.00E-06;11.256235
0;8.80E-11;11.388355;0.4;7.33E-06;11.388355
2.00E-07;8.47E-11;11.510778;0.3;5.59E-06;11.510778
1.00E-07;8.27E-11;11.633155;0.2;3.78E-06;11.633155
-1.00E-07;7.81E-11;11.755473;0.1;1.92E-06;11.755473
2.00E-07;7.57E-11;11.925395;1.00E-06;1.44E-08;11.925395
10;5.98E-10;12.095584;-1.00E-06;2.16E-08;12.095584
10;4.71E-10;12.221279;0.1;2.79E-06;12.221279
10;4.10E-10;12.343657;0.2;5.52E-06;12.343657
10;3.67E-10;12.48026;0.3;8.18E-06;12.48026
10;3.37E-10;12.605915;0.4;1.08E-05;12.605915
10;3.16E-10;12.728348;0.5;1.33E-05;12.728348
10;3.02E-10;12.850671;0.6;1.57E-05;12.850671
10;2.86E-10;12.979466;0.7;1.81E-05;12.979466
10;2.77E-10;13.101824;0.8;2.03E-05;13.101824
10;2.69E-10;13.224355;0.899999;2.25E-05;13.224355
