#scan;iMeasureCycle=1;iMux=0;time=0.135;N=482;LocalTime=27/10/2023 15:49:01;;;;;;|IDrain|, |IGate| (A);
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;Idrain^1/2 (A^1/2);;;;
-60.0001;-2.44E-09;0.295755;1;1.36E-11;0.295755;;;3.69E-06;;;1.36E-11;2.44E-09
-59.5;-2.11E-09;0.47277;1;7.56E-12;0.47277;;;2.75E-06;;;7.56E-12;2.11E-09
-59;-1.90E-09;0.649331;1;8.52E-12;0.649331;;;2.92E-06;;;8.52E-12;1.9E-09
-58.5;-1.71E-09;0.842976;0.999999;6.02E-12;0.842976;;;2.45E-06;;;6.02E-12;1.71E-09
-58;-1.59E-09;1.019726;0.999999;3.08E-12;1.019726;;;1.75E-06;;;3.08E-12;1.59E-09
-57.5;-1.50E-09;1.19647;1;4.27E-12;1.19647;;;2.07E-06;;;4.27E-12;1.5E-09
-57.0001;-1.40E-09;1.407372;1;3.87E-12;1.407372;;;1.97E-06;;;3.87E-12;1.4E-09
-56.5001;-1.32E-09;1.583953;1;1.13E-12;1.583953;;;1.06E-06;;;1.13E-12;1.32E-09
-56;-1.26E-09;1.760532;0.999999;2.45E-12;1.760532;;;1.57E-06;;;2.45E-12;1.26E-09
-55.5;-1.22E-09;1.937191;1;1.34E-12;1.937191;;;1.16E-06;;;1.34E-12;1.22E-09
-55;-1.16E-09;2.11381;1;8.90E-13;2.11381;;;9.43E-07;;;8.9E-13;1.16E-09
-54.5001;-1.12E-09;2.290393;0.999999;6.05E-12;2.290393;;;2.46E-06;;;6.05E-12;1.12E-09
-54.0001;-1.06E-09;2.468279;1;2.29E-12;2.468279;;;1.51E-06;;;2.29E-12;1.06E-09
-53.5001;-1.02E-09;2.644929;0.999999;2.70E-13;2.644929;;;5.20E-07;;;2.7E-13;1.02E-09
-53.0001;-9.99E-10;2.821434;1;5.31E-12;2.821434;;;2.30E-06;;;5.31E-12;9.99E-10
-52.5001;-9.60E-10;3.006134;1;4.26E-12;3.006134;;;2.06E-06;;;4.26E-12;9.6E-10
-52;-9.19E-10;3.182703;1;4.64E-12;3.182703;;;2.15E-06;;;4.64E-12;9.19E-10
-51.5001;-9.01E-10;3.388204;1;9.50E-12;3.388204;;;3.08E-06;;;9.5E-12;9.01E-10
-51;-8.65E-10;3.564736;0.999999;1.44E-11;3.564736;;;3.79E-06;;;1.44E-11;8.65E-10
-50.5;-8.32E-10;3.741341;1;2.27E-11;3.741341;;;4.76E-06;;;2.27E-11;8.32E-10
-50.0001;-8.06E-10;3.91833;0.999999;3.76E-11;3.91833;;;6.13E-06;;;3.76E-11;8.06E-10
-49.5;-7.87E-10;4.094987;0.999999;5.58E-11;4.094987;;;7.47E-06;;;5.58E-11;7.87E-10
-49;-7.54E-10;4.271447;0.999999;7.85E-11;4.271447;;;8.86E-06;;;7.85E-11;7.54E-10
-48.5;-7.39E-10;4.448;0.999999;1.22E-10;4.448;;;1.10E-05;;;1.22E-10;7.39E-10
-48;-7.19E-10;4.624492;1;1.88E-10;4.624492;;;1.37E-05;;;1.88E-10;7.19E-10
-47.5001;-6.89E-10;4.800987;0.999999;2.85E-10;4.800987;;;1.69E-05;;;2.85E-10;6.89E-10
-47.0001;-6.66E-10;4.977583;1;4.35E-10;4.977583;;;2.09E-05;;;4.35E-10;6.66E-10
-46.5;-6.50E-10;5.154224;1;6.51E-10;5.154224;;;2.55E-05;;;6.51E-10;6.5E-10
-46.0001;-6.34E-10;5.330794;1;9.91E-10;5.330794;;;3.15E-05;;;9.91E-10;6.34E-10
-45.5;-6.15E-10;5.513189;1;1.48E-09;5.513189;;;3.85E-05;;;1.48E-09;6.15E-10
-45;-5.99E-10;5.689687;1;2.31E-09;5.689687;;;4.81E-05;;;2.31E-09;5.99E-10
-44.5;-5.76E-10;5.895284;1.000001;3.20E-09;5.895284;;;5.66E-05;;;3.2E-09;5.76E-10
-44;-5.58E-10;6.072003;1;4.87E-09;6.072003;;;6.98E-05;;;4.87E-09;5.58E-10
-43.5;-5.53E-10;6.248523;1.000001;7.15E-09;6.248523;;;8.46E-05;;;7.15E-09;5.53E-10
-43;-5.25E-10;6.42355;1;1.03E-08;6.42355;;;0.000101489;;;1.03E-08;5.25E-10
-42.5;-5.03E-10;6.573791;1;1.44E-08;6.573791;;;0.00012;;;1.44E-08;5.03E-10
-42;-4.87E-10;6.724073;0.999998;1.99E-08;6.724073;;;0.000141067;;;1.99E-08;4.87E-10
-41.5001;-4.75E-10;6.904205;1;2.61E-08;6.904205;;;0.000161555;;;2.61E-08;4.75E-10
