Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.7078e-05	1.6047e-11	-10.0	-2.5
1.0	1.7086e-05	1.9124e-10	-10.0	-2.5
1.5	1.7091e-05	2.0206e-10	-10.0	-2.5
2.0	1.7097e-05	2.068e-10	-10.0	-2.5
2.5	1.7098e-05	2.1016e-10	-10.0	-2.5
3.0	1.7104e-05	2.1151e-10	-10.0	-2.5
3.5	1.7107e-05	2.1235e-10	-10.0	-2.5
4.0	1.7111e-05	2.1342e-10	-10.0	-2.5
4.5	1.7114e-05	2.1363e-10	-10.0	-2.5
5.0	1.7116e-05	2.1366e-10	-10.0	-2.5
5.5	1.7122e-05	2.1368e-10	-10.0	-2.5
6.0	1.7123e-05	2.1358e-10	-10.0	-2.5
6.5	1.7128e-05	2.1383e-10	-10.0	-2.5
7.0	1.7131e-05	2.1447e-10	-10.0	-2.5
7.5	1.7133e-05	2.1446e-10	-10.0	-2.5
8.0	1.7136e-05	2.1411e-10	-10.0	-2.5
8.5	1.7138e-05	2.1366e-10	-10.0	-2.5
9.0	1.7142e-05	2.1417e-10	-10.0	-2.5
9.5	1.7146e-05	2.1414e-10	-10.0	-2.5
10.0	1.715e-05	2.1406e-10	-10.0	-2.5
10.5	1.7152e-05	2.1416e-10	-10.0	-2.5
11.0	1.7157e-05	2.1516e-10	-10.0	-2.5
11.5	1.716e-05	2.1443e-10	-10.0	-2.5
12.0	1.7161e-05	2.1502e-10	-10.0	-2.5
12.5	1.7164e-05	2.1415e-10	-10.0	-2.5
13.0	1.7168e-05	2.1444e-10	-10.0	-2.5
13.5	1.717e-05	2.1443e-10	-10.0	-2.5
14.0	1.7175e-05	2.1458e-10	-10.0	-2.5
14.5	1.718e-05	2.1544e-10	-10.0	-2.5
15.0	1.718e-05	2.1443e-10	-10.0	-2.5
15.501	1.7183e-05	2.1496e-10	-10.0	-2.5
16.0	1.7185e-05	2.1564e-10	-10.0	-2.5
16.5	1.7186e-05	2.1488e-10	-10.0	-2.5
17.0	1.7189e-05	2.1508e-10	-10.0	-2.5
17.5	1.7194e-05	2.1549e-10	-10.0	-2.5
18.0	1.7194e-05	2.1502e-10	-10.0	-2.5
18.5	1.7201e-05	2.1555e-10	-10.0	-2.5
19.0	1.7204e-05	2.1529e-10	-10.0	-2.5
19.5	1.7206e-05	2.1517e-10	-10.0	-2.5
20.0	1.7209e-05	2.1526e-10	-10.0	-2.5
20.5	1.7211e-05	2.1617e-10	-10.0	-2.5
21.0	1.7215e-05	2.1567e-10	-10.0	-2.5
21.5	1.7219e-05	2.1548e-10	-10.0	-2.5
22.0	1.722e-05	2.154e-10	-10.0	-2.5
22.5	1.7222e-05	2.1548e-10	-10.0	-2.5
23.0	1.7226e-05	2.1596e-10	-10.0	-2.5
23.5	1.7228e-05	2.1577e-10	-10.0	-2.5
24.0	1.7226e-05	2.1594e-10	-10.0	-2.5
24.5	1.7231e-05	2.1553e-10	-10.0	-2.5
25.0	1.7233e-05	2.1555e-10	-10.0	-2.5
25.5	1.7239e-05	2.1576e-10	-10.0	-2.5
26.0	1.7241e-05	2.1581e-10	-10.0	-2.5
26.5	1.7243e-05	2.1562e-10	-10.0	-2.5
27.0	1.7246e-05	2.1539e-10	-10.0	-2.5
27.5	1.7252e-05	2.1561e-10	-10.0	-2.5
28.0	1.7253e-05	2.1583e-10	-10.0	-2.5
28.5	1.7258e-05	2.159e-10	-10.0	-2.5
29.0	1.7256e-05	2.1558e-10	-10.0	-2.5
29.5	1.7262e-05	2.1601e-10	-10.0	-2.5
30.0	1.7264e-05	2.1546e-10	-10.0	-2.5
30.5	1.7267e-05	2.1594e-10	-10.0	-2.5
31.0	1.7272e-05	2.1539e-10	-10.0	-2.5
31.5	1.7272e-05	2.1617e-10	-10.0	-2.5
32.0	1.7276e-05	2.1546e-10	-10.0	-2.5
32.5	1.7278e-05	2.1562e-10	-10.0	-2.5
33.0	1.728e-05	2.1611e-10	-10.0	-2.5
33.5	1.7278e-05	2.1594e-10	-10.0	-2.5
34.0	1.7283e-05	2.1603e-10	-10.0	-2.5
34.5	1.7287e-05	2.1619e-10	-10.0	-2.5
35.0	1.729e-05	2.1597e-10	-10.0	-2.5
35.5	1.729e-05	2.1591e-10	-10.0	-2.5
36.0	1.7295e-05	2.162e-10	-10.0	-2.5
36.5	1.7297e-05	2.1648e-10	-10.0	-2.5
37.0	1.7299e-05	2.1588e-10	-10.0	-2.5
37.5	1.7302e-05	2.1588e-10	-10.0	-2.5
38.0	1.7305e-05	2.1591e-10	-10.0	-2.5
38.5	1.7309e-05	2.1644e-10	-10.0	-2.5
39.0	1.7313e-05	2.1687e-10	-10.0	-2.5
39.5	1.7312e-05	2.1593e-10	-10.0	-2.5
40.0	1.7315e-05	2.1653e-10	-10.0	-2.5
40.5	1.7319e-05	2.1661e-10	-10.0	-2.5
41.0	1.7319e-05	2.169e-10	-10.0	-2.5
41.5	1.7322e-05	2.1688e-10	-10.0	-2.5
42.0	1.7327e-05	2.1715e-10	-10.0	-2.5
42.5	1.7331e-05	2.1685e-10	-10.0	-2.5
43.0	1.7335e-05	2.1674e-10	-10.0	-2.5
43.5	1.7335e-05	2.1688e-10	-10.0	-2.5
44.0	1.7336e-05	2.1664e-10	-10.0	-2.5
44.5	1.7341e-05	2.1699e-10	-10.0	-2.5
45.0	1.7344e-05	2.1712e-10	-10.0	-2.5
45.5	1.7347e-05	2.1728e-10	-10.0	-2.5
46.0	1.7346e-05	2.1697e-10	-10.0	-2.5
46.5	1.7347e-05	2.171e-10	-10.0	-2.5
47.0	1.7352e-05	2.1708e-10	-10.0	-2.5
47.5	1.7352e-05	2.171e-10	-10.0	-2.5
48.0	1.7355e-05	2.1722e-10	-10.0	-2.5
48.5	1.7359e-05	2.1705e-10	-10.0	-2.5
49.0	1.736e-05	2.1722e-10	-10.0	-2.5
49.5	1.7363e-05	2.179e-10	-10.0	-2.5
50.0	1.7365e-05	2.1741e-10	-10.0	-2.5
50.5	1.7365e-05	2.1765e-10	-10.0	-2.5
51.0	1.7367e-05	2.1717e-10	-10.0	-2.5
51.5	1.7368e-05	2.1656e-10	-10.0	-2.5
52.0	1.7371e-05	2.1741e-10	-10.0	-2.5
52.5	1.7372e-05	2.1678e-10	-10.0	-2.5
53.0	1.7378e-05	2.1735e-10	-10.0	-2.5
53.5	1.7379e-05	2.1761e-10	-10.0	-2.5
54.0	1.7382e-05	2.1748e-10	-10.0	-2.5
54.5	1.7383e-05	2.1755e-10	-10.0	-2.5
55.0	1.7383e-05	2.1773e-10	-10.0	-2.5
55.5	1.7386e-05	2.169e-10	-10.0	-2.5
56.0	1.7391e-05	2.1714e-10	-10.0	-2.5
56.5	1.7391e-05	2.1694e-10	-10.0	-2.5
57.0	1.7393e-05	2.1664e-10	-10.0	-2.5
57.5	1.7397e-05	2.1712e-10	-10.0	-2.5
58.0	1.7399e-05	2.167e-10	-10.0	-2.5
58.5	1.7402e-05	2.1694e-10	-10.0	-2.5
59.0	1.7403e-05	2.1767e-10	-10.0	-2.5
59.5	1.7403e-05	2.1781e-10	-10.0	-2.5
60.0	1.7408e-05	2.1764e-10	-10.0	-2.5
60.5	1.7411e-05	2.1786e-10	-10.0	-2.5
61.0	1.7413e-05	2.1728e-10	-10.0	-2.5
61.5	1.7413e-05	2.1748e-10	-10.0	-2.5
62.0	1.7414e-05	2.1714e-10	-10.0	-2.5
62.5	1.7415e-05	2.1775e-10	-10.0	-2.5
63.0	1.7417e-05	2.1776e-10	-10.0	-2.5
63.5	1.7421e-05	2.1783e-10	-10.0	-2.5
64.0	1.7423e-05	2.1791e-10	-10.0	-2.5
64.5	1.7424e-05	2.1776e-10	-10.0	-2.5
65.0	1.7423e-05	2.1808e-10	-10.0	-2.5
65.5	1.7428e-05	2.1755e-10	-10.0	-2.5
66.0	1.7431e-05	2.1828e-10	-10.0	-2.5
66.5	1.7433e-05	2.1812e-10	-10.0	-2.5
67.0	1.7434e-05	2.1856e-10	-10.0	-2.5
67.5	1.7436e-05	2.1832e-10	-10.0	-2.5
68.0	1.744e-05	2.1833e-10	-10.0	-2.5
68.5	1.744e-05	2.1802e-10	-10.0	-2.5
69.0	1.7445e-05	2.1838e-10	-10.0	-2.5
69.5	1.7442e-05	2.1752e-10	-10.0	-2.5
70.0	1.7447e-05	2.1862e-10	-10.0	-2.5
70.5	1.7446e-05	2.1817e-10	-10.0	-2.5
71.0	1.7447e-05	2.1829e-10	-10.0	-2.5
71.5	1.745e-05	2.1831e-10	-10.0	-2.5
72.0	1.7451e-05	2.1801e-10	-10.0	-2.5
72.5	1.7455e-05	2.1792e-10	-10.0	-2.5
73.0	1.7455e-05	2.1822e-10	-10.0	-2.5
73.5	1.7459e-05	2.1844e-10	-10.0	-2.5
74.0	1.7461e-05	2.1817e-10	-10.0	-2.5
74.5	1.7462e-05	2.1804e-10	-10.0	-2.5
75.0	1.7466e-05	2.1815e-10	-10.0	-2.5
75.5	1.7468e-05	2.1824e-10	-10.0	-2.5
76.0	1.7468e-05	2.1828e-10	-10.0	-2.5
76.5	1.7472e-05	2.187e-10	-10.0	-2.5
77.0	1.7471e-05	2.1833e-10	-10.0	-2.5
77.5	1.7474e-05	2.1821e-10	-10.0	-2.5
78.0	1.7476e-05	2.1808e-10	-10.0	-2.5
78.5	1.7478e-05	2.1823e-10	-10.0	-2.5
79.0	1.7479e-05	2.1859e-10	-10.0	-2.5
79.5	1.7478e-05	2.1839e-10	-10.0	-2.5
80.0	1.748e-05	2.1841e-10	-10.0	-2.5
80.5	1.7485e-05	2.1867e-10	-10.0	-2.5
81.0	1.7487e-05	2.1847e-10	-10.0	-2.5
81.5	1.7491e-05	2.191e-10	-10.0	-2.5
82.0	1.749e-05	2.1911e-10	-10.0	-2.5
82.5	1.7491e-05	2.1842e-10	-10.0	-2.5
83.0	1.7491e-05	2.1922e-10	-10.0	-2.5
83.5	1.7492e-05	2.1887e-10	-10.0	-2.5
84.0	1.7494e-05	2.1967e-10	-10.0	-2.5
84.5	1.7496e-05	2.1907e-10	-10.0	-2.5
85.0	1.7497e-05	2.1966e-10	-10.0	-2.5
85.5	1.75e-05	2.1932e-10	-10.0	-2.5
86.0	1.7501e-05	2.1926e-10	-10.0	-2.5
86.5	1.7503e-05	2.195e-10	-10.0	-2.5
87.0	1.7505e-05	2.1906e-10	-10.0	-2.5
87.5	1.7507e-05	2.1932e-10	-10.0	-2.5
88.0	1.7511e-05	2.1918e-10	-10.0	-2.5
88.5	1.7511e-05	2.1961e-10	-10.0	-2.5
89.0	1.7514e-05	2.1951e-10	-10.0	-2.5
89.5	1.7512e-05	2.1976e-10	-10.0	-2.5
90.0	1.7516e-05	2.1893e-10	-10.0	-2.5
90.5	1.7516e-05	2.1936e-10	-10.0	-2.5
91.0	1.7519e-05	2.1969e-10	-10.0	-2.5
91.5	1.7521e-05	2.1965e-10	-10.0	-2.5
92.0	1.7524e-05	2.1997e-10	-10.0	-2.5
92.5	1.7524e-05	2.1961e-10	-10.0	-2.5
93.0	1.7523e-05	2.1875e-10	-10.0	-2.5
93.5	1.7526e-05	2.1907e-10	-10.0	-2.5
94.0	1.7524e-05	2.1951e-10	-10.0	-2.5
94.5	1.7528e-05	2.1973e-10	-10.0	-2.5
95.0	1.753e-05	2.196e-10	-10.0	-2.5
95.5	1.7531e-05	2.1945e-10	-10.0	-2.5
96.0	1.7533e-05	2.2002e-10	-10.0	-2.5
96.5	1.7537e-05	2.195e-10	-10.0	-2.5
97.0	1.7539e-05	2.1908e-10	-10.0	-2.5
97.5	1.7538e-05	2.1977e-10	-10.0	-2.5
98.0	1.7541e-05	2.1906e-10	-10.0	-2.5
98.5	1.7545e-05	2.2008e-10	-10.0	-2.5
