Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.6366e-05	1.5695e-10	-10.0	-2.5
1.0	1.6374e-05	2.3503e-10	-10.0	-2.5
1.5	1.6376e-05	2.41e-10	-10.0	-2.5
2.0	1.6378e-05	2.438e-10	-10.0	-2.5
2.5	1.6384e-05	2.4595e-10	-10.0	-2.5
3.0	1.6384e-05	2.4733e-10	-10.0	-2.5
3.5	1.6387e-05	2.4746e-10	-10.0	-2.5
4.0	1.6387e-05	2.4825e-10	-10.0	-2.5
4.5	1.6389e-05	2.4762e-10	-10.0	-2.5
5.0	1.639e-05	2.4818e-10	-10.0	-2.5
5.5	1.6395e-05	2.4859e-10	-10.0	-2.5
6.0	1.6395e-05	2.4834e-10	-10.0	-2.5
6.5	1.6398e-05	2.487e-10	-10.0	-2.5
7.0	1.6401e-05	2.4856e-10	-10.0	-2.5
7.5	1.6403e-05	2.4845e-10	-10.0	-2.5
8.0	1.6405e-05	2.481e-10	-10.0	-2.5
8.5	1.6407e-05	2.4898e-10	-10.0	-2.5
9.0	1.6409e-05	2.4825e-10	-10.0	-2.5
9.5	1.6412e-05	2.4852e-10	-10.0	-2.5
10.0	1.6413e-05	2.4869e-10	-10.0	-2.5
10.5	1.6415e-05	2.4854e-10	-10.0	-2.5
11.0	1.6417e-05	2.4827e-10	-10.0	-2.5
11.5	1.6422e-05	2.4863e-10	-10.0	-2.5
12.0	1.6422e-05	2.4855e-10	-10.0	-2.5
12.5	1.6424e-05	2.4877e-10	-10.0	-2.5
13.0	1.6429e-05	2.4833e-10	-10.0	-2.5
13.5	1.6429e-05	2.4852e-10	-10.0	-2.5
14.0	1.6432e-05	2.4894e-10	-10.0	-2.5
14.5	1.6437e-05	2.4856e-10	-10.0	-2.5
15.0	1.6438e-05	2.4837e-10	-10.0	-2.5
15.5	1.6438e-05	2.4836e-10	-10.0	-2.5
16.0	1.6438e-05	2.4849e-10	-10.0	-2.5
16.5	1.6441e-05	2.4838e-10	-10.0	-2.5
17.0	1.6443e-05	2.486e-10	-10.0	-2.5
17.5	1.6446e-05	2.4804e-10	-10.0	-2.5
18.0	1.6449e-05	2.4829e-10	-10.0	-2.5
18.5	1.6452e-05	2.4908e-10	-10.0	-2.5
19.0	1.6453e-05	2.485e-10	-10.0	-2.5
19.5	1.6455e-05	2.4848e-10	-10.0	-2.5
20.0	1.6454e-05	2.4892e-10	-10.0	-2.5
20.5	1.646e-05	2.4855e-10	-10.0	-2.5
21.0	1.6462e-05	2.4859e-10	-10.0	-2.5
21.5	1.6466e-05	2.4858e-10	-10.0	-2.5
22.0	1.6466e-05	2.4875e-10	-10.0	-2.5
22.5	1.6468e-05	2.4851e-10	-10.0	-2.5
23.0	1.6469e-05	2.4844e-10	-10.0	-2.5
23.5	1.6469e-05	2.4803e-10	-10.0	-2.5
24.0	1.6471e-05	2.483e-10	-10.0	-2.5
24.5	1.6473e-05	2.4875e-10	-10.0	-2.5
