Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.8078e-05	9.1462e-11	-10.0	-2.5
1.0	1.8081e-05	1.9404e-10	-10.0	-2.5
1.5	1.8087e-05	2.0322e-10	-10.0	-2.5
2.0	1.809e-05	2.0675e-10	-10.0	-2.5
2.5	1.8093e-05	2.0869e-10	-10.0	-2.5
3.0	1.8096e-05	2.1061e-10	-10.0	-2.5
3.5	1.81e-05	2.1088e-10	-10.0	-2.5
4.0	1.8104e-05	2.1184e-10	-10.0	-2.5
4.5	1.8108e-05	2.1275e-10	-10.0	-2.5
5.0	1.8111e-05	2.123e-10	-10.0	-2.5
5.5	1.8116e-05	2.1318e-10	-10.0	-2.5
6.0	1.8116e-05	2.1238e-10	-10.0	-2.5
6.5	1.8122e-05	2.1289e-10	-10.0	-2.5
7.0	1.8126e-05	2.1291e-10	-10.0	-2.5
7.5	1.8126e-05	2.1289e-10	-10.0	-2.5
8.0	1.8126e-05	2.1276e-10	-10.0	-2.5
8.5	1.8128e-05	2.1359e-10	-10.0	-2.5
9.0	1.8132e-05	2.1314e-10	-10.0	-2.5
9.5	1.8135e-05	2.1291e-10	-10.0	-2.5
10.0	1.8138e-05	2.131e-10	-10.0	-2.5
10.5	1.8141e-05	2.1347e-10	-10.0	-2.5
11.0	1.8146e-05	2.1278e-10	-10.0	-2.5
11.5	1.815e-05	2.1308e-10	-10.0	-2.5
12.0	1.815e-05	2.1279e-10	-10.0	-2.5
12.5	1.8153e-05	2.1309e-10	-10.0	-2.5
13.0	1.8153e-05	2.1381e-10	-10.0	-2.5
13.5	1.8157e-05	2.1354e-10	-10.0	-2.5
14.0	1.8158e-05	2.1349e-10	-10.0	-2.5
14.5	1.816e-05	2.1345e-10	-10.0	-2.5
15.0	1.816e-05	2.13e-10	-10.0	-2.5
15.5	1.8162e-05	2.1379e-10	-10.0	-2.5
16.0	1.8164e-05	2.1408e-10	-10.0	-2.5
16.5	1.8165e-05	2.1369e-10	-10.0	-2.5
17.0	1.8166e-05	2.1377e-10	-10.0	-2.5
17.5	1.8174e-05	2.1371e-10	-10.0	-2.5
18.0	1.8175e-05	2.1366e-10	-10.0	-2.5
18.5	1.8175e-05	2.1322e-10	-10.0	-2.5
19.0	1.8177e-05	2.137e-10	-10.0	-2.5
19.5	1.8176e-05	2.1389e-10	-10.0	-2.5
20.0	1.8178e-05	2.1383e-10	-10.0	-2.5
20.5	1.8183e-05	2.1413e-10	-10.0	-2.5
21.0	1.8186e-05	2.1423e-10	-10.0	-2.5
21.5	1.8187e-05	2.1414e-10	-10.0	-2.5
22.0	1.8186e-05	2.1422e-10	-10.0	-2.5
22.5	1.8188e-05	2.1378e-10	-10.0	-2.5
23.0	1.8191e-05	2.1436e-10	-10.0	-2.5
23.5	1.8194e-05	2.1458e-10	-10.0	-2.5
24.0	1.8198e-05	2.1464e-10	-10.0	-2.5
24.5	1.82e-05	2.1418e-10	-10.0	-2.5
25.0	1.82e-05	2.1402e-10	-10.0	-2.5
25.5	1.8202e-05	2.141e-10	-10.0	-2.5
26.0	1.8204e-05	2.1479e-10	-10.0	-2.5
26.5	1.8208e-05	2.1424e-10	-10.0	-2.5
27.0	1.8211e-05	2.1462e-10	-10.0	-2.5
27.5	1.821e-05	2.1447e-10	-10.0	-2.5
28.0	1.8214e-05	2.144e-10	-10.0	-2.5
28.5	1.8216e-05	2.1481e-10	-10.0	-2.5
29.0	1.8218e-05	2.1524e-10	-10.0	-2.5
29.5	1.8219e-05	2.1461e-10	-10.0	-2.5
30.0	1.8221e-05	2.1497e-10	-10.0	-2.5
30.5	1.8225e-05	2.1461e-10	-10.0	-2.5
31.0	1.8227e-05	2.1485e-10	-10.0	-2.5
31.5	1.8227e-05	2.1462e-10	-10.0	-2.5
32.0	1.823e-05	2.145e-10	-10.0	-2.5
32.5	1.8233e-05	2.1528e-10	-10.0	-2.5
33.0	1.8239e-05	2.1426e-10	-10.0	-2.5
33.5	1.8242e-05	2.1517e-10	-10.0	-2.5
34.0	1.8244e-05	2.146e-10	-10.0	-2.5
34.5	1.8247e-05	2.1515e-10	-10.0	-2.5
35.001	1.825e-05	2.1491e-10	-10.0	-2.5
35.5	1.8252e-05	2.1539e-10	-10.0	-2.5
36.0	1.8252e-05	2.1508e-10	-10.0	-2.5
36.5	1.8253e-05	2.1548e-10	-10.0	-2.5
37.0	1.8253e-05	2.1485e-10	-10.0	-2.5
37.5	1.8256e-05	2.1511e-10	-10.0	-2.5
38.0	1.8256e-05	2.154e-10	-10.0	-2.5
38.5	1.8258e-05	2.1531e-10	-10.0	-2.5
39.0	1.8258e-05	2.1546e-10	-10.0	-2.5
39.5	1.8262e-05	2.1552e-10	-10.0	-2.5
40.0	1.8262e-05	2.1522e-10	-10.0	-2.5
40.5	1.8263e-05	2.1575e-10	-10.0	-2.5
41.0	1.8263e-05	2.1502e-10	-10.0	-2.5
41.5	1.8265e-05	2.1523e-10	-10.0	-2.5
42.0	1.827e-05	2.1601e-10	-10.0	-2.5
42.5	1.8274e-05	2.1573e-10	-10.0	-2.5
43.0	1.8274e-05	2.1549e-10	-10.0	-2.5
43.5	1.8276e-05	2.1531e-10	-10.0	-2.5
44.0	1.8276e-05	2.1525e-10	-10.0	-2.5
44.5	1.8277e-05	2.1503e-10	-10.0	-2.5
45.0	1.828e-05	2.1576e-10	-10.0	-2.5
45.5	1.8282e-05	2.1512e-10	-10.0	-2.5
46.0	1.8282e-05	2.1589e-10	-10.0	-2.5
46.5	1.8285e-05	2.1567e-10	-10.0	-2.5
47.0	1.8285e-05	2.1534e-10	-10.0	-2.5
47.5	1.8292e-05	2.1539e-10	-10.0	-2.5
48.0	1.8292e-05	2.1539e-10	-10.0	-2.5
48.5	1.829e-05	2.1513e-10	-10.0	-2.5
49.0	1.8291e-05	2.1542e-10	-10.0	-2.5
49.5	1.8294e-05	2.1541e-10	-10.0	-2.5
50.0	1.8295e-05	2.1563e-10	-10.0	-2.5
50.5	1.8298e-05	2.1561e-10	-10.0	-2.5
51.0	1.83e-05	2.1565e-10	-10.0	-2.5
51.5	1.8302e-05	2.1568e-10	-10.0	-2.5
52.0	1.8303e-05	2.1597e-10	-10.0	-2.5
52.5	1.8306e-05	2.154e-10	-10.0	-2.5
53.0	1.8309e-05	2.1511e-10	-10.0	-2.5
53.5	1.831e-05	2.1579e-10	-10.0	-2.5
54.0	1.831e-05	2.1571e-10	-10.0	-2.5
54.5	1.8312e-05	2.1609e-10	-10.0	-2.5
55.0	1.8311e-05	2.1554e-10	-10.0	-2.5
55.5	1.8312e-05	2.1593e-10	-10.0	-2.5
56.0	1.8313e-05	2.1566e-10	-10.0	-2.5
56.5	1.8318e-05	2.162e-10	-10.0	-2.5
57.0	1.8318e-05	2.1583e-10	-10.0	-2.5
57.5	1.8323e-05	2.1599e-10	-10.0	-2.5
58.0	1.8326e-05	2.1613e-10	-10.0	-2.5
58.5	1.8324e-05	2.1562e-10	-10.0	-2.5
59.0	1.8324e-05	2.1567e-10	-10.0	-2.5
59.5	1.8328e-05	2.1581e-10	-10.0	-2.5
60.0	1.8326e-05	2.1602e-10	-10.0	-2.5
60.5	1.833e-05	2.1565e-10	-10.0	-2.5
61.0	1.8332e-05	2.1586e-10	-10.0	-2.5
61.5	1.8332e-05	2.1643e-10	-10.0	-2.5
62.0	1.8333e-05	2.1617e-10	-10.0	-2.5
62.5	1.8335e-05	2.1598e-10	-10.0	-2.5
63.0	1.8334e-05	2.1663e-10	-10.0	-2.5
63.5	1.8338e-05	2.1607e-10	-10.0	-2.5
64.0	1.8338e-05	2.1628e-10	-10.0	-2.5
64.5	1.8341e-05	2.1652e-10	-10.0	-2.5
65.0	1.8342e-05	2.1673e-10	-10.0	-2.5
65.5	1.8345e-05	2.1596e-10	-10.0	-2.5
66.0	1.8344e-05	2.1646e-10	-10.0	-2.5
66.5	1.8344e-05	2.1576e-10	-10.0	-2.5
67.0	1.8348e-05	2.1579e-10	-10.0	-2.5
67.5	1.8349e-05	2.1626e-10	-10.0	-2.5
68.0	1.8352e-05	2.1643e-10	-10.0	-2.5
68.5	1.8351e-05	2.1655e-10	-10.0	-2.5
69.0	1.8354e-05	2.1609e-10	-10.0	-2.5
69.5	1.8356e-05	2.159e-10	-10.0	-2.5
70.0	1.8358e-05	2.1645e-10	-10.0	-2.5
70.5	1.8355e-05	2.1607e-10	-10.0	-2.5
71.0	1.8356e-05	2.1644e-10	-10.0	-2.5
71.5	1.8358e-05	2.1601e-10	-10.0	-2.5
72.0	1.836e-05	2.1648e-10	-10.0	-2.5
72.5	1.8362e-05	2.1636e-10	-10.0	-2.5
73.0	1.8364e-05	2.1647e-10	-10.0	-2.5
73.5	1.8362e-05	2.1647e-10	-10.0	-2.5
74.0	1.8366e-05	2.1664e-10	-10.0	-2.5
74.5	1.8367e-05	2.1616e-10	-10.0	-2.5
75.0	1.837e-05	2.1638e-10	-10.0	-2.5
75.5	1.8368e-05	2.1661e-10	-10.0	-2.5
76.0	1.837e-05	2.1642e-10	-10.0	-2.5
76.5	1.8368e-05	2.1624e-10	-10.0	-2.5
77.0	1.8376e-05	2.1649e-10	-10.0	-2.5
77.5	1.8378e-05	2.1665e-10	-10.0	-2.5
78.0	1.8379e-05	2.1673e-10	-10.0	-2.5
78.5	1.8382e-05	2.1684e-10	-10.0	-2.5
79.0	1.8384e-05	2.1622e-10	-10.0	-2.5
79.5	1.8381e-05	2.1631e-10	-10.0	-2.5
80.0	1.8382e-05	2.1612e-10	-10.0	-2.5
80.5	1.8383e-05	2.1659e-10	-10.0	-2.5
81.0	1.8387e-05	2.1653e-10	-10.0	-2.5
81.5	1.8389e-05	2.1664e-10	-10.0	-2.5
82.0	1.8391e-05	2.1708e-10	-10.0	-2.5
82.5	1.839e-05	2.165e-10	-10.0	-2.5
83.0	1.8394e-05	2.1705e-10	-10.0	-2.5
83.5	1.8392e-05	2.1733e-10	-10.0	-2.5
84.0	1.8394e-05	2.17e-10	-10.0	-2.5
84.5	1.8395e-05	2.1687e-10	-10.0	-2.5
85.0	1.8396e-05	2.1688e-10	-10.0	-2.5
85.5	1.8398e-05	2.168e-10	-10.0	-2.5
86.0	1.84e-05	2.1722e-10	-10.0	-2.5
