Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
0.0	1.8078e-05	9.1462e-11	-10.0	-2.5	-2.605142881944157e-07
1.0	1.8081e-05	1.9404e-10	-10.0	-2.5	-2.593763194444159e-07
1.5	1.8087e-05	2.0322e-10	-10.0	-2.5	-2.543064887152474e-07
2.0	1.809e-05	2.0675e-10	-10.0	-2.5	-2.522360937499683e-07
2.5	1.8093e-05	2.0869e-10	-10.0	-2.5	-2.501651345485789e-07
3.0	1.8096e-05	2.1061e-10	-10.0	-2.5	-2.4809361111107907e-07
3.5	1.81e-05	2.1088e-10	-10.0	-2.5	-2.450215234374701e-07
4.0	1.8104e-05	2.1184e-10	-10.0	-2.5	-2.4194887152774737e-07
4.5	1.8108e-05	2.1275e-10	-10.0	-2.5	-2.388756553819143e-07
5.0	1.8111e-05	2.123e-10	-10.0	-2.5	-2.3680187499996964e-07
5.5	1.8116e-05	2.1318e-10	-10.0	-2.5	-2.3272753038191364e-07
6.0	1.8116e-05	2.1238e-10	-10.0	-2.5	-2.3365262152774807e-07
6.5	1.8122e-05	2.1289e-10	-10.0	-2.5	-2.2857714843746915e-07
7.0	1.8126e-05	2.1291e-10	-10.0	-2.5	-2.2550111111108086e-07
7.5	1.8126e-05	2.1289e-10	-10.0	-2.5	-2.2642450954858082e-07
8.0	1.8126e-05	2.1276e-10	-10.0	-2.5	-2.2734734374997041e-07
8.5	1.8128e-05	2.1359e-10	-10.0	-2.5	-2.2626961371524865e-07
9.0	1.8132e-05	2.1314e-10	-10.0	-2.5	-2.2319131944441552e-07
9.5	1.8135e-05	2.1291e-10	-10.0	-2.5	-2.2111246093747084e-07
10.0	1.8138e-05	2.131e-10	-10.0	-2.5	-2.190330381944124e-07
10.5	1.8141e-05	2.1347e-10	-10.0	-2.5	-2.16953051215247e-07
11.0	1.8146e-05	2.1278e-10	-10.0	-2.5	-2.1287249999997024e-07
11.5	1.815e-05	2.1308e-10	-10.0	-2.5	-2.097913845485819e-07
12.0	1.815e-05	2.1279e-10	-10.0	-2.5	-2.1070970486108183e-07
12.5	1.8153e-05	2.1309e-10	-10.0	-2.5	-2.086274609374716e-07
13.0	1.8153e-05	2.1381e-10	-10.0	-2.5	-2.095446527777474e-07
13.5	1.8157e-05	2.1354e-10	-10.0	-2.5	-2.0646128038191423e-07
14.0	1.8158e-05	2.1349e-10	-10.0	-2.5	-2.063773437499705e-07
14.5	1.816e-05	2.1345e-10	-10.0	-2.5	-2.0529284288191762e-07
15.0	1.816e-05	2.13e-10	-10.0	-2.5	-2.062077777777486e-07
15.5	1.8162e-05	2.1379e-10	-10.0	-2.5	-2.051221484374716e-07
16.0	1.8164e-05	2.1408e-10	-10.0	-2.5	-2.0403595486108084e-07
16.5	1.8165e-05	2.1369e-10	-10.0	-2.5	-2.0394919704858191e-07
17.0	1.8166e-05	2.1377e-10	-10.0	-2.5	-2.0386187499997263e-07
17.5	1.8174e-05	2.1371e-10	-10.0	-2.5	-1.967739887152478e-07
18.0	1.8175e-05	2.1366e-10	-10.0	-2.5	-1.966855381944144e-07
18.5	1.8175e-05	2.1322e-10	-10.0	-2.5	-1.9759652343746944e-07
19.0	1.8177e-05	2.137e-10	-10.0	-2.5	-1.9650694444441652e-07
19.5	1.8176e-05	2.1389e-10	-10.0	-2.5	-1.9841680121524964e-07
20.0	1.8178e-05	2.1383e-10	-10.0	-2.5	-1.9732609374996921e-07
20.5	1.8183e-05	2.1413e-10	-10.0	-2.5	-1.93234822048582e-07
21.0	1.8186e-05	2.1423e-10	-10.0	-2.5	-1.9114298611108205e-07
21.5	1.8187e-05	2.1414e-10	-10.0	-2.5	-1.9105058593746934e-07
22.0	1.8186e-05	2.1422e-10	-10.0	-2.5	-1.9295762152775066e-07
22.5	1.8188e-05	2.1378e-10	-10.0	-2.5	-1.9186409288191503e-07
23.0	1.8191e-05	2.1436e-10	-10.0	-2.5	-1.8976999999997023e-07
23.5	1.8194e-05	2.1458e-10	-10.0	-2.5	-1.8767534288191508e-07
24.0	1.8198e-05	2.1464e-10	-10.0	-2.5	-1.8458012152774736e-07
24.5	1.82e-05	2.1418e-10	-10.0	-2.5	-1.8348433593747367e-07
25.0	1.82e-05	2.1402e-10	-10.0	-2.5	-1.8438798611108384e-07
25.5	1.8202e-05	2.141e-10	-10.0	-2.5	-1.8329107204858265e-07
26.0	1.8204e-05	2.1479e-10	-10.0	-2.5	-1.821935937499711e-07
26.5	1.8208e-05	2.1424e-10	-10.0	-2.5	-1.790955512152482e-07
27.0	1.8211e-05	2.1462e-10	-10.0	-2.5	-1.769969444444171e-07
27.5	1.821e-05	2.1447e-10	-10.0	-2.5	-1.7889777343747088e-07
28.0	1.8214e-05	2.144e-10	-10.0	-2.5	-1.7579803819441688e-07
28.5	1.8216e-05	2.1481e-10	-10.0	-2.5	-1.7469773871525013e-07
29.0	1.8218e-05	2.1524e-10	-10.0	-2.5	-1.7359687499996963e-07
29.5	1.8219e-05	2.1461e-10	-10.0	-2.5	-1.7349544704858434e-07
30.0	1.8221e-05	2.1497e-10	-10.0	-2.5	-1.723934548610831e-07
30.5	1.8225e-05	2.1461e-10	-10.0	-2.5	-1.692908984374739e-07
31.0	1.8227e-05	2.1485e-10	-10.0	-2.5	-1.6818777777774857e-07
31.5	1.8227e-05	2.1462e-10	-10.0	-2.5	-1.6908409288191725e-07
32.0	1.823e-05	2.145e-10	-10.0	-2.5	-1.6697984374997238e-07
32.5	1.8233e-05	2.1528e-10	-10.0	-2.5	-1.6487503038191715e-07
33.0	1.8239e-05	2.1426e-10	-10.0	-2.5	-1.5976965277774837e-07
33.5	1.8242e-05	2.1517e-10	-10.0	-2.5	-1.576637109374724e-07
34.0	1.8244e-05	2.146e-10	-10.0	-2.5	-1.565572048610815e-07
34.5	1.8247e-05	2.1515e-10	-10.0	-2.5	-1.5445013454858144e-07
35.001	1.825e-05	2.1491e-10	-10.0	-2.5	-1.523442841655089e-07
35.5	1.8252e-05	2.1539e-10	-10.0	-2.5	-1.5123430121524901e-07
36.0	1.8252e-05	2.1508e-10	-10.0	-2.5	-1.5212553819441427e-07
36.5	1.8253e-05	2.1548e-10	-10.0	-2.5	-1.5201621093747375e-07
37.0	1.8253e-05	2.1485e-10	-10.0	-2.5	-1.5290631944441828e-07
37.5	1.8256e-05	2.1511e-10	-10.0	-2.5	-1.5079586371524926e-07
38.0	1.8256e-05	2.154e-10	-10.0	-2.5	-1.5168484374997307e-07
38.5	1.8258e-05	2.1531e-10	-10.0	-2.5	-1.5057325954858213e-07
39.0	1.8258e-05	2.1546e-10	-10.0	-2.5	-1.5146111111108182e-07
39.5	1.8262e-05	2.1552e-10	-10.0	-2.5	-1.4834839843747255e-07
40.0	1.8262e-05	2.1522e-10	-10.0	-2.5	-1.4923512152775152e-07
40.5	1.8263e-05	2.1575e-10	-10.0	-2.5	-1.4912128038191454e-07
41.0	1.8263e-05	2.1502e-10	-10.0	-2.5	-1.500068749999694e-07
41.5	1.8265e-05	2.1523e-10	-10.0	-2.5	-1.4889190538191628e-07
42.0	1.827e-05	2.1601e-10	-10.0	-2.5	-1.4477637152774962e-07
42.5	1.8274e-05	2.1573e-10	-10.0	-2.5	-1.416602734374714e-07
43.0	1.8274e-05	2.1549e-10	-10.0	-2.5	-1.425436111110814e-07
43.5	1.8276e-05	2.1531e-10	-10.0	-2.5	-1.4142638454858346e-07
44.0	1.8276e-05	2.1525e-10	-10.0	-2.5	-1.4230859374997275e-07
44.5	1.8277e-05	2.1503e-10	-10.0	-2.5	-1.421902387152495e-07
45.0	1.828e-05	2.1576e-10	-10.0	-2.5	-1.4007131944441487e-07
45.5	1.8282e-05	2.1512e-10	-10.0	-2.5	-1.3895183593747208e-07
46.0	1.8282e-05	2.1589e-10	-10.0	-2.5	-1.3983178819441654e-07
46.5	1.8285e-05	2.1567e-10	-10.0	-2.5	-1.3771117621525083e-07
47.0	1.8285e-05	2.1534e-10	-10.0	-2.5	-1.3858999999997456e-07
47.5	1.8292e-05	2.1539e-10	-10.0	-2.5	-1.3246825954858275e-07
48.0	1.8292e-05	2.1539e-10	-10.0	-2.5	-1.3334595486108237e-07
48.5	1.829e-05	2.1513e-10	-10.0	-2.5	-1.3622308593747262e-07
49.0	1.8291e-05	2.1542e-10	-10.0	-2.5	-1.3609965277774932e-07
49.5	1.8294e-05	2.1541e-10	-10.0	-2.5	-1.3397565538191466e-07
50.0	1.8295e-05	2.1563e-10	-10.0	-2.5	-1.3385109374997064e-07
50.5	1.8298e-05	2.1561e-10	-10.0	-2.5	-1.3172596788191526e-07
51.0	1.83e-05	2.1565e-10	-10.0	-2.5	-1.3060027777774832e-07
51.5	1.8302e-05	2.1568e-10	-10.0	-2.5	-1.294740234374744e-07
52.0	1.8303e-05	2.1597e-10	-10.0	-2.5	-1.2934720486108215e-07
52.5	1.8306e-05	2.154e-10	-10.0	-2.5	-1.2721982204858193e-07
53.0	1.8309e-05	2.1511e-10	-10.0	-2.5	-1.2509187499997135e-07
53.5	1.831e-05	2.1579e-10	-10.0	-2.5	-1.249633637152514e-07
54.0	1.831e-05	2.1571e-10	-10.0	-2.5	-1.258342881944165e-07
54.5	1.8312e-05	2.1609e-10	-10.0	-2.5	-1.2470464843747364e-07
55.0	1.8311e-05	2.1554e-10	-10.0	-2.5	-1.2657444444441683e-07
55.5	1.8312e-05	2.1593e-10	-10.0	-2.5	-1.2644367621524865e-07
56.0	1.8313e-05	2.1566e-10	-10.0	-2.5	-1.263123437499735e-07
56.5	1.8318e-05	2.162e-10	-10.0	-2.5	-1.2218044704858261e-07
57.0	1.8318e-05	2.1583e-10	-10.0	-2.5	-1.2304798611108555e-07
57.5	1.8323e-05	2.1599e-10	-10.0	-2.5	-1.1891496093747054e-07
58.0	1.8326e-05	2.1613e-10	-10.0	-2.5	-1.1678137152774956e-07
58.5	1.8324e-05	2.1562e-10	-10.0	-2.5	-1.19647217881919e-07
59.0	1.8324e-05	2.1567e-10	-10.0	-2.5	-1.2051249999997372e-07
59.5	1.8328e-05	2.1581e-10	-10.0	-2.5	-1.1737721788191607e-07
60.0	1.8326e-05	2.1602e-10	-10.0	-2.5	-1.2024137152775104e-07
