Time (s)	|IDrain| (A)	|IGate| (A)	Vdrain(V)	Vgate(V)	Photocurrent
13.0	1.7716e-05	2.0838e-10	-10.0	-2.5	-2.810189583332921e-07
13.5	1.7718e-05	2.0892e-10	-10.0	-2.5	-2.8002269531246423e-07
14.0	1.7718e-05	2.0936e-10	-10.0	-2.5	-2.8102578124996426e-07
14.5	1.7722e-05	2.086e-10	-10.0	-2.5	-2.7802821614579597e-07
15.0	1.7726e-05	2.0883e-10	-10.0	-2.5	-2.7502999999996135e-07
15.5	1.7727e-05	2.0876e-10	-10.0	-2.5	-2.750311328124602e-07
16.0	1.7728e-05	2.088e-10	-10.0	-2.5	-2.7503161458329614e-07
16.5	1.7733e-05	2.087e-10	-10.0	-2.5	-2.7103144531246036e-07
17.0	1.7734e-05	2.088e-10	-10.0	-2.5	-2.7103062499996363e-07
17.5	1.7737e-05	2.0917e-10	-10.0	-2.5	-2.690291536457962e-07
18.0	1.7738e-05	2.0903e-10	-10.0	-2.5	-2.6902703124996344e-07
18.5	1.7743e-05	2.0943e-10	-10.0	-2.5	-2.6502425781246237e-07
19.0	1.7745e-05	2.0889e-10	-10.0	-2.5	-2.6402083333329477e-07
19.5	1.7746e-05	2.0941e-10	-10.0	-2.5	-2.6401675781246304e-07
20.0	1.7749e-05	2.0909e-10	-10.0	-2.5	-2.62012031249964e-07
20.5	1.7751e-05	2.094e-10	-10.0	-2.5	-2.610066536457974e-07
21.0	1.7753e-05	2.0941e-10	-10.0	-2.5	-2.6000062499996113e-07
21.5	1.7757e-05	2.091e-10	-10.0	-2.5	-2.569939453124643e-07
22.0	1.7758e-05	2.0902e-10	-10.0	-2.5	-2.5698661458329757e-07
22.5	1.7758e-05	2.0915e-10	-10.0	-2.5	-2.579786328124633e-07
23.0	1.776e-05	2.0942e-10	-10.0	-2.5	-2.569699999999651e-07
23.5	1.7764e-05	2.0934e-10	-10.0	-2.5	-2.539607161457962e-07
24.0	1.7767e-05	2.0968e-10	-10.0	-2.5	-2.519507812499632e-07
24.5	1.777e-05	2.0937e-10	-10.0	-2.5	-2.4994019531246383e-07
25.0	1.7775e-05	2.0981e-10	-10.0	-2.5	-2.4592895833329715e-07
25.5	1.7775e-05	2.0931e-10	-10.0	-2.5	-2.4691707031246495e-07
26.0	1.7778e-05	2.0957e-10	-10.0	-2.5	-2.4490453124996324e-07
26.5	1.7783e-05	2.1051e-10	-10.0	-2.5	-2.408913411457976e-07
27.0	1.7787e-05	2.0979e-10	-10.0	-2.5	-2.3787749999996103e-07
27.5	1.7788e-05	2.101e-10	-10.0	-2.5	-2.3786300781246473e-07
28.0	1.7788e-05	2.096e-10	-10.0	-2.5	-2.388478645832975e-07
28.5	1.779e-05	2.099e-10	-10.0	-2.5	-2.37832070312463e-07
29.0	1.7792e-05	2.0983e-10	-10.0	-2.5	-2.3681562499996552e-07
29.5	1.7798e-05	2.0986e-10	-10.0	-2.5	-2.3179852864579635e-07
30.0	1.7798e-05	2.0909e-10	-10.0	-2.5	-2.3278078124996384e-07
30.5	1.78e-05	2.0982e-10	-10.0	-2.5	-2.3176238281246401e-07
31.0	1.7802e-05	2.0957e-10	-10.0	-2.5	-2.3074333333329786e-07
31.5	1.7805e-05	2.1014e-10	-10.0	-2.5	-2.287236328124632e-07
32.0	1.7807e-05	2.0984e-10	-10.0	-2.5	-2.277032812499644e-07
32.5	1.7808e-05	2.0947e-10	-10.0	-2.5	-2.2768227864579808e-07
33.0	1.7815e-05	2.0993e-10	-10.0	-2.5	-2.2166062499996244e-07
33.5	1.7821e-05	2.0994e-10	-10.0	-2.5	-2.1663832031246268e-07
34.0	1.7822e-05	2.1008e-10	-10.0	-2.5	-2.166153645832974e-07
34.5	1.7824e-05	2.1012e-10	-10.0	-2.5	-2.1559175781246358e-07
35.0	1.7828e-05	2.105e-10	-10.0	-2.5	-2.1256749999996584e-07
35.5	1.7832e-05	2.1023e-10	-10.0	-2.5	-2.09542591145795e-07
36.0	1.7835e-05	2.1023e-10	-10.0	-2.5	-2.0751703124996342e-07
36.5	1.7838e-05	2.1053e-10	-10.0	-2.5	-2.054908203124655e-07
37.0	1.7836e-05	2.101e-10	-10.0	-2.5	-2.084639583332987e-07
37.5	1.7835e-05	2.1016e-10	-10.0	-2.5	-2.1043644531246335e-07
38.0	1.7837e-05	2.0948e-10	-10.0	-2.5	-2.0940828124996528e-07
38.5	1.784e-05	2.0995e-10	-10.0	-2.5	-2.0737946614579869e-07
39.0	1.7841e-05	2.1015e-10	-10.0	-2.5	-2.0734999999996338e-07
39.5	1.7845e-05	2.0977e-10	-10.0	-2.5	-2.0431988281246534e-07
40.0	1.7849e-05	2.1039e-10	-10.0	-2.5	-2.0128911458329758e-07
40.5	1.7853e-05	2.1078e-10	-10.0	-2.5	-1.982576953124669e-07
41.0	1.7851e-05	2.1015e-10	-10.0	-2.5	-2.0122562499996609e-07
41.5	1.7858e-05	2.1078e-10	-10.0	-2.5	-1.9519290364579956e-07
42.0	1.7857e-05	2.1027e-10	-10.0	-2.5	-1.971595312499673e-07
42.5	1.7859e-05	2.1073e-10	-10.0	-2.5	-1.9612550781246554e-07
43.0	1.7863e-05	2.1032e-10	-10.0	-2.5	-1.9309083333329645e-07
43.5	1.7863e-05	2.1075e-10	-10.0	-2.5	-1.9405550781246303e-07
44.0	1.7866e-05	2.1066e-10	-10.0	-2.5	-1.920195312499635e-07
44.5	1.7868e-05	2.1097e-10	-10.0	-2.5	-1.909829036457998e-07
45.0	1.787e-05	2.1084e-10	-10.0	-2.5	-1.8994562499996642e-07
45.5	1.7872e-05	2.1113e-10	-10.0	-2.5	-1.8890769531246671e-07
46.0	1.7873e-05	2.1077e-10	-10.0	-2.5	-1.8886911458329948e-07
46.5	1.7873e-05	2.1105e-10	-10.0	-2.5	-1.8982988281246473e-07
47.0	1.7879e-05	2.1086e-10	-10.0	-2.5	-1.8478999999996744e-07
47.5	1.788e-05	2.1066e-10	-10.0	-2.5	-1.8474946614579785e-07
48.0	1.7883e-05	2.1095e-10	-10.0	-2.5	-1.8270828124996433e-07
48.5	1.7886e-05	2.1064e-10	-10.0	-2.5	-1.8066644531246448e-07
49.0	1.7891e-05	2.1106e-10	-10.0	-2.5	-1.766239583333007e-07
49.5	1.7892e-05	2.1125e-10	-10.0	-2.5	-1.7658082031246582e-07
50.0	1.7892e-05	2.1148e-10	-10.0	-2.5	-1.775370312499668e-07
50.5	1.7897e-05	2.11e-10	-10.0	-2.5	-1.7349259114579727e-07
51.0	1.7896e-05	2.1097e-10	-10.0	-2.5	-1.754474999999678e-07
51.5	1.7897e-05	2.1123e-10	-10.0	-2.5	-1.7540175781246423e-07
52.0	1.7899e-05	2.1125e-10	-10.0	-2.5	-1.743553645833023e-07
52.5	1.7906e-05	2.1122e-10	-10.0	-2.5	-1.6830832031246648e-07
53.0	1.7905e-05	2.1131e-10	-10.0	-2.5	-1.7026062499996832e-07
53.5	1.7907e-05	2.1103e-10	-10.0	-2.5	-1.6921227864580065e-07
54.0	1.7906e-05	2.1089e-10	-10.0	-2.5	-1.7116328124996646e-07
54.5	1.7912e-05	2.1115e-10	-10.0	-2.5	-1.6611363281246753e-07
55.0	1.7913e-05	2.1098e-10	-10.0	-2.5	-1.660633333332997e-07
55.5	1.7917e-05	2.1102e-10	-10.0	-2.5	-1.6301238281246573e-07
56.0	1.7918e-05	2.107e-10	-10.0	-2.5	-1.6296078124996863e-07
56.5	1.7917e-05	2.1135e-10	-10.0	-2.5	-1.6490852864579943e-07
57.0	1.792e-05	2.1155e-10	-10.0	-2.5	-1.628556249999653e-07
57.5	1.7919e-05	2.1128e-10	-10.0	-2.5	-1.6480207031247023e-07
58.0	1.7921e-05	2.116e-10	-10.0	-2.5	-1.6374786458330225e-07
58.5	1.7923e-05	2.1116e-10	-10.0	-2.5	-1.6269300781246795e-07
59.0	1.7927e-05	2.1147e-10	-10.0	-2.5	-1.5963749999996972e-07
59.5	1.793e-05	2.114e-10	-10.0	-2.5	-1.5758134114580058e-07
60.0	1.7934e-05	2.1147e-10	-10.0	-2.5	-1.545245312499663e-07
60.5	1.7932e-05	2.1201e-10	-10.0	-2.5	-1.574670703124687e-07
61.0	1.7936e-05	2.1121e-10	-10.0	-2.5	-1.544089583333018e-07
61.5	1.7939e-05	2.1212e-10	-10.0	-2.5	-1.5235019531247075e-07
62.0	1.7938e-05	2.1203e-10	-10.0	-2.5	-1.542907812499686e-07
62.5	1.7939e-05	2.1201e-10	-10.0	-2.5	-1.542307161458025e-07
63.0	1.7941e-05	2.1166e-10	-10.0	-2.5	-1.531699999999679e-07
63.5	1.7941e-05	2.1198e-10	-10.0	-2.5	-1.5410863281246798e-07
64.0	1.7944e-05	2.1186e-10	-10.0	-2.5	-1.5204661458330192e-07
64.5	1.7947e-05	2.1211e-10	-10.0	-2.5	-1.4998394531246954e-07
65.0	1.7951e-05	2.1233e-10	-10.0	-2.5	-1.4692062499996865e-07
65.5	1.7953e-05	2.1197e-10	-10.0	-2.5	-1.4585665364580242e-07
66.0	1.7953e-05	2.1198e-10	-10.0	-2.5	-1.4679203124997087e-07
66.5	1.7955e-05	2.1231e-10	-10.0	-2.5	-1.4572675781246861e-07
67.0	1.7958e-05	2.1185e-10	-10.0	-2.5	-1.4366083333330123e-07
67.5	1.796e-05	2.1173e-10	-10.0	-2.5	-1.425942578124697e-07
68.0	1.7961e-05	2.1194e-10	-10.0	-2.5	-1.4252703124997067e-07
68.5	1.7963e-05	2.121e-10	-10.0	-2.5	-1.4145915364580311e-07
69.0	1.7966e-05	2.1186e-10	-10.0	-2.5	-1.3939062499997043e-07
69.5	1.7964e-05	2.1235e-10	-10.0	-2.5	-1.4232144531246883e-07
70.0	1.7964e-05	2.1203e-10	-10.0	-2.5	-1.432516145833033e-07
70.5	1.7966e-05	2.1236e-10	-10.0	-2.5	-1.4218113281247045e-07
71.0	1.7969e-05	2.1205e-10	-10.0	-2.5	-1.4010999999996909e-07
71.5	1.797e-05	2.1191e-10	-10.0	-2.5	-1.400382161458024e-07
72.0	1.7974e-05	2.1201e-10	-10.0	-2.5	-1.3696578124996957e-07
72.5	1.7973e-05	2.1221e-10	-10.0	-2.5	-1.3889269531247123e-07
73.0	1.7976e-05	2.1213e-10	-10.0	-2.5	-1.3681895833330456e-07
73.5	1.7982e-05	2.1223e-10	-10.0	-2.5	-1.3174457031246838e-07
74.0	1.7982e-05	2.1225e-10	-10.0	-2.5	-1.3266953124996887e-07
74.5	1.7982e-05	2.1177e-10	-10.0	-2.5	-1.3359384114580304e-07
75.0	1.7984e-05	2.1234e-10	-10.0	-2.5	-1.3251749999996989e-07
75.5	1.7984e-05	2.124e-10	-10.0	-2.5	-1.334405078124714e-07
76.0	1.7986e-05	2.1292e-10	-10.0	-2.5	-1.323628645833022e-07
76.5	1.7986e-05	2.1213e-10	-10.0	-2.5	-1.3328457031247108e-07
77.0	1.7988e-05	2.1273e-10	-10.0	-2.5	-1.3220562499996924e-07
77.5	1.7991e-05	2.1246e-10	-10.0	-2.5	-1.3012602864580228e-07
78.0	1.7993e-05	2.1268e-10	-10.0	-2.5	-1.2904578124997118e-07
78.5	1.7993e-05	2.1261e-10	-10.0	-2.5	-1.2996488281247136e-07
79.0	1.7993e-05	2.1219e-10	-10.0	-2.5	-1.3088333333330523e-07
79.5	1.7994e-05	2.1218e-10	-10.0	-2.5	-1.3080113281247057e-07
80.0	1.7998e-05	2.1302e-10	-10.0	-2.5	-1.277182812499698e-07
80.5	1.8e-05	2.1282e-10	-10.0	-2.5	-1.2663477864580368e-07
81.0	1.7999e-05	2.1283e-10	-10.0	-2.5	-1.2855062499996767e-07
81.5	1.8002e-05	2.1283e-10	-10.0	-2.5	-1.264658203124701e-07
82.0	1.8005e-05	2.127e-10	-10.0	-2.5	-1.2438036458330284e-07
82.5	1.8005e-05	2.1233e-10	-10.0	-2.5	-1.2529425781246904e-07
83.0	1.8009e-05	2.1283e-10	-10.0	-2.5	-1.2220749999997032e-07
83.5	1.8009e-05	2.1219e-10	-10.0	-2.5	-1.2312009114580388e-07
84.0	1.8009e-05	2.1243e-10	-10.0	-2.5	-1.240320312499711e-07
84.5	1.8011e-05	2.1264e-10	-10.0	-2.5	-1.2294332031247102e-07
85.0	1.8013e-05	2.127e-10	-10.0	-2.5	-1.218539583333046e-07
85.5	1.8014e-05	2.1275e-10	-10.0	-2.5	-1.2176394531247068e-07
86.0	1.802e-05	2.132e-10	-10.0	-2.5	-1.1667328124996963e-07
86.5	1.802e-05	2.1305e-10	-10.0	-2.5	-1.1758196614580524e-07
87.0	1.8021e-05	2.1319e-10	-10.0	-2.5	-1.1748999999997234e-07
87.5	1.8022e-05	2.1259e-10	-10.0	-2.5	-1.1739738281246973e-07
88.0	1.8028e-05	2.1247e-10	-10.0	-2.5	-1.1230411458330338e-07
88.5	1.8027e-05	2.1289e-10	-10.0	-2.5	-1.142101953124725e-07
89.0	1.8026e-05	2.1285e-10	-10.0	-2.5	-1.1611562499997191e-07
89.5	1.8027e-05	2.1308e-10	-10.0	-2.5	-1.1602040364580739e-07
90.0	1.8031e-05	2.1262e-10	-10.0	-2.5	-1.1292453124996996e-07
90.5	1.8034e-05	2.125e-10	-10.0	-2.5	-1.108280078124718e-07
91.0	1.8031e-05	2.1333e-10	-10.0	-2.5	-1.1473083333330352e-07
91.5	1.8033e-05	2.1288e-10	-10.0	-2.5	-1.1363300781247151e-07
92.0	1.8031e-05	2.1289e-10	-10.0	-2.5	-1.1653453124997178e-07
92.5	1.8037e-05	2.1343e-10	-10.0	-2.5	-1.1143540364580513e-07
93.0	1.8038e-05	2.1333e-10	-10.0	-2.5	-1.1133562499997295e-07
93.5	1.8044e-05	2.1355e-10	-10.0	-2.5	-1.0623519531247365e-07
94.0	1.8043e-05	2.1308e-10	-10.0	-2.5	-1.0813411458330643e-07
94.5	1.8044e-05	2.1297e-10	-10.0	-2.5	-1.0803238281247528e-07
95.0	1.8046e-05	2.1306e-10	-10.0	-2.5	-1.0692999999997223e-07
95.5	1.8048e-05	2.1283e-10	-10.0	-2.5	-1.0582696614580623e-07
96.0	1.8048e-05	2.1339e-10	-10.0	-2.5	-1.0672328124997153e-07
96.5	1.8051e-05	2.1352e-10	-10.0	-2.5	-1.046189453124707e-07
97.0	1.8051e-05	2.1332e-10	-10.0	-2.5	-1.0551395833330673e-07
97.5	1.8052e-05	2.1375e-10	-10.0	-2.5	-1.0540832031247425e-07
98.0	1.8055e-05	2.1354e-10	-10.0	-2.5	-1.0330203124997445e-07
98.5	1.8055e-05	2.1307e-10	-10.0	-2.5	-1.0419509114580812e-07
99.0	1.806e-05	2.1371e-10	-10.0	-2.5	-1.0008749999997467e-07
99.5	1.8055e-05	2.1362e-10	-10.0	-2.5	-1.0597925781247311e-07
100.0	1.8061e-05	2.1297e-10	-10.0	-2.5	-1.008703645833082e-07
100.5	1.8063e-05	2.1364e-10	-10.0	-2.5	-9.97608203124722e-08
101.0	1.8065e-05	2.134e-10	-10.0	-2.5	-9.865062499997326e-08
101.5	1.8062e-05	2.1406e-10	-10.0	-2.5	-1.025397786458054e-07
102.0	1.8063e-05	2.1385e-10	-10.0	-2.5	-1.0242828124997261e-07
102.5	1.8066e-05	2.1319e-10	-10.0	-2.5	-1.003161328124725e-07
103.0	1.8065e-05	2.1364e-10	-10.0	-2.5	-1.0220333333330468e-07
103.5	1.8068e-05	2.1387e-10	-10.0	-2.5	-1.0008988281247193e-07
104.0	1.8068e-05	2.1387e-10	-10.0	-2.5	-1.0097578124997265e-07
104.5	1.8071e-05	2.1404e-10	-10.0	-2.5	-9.886102864580724e-08
105.0	1.8073e-05	2.1342e-10	-10.0	-2.5	-9.774562499997093e-08
105.5	1.8074e-05	2.1373e-10	-10.0	-2.5	-9.762957031247388e-08
106.0	1.8075e-05	2.133e-10	-10.0	-2.5	-9.751286458330711e-08
106.5	1.8079e-05	2.1319e-10	-10.0	-2.5	-9.439550781247422e-08
107.0	1.8078e-05	2.1408e-10	-10.0	-2.5	-9.62774999999758e-08
107.5	1.8079e-05	2.1327e-10	-10.0	-2.5	-9.615884114580668e-08
108.0	1.8079e-05	2.1375e-10	-10.0	-2.5	-9.703953124997342e-08
108.5	1.8082e-05	2.1407e-10	-10.0	-2.5	-9.491957031247404e-08
109.0	1.808e-05	2.1339e-10	-10.0	-2.5	-9.779895833330913e-08
109.5	1.8079e-05	2.1417e-10	-10.0	-2.5	-9.967769531247231e-08
110.0	1.808e-05	2.1388e-10	-10.0	-2.5	-9.955578124997496e-08
110.5	1.8084e-05	2.1351e-10	-10.0	-2.5	-9.64332161458047e-08
111.0	1.8087e-05	2.1402e-10	-10.0	-2.5	-9.430999999997369e-08
111.5	1.8089e-05	2.1366e-10	-10.0	-2.5	-9.318613281247517e-08
112.0	1.8088e-05	2.1444e-10	-10.0	-2.5	-9.506161458330673e-08
112.5	1.8088e-05	2.1432e-10	-10.0	-2.5	-9.593644531247317e-08
113.0	1.8089e-05	2.1413e-10	-10.0	-2.5	-9.581062499997448e-08
113.5	1.8093e-05	2.1383e-10	-10.0	-2.5	-9.268415364580628e-08
114.0	1.8092e-05	2.1382e-10	-10.0	-2.5	-9.455703124997594e-08
114.5	1.8096e-05	2.1396e-10	-10.0	-2.5	-9.142925781247509e-08
115.0	1.81e-05	2.1385e-10	-10.0	-2.5	-8.830083333330791e-08
115.5	1.8099e-05	2.1425e-10	-10.0	-2.5	-9.017175781247521e-08
116.0	1.8099e-05	2.1427e-10	-10.0	-2.5	-9.104203124997399e-08
116.5	1.8102e-05	2.1401e-10	-10.0	-2.5	-8.891165364580665e-08
117.0	1.8101e-05	2.1358e-10	-10.0	-2.5	-9.078062499997497e-08
117.5	1.8104e-05	2.1359e-10	-10.0	-2.5	-8.864894531247498e-08
118.0	1.8106e-05	2.1372e-10	-10.0	-2.5	-8.751661458331086e-08
118.5	1.8106e-05	2.1405e-10	-10.0	-2.5	-8.838363281247463e-08
119.0	1.811e-05	2.143e-10	-10.0	-2.5	-8.524999999997348e-08
119.5	1.811e-05	2.1412e-10	-10.0	-2.5	-8.611571614580799e-08
120.0	1.811e-05	2.7056e-10	-10.0	-2.5	-8.698078124997279e-08
120.5	1.8114e-05	2.8634e-10	-10.0	-2.5	-8.384519531247605e-08
121.0	1.8117e-05	2.8889e-10	-10.0	-2.5	-8.17089583333084e-08
121.5	1.8121e-05	2.8873e-10	-10.0	-2.5	-7.857207031247563e-08
122.0	1.8124e-05	2.8927e-10	-10.0	-2.5	-7.643453124997533e-08
122.5	1.8127e-05	2.8888e-10	-10.0	-2.5	-7.429634114580871e-08
123.0	1.8132e-05	2.8878e-10	-10.0	-2.5	-7.015749999997816e-08
123.5	1.8137e-05	2.882e-10	-10.0	-2.5	-6.60180078124779e-08
124.0	1.8139e-05	2.879e-10	-10.0	-2.5	-6.487786458330772e-08
124.5	1.8141e-05	2.867e-10	-10.0	-2.5	-6.373707031247461e-08
125.0	1.8145e-05	2.8666e-10	-10.0	-2.5	-6.059562499997757e-08
125.5	1.815e-05	2.8637e-10	-10.0	-2.5	-5.6453528645808616e-08
126.0	1.8153e-05	2.8595e-10	-10.0	-2.5	-5.431078124997434e-08
126.5	1.8158e-05	2.8512e-10	-10.0	-2.5	-5.016738281247613e-08
127.0	1.8158e-05	2.8544e-10	-10.0	-2.5	-5.102333333330901e-08
127.5	1.8162e-05	2.8513e-10	-10.0	-2.5	-4.787863281247696e-08
128.0	1.8168e-05	2.8474e-10	-10.0	-2.5	-4.2733281249977584e-08
128.5	1.817e-05	2.8405e-10	-10.0	-2.5	-4.158727864581049e-08
129.0	1.8174e-05	2.8397e-10	-10.0	-2.5	-3.844062499997608e-08
129.5	1.8178e-05	2.8409e-10	-10.0	-2.5	-3.5293320312475344e-08
130.0	1.8179e-05	2.8369e-10	-10.0	-2.5	-3.5145364583311474e-08
130.5	1.8185e-05	2.8368e-10	-10.0	-2.5	-2.999675781247709e-08
131.0	1.8186e-05	2.8366e-10	-10.0	-2.5	-2.9847499999977186e-08
131.5	1.8186e-05	2.8373e-10	-10.0	-2.5	-3.069759114581315e-08
132.0	1.8193e-05	2.8382e-10	-10.0	-2.5	-2.4547031249977602e-08
132.5	1.8197e-05	2.834e-10	-10.0	-2.5	-2.1395820312478922e-08
133.0	1.8198e-05	2.8318e-10	-10.0	-2.5	-2.124395833331033e-08
133.5	1.8203e-05	2.8328e-10	-10.0	-2.5	-1.709144531247681e-08
134.0	1.8203e-05	2.8301e-10	-10.0	-2.5	-1.7938281249977765e-08
134.5	1.8206e-05	2.8222e-10	-10.0	-2.5	-1.5784466145809205e-08
135.0	1.8205e-05	2.8266e-10	-10.0	-2.5	-1.7629999999976316e-08
135.5	1.8207e-05	2.8248e-10	-10.0	-2.5	-1.64748828124773e-08
136.0	1.8209e-05	2.8228e-10	-10.0	-2.5	-1.5319114583308574e-08
136.5	1.8214e-05	2.8243e-10	-10.0	-2.5	-1.1162695312477109e-08
137.0	1.8215e-05	2.8256e-10	-10.0	-2.5	-1.1005624999977927e-08
137.5	1.8219e-05	2.8233e-10	-10.0	-2.5	-7.847903645812618e-09
138.0	1.8224e-05	2.819e-10	-10.0	-2.5	-3.689531249975405e-09
138.5	1.8222e-05	2.8273e-10	-10.0	-2.5	-6.530507812477053e-09
139.0	1.8226e-05	2.8285e-10	-10.0	-2.5	-3.3708333333093844e-09
139.5	1.823e-05	2.8226e-10	-10.0	-2.5	-2.1050781247878019e-10
140.0	1.8234e-05	2.816e-10	-10.0	-2.5	2.950468750021536e-09
140.5	1.8237e-05	2.8211e-10	-10.0	-2.5	5.112096354185984e-09
141.0	1.8237e-05	2.8288e-10	-10.0	-2.5	4.2743750000203415e-09
141.5	1.8239e-05	2.8169e-10	-10.0	-2.5	5.437304687522021e-09
142.0	1.8241e-05	2.8186e-10	-10.0	-2.5	6.600885416690024e-09
142.5	1.8241e-05	2.8139e-10	-10.0	-2.5	5.7651171875233536e-09
143.0	1.8245e-05	2.8173e-10	-10.0	-2.5	8.930000000021614e-09
143.5	1.8249e-05	2.8161e-10	-10.0	-2.5	1.2095533854189586e-08
144.0	1.8249e-05	2.8166e-10	-10.0	-2.5	1.1261718750021888e-08
144.5	1.8251e-05	2.8184e-10	-10.0	-2.5	1.2428554687521511e-08
145.0	1.8251e-05	2.8179e-10	-10.0	-2.5	1.159604166668646e-08
145.5	1.8255e-05	2.8152e-10	-10.0	-2.5	1.4764179687523117e-08
146.0	1.8256e-05	2.8127e-10	-10.0	-2.5	1.493296875001952e-08
146.5	1.826e-05	2.8159e-10	-10.0	-2.5	1.8102408854188824e-08
147.0	1.8263e-05	2.8151e-10	-10.0	-2.5	2.027250000002226e-08
147.5	1.8265e-05	2.8139e-10	-10.0	-2.5	2.1443242187519826e-08
148.0	1.8267e-05	2.813e-10	-10.0	-2.5	2.2614635416687106e-08
148.5	1.8268e-05	2.8155e-10	-10.0	-2.5	2.2786679687518516e-08
149.0	1.8268e-05	2.8119e-10	-10.0	-2.5	2.1959375000020834e-08
149.5	1.8273e-05	2.8071e-10	-10.0	-2.5	2.6132721354186887e-08
150.0	1.8275e-05	2.8116e-10	-10.0	-2.5	2.730671875002285e-08
150.5	1.8279e-05	2.8151e-10	-10.0	-2.5	3.048136718751936e-08
151.0	1.8281e-05	2.8094e-10	-10.0	-2.5	3.165666666668797e-08
151.5	1.8288e-05	2.8072e-10	-10.0	-2.5	3.7832617187520315e-08
152.0	1.8285e-05	2.8093e-10	-10.0	-2.5	3.4009218750020775e-08
152.5	1.8286e-05	2.8086e-10	-10.0	-2.5	3.4186471354189554e-08
153.0	1.8289e-05	2.8072e-10	-10.0	-2.5	3.6364375000022265e-08
153.5	1.829e-05	2.8045e-10	-10.0	-2.5	3.6542929687520304e-08
154.0	1.829e-05	2.8085e-10	-10.0	-2.5	3.572213541668586e-08
154.5	1.8294e-05	2.8115e-10	-10.0	-2.5	3.8901992187523126e-08
155.0	1.8297e-05	2.7982e-10	-10.0	-2.5	4.1082500000021134e-08
155.5	1.8298e-05	2.8031e-10	-10.0	-2.5	4.1263658854187856e-08
156.0	1.8301e-05	2.798e-10	-10.0	-2.5	4.34454687500219e-08
156.5	1.8301e-05	2.8001e-10	-10.0	-2.5	4.262792968751908e-08
157.0	1.8302e-05	2.8041e-10	-10.0	-2.5	4.281104166668477e-08
157.5	1.83e-05	2.8058e-10	-10.0	-2.5	3.9994804687520376e-08
158.0	1.8302e-05	2.8004e-10	-10.0	-2.5	4.1179218750017523e-08
158.5	1.8308e-05	2.8075e-10	-10.0	-2.5	4.6364283854189765e-08
159.0	1.8308e-05	2.8006e-10	-10.0	-2.5	4.555000000002195e-08
159.5	1.8309e-05	2.801e-10	-10.0	-2.5	4.5736367187519265e-08
160.0	1.831e-05	2.8015e-10	-10.0	-2.5	4.592338541668629e-08
160.5	1.8311e-05	2.7998e-10	-10.0	-2.5	4.611105468752303e-08
161.0	1.8314e-05	2.7988e-10	-10.0	-2.5	4.8299375000020314e-08
161.5	1.8315e-05	2.7995e-10	-10.0	-2.5	4.848834635418631e-08
162.0	1.8315e-05	2.7959e-10	-10.0	-2.5	4.767796875001983e-08
162.5	1.8318e-05	2.7989e-10	-10.0	-2.5	4.9868242187519474e-08
163.0	1.8318e-05	2.7978e-10	-10.0	-2.5	4.905916666668564e-08
163.5	1.8319e-05	2.7986e-10	-10.0	-2.5	4.9250742187516934e-08
164.0	1.8318e-05	2.7966e-10	-10.0	-2.5	4.744296875002033e-08
164.5	1.8322e-05	2.7953e-10	-10.0	-2.5	5.0635846354184075e-08
