Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.6304e-10	6.0755e-10	-10.0	20.0
1.0	6.7908e-11	2.0197e-10	-10.0	19.9
1.5	4.4359e-11	4.9702e-11	-10.0	19.8
2.0	3.5641e-11	2.8279e-11	-10.0	19.7
2.5	3.0154e-11	1.5273e-11	-10.0	19.6
3.0	2.651e-11	6.7794e-12	-10.0	19.5
3.5	2.376e-11	8.9049e-13	-10.0	19.4
4.0	2.1628e-11	3.7539e-12	-10.0	19.3
4.5	2.0191e-11	6.7627e-12	-10.0	19.2
5.0	1.8951e-11	9.3508e-12	-10.0	19.1
5.5	1.7834e-11	1.2054e-11	-10.0	19.0
6.0	1.8263e-11	4.1533e-12	-10.0	18.9
6.5	1.4535e-11	3.8624e-11	-10.0	18.8
7.0	1.5687e-11	1.6977e-11	-10.0	18.7
7.5	1.4989e-11	1.8159e-11	-10.0	18.6
8.0	1.4575e-11	1.906e-11	-10.0	18.5
8.5	1.4097e-11	1.9968e-11	-10.0	18.4
9.0	1.3646e-11	2.097e-11	-10.0	18.3
9.5	1.3481e-11	2.1272e-11	-10.0	18.2
10.0	1.3101e-11	2.2023e-11	-10.0	18.1
10.5	1.2873e-11	2.241e-11	-10.0	18.0
11.0	1.2581e-11	2.3098e-11	-10.0	17.9
11.5	1.231e-11	2.3445e-11	-10.0	17.8
12.0	1.2327e-11	2.3792e-11	-10.0	17.7
12.5	1.1969e-11	2.4928e-11	-10.0	17.6
13.0	1.1774e-11	2.4536e-11	-10.0	17.5
13.5	1.1551e-11	2.507e-11	-10.0	17.4
14.0	1.154e-11	2.5284e-11	-10.0	17.3
14.5	1.127e-11	2.5524e-11	-10.0	17.2
15.0	1.242e-11	1.8957e-11	-10.0	17.1
15.5	7.4649e-12	1.0237e-10	-10.0	17.0
16.0	1.0986e-11	2.6759e-11	-10.0	16.9
16.5	1.1011e-11	2.6407e-11	-10.0	16.8
17.0	1.0828e-11	2.6296e-11	-10.0	16.7
17.5	1.07e-11	2.7033e-11	-10.0	16.6
18.0	1.0635e-11	2.7071e-11	-10.0	16.5
18.5	1.026e-11	2.7016e-11	-10.0	16.4
19.0	1.0343e-11	2.7244e-11	-10.0	16.3
19.5	1.024e-11	2.7494e-11	-10.0	16.2
20.0	1.0132e-11	2.7271e-11	-10.0	16.1
20.5	1.0164e-11	2.7623e-11	-10.0	16.0
21.0	9.9504e-12	2.7664e-11	-10.0	15.9
21.5	1.002e-11	2.7758e-11	-10.0	15.8
22.0	9.8026e-12	2.8113e-11	-10.0	15.7
22.5	9.8467e-12	2.8144e-11	-10.0	15.6
23.0	9.8455e-12	2.7794e-11	-10.0	15.5
23.5	9.9266e-12	2.8015e-11	-10.0	15.4
24.0	9.3758e-12	2.8037e-11	-10.0	15.3
24.5	9.8157e-12	2.8285e-11	-10.0	15.2
25.0	9.6381e-12	2.7943e-11	-10.0	15.1
25.5	9.7561e-12	2.8518e-11	-10.0	15.0
26.0	9.7334e-12	2.8536e-11	-10.0	14.9
26.5	9.4998e-12	2.8731e-11	-10.0	14.8
27.0	9.52e-12	2.8582e-11	-10.0	14.7
27.5	9.3913e-12	2.8598e-11	-10.0	14.6
28.0	9.5844e-12	2.8622e-11	-10.0	14.5
28.5	9.4438e-12	2.8799e-11	-10.0	14.4
29.0	9.5916e-12	2.8802e-11	-10.0	14.3
29.5	9.3698e-12	2.8833e-11	-10.0	14.2
30.0	1.0331e-11	2.8378e-11	-10.0	14.1
30.5	8.9097e-12	5.2231e-11	-10.0	14.0
31.0	7.7415e-12	5.2468e-11	-10.0	13.9
31.5	9.3317e-12	2.9089e-11	-10.0	13.8
32.0	9.0909e-12	2.8878e-11	-10.0	13.7
32.5	9.1302e-12	2.8872e-11	-10.0	13.6
33.0	9.3973e-12	2.8944e-11	-10.0	13.5
33.5	9.1004e-12	2.9075e-11	-10.0	13.4
34.0	9.0814e-12	2.8998e-11	-10.0	13.3
34.5	9.2196e-12	2.9089e-11	-10.0	13.2
35.0	9.1743e-12	2.8901e-11	-10.0	13.1
35.5	9.0683e-12	2.8874e-11	-10.0	13.0
36.0	9.1279e-12	2.9241e-11	-10.0	12.9
36.5	9.0241e-12	2.9075e-11	-10.0	12.8
37.0	9.0158e-12	2.9088e-11	-10.0	12.7
37.5	8.9872e-12	2.9215e-11	-10.0	12.6
38.0	9.0659e-12	2.9193e-11	-10.0	12.5
38.5	9.1565e-12	2.9241e-11	-10.0	12.4
39.0	8.9109e-12	2.9211e-11	-10.0	12.3
39.5	8.9383e-12	2.9323e-11	-10.0	12.2
40.0	8.6558e-12	2.9361e-11	-10.0	12.1
40.5	8.8787e-12	2.9168e-11	-10.0	12.0
41.0	8.8131e-12	2.9196e-11	-10.0	11.9
41.5	9.0098e-12	2.9409e-11	-10.0	11.8
42.0	9.0754e-12	2.9423e-11	-10.0	11.7
42.5	8.8394e-12	2.9457e-11	-10.0	11.6
43.0	9.017e-12	2.9489e-11	-10.0	11.5
