#scan;iMeasureCycle=1;iMux=0;time=0.148;N=492;LocalTime=21/12/2023 14:50:39;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
9.99999;1.38E-08;5.217173;-16.5;-2.15E-06;5.217173;;;-16.5;2.15074E-06
9.99999;1.36E-08;5.385719;-17;-2.17E-06;5.385719;;;-17;2.17459E-06
9.99999;1.35E-08;5.529647;-17.5;-2.20E-06;5.529647;;;-17.5;2.19725E-06
9.99999;1.34E-08;5.673535;-18;-2.22E-06;5.673535;;;-18;2.21816E-06
9.99999;1.33E-08;5.817446;-18.5;-2.24E-06;5.817446;;;-18.5;2.23873E-06
9.99999;1.33E-08;5.961325;-19;-2.26E-06;5.961325;;;-19;2.25994E-06
9.99999;1.32E-08;6.105261;-19.5;-2.28E-06;6.105261;;;-19.5;2.2784E-06
9.99999;1.31E-08;6.249256;-20;-2.30E-06;6.249256;;;-20;2.29817E-06
9.99999;1.30E-08;6.389679;-20;-2.31E-06;6.389679;;;-20;2.30925E-06
9.99999;1.29E-08;6.533557;-19.5;-2.31E-06;6.533557;;;-19.5;2.31409E-06
9.99999;1.29E-08;6.677466;-19;-2.32E-06;6.677466;;;-19;2.31827E-06
9.99999;1.28E-08;6.82134;-18.5;-2.32E-06;6.82134;;;-18.5;2.32122E-06
9.99999;1.27E-08;6.965168;-18;-2.32E-06;6.965168;;;-18;2.32398E-06
10;1.27E-08;7.10908;-17.5;-2.32E-06;7.10908;;;-17.5;2.32494E-06
9.99999;1.26E-08;7.252935;-17;-2.33E-06;7.252935;;;-17;2.32674E-06
9.99999;1.25E-08;7.412322;-16.5;-2.33E-06;7.412322;;;-16.5;0.000002327
9.99999;1.24E-08;7.556225;-16;-2.33E-06;7.556225;;;-16;2.3268E-06
9.99999;1.23E-08;7.7001;-15.5;-2.33E-06;7.7001;;;-15.5;2.3257E-06
10;1.22E-08;7.844006;-15;-2.32E-06;7.844006;;;-15;2.32371E-06
9.99999;1.21E-08;8.007279;-14.5;-2.32E-06;8.007279;;;-14.5;2.32183E-06
9.99999;1.20E-08;8.151145;-14;-2.32E-06;8.151145;;;-14;2.3174E-06
9.99999;1.19E-08;8.295012;-13.5;-2.31E-06;8.295012;;;-13.5;2.31104E-06
9.99999;1.19E-08;8.438855;-13;-2.31E-06;8.438855;;;-13;2.30509E-06
9.99999;1.18E-08;8.582758;-12.5;-2.30E-06;8.582758;;;-12.5;2.29681E-06
9.99999;1.17E-08;8.726558;-12;-2.29E-06;8.726558;;;-12;2.28641E-06
9.99999;1.17E-08;8.89541;-11.5;-2.28E-06;8.89541;;;-11.5;2.27596E-06
9.99999;1.15E-08;9.039346;-11;-2.26E-06;9.039346;;;-11;2.26167E-06
9.99999;1.14E-08;9.183228;-10.5;-2.25E-06;9.183228;;;-10.5;2.24582E-06
9.99999;1.14E-08;9.327087;-10;-2.23E-06;9.327087;;;-10;2.22615E-06
9.99999;1.13E-08;9.470927;-9.5;-2.20E-06;9.470927;;;-9.5;2.20388E-06
9.99999;1.13E-08;9.614853;-9;-2.18E-06;9.614853;;;-9;2.17731E-06
9.99999;1.13E-08;9.758782;-8.5;-2.15E-06;9.758782;;;-8.5;2.14695E-06
9.99999;1.14E-08;9.918356;-8;-2.11E-06;9.918356;;;-8;2.11132E-06
10;1.13E-08;10.062304;-7.5;-2.07E-06;10.062304;;;-7.5;2.06883E-06
9.99999;1.13E-08;10.206127;-7;-2.02E-06;10.206127;;;-7;2.01995E-06
10;1.13E-08;10.349972;-6.5;-1.96E-06;10.349972;;;-6.5;1.96246E-06
10;1.12E-08;10.512264;-6;-1.90E-06;10.512264;;;-6;1.89578E-06
9.99999;1.11E-08;10.656081;-5.5;-1.82E-06;10.656081;;;-5.5;1.81783E-06
9.99999;1.10E-08;10.799955;-5;-1.73E-06;10.799955;;;-5;1.72765E-06
9.99999;1.09E-08;10.94378;-4.5;-1.62E-06;10.94378;;;-4.5;1.62376E-06
9.99999;1.08E-08;11.087634;-4;-1.50E-06;11.087634;;;-4;1.50434E-06
9.99999;1.07E-08;11.231461;-3.5;-1.37E-06;11.231461;;;-3.5;1.36795E-06
9.99999;1.06E-08;11.400441;-3;-1.21E-06;11.400441;;;-3;1.21215E-06
9.99999;1.05E-08;11.544439;-2.5;-1.04E-06;11.544439;;;-2.5;1.03926E-06
9.99999;1.03E-08;11.691215;-2;-8.49E-07;11.691215;;;-2;8.49281E-07
9.99999;1.02E-08;11.835115;-1.5;-6.44E-07;11.835115;;;-1.5;6.43786E-07
9.99999;1.01E-08;11.978946;-1;-4.28E-07;11.978946;;;-1;4.27859E-07
9.99999;9.94E-09;12.128758;-0.5;-2.09E-07;12.128758;;;-0.5;2.08675E-07
9.99999;9.78E-09;12.295839;0;-2.57E-09;12.295839;;;0;2.57471E-09
4.99999;1.65E-09;12.471883;-1.00E-05;6.12E-10;12.471883;;;-1.00E-05;6.1212E-10
4.99999;3.36E-09;12.625206;-0.5;-1.07E-06;12.625206;;;-0.5;1.06874E-06
5;3.97E-09;12.775043;-1;-2.12E-06;12.775043;;;-1;2.12073E-06
5;4.33E-09;12.940126;-1.5;-3.14E-06;12.940126;;;-1.5;3.13633E-06
4.99999;4.60E-09;13.089985;-2;-4.11E-06;13.089985;;;-2;4.10508E-06
4.99999;4.81E-09;13.239787;-2.5;-5.02E-06;13.239787;;;-2.5;5.01978E-06
4.99999;4.98E-09;13.426175;-3;-5.87E-06;13.426175;;;-3;5.87293E-06
4.99999;5.15E-09;13.576068;-3.5;-6.67E-06;13.576068;;;-3.5;6.66786E-06
5;5.32E-09;13.726065;-4;-7.40E-06;13.726065;;;-4;7.40347E-06
5;5.41E-09;13.911325;-4.5;-8.07E-06;13.911325;;;-4.5;8.07307E-06
4.99999;5.58E-09;14.061248;-5;-8.69E-06;14.061248;;;-5;8.68876E-06
5;5.68E-09;14.211062;-5.5;-9.25E-06;14.211062;;;-5.5;9.24655E-06
5;5.80E-09;14.360856;-6;-9.75E-06;14.360856;;;-6;9.75065E-06
4.99999;5.90E-09;14.531599;-6.5;-1.02E-05;14.531599;;;-6.5;0.000010207
5;5.97E-09;14.68141;-7;-1.06E-05;14.68141;;;-7;1.06183E-05
5;6.02E-09;14.831342;-7.5;-1.10E-05;14.831342;;;-7.5;1.09858E-05
5;6.08E-09;14.9811;-8;-1.13E-05;14.9811;;;-8;1.13145E-05
5;6.10E-09;15.131049;-8.5;-1.16E-05;15.131049;;;-8.5;1.16148E-05
5;6.14E-09;15.280914;-9;-1.19E-05;15.280914;;;-9;1.18821E-05
4.99999;6.19E-09;15.43881;-9.5;-1.21E-05;15.43881;;;-9.5;1.21256E-05
4.99999;6.25E-09;15.58871;-10;-1.23E-05;15.58871;;;-10;1.23416E-05
5;6.24E-09;15.738487;-10.5;-1.25E-05;15.738487;;;-10.5;1.25391E-05
4.99999;6.25E-09;15.913221;-11;-1.27E-05;15.913221;;;-11;1.27185E-05
5;6.25E-09;16.063157;-11.5;-1.29E-05;16.063157;;;-11.5;1.28851E-05
4.99999;6.34E-09;16.212945;-12;-1.30E-05;16.212945;;;-12;1.30337E-05
4.99999;6.38E-09;16.362725;-12.5;-1.32E-05;16.362725;;;-12.5;1.31701E-05
5;6.42E-09;16.533027;-13;-1.33E-05;16.533027;;;-13;1.32937E-05
5;6.46E-09;16.682822;-13.5;-1.34E-05;16.682822;;;-13.5;1.34125E-05
4.99999;6.54E-09;16.832651;-14;-1.35E-05;16.832651;;;-14;1.35154E-05
5;6.55E-09;16.982481;-14.5;-1.36E-05;16.982481;;;-14.5;1.36163E-05
5;6.56E-09;17.132354;-15;-1.37E-05;17.132354;;;-15;1.37074E-05
5;6.59E-09;17.282182;-15.5;-1.38E-05;17.282182;;;-15.5;0.000013796
5;6.56E-09;17.447232;-16;-1.39E-05;17.447232;;;-16;1.38787E-05
4.99999;6.59E-09;17.59714;-16.5;-1.40E-05;17.59714;;;-16.5;0.000013953
5;6.58E-09;17.747023;-17;-1.40E-05;17.747023;;;-17;1.40229E-05
4.99999;6.53E-09;17.918415;-17.5;-1.41E-05;17.918415;;;-17.5;1.40944E-05
4.99999;6.57E-09;18.068401;-18;-1.42E-05;18.068401;;;-18;1.41607E-05
5;6.56E-09;18.218212;-18.5;-1.42E-05;18.218212;;;-18.5;0.000014223
4.99999;6.52E-09;18.368045;-19;-1.43E-05;18.368045;;;-19;1.42817E-05
4.99999;6.53E-09;18.537921;-19.5;-1.43E-05;18.537921;;;-19.5;1.43364E-05
5;6.48E-09;18.68769;-20;-1.44E-05;18.68769;;;-20;1.43905E-05
5;6.33E-09;18.810023;-20;-1.44E-05;18.810023;;;-20;0.000014401
4.99999;6.08E-09;18.95983;-19.5;-1.44E-05;18.95983;;;-19.5;1.43708E-05
4.99999;5.92E-09;19.109739;-19;-1.43E-05;19.109739;;;-19;1.43324E-05
5;5.80E-09;19.25961;-18.5;-1.43E-05;19.25961;;;-18.5;1.42943E-05
4.99999;5.84E-09;19.438059;-18;-1.43E-05;19.438059;;;-18;1.42504E-05
4.99999;5.73E-09;19.587996;-17.5;-1.42E-05;19.587996;;;-17.5;1.42049E-05
4.99999;5.71E-09;19.737867;-17;-1.42E-05;19.737867;;;-17;1.41513E-05
4.99999;5.72E-09;19.912104;-16.5;-1.41E-05;19.912104;;;-16.5;1.40925E-05
5;5.62E-09;20.062019;-16;-1.40E-05;20.062019;;;-16;1.40332E-05
4.99999;5.55E-09;20.211837;-15.5;-1.40E-05;20.211837;;;-15.5;1.39685E-05
5;5.54E-09;20.361682;-15;-1.39E-05;20.361682;;;-15;1.38951E-05
5;5.43E-09;20.514049;-14.5;-1.38E-05;20.514049;;;-14.5;1.38109E-05
5;5.46E-09;20.663927;-14;-1.37E-05;20.663927;;;-14;1.37241E-05
4.99999;5.53E-09;20.813697;-13.5;-1.36E-05;20.813697;;;-13.5;1.36303E-05
4.99999;5.64E-09;20.963556;-13;-1.35E-05;20.963556;;;-13;1.35235E-05
4.99999;5.67E-09;21.113418;-12.5;-1.34E-05;21.113418;;;-12.5;0.000013406
5;5.69E-09;21.263251;-12;-1.33E-05;21.263251;;;-12;1.32758E-05
5;5.66E-09;21.447041;-11.5;-1.31E-05;21.447041;;;-11.5;1.31277E-05
5;5.53E-09;21.597285;-11;-1.30E-05;21.597285;;;-11;1.29724E-05
5;5.51E-09;21.74707;-10.5;-1.28E-05;21.74707;;;-10.5;1.27906E-05
5;5.44E-09;21.926561;-10;-1.26E-05;21.926561;;;-10;0.000012591
5;5.34E-09;22.076455;-9.5;-1.24E-05;22.076455;;;-9.5;0.000012368
4.99999;5.29E-09;22.226284;-9;-1.21E-05;22.226284;;;-9;1.21205E-05
5;5.25E-09;22.376154;-8.5;-1.18E-05;22.376154;;;-8.5;1.18425E-05
4.99999;5.11E-09;22.547674;-8;-1.15E-05;22.547674;;;-8;1.15306E-05
5;5.03E-09;22.697466;-7.5;-1.12E-05;22.697466;;;-7.5;0.000011181
5;4.92E-09;22.847272;-7;-1.08E-05;22.847272;;;-7;1.07956E-05
4.99999;4.82E-09;22.9971;-6.5;-1.04E-05;22.9971;;;-6.5;1.03637E-05
4.99999;4.68E-09;23.147755;-6;-9.89E-06;23.147755;;;-6;9.8854E-06
4.99999;4.58E-09;23.297665;-5.5;-9.36E-06;23.297665;;;-5.5;9.3561E-06
4.99999;4.47E-09;23.465059;-5;-8.77E-06;23.465059;;;-5;8.76501E-06
5;4.32E-09;23.614995;-4.5;-8.12E-06;23.614995;;;-4.5;8.12439E-06
4.99999;4.13E-09;23.764833;-4;-7.42E-06;23.764833;;;-4;7.42417E-06
4.99999;4.01E-09;23.947892;-3.5;-6.66E-06;23.947892;;;-3.5;6.66298E-06
4.99999;3.81E-09;24.09781;-3;-5.85E-06;24.09781;;;-3;5.84586E-06
4.99999;3.64E-09;24.247834;-2.5;-4.97E-06;24.247834;;;-2.5;4.97405E-06
5;3.47E-09;24.397643;-2;-4.05E-06;24.397643;;;-2;4.04704E-06
4.99999;3.26E-09;24.552612;-1.5;-3.07E-06;24.552612;;;-1.5;3.07333E-06
5;3.06E-09;24.702382;-1;-2.06E-06;24.702382;;;-1;2.06205E-06
4.99999;2.84E-09;24.852199;-0.5;-1.03E-06;24.852199;;;-0.5;1.02903E-06
5;2.64E-09;25.025192;-1.00E-05;1.30E-10;25.025192;;;-1.00E-05;1.2995E-10
-2.40E-06;-8.92E-09;25.195207;-1.00E-05;4.61E-09;25.195207;;;-1.00E-05;4.60733E-09
2.90E-06;-6.76E-09;25.34826;-0.5;-2.16E-06;25.34826;;;-0.5;2.15962E-06
2.00E-07;-5.99E-09;25.498053;-1;-4.42E-06;25.498053;;;-1;4.4179E-06
-2.00E-07;-5.45E-09;25.647932;-1.5;-6.67E-06;25.647932;;;-1.5;6.66998E-06
-2.00E-07;-5.01E-09;25.797822;-2;-8.87E-06;25.797822;;;-2;8.87449E-06
2.90E-06;-4.62E-09;25.972186;-2.5;-1.10E-05;25.972186;;;-2.5;1.10082E-05
1.00E-07;-4.28E-09;26.12201;-3;-1.31E-05;26.12201;;;-3;0.00001305
-3.00E-07;-3.94E-09;26.271797;-3.5;-1.50E-05;26.271797;;;-3.5;0.000014989
0;-3.67E-09;26.458545;-4;-1.68E-05;26.458545;;;-4;1.68152E-05
3.00E-07;-3.34E-09;26.608464;-4.5;-1.85E-05;26.608464;;;-4.5;1.85352E-05
7.00E-07;-3.06E-09;26.758308;-5;-2.01E-05;26.758308;;;-5;2.01406E-05
-3.00E-07;-2.79E-09;26.943921;-5.5;-2.16E-05;26.943921;;;-5.5;2.16424E-05
0;-2.54E-09;27.093782;-6;-2.30E-05;27.093782;;;-6;0.000023042
4.00E-07;-2.29E-09;27.243668;-6.5;-2.43E-05;27.243668;;;-6.5;2.43364E-05
-1.00E-07;-2.07E-09;27.393467;-7;-2.55E-05;27.393467;;;-7;2.55435E-05
1.00E-07;-1.88E-09;27.560185;-7.5;-2.67E-05;27.560185;;;-7.5;2.66542E-05
0;-1.68E-09;27.709927;-8;-2.77E-05;27.709927;;;-8;2.76865E-05
3.00E-07;-1.43E-09;27.859754;-8.5;-2.86E-05;27.859754;;;-8.5;2.86282E-05
3.00E-07;-1.27E-09;28.00955;-9;-2.95E-05;28.00955;;;-9;2.94962E-05
2.00E-07;-1.14E-09;28.161147;-9.5;-3.03E-05;28.161147;;;-9.5;3.02921E-05
8.00E-07;-1.01E-09;28.310985;-10;-3.10E-05;28.310985;;;-10;3.10189E-05
0;-9.07E-10;28.475017;-10.5;-3.17E-05;28.475017;;;-10.5;3.16817E-05
1.00E-07;-7.57E-10;28.624877;-11;-3.23E-05;28.624877;;;-11;3.22891E-05
-5.00E-07;-6.10E-10;28.774674;-11.5;-3.28E-05;28.774674;;;-11.5;3.28422E-05
-1.00E-07;-4.73E-10;28.950657;-12;-3.34E-05;28.950657;;;-12;3.33573E-05
6.00E-07;-4.11E-10;29.100582;-12.5;-3.38E-05;29.100582;;;-12.5;3.38157E-05
1.00E-07;-3.41E-10;29.250369;-13;-3.42E-05;29.250369;;;-13;3.42382E-05
-8.00E-07;-2.07E-10;29.400129;-13.5;-3.46E-05;29.400129;;;-13.5;3.46177E-05
-1.00E-07;-1.65E-10;29.566223;-14;-3.50E-05;29.566223;;;-14;3.49787E-05
-1.00E-07;-1.42E-10;29.715978;-14.5;-3.53E-05;29.715978;;;-14.5;0.000035305
-2.00E-07;-7.97E-11;29.865868;-15;-3.56E-05;29.865868;;;-15;3.56022E-05
6.00E-07;3.32E-11;30.015632;-15.5;-3.59E-05;30.015632;;;-15.5;0.000035884
-4.00E-07;-2.73E-12;30.166105;-16;-3.61E-05;30.166105;;;-16;3.61356E-05
6.00E-07;9.40E-11;30.315982;-16.5;-3.64E-05;30.315982;;;-16.5;3.63715E-05
2.00E-07;1.45E-10;30.479948;-17;-3.66E-05;30.479948;;;-17;3.65898E-05
3.00E-07;2.18E-10;30.629811;-17.5;-3.68E-05;30.629811;;;-17.5;3.67905E-05
8.00E-07;3.33E-10;30.779572;-18;-3.70E-05;30.779572;;;-18;3.69776E-05
-2.00E-07;3.67E-10;30.955394;-18.5;-3.72E-05;30.955394;;;-18.5;3.71501E-05
0;4.73E-10;31.105287;-19;-3.73E-05;31.105287;;;-19;3.73068E-05
-1.00E-07;5.14E-10;31.25506;-19.5;-3.75E-05;31.25506;;;-19.5;3.74631E-05
1.30E-06;5.95E-10;31.404824;-20;-3.76E-05;31.404824;;;-20;3.76177E-05
-1.00E-07;3.52E-10;31.54265;-20;-3.76E-05;31.54265;;;-20;3.76207E-05
1.00E-07;3.91E-12;31.692456;-19.5;-3.75E-05;31.692456;;;-19.5;3.74891E-05
-3.00E-07;-1.24E-10;31.842255;-19;-3.73E-05;31.842255;;;-19;3.73448E-05
-1.00E-07;-9.73E-11;31.992106;-18.5;-3.72E-05;31.992106;;;-18.5;3.71895E-05
-8.00E-07;-1.01E-11;32.141969;-18;-3.70E-05;32.141969;;;-18;3.70254E-05
2.00E-07;6.47E-11;32.291771;-17.5;-3.68E-05;32.291771;;;-17.5;3.68384E-05
1.00E-07;9.00E-11;32.475427;-17;-3.66E-05;32.475427;;;-17;3.66359E-05
0;5.14E-11;32.625347;-16.5;-3.64E-05;32.625347;;;-16.5;3.64163E-05
-8.00E-07;3.37E-11;32.775214;-16;-3.62E-05;32.775214;;;-16;3.61755E-05
1.00E-07;-7.50E-12;32.958576;-15.5;-3.59E-05;32.958576;;;-15.5;3.59138E-05
-2.00E-07;-3.46E-11;33.108583;-15;-3.56E-05;33.108583;;;-15;3.56318E-05
-3.00E-07;-6.35E-11;33.258383;-14.5;-3.53E-05;33.258383;;;-14.5;3.53163E-05
-4.00E-07;-1.26E-10;33.408185;-14;-3.50E-05;33.408185;;;-14;3.49813E-05
-3.00E-07;-1.83E-10;33.574956;-13.5;-3.46E-05;33.574956;;;-13.5;3.46111E-05
0;-2.58E-10;33.724736;-13;-3.42E-05;33.724736;;;-13;3.42043E-05
2.00E-07;-3.25E-10;33.874606;-12.5;-3.38E-05;33.874606;;;-12.5;0.000033762
3.00E-07;-4.07E-10;34.024312;-12;-3.33E-05;34.024312;;;-12;3.32815E-05
-1.00E-07;-4.71E-10;34.175949;-11.5;-3.27E-05;34.175949;;;-11.5;0.000032748
2.00E-07;-5.82E-10;34.325818;-11;-3.22E-05;34.325818;;;-11;3.21755E-05
5.00E-07;-6.82E-10;34.485822;-10.5;-3.15E-05;34.485822;;;-10.5;3.15379E-05
-1.00E-06;-7.80E-10;34.63568;-10;-3.08E-05;34.63568;;;-10;0.000030847
-8.00E-07;-9.25E-10;34.785392;-9.5;-3.01E-05;34.785392;;;-9.5;3.00988E-05
-7.00E-07;-1.02E-09;34.965538;-9;-2.93E-05;34.965538;;;-9;2.92762E-05
-5.00E-07;-1.20E-09;35.115471;-8.5;-2.84E-05;35.115471;;;-8.5;2.83804E-05
1.00E-07;-1.33E-09;35.265261;-8;-2.74E-05;35.265261;;;-8;2.74167E-05
-1.00E-07;-1.48E-09;35.415086;-7.5;-2.64E-05;35.415086;;;-7.5;2.63684E-05
-2.00E-07;-1.65E-09;35.579858;-7;-2.52E-05;35.579858;;;-7;2.52349E-05
-2.00E-07;-1.84E-09;35.729752;-6.5;-2.40E-05;35.729752;;;-6.5;2.40156E-05
-4.00E-07;-2.02E-09;35.879616;-6;-2.27E-05;35.879616;;;-6;2.27029E-05
-2.00E-07;-2.21E-09;36.029379;-5.5;-2.13E-05;36.029379;;;-5.5;2.12934E-05
-1.00E-07;-2.44E-09;36.180882;-5;-1.98E-05;36.180882;;;-5;1.97875E-05
-4.00E-07;-2.64E-09;36.330688;-4.5;-1.82E-05;36.330688;;;-4.5;1.81894E-05
0;-2.83E-09;36.490684;-4;-1.65E-05;36.490684;;;-4;1.64808E-05
-3.00E-07;-3.08E-09;36.640481;-3.5;-1.47E-05;36.640481;;;-3.5;1.46742E-05
1.00E-07;-3.32E-09;36.79023;-3;-1.28E-05;36.79023;;;-3;1.27632E-05
-3.00E-07;-3.51E-09;36.970616;-2.5;-1.08E-05;36.970616;;;-2.5;0.000010758
-2.00E-07;-3.78E-09;37.123136;-2;-8.66E-06;37.123136;;;-2;8.66374E-06
2.00E-07;-4.04E-09;37.273013;-1.5;-6.51E-06;37.273013;;;-1.5;6.50572E-06
-2.00E-07;-4.28E-09;37.422789;-1;-4.30E-06;37.422789;;;-1;4.30354E-06
-1.00E-07;-4.53E-09;37.584791;-0.5;-2.10E-06;37.584791;;;-0.5;2.10239E-06
0;-4.75E-09;37.757746;-1.00E-05;3.02E-09;37.757746;;;-1.00E-05;3.01917E-09
-5;-1.84E-08;37.927778;0;7.48E-09;37.927778;;;0;7.48314E-09
-5;-1.63E-08;38.083681;-0.5;-2.38E-06;38.083681;;;-0.5;2.38236E-06
-5;-1.54E-08;38.227514;-1;-4.98E-06;38.227514;;;-1;4.98279E-06
-5;-1.48E-08;38.371359;-1.5;-7.69E-06;38.371359;;;-1.5;7.69205E-06
-5;-1.42E-08;38.51861;-2;-1.05E-05;38.51861;;;-2;1.04622E-05
-5.00001;-1.37E-08;38.662654;-2.5;-1.33E-05;38.662654;;;-2.5;1.32548E-05
-5;-1.32E-08;38.806486;-3;-1.61E-05;38.806486;;;-3;1.60527E-05
-5;-1.28E-08;38.981076;-3.5;-1.88E-05;38.981076;;;-3.5;1.88325E-05
-5;-1.23E-08;39.125052;-4;-2.16E-05;39.125052;;;-4;2.15835E-05
-5;-1.19E-08;39.268893;-4.5;-2.43E-05;39.268893;;;-4.5;2.42856E-05
-5;-1.15E-08;39.412763;-5;-2.69E-05;39.412763;;;-5;2.69395E-05
-5;-1.11E-08;39.559044;-5.5;-2.95E-05;39.559044;;;-5.5;2.95207E-05
-5;-1.07E-08;39.70294;-6;-3.20E-05;39.70294;;;-6;3.20241E-05
-5;-1.04E-08;39.846841;-6.5;-3.44E-05;39.846841;;;-6.5;3.44344E-05
-5.00001;-1.00E-08;39.994476;-7;-3.67E-05;39.994476;;;-7;3.67423E-05
-5;-9.70E-09;40.138419;-7.5;-3.89E-05;40.138419;;;-7.5;3.89343E-05
-5;-9.39E-09;40.282498;-8;-4.10E-05;40.282498;;;-8;4.10155E-05
-5;-9.08E-09;40.426439;-8.5;-4.30E-05;40.426439;;;-8.5;4.29789E-05
-5;-8.77E-09;40.59238;-9;-4.48E-05;40.59238;;;-9;4.48281E-05
-5.00001;-8.52E-09;40.742247;-9.5;-4.66E-05;40.742247;;;-9.5;4.65941E-05
-5;-8.22E-09;40.892092;-10;-4.82E-05;40.892092;;;-10;4.82479E-05
-5.00001;-7.98E-09;41.041939;-10.5;-4.98E-05;41.041939;;;-10.5;4.97973E-05
-5;-7.74E-09;41.191873;-11;-5.12E-05;41.191873;;;-11;5.12459E-05
-5;-7.48E-09;41.341893;-11.5;-5.26E-05;41.341893;;;-11.5;5.25957E-05
-5.00001;-7.28E-09;41.50401;-12;-5.39E-05;41.50401;;;-12;5.38684E-05
-5;-7.05E-09;41.653836;-12.5;-5.51E-05;41.653836;;;-12.5;5.50519E-05
-5;-6.82E-09;41.803762;-13;-5.61E-05;41.803762;;;-13;5.61398E-05
-5.00001;-6.62E-09;41.97909;-13.5;-5.72E-05;41.97909;;;-13.5;5.71597E-05
-5;-6.45E-09;42.128987;-14;-5.81E-05;42.128987;;;-14;5.81131E-05
-5.00001;-6.25E-09;42.278795;-14.5;-5.90E-05;42.278795;;;-14.5;5.89893E-05
-5.00001;-6.11E-09;42.428635;-15;-5.98E-05;42.428635;;;-15;0.000059818
-5.00001;-5.97E-09;42.597439;-15.5;-6.06E-05;42.597439;;;-15.5;6.05621E-05
-5;-5.82E-09;42.747273;-16;-6.13E-05;42.747273;;;-16;0.000061258
-5;-5.72E-09;42.897121;-16.5;-6.19E-05;42.897121;;;-16.5;0.000061901
-5;-5.57E-09;43.047023;-17;-6.25E-05;43.047023;;;-17;6.24885E-05
-5.00001;-5.47E-09;43.198509;-17.5;-6.30E-05;43.198509;;;-17.5;0.000063033
-5.00001;-5.39E-09;43.348426;-18;-6.35E-05;43.348426;;;-18;6.35437E-05
-5;-5.29E-09;43.512777;-18.5;-6.40E-05;43.512777;;;-18.5;6.40233E-05
-5;-5.19E-09;43.662756;-19;-6.44E-05;43.662756;;;-19;6.44481E-05
-5;-5.09E-09;43.812694;-19.5;-6.48E-05;43.812694;;;-19.5;6.48391E-05
