#scan	iMeasureCycle=1	iMux=0	time=0.154	N=482	LocalTime=31/10/2023 12:59:30
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-1.29239E-09	0.314761	0.999999	1.292E-11	0.314761
-59.5001	-1.10658E-09	0.491768	0.999999	6.79E-12	0.491768
-59	-9.8057E-10	0.713911	0.999999	8.17E-12	0.713911
-58.5001	-8.9339E-10	0.932273	0.999999	4.27E-12	0.932273
-58	-8.4162E-10	1.108888	1	6.3E-12	1.108888
-57.5	-7.7282E-10	1.285709	1	4.81E-12	1.285709
-57	-7.3202E-10	1.462492	1	4.01E-12	1.462492
-56.5001	-7.1233E-10	1.639032	0.999999	4E-12	1.639032
-56.0001	-6.8626E-10	1.81572	0.999999	4.5E-12	1.81572
-55.5	-6.3602E-10	1.994723	0.999999	3.56E-12	1.994723
-55	-6.1925E-10	2.171211	0.999999	3.98E-12	2.171211
-54.5	-6.1233E-10	2.366954	1	4.08E-12	2.366954
-54.0001	-5.731E-10	2.543539	0.999999	3.53E-12	2.543539
-53.5001	-5.6094E-10	2.720044	0.999999	4.78E-12	2.720044
-53	-5.3442E-10	2.928424	0.999999	6.25E-12	2.928424
-52.5001	-5.3252E-10	3.105048	0.999999	7.52E-12	3.105048
-52.0001	-5.2536E-10	3.281738	1.000001	1.221E-11	3.281738
-51.5	-5.0202E-10	3.458275	1	2.053E-11	3.458275
-51	-4.7835E-10	3.63507	0.999999	3.374E-11	3.63507
-50.5001	-4.6148E-10	3.811976	1	5.254E-11	3.811976
-50.0001	-4.5628E-10	3.988451	0.999999	8.068E-11	3.988451
-49.5	-4.5491E-10	4.164964	0.999999	1.2617E-10	4.164964
-49	-4.4397E-10	4.341465	1	2.0611E-10	4.341465
-48.5001	-4.1863E-10	4.529898	1.000001	3.0939E-10	4.529898
-48.0001	-4.1407E-10	4.706339	0.999999	4.792E-10	4.706339
-47.5	-4.1146E-10	4.913145	0.999999	7.3322E-10	4.913145
-47.0001	-4.0416E-10	5.089652	1	1.14824E-09	5.089652
-46.5001	-3.9058E-10	5.266278	1.000001	1.64582E-09	5.266278
-46.0001	-3.739E-10	5.443512	1.000001	2.30871E-09	5.443512
-45.5001	-3.5962E-10	5.620018	0.999999	3.18565E-09	5.620018
-45	-3.7229E-10	5.796793	1	4.05511E-09	5.796793
-44.5	-3.5842E-10	5.974241	1.000001	5.1432E-09	5.974241
-44	-3.4212E-10	6.150806	0.999999	6.44981E-09	6.150806
-43.5	-3.206E-10	6.327454	1	8.24832E-09	6.327454
-43.0001	-3.302E-10	6.499719	1.000001	1.02305E-08	6.499719
-42.5	-3.2548E-10	6.649938	1	1.2739E-08	6.649938
-42	-3.1588E-10	6.800237	0.999999	1.5215E-08	6.800237
-41.5001	-3.0286E-10	6.950459	0.999999	1.8363E-08	6.950459
-41.0001	-2.9131E-10	7.100733	1.000001	2.20586E-08	7.100733
