#scan	iMeasureCycle=1	iMux=0	time=0.139	N=482	LocalTime=31/10/2023 13:05:21
#VGate(V)	IGate(A)	time(s)	VDrain(V)	IDrain(A)	time(s)
-60	-1.40759E-09	0.299615	1	8.97E-12	0.299615
-59.5001	-1.23202E-09	0.476589	0.999999	6.63E-12	0.476589
-59.0001	-1.11716E-09	0.653211	0.999999	5.66E-12	0.653211
-58.5	-1.007E-09	0.847123	0.999999	3.1E-12	0.847123
-58	-9.2711E-10	1.023891	1	1.75E-12	1.023891
-57.5	-8.7035E-10	1.200539	0.999999	2.9E-12	1.200539
-57	-8.2339E-10	1.408975	1.000001	3.06E-12	1.408975
-56.5001	-7.842E-10	1.585495	0.999999	3.22E-12	1.585495
-56.0001	-7.5044E-10	1.76201	1	2.1E-12	1.76201
-55.5001	-7.2328E-10	1.938639	1	3.53E-12	1.938639
-55	-6.8144E-10	2.115291	1	2.14E-12	2.115291
-54.5	-6.5273E-10	2.291788	1	3.85E-12	2.291788
-54.0001	-6.3057E-10	2.468408	0.999999	3.38E-12	2.468408
-53.5	-6.124E-10	2.644984	0.999999	7.89E-12	2.644984
-53.0001	-5.9502E-10	2.821493	1	1.513E-11	2.821493
-52.5001	-5.7587E-10	3.010414	1	2.45E-11	3.010414
-52	-5.6674E-10	3.186972	0.999999	3.8E-11	3.186972
-51.5	-5.2855E-10	3.393252	0.999999	5.721E-11	3.393252
-51	-5.1557E-10	3.569794	1	8.623E-11	3.569794
-50.5	-5.0056E-10	3.74642	0.999999	1.3734E-10	3.74642
-50	-4.7345E-10	3.92323	0.999999	2.0906E-10	3.92323
-49.5	-4.6343E-10	4.099814	0.999999	3.1253E-10	4.099814
-49.0001	-4.572E-10	4.276218	0.999999	4.7232E-10	4.276218
-48.5001	-4.4668E-10	4.454348	1	7.2299E-10	4.454348
-48	-4.2391E-10	4.630854	0.999999	1.06348E-09	4.630854
-47.5	-4.0466E-10	4.807374	0.999999	1.56148E-09	4.807374
-47	-4.0682E-10	4.986131	0.999999	2.32254E-09	4.986131
-46.5	-4.0277E-10	5.162607	1	3.42479E-09	5.162607
-46	-3.8782E-10	5.360376	0.999999	4.97084E-09	5.360376
-45.5	-3.741E-10	5.536891	1	7.21956E-09	5.536891
-45.0001	-3.5412E-10	5.707299	0.999999	1.06166E-08	5.707299
-44.5	-3.4E-10	5.89123	1	1.53622E-08	5.89123
-44	-3.3578E-10	6.041507	1	2.22597E-08	6.041507
-43.5001	-3.3266E-10	6.191719	1.000001	3.11296E-08	6.191719
-43.0001	-3.2021E-10	6.375065	1.000001	4.24443E-08	6.375065
-42.5001	-3.0694E-10	6.525311	1	5.88726E-08	6.525311
-42.0001	-3.0247E-10	6.675437	0.999998	7.92959E-08	6.675437
-41.5001	-2.8863E-10	6.831374	1	1.04468E-07	6.831374
-41.0001	-2.8642E-10	6.993462	1	1.3603E-07	6.993462
-40.5	-2.749E-10	7.143612	1	1.73654E-07	7.143612
-40.0001	-2.7278E-10	7.293709	1	2.18895E-07	7.293709
-39.5	-2.6265E-10	7.443938	1	2.7266E-07	7.443938
-39.0001	-2.4887E-10	7.594015	1	3.32761E-07	7.594015
-38.5001	-2.4696E-10	7.744095	1	4.03203E-07	7.744095
-38.0001	-2.3923E-10	7.902722	1	4.81437E-07	7.902722
-37.5	-2.3709E-10	8.052886	1	5.69127E-07	8.052886
-37.0001	-2.281E-10	8.202934	1	6.66353E-07	8.202934
-36.5001	-2.2366E-10	8.377862	1	7.72335E-07	8.377862
-36.0001	-2.0973E-10	8.52798	1	8.91182E-07	8.52798
-35.5	-2.0459E-10	8.67809	1	1.021853E-06	8.67809
-35	-1.9713E-10	8.831585	1	1.15806E-06	8.831585
-34.5	-1.8102E-10	8.998165	1	1.30698E-06	8.998165
-34.0001	-1.8894E-10	9.186688	1	1.46583E-06	9.186688
-33.5001	-1.8427E-10	9.336948	1	1.63536E-06	9.336948
-33	-1.668E-10	9.499539	1	1.82033E-06	9.499539
-32.5001	-1.627E-10	9.649682	1	2.01253E-06	9.649682
-32.0001	-1.5576E-10	9.799788	1	2.21639E-06	9.799788
-31.5001	-1.4757E-10	9.949955	1	2.4352E-06	9.949955
-31	-1.4662E-10	10.100138	1	2.66112E-06	10.100138
-30.5001	-1.3822E-10	10.250177	1	2.90181E-06	10.250177
-30	-1.3478E-10	10.408874	1	3.14455E-06	10.408874
-29.5001	-1.278E-10	10.558989	1	3.40464E-06	10.558989
-29.0001	-1.1852E-10	10.709112	1	3.67224E-06	10.709112
-28.5	-1.1935E-10	10.884243	1	3.94133E-06	10.884243
-28	-9.983E-11	11.034354	1	4.22346E-06	11.034354
-27.5	-1.0523E-10	11.184353	0.999999	4.51269E-06	11.184353
-27.0001	-1.0342E-10	11.334464	1	4.81537E-06	11.334464
-26.5	-9.814E-11	11.504415	1	5.11795E-06	11.504415
-26.0001	-9.219E-11	11.654508	1	5.43548E-06	11.654508
-25.5001	-8.389E-11	11.804525	1	5.75793E-06	11.804525
-25.0001	-7.9E-11	11.954979	1	6.08444E-06	11.954979
-24.5	-6.986E-11	12.105055	1	6.40843E-06	12.105055
-24.0001	-6.079E-11	12.25501	1	6.75392E-06	12.25501
-23.5	-6.14E-11	12.413786	1	7.10168E-06	12.413786
-23.0001	-5.402E-11	12.563854	1	7.44736E-06	12.563854
-22.5001	-5.137E-11	12.713907	1	7.8005E-06	12.713907
-22	-5.249E-11	12.889009	1	8.17202E-06	12.889009
-21.5001	-4.143E-11	13.039074	1	8.54497E-06	13.039074
-21.0001	-3.765E-11	13.188886	0.999999	8.93202E-06	13.188886
-20.5	-3.366E-11	13.338741	1	9.30203E-06	13.338741
-20	-2.682E-11	13.508835	1	9.68405E-06	13.508835
-19.5001	-1.701E-11	13.65871	1	1.007077E-05	13.65871
-19	-1.575E-11	13.811918	1	1.04621E-05	13.811918
-18.5001	-1.319E-11	13.961874	0.999999	1.08634E-05	13.961874
-18	-8.51E-12	14.111807	0.999999	1.12586E-05	14.111807
-17.5	-1.28E-12	14.261615	1	1.16632E-05	14.261615
-17	7.71E-12	14.419035	1	1.20625E-05	14.419035
-16.5001	1.23E-11	14.568964	1	1.24871E-05	14.568964
-16.0001	1.673E-11	14.718893	1	1.2907E-05	14.718893
-15.5	1.891E-11	14.893781	1	1.33283E-05	14.893781
-15	2.538E-11	15.043723	1	1.37466E-05	15.043723
-14.5001	2.955E-11	15.193481	1	1.41622E-05	15.193481
-14.0001	3.44E-11	15.343525	0.999999	1.45859E-05	15.343525
-13.5	3.711E-11	15.513702	1	1.50355E-05	15.513702
-13	3.95E-11	15.663675	1	1.54707E-05	15.663675
-12.5001	4.894E-11	15.813441	1	1.59019E-05	15.813441
-12.0001	4.971E-11	15.96338	0.999999	1.63421E-05	15.96338
-11.5	5.235E-11	16.113622	1	1.67853E-05	16.113622
-11	6.026E-11	16.263448	1	1.72113E-05	16.263448
-10.5001	5.911E-11	16.42356	1	1.76475E-05	16.42356
-10	7.013E-11	16.573522	1	1.81072E-05	16.573522
-9.5	7.276E-11	16.723424	0.999999	1.85485E-05	16.723424
-9	6.411E-11	16.902067	1	1.89769E-05	16.902067
-8.5001	7.067E-11	17.052027	1	1.94253E-05	17.052027
-8.0001	8.226E-11	17.201858	1	1.98586E-05	17.201858
-7.5	8.585E-11	17.351875	1	2.03289E-05	17.351875
-7	8.175E-11	17.518527	1	2.07813E-05	17.518527
-6.5	9.323E-11	17.668405	1	2.1218E-05	17.668405
-6.0001	8.741E-11	17.818286	1	2.16613E-05	17.818286
-5.5	9.908E-11	17.968232	1	2.21148E-05	17.968232
-5.0001	9.452E-11	18.118397	1	2.25795E-05	18.118397
-4.5001	1.0264E-10	18.268231	1	2.3012E-05	18.268231
-4.0001	1.0649E-10	18.428278	1	2.34785E-05	18.428278
-3.5001	1.0755E-10	18.578228	1	2.39253E-05	18.578228
-3	1.1549E-10	18.72814	1	2.43907E-05	18.72814
-2.5001	1.1281E-10	18.902479	1	2.48393E-05	18.902479
-2	1.1962E-10	19.052372	0.999999	2.52915E-05	19.052372
-1.5001	1.2899E-10	19.202114	1	2.57624E-05	19.202114
-1	1.2865E-10	19.352063	1	2.62143E-05	19.352063
-0.5001	1.2717E-10	19.523365	1	2.665E-05	19.523365
0	1.3145E-10	19.673222	1	2.71274E-05	19.673222
0.5	1.313E-10	19.823075	1	2.75776E-05	19.823075
0.9999	1.3432E-10	19.972996	1	2.80402E-05	19.972996
1.5	1.3545E-10	20.123284	1	2.85102E-05	20.123284
1.9999	1.4253E-10	20.273111	1	2.89694E-05	20.273111
2.5	1.4324E-10	20.433348	1	2.94126E-05	20.433348
3	1.4724E-10	20.583238	1	2.98804E-05	20.583238
3.5	1.5039E-10	20.733114	0.999999	3.03311E-05	20.733114
3.9999	1.5736E-10	20.911963	1	3.07913E-05	20.911963
4.5	1.6389E-10	21.061855	1	3.12695E-05	21.061855
5	1.6482E-10	21.211715	1	3.1717E-05	21.211715
5.4999	1.6705E-10	21.361689	1	3.21762E-05	21.361689
5.9999	1.7032E-10	21.52817	1	3.26434E-05	21.52817
6.4999	1.69E-10	21.678061	1	3.31126E-05	21.678061
7	1.7786E-10	21.827939	0.999999	3.35649E-05	21.827939
7.5	1.8384E-10	21.97787	1	3.40457E-05	21.97787
8	1.8687E-10	22.128123	1	3.4508E-05	22.128123
8.5	1.8845E-10	22.277941	1	3.49766E-05	22.277941
9	1.9311E-10	22.44257	1	3.54057E-05	22.44257
9.5	2.0187E-10	22.592392	1	3.58852E-05	22.592392
