#scan;iMeasureCycle=1;iMux=0;time=0.148;N=492;LocalTime=21/12/2023 11:26:20;;;;
#VGate(V);IGate(A);time(s);VDrain(V);IDrain(A);time(s);;;VDrain (V);|IDrain| (A)
9.99999;8.80E-09;3.821526;-11.00001;-5.29E-09;3.821526;;;-11.00001;5.29219E-09
9.99999;8.69E-09;4.014369;-11.5;-5.23E-09;4.014369;;;-11.5;5.23374E-09
9.99999;8.57E-09;4.190441;-12.00001;-5.18E-09;4.190441;;;-12.00001;5.18118E-09
9.99999;8.45E-09;4.395106;-12.5;-5.13E-09;4.395106;;;-12.5;5.13062E-09
9.99999;8.34E-09;4.571264;-13;-5.07E-09;4.571264;;;-13;5.07256E-09
10;8.25E-09;4.747323;-13.5;-5.03E-09;4.747323;;;-13.5;5.03476E-09
9.99999;8.15E-09;4.929186;-14;-5.00E-09;4.929186;;;-14;4.99712E-09
10;8.05E-09;5.105247;-14.50001;-4.96E-09;5.105247;;;-14.50001;4.95643E-09
9.99999;7.99E-09;5.281312;-15;-4.92E-09;5.281312;;;-15;4.91669E-09
9.99999;7.91E-09;5.45762;-15.50001;-4.88E-09;5.45762;;;-15.50001;4.88052E-09
9.99999;7.82E-09;5.633761;-16;-4.86E-09;5.633761;;;-16;4.85506E-09
9.99999;7.73E-09;5.809736;-16.50001;-4.83E-09;5.809736;;;-16.50001;4.82739E-09
9.99999;7.66E-09;5.98636;-17.00001;-4.79E-09;5.98636;;;-17.00001;4.79011E-09
9.99999;7.60E-09;6.162497;-17.5;-4.77E-09;6.162497;;;-17.5;4.76806E-09
10;7.55E-09;6.33857;-18.00001;-4.76E-09;6.33857;;;-18.00001;4.75602E-09
9.99999;7.45E-09;6.521459;-18.50001;-4.72E-09;6.521459;;;-18.50001;4.71513E-09
10;7.43E-09;6.697436;-19;-4.71E-09;6.697436;;;-19;4.70986E-09
10;7.24E-09;6.906688;-19.50001;-4.64E-09;6.906688;;;-19.50001;4.63558E-09
10;8.63E-09;7.082699;-20;-5.20E-09;7.082699;;;-20;5.20477E-09
9.99999;8.31E-09;7.203868;-20;-5.09E-09;7.203868;;;-20;5.09194E-09
9.99999;8.80E-09;7.408057;-19.50001;-5.37E-09;7.408057;;;-19.50001;5.37008E-09
9.99999;8.54E-09;7.572957;-19.00001;-5.22E-09;7.572957;;;-19.00001;5.21551E-09
9.99999;8.95E-09;7.743027;-18.5;-5.40E-09;7.743027;;;-18.5;5.39555E-09
9.99999;8.76E-09;7.921165;-18.00001;-5.32E-09;7.921165;;;-18.00001;5.32416E-09
10.00001;8.33E-09;8.097314;-17.5;-5.14E-09;8.097314;;;-17.5;5.13903E-09
9.99999;8.95E-09;8.267431;-17.00001;-5.42E-09;8.267431;;;-17.00001;5.41527E-09
9.99999;8.33E-09;8.432188;-16.50001;-5.17E-09;8.432188;;;-16.50001;5.17472E-09
10.00001;6.69E-09;8.608416;-16.00001;-4.50E-09;8.608416;;;-16.00001;4.498E-09
10;5.73E-09;8.784401;-15.5;-4.07E-09;8.784401;;;-15.5;4.07266E-09
10;5.72E-09;8.960553;-15.00001;-4.00E-09;8.960553;;;-15.00001;4.00056E-09
9.99999;5.78E-09;9.136773;-14.50001;-3.97E-09;9.136773;;;-14.50001;3.96866E-09
9.99999;6.09E-09;9.31283;-14;-4.09E-09;9.31283;;;-14;4.09096E-09
10;6.83E-09;9.489019;-13.50001;-4.40E-09;9.489019;;;-13.50001;4.39837E-09
9.99999;8.03E-09;9.665188;-13;-4.90E-09;9.665188;;;-13;4.90086E-09
10;7.77E-09;9.841155;-12.5;-4.80E-09;9.841155;;;-12.5;4.79789E-09
9.99999;9.01E-09;10.025128;-12.00001;-5.39E-09;10.025128;;;-12.00001;5.39457E-09
9.99999;9.06E-09;10.174997;-11.5;-5.42E-09;10.174997;;;-11.5;5.41718E-09
10;8.39E-09;10.33967;-11.00001;-5.12E-09;10.33967;;;-11.00001;5.12455E-09
9.99999;9.31E-09;10.526539;-10.5;-5.51E-09;10.526539;;;-10.5;5.5052E-09
9.99999;9.27E-09;10.676269;-10.00001;-5.48E-09;10.676269;;;-10.00001;5.4802E-09
9.99999;9.26E-09;10.82591;-9.5;-5.46E-09;10.82591;;;-9.5;5.46355E-09
9.99999;9.22E-09;10.975948;-9;-5.45E-09;10.975948;;;-9;5.44658E-09
9.99999;9.20E-09;11.146019;-8.5;-5.41E-09;11.146019;;;-8.5;5.41191E-09
9.99999;9.06E-09;11.310674;-8;-5.33E-09;11.310674;;;-8;5.32963E-09
9.99999;9.07E-09;11.480886;-7.50001;-5.32E-09;11.480886;;;-7.50001;5.31953E-09
9.99999;8.24E-09;11.630655;-7.00001;-4.98E-09;11.630655;;;-7.00001;4.9789E-09
10;6.94E-09;11.795498;-6.5;-4.35E-09;11.795498;;;-6.5;4.34564E-09
9.99999;6.89E-09;11.971655;-6.00001;-4.27E-09;11.971655;;;-6.00001;4.27432E-09
10;6.76E-09;12.147823;-5.5;-4.16E-09;12.147823;;;-5.5;4.16416E-09
10;6.70E-09;12.323875;-5.00001;-4.08E-09;12.323875;;;-5.00001;4.08099E-09
9.99999;6.67E-09;12.502311;-4.5;-4.01E-09;12.502311;;;-4.5;4.00684E-09
10;6.62E-09;12.678372;-4;-3.93E-09;12.678372;;;-4;3.92589E-09
9.99999;6.54E-09;12.854356;-3.5;-3.83E-09;12.854356;;;-3.5;3.83302E-09
10;6.54E-09;13.040259;-3;-3.77E-09;13.040259;;;-3;3.77207E-09
10;6.54E-09;13.216232;-2.50001;-3.67E-09;13.216232;;;-2.50001;3.67206E-09
9.99999;6.65E-09;13.42145;-2;-3.63E-09;13.42145;;;-2;3.62593E-09
9.99999;6.61E-09;13.597676;-1.50001;-3.47E-09;13.597676;;;-1.50001;3.47408E-09
10;6.42E-09;13.773641;-1;-3.25E-09;13.773641;;;-1;3.25456E-09
10;6.25E-09;13.951464;-0.5;-3.01E-09;13.951464;;;-0.5;3.01335E-09
10;6.10E-09;14.127762;-1.00E-05;-2.81E-09;14.127762;;;-1.00E-05;2.81068E-09
4.99999;-2.03E-09;14.297957;0;6.29E-11;14.297957;;;0;6.292E-11
5;4.50E-09;14.453663;-0.5;-8.33E-08;14.453663;;;-0.5;8.3342E-08
4.99999;5.33E-09;14.603593;-1;-1.57E-07;14.603593;;;-1;1.56773E-07
4.99999;5.69E-09;14.753339;-1.5;-2.21E-07;14.753339;;;-1.5;2.20891E-07
5;5.82E-09;14.935797;-2;-2.75E-07;14.935797;;;-2;2.75324E-07
4.99999;5.98E-09;15.085657;-2.5;-3.23E-07;15.085657;;;-2.5;3.22794E-07
4.99999;6.05E-09;15.241334;-3;-3.63E-07;15.241334;;;-3;3.63025E-07
5;5.96E-09;15.424897;-3.5;-3.97E-07;15.424897;;;-3.5;3.97036E-07
4.99999;6.12E-09;15.574686;-4;-4.26E-07;15.574686;;;-4;4.26291E-07
4.99999;5.91E-09;15.724694;-4.5;-4.51E-07;15.724694;;;-4.5;4.51349E-07
5;5.78E-09;15.901951;-5;-4.73E-07;15.901951;;;-5;4.72921E-07
4.99999;5.99E-09;16.057708;-5.5;-4.92E-07;16.057708;;;-5.5;4.91799E-07
4.99999;5.89E-09;16.20757;-6;-5.08E-07;16.20757;;;-6;5.08286E-07
5;6.30E-09;16.363312;-6.5;-5.23E-07;16.363312;;;-6.5;5.22929E-07
5;5.91E-09;16.529406;-7;-5.35E-07;16.529406;;;-7;5.35341E-07
4.99999;5.88E-09;16.685069;-7.5;-5.47E-07;16.685069;;;-7.5;5.46921E-07
4.99999;5.88E-09;16.840752;-8;-5.57E-07;16.840752;;;-8;5.56879E-07
4.99999;5.63E-09;16.99694;-8.5;-5.66E-07;16.99694;;;-8.5;5.65668E-07
5;5.63E-09;17.15264;-9;-5.74E-07;17.15264;;;-9;5.74105E-07
5;5.67E-09;17.30833;-9.5;-5.82E-07;17.30833;;;-9.5;5.8179E-07
5;5.38E-09;17.458106;-10;-5.88E-07;17.458106;;;-10;5.88448E-07
4.99999;5.61E-09;17.61399;-10.5;-5.95E-07;17.61399;;;-10.5;5.95194E-07
5;5.73E-09;17.763794;-11;-6.01E-07;17.763794;;;-11;6.01175E-07
4.99999;5.81E-09;17.941167;-11.5;-6.06E-07;17.941167;;;-11.5;6.05984E-07
4.99999;5.37E-09;18.097039;-12;-6.11E-07;18.097039;;;-12;6.10662E-07
4.99999;5.17E-09;18.252805;-12.5;-6.16E-07;18.252805;;;-12.5;6.15633E-07
4.99999;5.16E-09;18.445557;-13;-6.20E-07;18.445557;;;-13;6.19771E-07
4.99999;5.09E-09;18.601368;-13.5;-6.24E-07;18.601368;;;-13.5;6.23933E-07
5;5.13E-09;18.751127;-14;-6.28E-07;18.751127;;;-14;6.27771E-07
4.99999;5.05E-09;18.944635;-14.5;-6.31E-07;18.944635;;;-14.5;6.30878E-07
4.99999;4.88E-09;19.094442;-15;-6.34E-07;19.094442;;;-15;6.34301E-07
4.99999;5.07E-09;19.250116;-15.5;-6.37E-07;19.250116;;;-15.5;6.3748E-07
5;5.34E-09;19.432994;-16;-6.40E-07;19.432994;;;-16;6.4029E-07
5;5.53E-09;19.582839;-16.5;-6.43E-07;19.582839;;;-16.5;6.43395E-07
4.99999;5.48E-09;19.732724;-17;-6.46E-07;19.732724;;;-17;6.46486E-07
5;5.49E-09;19.918408;-17.5;-6.49E-07;19.918408;;;-17.5;6.49158E-07
4.99999;5.67E-09;20.074265;-18;-6.52E-07;20.074265;;;-18;6.51518E-07
4.99999;6.16E-09;20.229925;-18.5;-6.54E-07;20.229925;;;-18.5;6.54167E-07
5;6.12E-09;20.404665;-19;-6.57E-07;20.404665;;;-19;6.57486E-07
4.99999;4.77E-09;20.560415;-19.5;-6.59E-07;20.560415;;;-19.5;6.59388E-07
5;4.84E-09;20.710218;-20;-6.61E-07;20.710218;;;-20;6.61474E-07
5;4.78E-09;20.83253;-20;-6.62E-07;20.83253;;;-20;6.61575E-07
5;4.65E-09;20.982305;-19.5;-6.59E-07;20.982305;;;-19.5;6.59404E-07
5;5.11E-09;21.134074;-19;-6.57E-07;21.134074;;;-19;6.57392E-07
4.99999;4.95E-09;21.284075;-18.5;-6.55E-07;21.284075;;;-18.5;6.54862E-07
4.99999;4.87E-09;21.448482;-18;-6.52E-07;21.448482;;;-18;6.52498E-07
4.99999;5.01E-09;21.598395;-17.5;-6.50E-07;21.598395;;;-17.5;6.49967E-07
4.99999;5.26E-09;21.748221;-17;-6.47E-07;21.748221;;;-17;6.47236E-07
4.99999;5.17E-09;21.919712;-16.5;-6.44E-07;21.919712;;;-16.5;6.44479E-07
4.99999;6.03E-09;22.069654;-16;-6.42E-07;22.069654;;;-16;6.42011E-07
4.99999;7.15E-09;22.219546;-15.5;-6.40E-07;22.219546;;;-15.5;6.39871E-07
5;6.85E-09;22.369414;-15;-6.36E-07;22.369414;;;-15;6.36343E-07
5;6.82E-09;22.539074;-14.5;-6.33E-07;22.539074;;;-14.5;6.32969E-07
4.99999;6.86E-09;22.688922;-14;-6.30E-07;22.688922;;;-14;6.29559E-07
4.99999;6.66E-09;22.838734;-13.5;-6.26E-07;22.838734;;;-13.5;6.25676E-07
5;6.51E-09;22.988579;-13;-6.22E-07;22.988579;;;-13;6.21927E-07
5;6.85E-09;23.138378;-12.5;-6.18E-07;23.138378;;;-12.5;6.1758E-07
4.99999;5.68E-09;23.288246;-12;-6.13E-07;23.288246;;;-12;6.12608E-07
4.99999;6.11E-09;23.449365;-11.5;-6.07E-07;23.449365;;;-11.5;6.07131E-07
4.99999;6.38E-09;23.599409;-11;-6.02E-07;23.599409;;;-11;6.02123E-07
5;6.41E-09;23.749249;-10.5;-5.96E-07;23.749249;;;-10.5;5.96134E-07
5;6.33E-09;23.929029;-10;-5.89E-07;23.929029;;;-10;5.89454E-07
4.99999;6.34E-09;24.078969;-9.5;-5.82E-07;24.078969;;;-9.5;5.82394E-07
4.99999;6.29E-09;24.228899;-9;-5.75E-07;24.228899;;;-9;5.74803E-07
4.99999;6.39E-09;24.378656;-8.5;-5.66E-07;24.378656;;;-8.5;5.66441E-07
4.99999;6.69E-09;24.544111;-8;-5.57E-07;24.544111;;;-8;5.5735E-07
4.99999;6.67E-09;24.693888;-7.5;-5.47E-07;24.693888;;;-7.5;5.46537E-07
5;5.03E-09;24.843687;-7;-5.34E-07;24.843687;;;-7;5.34106E-07
5;4.71E-09;24.993547;-6.5;-5.21E-07;24.993547;;;-6.5;5.20699E-07
5;4.78E-09;25.145129;-6;-5.06E-07;25.145129;;;-6;5.05557E-07
4.99999;5.34E-09;25.29498;-5.5;-4.89E-07;25.29498;;;-5.5;4.88726E-07
4.99999;5.15E-09;25.459162;-5;-4.69E-07;25.459162;;;-5;4.68964E-07
4.99999;5.20E-09;25.609089;-4.5;-4.47E-07;25.609089;;;-4.5;4.4692E-07
5;5.24E-09;25.758875;-4;-4.21E-07;25.758875;;;-4;4.2084E-07
4.99999;4.89E-09;25.934345;-3.5;-3.90E-07;25.934345;;;-3.5;3.90278E-07
5;3.54E-09;26.084342;-3;-3.54E-07;26.084342;;;-3;3.54178E-07
4.99999;4.03E-09;26.234094;-2.5;-3.13E-07;26.234094;;;-2.5;3.12962E-07
5.00001;5.13E-09;26.383875;-2;-2.66E-07;26.383875;;;-2;2.65654E-07
4.99999;4.54E-09;26.549259;-1.5;-2.10E-07;26.549259;;;-1.5;2.1013E-07
4.99999;4.12E-09;26.699033;-1;-1.47E-07;26.699033;;;-1;1.46501E-07
4.99999;4.20E-09;26.866121;-0.50001;-7.61E-08;26.866121;;;-0.50001;7.60696E-08
5;4.21E-09;27.031619;-1.00E-05;-1.72E-09;27.031619;;;-1.00E-05;1.72037E-09
-7.00E-07;-1.18E-08;27.2016;0;7.68E-09;27.2016;;;0;7.68261E-09
1.40E-06;-9.14E-09;27.348767;-0.5;-1.83E-06;27.348767;;;-0.5;1.83257E-06
-2.00E-07;-7.26E-09;27.498646;-1;-3.58E-06;27.498646;;;-1;3.5765E-06
-1.00E-07;-5.78E-09;27.648619;-1.5;-5.02E-06;27.648619;;;-1.5;5.02451E-06
0;-4.62E-09;27.798406;-2;-6.19E-06;27.798406;;;-2;6.19423E-06
0;-3.73E-09;27.965589;-2.5;-7.14E-06;27.965589;;;-2.5;7.14028E-06
-5.00E-07;-2.99E-09;28.115386;-3;-7.92E-06;28.115386;;;-3;7.9164E-06
1.00E-07;-2.41E-09;28.265121;-3.5;-8.56E-06;28.265121;;;-3.5;8.55686E-06
3.00E-07;-1.96E-09;28.441121;-4;-9.09E-06;28.441121;;;-4;9.0901E-06
4.00E-07;-1.56E-09;28.590993;-4.5;-9.54E-06;28.590993;;;-4.5;9.54345E-06
8.00E-07;-1.22E-09;28.744253;-5;-9.93E-06;28.744253;;;-5;0.000009932
-1.00E-07;-9.29E-10;28.894013;-5.5;-1.03E-05;28.894013;;;-5.5;1.02651E-05
6.00E-07;-6.79E-10;29.055745;-6;-1.06E-05;29.055745;;;-6;1.05522E-05
3.00E-07;-4.40E-10;29.205569;-6.5;-1.08E-05;29.205569;;;-6.5;1.08037E-05
0;-2.53E-10;29.355475;-7;-1.10E-05;29.355475;;;-7;1.10249E-05
3.00E-07;-1.04E-10;29.505304;-7.5;-1.12E-05;29.505304;;;-7.5;1.12183E-05
8.00E-07;-5.78E-12;29.655916;-8;-1.14E-05;29.655916;;;-8;1.13877E-05
6.00E-07;5.34E-11;29.805703;-8.5;-1.15E-05;29.805703;;;-8.5;1.15417E-05
3.00E-07;2.59E-11;29.970869;-9;-1.17E-05;29.970869;;;-9;1.16797E-05
0;4.67E-11;30.120738;-9.5;-1.18E-05;30.120738;;;-9.5;1.18031E-05
3.00E-07;3.68E-11;30.270424;-10;-1.19E-05;30.270424;;;-10;1.19125E-05
-2.00E-07;-2.85E-11;30.463878;-10.5;-1.20E-05;30.463878;;;-10.5;1.20143E-05
-2.00E-07;-1.62E-11;30.613756;-11;-1.21E-05;30.613756;;;-11;1.21042E-05
0;-2.78E-11;30.763561;-11.5;-1.22E-05;30.763561;;;-11.5;1.21897E-05
-1.00E-07;-5.32E-11;30.946247;-12;-1.23E-05;30.946247;;;-12;1.22696E-05
0;-4.19E-11;31.096045;-12.5;-1.23E-05;31.096045;;;-12.5;1.23425E-05
6.00E-07;-4.59E-11;31.245802;-13;-1.24E-05;31.245802;;;-13;1.24121E-05
0;-4.23E-11;31.395641;-13.5;-1.25E-05;31.395641;;;-13.5;1.24767E-05
0;-5.82E-11;31.562213;-14;-1.25E-05;31.562213;;;-14;1.25343E-05
2.00E-07;-5.81E-11;31.712245;-14.5;-1.26E-05;31.712245;;;-14.5;1.25923E-05
0;-4.76E-11;31.862043;-15;-1.26E-05;31.862043;;;-15;1.26445E-05
-2.00E-07;-5.42E-11;32.011835;-15.5;-1.27E-05;32.011835;;;-15.5;1.26943E-05
1.00E-07;-5.21E-11;32.163306;-16;-1.27E-05;32.163306;;;-16;0.000012744
0;-4.34E-11;32.313296;-16.5;-1.28E-05;32.313296;;;-16.5;1.27882E-05
-2.00E-07;-4.30E-11;32.473251;-17;-1.28E-05;32.473251;;;-17;0.000012831
2.00E-07;-4.33E-11;32.62316;-17.5;-1.29E-05;32.62316;;;-17.5;1.28722E-05
-6.00E-07;-3.45E-11;32.772876;-18;-1.29E-05;32.772876;;;-18;1.29107E-05
-5.00E-07;-2.64E-11;32.952903;-18.5;-1.29E-05;32.952903;;;-18.5;1.29492E-05
2.00E-07;-3.17E-11;33.102805;-19;-1.30E-05;33.102805;;;-19;0.000012986
-2.00E-07;-2.70E-11;33.252567;-19.5;-1.30E-05;33.252567;;;-19.5;1.30231E-05
3.00E-07;-1.62E-11;33.40235;-20;-1.31E-05;33.40235;;;-20;1.30571E-05
5.00E-07;-1.17E-11;33.540933;-20;-1.31E-05;33.540933;;;-20;1.30602E-05
-3.00E-07;-2.48E-11;33.690817;-19.5;-1.30E-05;33.690817;;;-19.5;1.30288E-05
2.00E-07;-2.68E-11;33.840566;-19;-1.30E-05;33.840566;;;-19;1.29959E-05
1.00E-07;-3.45E-11;33.990419;-18.5;-1.30E-05;33.990419;;;-18.5;1.29586E-05
2.00E-07;-2.86E-11;34.140469;-18;-1.29E-05;34.140469;;;-18;1.29224E-05
-1.60E-06;-2.02E-11;34.290259;-17.5;-1.29E-05;34.290259;;;-17.5;1.28839E-05
-1.20E-06;-1.85E-11;34.478834;-17;-1.28E-05;34.478834;;;-17;0.000012836
1.00E-07;-1.29E-11;34.628708;-16.5;-1.28E-05;34.628708;;;-16.5;1.27928E-05
-2.00E-07;-1.16E-11;34.778499;-16;-1.27E-05;34.778499;;;-16;1.27466E-05
3.00E-07;-1.63E-11;34.957733;-15.5;-1.27E-05;34.957733;;;-15.5;1.26968E-05
2.00E-07;-1.98E-11;35.107605;-15;-1.26E-05;35.107605;;;-15;1.26462E-05
-4.00E-07;-1.49E-11;35.257354;-14.5;-1.26E-05;35.257354;;;-14.5;1.25912E-05
1.00E-07;-1.96E-11;35.407081;-14;-1.25E-05;35.407081;;;-14;0.000012534
-1.00E-07;-2.74E-11;35.57237;-13.5;-1.25E-05;35.57237;;;-13.5;1.24698E-05
1.00E-07;-2.99E-11;35.722209;-13;-1.24E-05;35.722209;;;-13;1.24031E-05
1.00E-07;-3.21E-11;35.872042;-12.5;-1.23E-05;35.872042;;;-12.5;0.000012334
-3.00E-07;-5.86E-11;36.021845;-12;-1.23E-05;36.021845;;;-12;1.22594E-05
2.00E-07;-7.23E-11;36.173493;-11.5;-1.22E-05;36.173493;;;-11.5;1.21781E-05
1.00E-07;-9.03E-11;36.323438;-11;-1.21E-05;36.323438;;;-11;1.20862E-05
-2.00E-07;-1.07E-10;36.483384;-10.5;-1.20E-05;36.483384;;;-10.5;1.19874E-05
-3.00E-07;-1.82E-10;36.633306;-10;-1.19E-05;36.633306;;;-10;1.18824E-05
-1.00E-07;-2.64E-10;36.783001;-9.5;-1.18E-05;36.783001;;;-9.5;1.17659E-05
-1.00E-07;-3.64E-10;36.962967;-9;-1.16E-05;36.962967;;;-9;1.16353E-05
-7.00E-07;-5.57E-10;37.112852;-8.5;-1.15E-05;37.112852;;;-8.5;1.14935E-05
-1.00E-07;-7.36E-10;37.262622;-8;-1.13E-05;37.262622;;;-8;0.000011335
-3.00E-07;-8.39E-10;37.412425;-7.5;-1.12E-05;37.412425;;;-7.5;1.11551E-05
0;-8.04E-10;37.577439;-7;-1.10E-05;37.577439;;;-7;1.09531E-05
-7.00E-07;-7.55E-10;37.727276;-6.5;-1.07E-05;37.727276;;;-6.5;1.07272E-05
-8.00E-07;-7.44E-10;37.877049;-6;-1.05E-05;37.877049;;;-6;1.04682E-05
-2.00E-07;-7.26E-10;38.026932;-5.5;-1.02E-05;38.026932;;;-5.5;1.01724E-05
-6.00E-07;-8.06E-10;38.178519;-5;-9.83E-06;38.178519;;;-5;9.8319E-06
-1.00E-07;-9.82E-10;38.328399;-4.5;-9.44E-06;38.328399;;;-4.5;9.4377E-06
1.00E-07;-1.22E-09;38.492809;-4;-8.98E-06;38.492809;;;-4;8.9786E-06
0;-1.57E-09;38.64531;-3.5;-8.43E-06;38.64531;;;-3.5;8.43452E-06
-4.00E-07;-1.99E-09;38.795043;-3;-7.79E-06;38.795043;;;-3;7.79202E-06
-1.00E-07;-2.48E-09;38.98305;-2.5;-7.02E-06;38.98305;;;-2.5;7.01682E-06
-2.00E-07;-3.16E-09;39.132921;-2;-6.07E-06;39.132921;;;-2;6.07341E-06
-6.00E-07;-4.02E-09;39.28268;-1.5;-4.92E-06;39.28268;;;-1.5;4.91597E-06
-1.00E-07;-5.06E-09;39.467905;-1;-3.49E-06;39.467905;;;-1;3.49183E-06
-4.00E-07;-6.42E-09;39.617743;-0.5;-1.79E-06;39.617743;;;-0.5;1.78548E-06
-9.00E-07;-7.94E-09;39.790612;-1.00E-05;5.29E-09;39.790612;;;-1.00E-05;5.28531E-09
-5;-5.01E-08;39.992175;-1.00E-05;2.93E-08;39.992175;;;-1.00E-05;2.93445E-08
-5;-4.41E-08;40.139433;-0.5;-2.41E-06;40.139433;;;-0.5;2.41317E-06
-5;-3.89E-08;40.283288;-1;-5.12E-06;40.283288;;;-1;5.12372E-06
-5;-3.40E-08;40.427104;-1.5;-7.92E-06;40.427104;;;-1.5;7.92423E-06
-5;-2.92E-08;40.584538;-2;-1.08E-05;40.584538;;;-2;1.07526E-05
-5;-2.56E-08;40.728384;-2.5;-1.36E-05;40.728384;;;-2.5;1.35546E-05
-5;-2.19E-08;40.872216;-3;-1.63E-05;40.872216;;;-3;0.0000163
-5;-1.90E-08;41.016069;-3.5;-1.90E-05;41.016069;;;-3.5;1.89611E-05
-5.00001;-1.63E-08;41.159965;-4;-2.15E-05;41.159965;;;-4;0.000021507
-5.00001;-1.42E-08;41.303788;-4.5;-2.39E-05;41.303788;;;-4.5;2.39245E-05
-5.00001;-1.19E-08;41.484387;-5;-2.62E-05;41.484387;;;-5;2.61781E-05
-5;-1.05E-08;41.628302;-5.5;-2.82E-05;41.628302;;;-5.5;2.82337E-05
-5;-8.72E-09;41.772306;-6;-3.00E-05;41.772306;;;-6;3.00431E-05
-5;-7.57E-09;41.922122;-6.5;-3.16E-05;41.922122;;;-6.5;3.15629E-05
-5;-7.37E-09;42.08897;-7;-3.28E-05;42.08897;;;-7;3.27969E-05
-5;-6.69E-09;42.238797;-7.5;-3.38E-05;42.238797;;;-7.5;3.37935E-05
-5;-6.33E-09;42.388729;-8;-3.46E-05;42.388729;;;-8;3.46165E-05
-5;-6.99E-09;42.538569;-8.5;-3.53E-05;42.538569;;;-8.5;3.53056E-05
-5;-6.26E-09;42.688517;-9;-3.59E-05;42.688517;;;-9;3.58932E-05
-5;-5.89E-09;42.838282;-9.5;-3.64E-05;42.838282;;;-9.5;3.64068E-05
-5;-5.79E-09;43.000371;-10;-3.69E-05;43.000371;;;-10;0.000036861
-5;-5.62E-09;43.150269;-10.5;-3.72E-05;43.150269;;;-10.5;3.72461E-05
-5;-5.78E-09;43.300167;-11;-3.76E-05;43.300167;;;-11;3.75982E-05
-5.00001;-5.38E-09;43.475392;-11.5;-3.79E-05;43.475392;;;-11.5;3.79137E-05
-5.00001;-5.14E-09;43.625295;-12;-3.82E-05;43.625295;;;-12;3.81938E-05
-5;-5.19E-09;43.775108;-12.5;-3.84E-05;43.775108;;;-12.5;3.84425E-05
-5;-5.37E-09;43.924841;-13;-3.87E-05;43.924841;;;-13;3.86675E-05
-5.00001;-4.91E-09;44.094006;-13.5;-3.89E-05;44.094006;;;-13.5;3.88698E-05
-5;-5.03E-09;44.243838;-14;-3.91E-05;44.243838;;;-14;3.90638E-05
-5.00001;-4.91E-09;44.393778;-14.5;-3.92E-05;44.393778;;;-14.5;3.92234E-05
-5;-4.83E-09;44.543611;-15;-3.94E-05;44.543611;;;-15;3.93814E-05
-5.00001;-5.24E-09;44.695097;-15.5;-3.95E-05;44.695097;;;-15.5;3.95302E-05
-5;-5.19E-09;44.844926;-16;-3.97E-05;44.844926;;;-16;3.96688E-05
-5.00001;-5.15E-09;45.00953;-16.5;-3.98E-05;45.00953;;;-16.5;3.98024E-05
-5;-5.03E-09;45.159434;-17;-3.99E-05;45.159434;;;-17;3.99235E-05
-5.00001;-5.04E-09;45.3093;-17.5;-4.00E-05;45.3093;;;-17.5;4.00435E-05
