Time (s)	|IDrain (A)|	|IGate (A)	Vdrain(V)	Vgate(V)
0.0	1.4406e-09	4.762e-09	-10.0	15.0
1.0	7.7122e-10	1.6219e-09	-10.0	14.9
1.5	5.9633e-10	1.1957e-09	-10.0	14.8
2.0	4.8986e-10	9.3719e-10	-10.0	14.7
2.5	4.1568e-10	7.6405e-10	-10.0	14.6
3.0	3.5938e-10	6.4398e-10	-10.0	14.5
3.5	3.1823e-10	5.5418e-10	-10.0	14.4
4.0	2.8747e-10	4.8696e-10	-10.0	14.3
4.5	2.6271e-10	4.3421e-10	-10.0	14.2
5.0	2.4333e-10	3.9102e-10	-10.0	14.1
5.5	2.2677e-10	3.5522e-10	-10.0	14.0
6.0	2.1271e-10	3.244e-10	-10.0	13.9
6.5	2.0117e-10	2.9883e-10	-10.0	13.8
7.0	1.9172e-10	2.781e-10	-10.0	13.7
7.5	1.8271e-10	2.5836e-10	-10.0	13.6
8.0	1.7584e-10	2.422e-10	-10.0	13.5
8.5	1.689e-10	2.2736e-10	-10.0	13.4
9.0	1.6325e-10	2.1518e-10	-10.0	13.3
9.5	1.5789e-10	2.0234e-10	-10.0	13.2
10.0	1.5342e-10	1.9265e-10	-10.0	13.1
10.5	1.4975e-10	1.8432e-10	-10.0	13.0
11.0	1.4675e-10	1.7651e-10	-10.0	12.9
11.5	1.4453e-10	1.6771e-10	-10.0	12.8
12.0	1.4312e-10	1.6051e-10	-10.0	12.7
12.5	1.4345e-10	1.5291e-10	-10.0	12.6
13.0	1.4312e-10	1.468e-10	-10.0	12.5
13.5	1.4446e-10	1.3997e-10	-10.0	12.4
14.0	1.4805e-10	1.3441e-10	-10.0	12.3
14.5	1.5279e-10	1.2708e-10	-10.0	12.2
15.0	1.6454e-10	1.3661e-10	-10.0	12.1
15.5	1.6463e-10	9.0694e-12	-10.0	12.0
16.0	1.8848e-10	1.0564e-10	-10.0	11.9
16.5	2.1146e-10	9.7176e-11	-10.0	11.8
17.0	2.4604e-10	8.6374e-11	-10.0	11.7
17.5	2.9218e-10	7.4183e-11	-10.0	11.6
18.0	3.626e-10	6.0432e-11	-10.0	11.5
18.5	4.6665e-10	4.4368e-11	-10.0	11.4
19.0	5.8472e-10	2.6286e-11	-10.0	11.3
19.5	7.391e-10	1.0602e-11	-10.0	11.2
20.0	9.421e-10	5.9879e-12	-10.0	11.1
20.5	1.2009e-09	2.0713e-11	-10.0	11.0
21.0	1.531e-09	3.428e-11	-10.0	10.9
21.5	1.9436e-09	4.8119e-11	-10.0	10.8
22.0	2.4978e-09	6.5283e-11	-10.0	10.7
22.5	3.158e-09	8.0234e-11	-10.0	10.6
23.0	3.9727e-09	9.3886e-11	-10.0	10.5
23.5	5.0112e-09	1.0512e-10	-10.0	10.4
24.0	6.2091e-09	1.1271e-10	-10.0	10.3
24.5	7.6492e-09	1.1771e-10	-10.0	10.2
25.0	9.3979e-09	1.1978e-10	-10.0	10.1
25.5	1.1484e-08	1.1964e-10	-10.0	10.0
26.0	1.3968e-08	1.1808e-10	-10.0	9.9
26.5	1.6924e-08	1.1672e-10	-10.0	9.8
27.0	2.0352e-08	1.1478e-10	-10.0	9.7
27.5	2.4261e-08	1.1204e-10	-10.0	9.6
28.0	2.8818e-08	1.084e-10	-10.0	9.5
28.5	3.3993e-08	1.0556e-10	-10.0	9.4
29.0	3.9803e-08	1.0168e-10	-10.0	9.3
29.5	4.6382e-08	9.8245e-11	-10.0	9.2
30.0	5.3907e-08	9.1968e-11	-10.0	9.1
30.5	6.2444e-08	1.6214e-10	-10.0	9.0
31.0	7.194e-08	1.59e-10	-10.0	8.9
31.5	8.2628e-08	8.0675e-11	-10.0	8.8
32.0	9.4544e-08	7.514e-11	-10.0	8.7
32.5	1.0752e-07	6.7265e-11	-10.0	8.6
33.0	1.2253e-07	9.6647e-11	-10.0	8.5
33.5	1.3887e-07	5.9253e-11	-10.0	8.4
34.0	1.5725e-07	5.4582e-11	-10.0	8.3
34.5	1.7733e-07	4.9947e-11	-10.0	8.2
35.0	1.996e-07	4.7052e-11	-10.0	8.1
35.5	2.2386e-07	4.1345e-11	-10.0	8.0
36.0	2.5019e-07	3.7955e-11	-10.0	7.9
36.5	2.7871e-07	3.3453e-11	-10.0	7.8
37.0	3.0957e-07	3.0774e-11	-10.0	7.7
37.5	3.4331e-07	2.7504e-11	-10.0	7.6
38.0	3.8042e-07	2.3539e-11	-10.0	7.5
38.5	4.203e-07	2.0944e-11	-10.0	7.4
39.0	4.628e-07	1.8255e-11	-10.0	7.3
39.5	5.0908e-07	1.5786e-11	-10.0	7.2
40.0	5.5848e-07	1.284e-11	-10.0	7.1
40.5	6.1166e-07	1.1241e-11	-10.0	7.0
41.0	6.6803e-07	7.503e-12	-10.0	6.9
41.5	7.2859e-07	7.6246e-12	-10.0	6.8
42.0	7.9254e-07	6.516e-12	-10.0	6.7
42.5	8.6102e-07	3.1936e-12	-10.0	6.6
43.0	9.3319e-07	3.5727e-12	-10.0	6.5
43.5	1.0099e-06	2.7549e-12	-10.0	6.4
44.0	1.0911e-06	2.1225e-11	-10.0	6.3
44.5	1.1766e-06	2.0266e-13	-10.0	6.2
45.0	1.2674e-06	5.4837e-14	-10.0	6.1
45.5	1.3616e-06	2.2467e-11	-10.0	6.0
46.0	1.4634e-06	3.3312e-10	-10.0	5.9
46.5	1.5682e-06	2.2042e-12	-10.0	5.8
47.0	1.6792e-06	6.8545e-13	-10.0	5.7
47.5	1.7949e-06	2.346e-12	-10.0	5.6
48.0	1.9169e-06	2.5892e-12	-10.0	5.5
48.5	2.0442e-06	1.7011e-12	-10.0	5.4
49.0	2.1759e-06	1.359e-12	-10.0	5.3
49.5	2.3154e-06	3.4678e-12	-10.0	5.2
50.0	2.4596e-06	1.2291e-12	-10.0	5.1
50.5	2.6097e-06	5.1975e-13	-10.0	5.0
51.0	2.7673e-06	4.8518e-13	-10.0	4.9
51.5	2.9307e-06	6.6042e-13	-10.0	4.8
